author	yob	ntokens
VildaVackraVilja	1984	448.0
hoppaspåenliten	1973	10860.0
MoL	1981	14435.0
Caeruleus	1979	39505.0
Vårblomma	1985	6361.0
sofieann	1985	11225.0
Lilla Fjun	1978	63154.0
Emmmsan	1987	1467.0
jesslin	1973	77482.0
Smurflisa	1976	4444.0
anna ruffs	1984	7379.0
vilden	1947	123.0
värmeljus	1976	2038.0
Grynet09	1977	9223.0
Amelica	1984	2360.0
Mirkamu	1973	7693.0
Barkbam	1957	13596.0
som en sol	1983	31172.0
snartliverhorn	1979	2349.0
Nallen	1980	468.0
Petal	1980	274.0
TanjaS	1973	17498.0
Vikingafrun	1974	832.0
Spring Time	1990	11082.0
Myra	1973	118196.0
Persemona	1985	219.0
Bustrollen	1988	21192.0
Wkd chick	1980	1929.0
Le petite moi	1979	21461.0
alexix	1980	2463.0
har 2 vill ha 3	1975	2556.0
NeMeAr	1983	6775.0
svea84	1985	667.0
verosus	1974	1263.0
Second adventure	1985	2415.0
Rootsler	1979	12463.0
Joti	1976	3540.0
Anna i Hult	1971	12304.0
Räkmamman	1975	3725.0
lenka	1986	247.0
MollyN	1979	14978.0
Idizen	1984	1235.0
E11in0or	1990	8550.0
båten	1987	10469.0
Knoza	1983	1605.0
Pippin	1987	504.0
smartdum	1986	6238.0
Jehu	1962	230.0
LillaMymlan	1969	1403.0
Hella08	1986	1758.0
Catja3	1982	36355.0
Ölandstok	1973	19424.0
Stina1982	1983	3437.0
häggen	1967	96.0
Röllekan	1978	2070.0
isblomma	1974	2347.0
jossefina	1975	1718.0
Starline	1982	3867.0
Jordgubben82	1983	10575.0
Bajjelen	1985	110534.0
Komänglar	1977	488.0
Anka75	1976	129.0
lilllinda	1983	6374.0
tinituss	1984	28248.0
Anglia	1965	5480.0
Helena och Axel	1983	5709.0
bubbelmaja	1978	41658.0
Dhevil	1989	2444.0
luckyme	1979	3396.0
Tussen06	1982	4608.0
Tyrell	1973	162552.0
Elize87	1988	1533.0
IJAM	1965	14173.0
LinnIzabelle	1989	11978.0
sara jolu	1984	4032.0
turgut	1963	19564.0
knastintis	1983	23120.0
Pemberly	1979	16432.0
Anniqa84	1985	747.0
SummerAnkiz	1985	1596.0
Mysan31	1981	23272.0
Sandra O	1981	4461.0
Sjuttiosjuan	1977	1627.0
Kajsa 30	1973	8584.0
Dixxie	1980	46.0
zorina	1985	136.0
Trisses2	1972	3465.0
Alvine	1989	39163.0
xtina85	1986	10712.0
tebe	1974	3212.0
NiWa	1978	6804.0
Burmakatten	1975	2263.0
Amandia	1982	832.0
sunshine03	1980	3743.0
LiBä007	1980	4982.0
maddeofreddes	1980	1157.0
Astra	1977	4781.0
Ellinora	1982	7711.0
Jkpg Deluxe	1985	28330.0
Frukost	1976	991.0
Sussna	1986	9811.0
Cacan	1982	14736.0
sandy sandy	1985	9893.0
Kristin85	1986	29211.0
Sparriz	1989	22096.0
james	1982	10439.0
mian71	1972	6721.0
inessa	1981	3783.0
monkan10	1974	3242.0
Nutiopa	1989	2129.0
Soffiie	1979	10908.0
Hojan84	1985	72.0
Tjingelingan	1983	7303.0
liams mamma07	1981	8853.0
Buggster	1989	34971.0
Cattis40	1967	52429.0
pippin	1987	465.0
Aurora82	1983	2319.0
snowball	1986	16077.0
ZJN	1989	10373.0
Badkruka	1968	2043.0
Waiting 4U	1986	13546.0
tiiinann	1987	4800.0
Heobea	1988	67440.0
MrsMumrik	1980	6307.0
Erre	1984	4591.0
hugger i sten	1981	6934.0
Mayflower	1983	8253.0
Anna J01	1987	8591.0
Bubbles	1976	6016.0
new age	1980	528.0
Monitzzz	1976	6826.0
EmmaHenke	1980	4137.0
Dianbobo	1983	40345.0
Jezza	1985	357.0
babyboom2005	1984	6602.0
charlie och novas mamma	1986	9635.0
ego	1980	8349.0
Linda 1978	1979	1900.0
Vill Ha Liten 83	1984	7614.0
godistroll	1983	4994.0
Mirali	1989	340.0
Smurfen70	1981	24619.0
Sockerråtta	1978	83.0
zitis81	1982	8371.0
annemi	1982	2271.0
rattle and hum	1979	22483.0
TEF	1980	928.0
jelp77	1978	1286.0
Blubban82	1983	8918.0
Ella H	1965	8156.0
Imagine this	1985	51584.0
ELLY78	1979	3051.0
margar	1985	157.0
lo800	1978	43378.0
Kurreburre	1978	9905.0
Little Mrs Li	1983	3389.0
Sol33	1981	13679.0
Adorable Misfit	1979	632.0
Madaluha	1976	3464.0
Längtan82	1983	23657.0
Ärtansmamma	1985	3972.0
Saramalia	1978	9280.0
bubbeltess	1978	12679.0
MG1981	1982	48099.0
Puppa	1975	2877.0
Snörpan	1989	1615.0
rosendal	1987	9237.0
Linduccia	1976	13792.0
Rainbowbright	1983	18334.0
Klubben	1974	8719.0
MrsJ	1982	389.0
goatess82	1983	48424.0
MissAdelaide	1978	5612.0
LillaBus	1976	102.0
KamJo	1985	1440.0
q cat	1977	3069.0
Karriärmamman	1977	4641.0
chasmin	1983	15168.0
Hestia	1981	22510.0
lillasysteryster	1981	10054.0
Julianna	1974	5377.0
Tweety78	1979	1312.0
Ellaria	1990	1259.0
philmKarin	1981	670.0
MysMalin	1984	811.0
korvmedbröd	1988	57597.0
Svampp	1982	23977.0
Kajsa K	1983	698.0
Håll min hand	1987	327.0
Annapanna80	1981	1887.0
Anna X	1978	6271.0
Rodenback	1954	6475.0
M82	1983	5641.0
Bombus	1984	11917.0
Jinx	1985	618.0
Anna24	1991	11198.0
Stoce	1983	8146.0
pluggande mamma	1973	11446.0
Obzi	1977	8838.0
Solrosen82	1983	29131.0
Lyxmamma	1973	20303.0
The Viksan	1982	2320.0
Sarabella	1986	3680.0
Lill Z	1978	1372.0
love child	1980	63.0
Serafine	1981	15392.0
TuvaLi	1978	9023.0
Nenniz	1985	1110.0
mammanov	1986	13389.0
Tuffsan	1977	389.0
somanjot	1982	1205.0
JCA	1979	2001.0
Niccan	1972	3504.0
Vilja81	1982	7573.0
Avalon	1980	1056.0
proppen100	1980	18886.0
frk lorelei	1980	66385.0
Isabelsmamma	1986	8564.0
Dr Myo	1974	6068.0
Tjej84	1984	10200.0
EvigLängtan	1985	798.0
Kevlarsjäl87	1988	13109.0
Okara	1973	16406.0
Autumnbeauty	1976	9362.0
sosso1	1988	10132.0
Lindur	1986	7217.0
linlus	1977	1213.0
sydney	1978	17270.0
NinaTherese	1981	8836.0
JosJos	1979	7794.0
sol1	1984	36759.0
cissy	1964	1629.0
Malena C	1969	3407.0
StinaS	1969	274.0
LinaEje	1967	3004.0
Molina	1978	12815.0
Pix	1966	24920.0
Guldkorn	1982	465.0
tessan87	1988	5412.0
Aktalia	1976	20585.0
Carro 83	1984	9127.0
SusiSue	1978	31238.0
Ninnan	1974	19761.0
TessJH	1984	7025.0
Fru Plommon81	1982	1959.0
TvåTrollungar	1990	59487.0
CarVen	1979	7168.0
krissa	1982	24690.0
spallen	1976	1502.0
södermamman	1981	3501.0
many87	1988	1790.0
Lenis21	1987	7328.0
Anastasia	1983	398.0
Michelle Ö	1983	6143.0
4finafilidutter	1980	3865.0
Brooklyn	1987	1240.0
Prinsessmamman	1976	4557.0
Lucaz mamma	1973	9758.0
Myssan78	1979	4012.0
marriz99	1983	4798.0
murremarre	1982	950.0
MissHellen	1984	28023.0
Pinja	1975	1390.0
Kraxflax	1985	3715.0
Sally86	1987	2437.0
NEAN	1989	20706.0
HemligeArne	1982	7131.0
Mammas propp	1979	7020.0
Carolinalovetobias	1991	4785.0
TessaCarlsson	1983	1812.0
fian82	1983	1540.0
Tyrlöv	1983	6004.0
Maje	1978	7268.0
sandra1984	1985	719.0
Moka	1986	29668.0
ellinormaria	1978	5811.0
zmurfan	1974	2066.0
Jenny Tom	1979	1172.0
Essi	1971	663.0
hatte	1971	602.0
Nanniz	1980	2142.0
Jimmie	1976	214.0
HelenaH	1985	9966.0
Emlan88	1989	2354.0
Lisol	1983	2628.0
Getz	1987	688.0
dec06	1978	20997.0
nr1	1979	26980.0
MalinV	1977	17053.0
lupin84	1985	50480.0
fläck	1984	7309.0
Neko87	1988	6790.0
Hollie	1982	8188.0
hurskadetgå	1978	1171.0
charmig	1976	2639.0
Helena 79	1980	2738.0
Indra78	1979	21185.0
tussunge	1980	20482.0
ecco87	1988	4582.0
benedikten	1981	13423.0
jebba	1975	1357.0
Kissie	1987	781.0
emmeth	1983	416.0
Gojtan	1976	117767.0
Juli1	1978	3096.0
Lilla Jag	1984	18605.0
YayasMami	1989	2696.0
Tramses	1983	3006.0
Kianne	1981	2557.0
DianaT	1986	9339.0
Leesa	1985	4656.0
Kalle17	1971	1623.0
nathaiie	1988	10566.0
Goingen	1987	4888.0
Dolliver	1980	9.0
perniebernie	1979	2189.0
huju	1972	122.0
tokmonkan	1980	1605.0
akleyan	1977	833.0
MalinHöög	1986	707.0
Ylwa	1981	2.0
mini75	1976	15485.0
Edzy	1980	15748.0
Snos	1986	12164.0
mysifer	1985	3317.0
Love Forever	1986	21920.0
lillsmulan	1981	845.0
Ida 1981	1982	185.0
Ayla sthlm	1976	9421.0
Koji	1986	1138.0
Valentina	1975	9317.0
Änglasöt	1983	5563.0
chicko	1983	261.0
längtafia	1984	7490.0
Kattamaja	1984	2746.0
Acelise	1984	46882.0
evapeva	1976	47.0
keepthefaith	1978	383.0
LKM	1988	3484.0
Mrs U	1983	11419.0
Anna76	1977	14720.0
eyalee	1987	31172.0
LeKaMe	1988	608.0
sofilosson	1986	1725.0
blomman 2	1965	522.0
indicaana	1985	12097.0
Aniara	1974	35192.0
Peecock	1984	461.0
nea med 2	1982	1726.0
annry	1980	233.0
Kaffekopp	1978	529.0
Skrutten00	1978	12949.0
Esska	1977	11392.0
blehnda	1988	25109.0
madeleinesophie	1988	46016.0
crocco	1983	33110.0
Vitsippa	1973	44.0
Asali65	1966	5579.0
jennas1	1973	11354.0
Dist	1979	30.0
Isabelle Kristin	1983	19197.0
Mumbi	1979	7216.0
junk	1986	8238.0
Äpplet75	1976	18853.0
annie80	1981	28038.0
Ninnis75	1976	47015.0
Pluss	1981	7172.0
Dixy	1981	1762.0
Mammatillnoah	1990	1279.0
TheRoses	1984	1896.0
Fredis	1985	1734.0
englarum2008	1976	1534.0
Quartz	1977	475.0
Greta Anna	1978	11544.0
mimo	1976	784.0
goding6666	1979	4731.0
EmmaLengstrand	1987	11813.0
innak	1976	2812.0
tängla	1979	4426.0
Mrs Jen	1981	3965.0
lottizm	1985	83218.0
ceropegia	1983	91015.0
erimother	1977	1468.0
Oo v oO	1978	44.0
Suss73	1974	5125.0
nettea	1974	2952.0
Maarriiiaaa	1989	983.0
multivitaminjuice	1989	31743.0
hjärta	1989	8957.0
pinkygirl	1979	1944.0
Cat lover	1971	12056.0
Bal	1984	18025.0
Yara	1987	3071.0
snutte	1980	16704.0
Tjohooo82	1983	9141.0
Dina	1984	8018.0
Tjohooj	1980	631.0
Elin hogberg	1988	5392.0
Lycka78	1979	11621.0
xxMollyxx	1982	57.0
Indy500	1983	1051.0
Happy me	1976	4363.0
Lillen09	1990	9669.0
tan73	1974	11841.0
längtabarn	1967	6706.0
StefanH	1973	2548.0
Livsglädjen	1973	55330.0
nadja83	1984	4086.0
Liisaan	1989	9402.0
Linneablomman	1987	70.0
Cecilia90	1991	389.0
sundsvallstjej	1989	39411.0
pamsa	1981	8413.0
adromina	1977	1813.0
Kaosmamma	1982	1231.0
Aurora84	1985	13894.0
AnDan	1985	2023.0
Theresa1	1980	496.0
icecreamlover	1980	8779.0
mellieB	1988	29034.0
SanSis	1986	489.0
Angelicious	1984	4160.0
Neija	1987	4769.0
MrsNilsson	1985	7537.0
Längtande jag	1986	330.0
Filurken	1976	50.0
Freyja	1985	3193.0
zatori	1983	5291.0
jesslaw	1982	7270.0
frökensvår	1991	3486.0
soryd	1981	19785.0
zoomzoom	1981	896.0
Nenne	1986	12973.0
marengski	1977	44.0
Torrbollen	1980	208.0
STA	1979	859.0
Heavy	1980	23166.0
Annakth	1989	1288.0
La musica	1972	10236.0
Jossi82	1983	1354.0
T inne	1980	6121.0
Frax	1981	1438.0
Mollystar	1981	30066.0
MiieRO	1981	77058.0
kicki08	1978	182968.0
Malllis	1985	5123.0
lillkrabaten	1986	19034.0
MuM2girls	1987	10295.0
Mrs B	1984	16021.0
victory tilly	1978	2911.0
mjau84	1985	55.0
jusstuss	1984	97.0
Skrutthumlan	1978	1757.0
daKi	1989	8510.0
LC77	1978	6733.0
Mandolin	1978	23793.0
Jna	1971	2222.0
greatdaysfan	1976	54.0
Aran	1971	174.0
dreamy	1981	28060.0
pronomen	1986	834.0
zanwer	1986	10747.0
Zinara	1980	739.0
litenkotte	1976	98.0
Denise87	1988	307.0
1985	1986	107.0
Klöverdam	1982	425.0
Josefin L	1980	33622.0
Maggi74	1975	38.0
Ängeln Casper	1983	81.0
Jo76	1977	5429.0
vixi82	1983	2384.0
zandra80	1981	983.0
Kalina	1971	1540.0
jensan 80	1981	30451.0
Linny79	1980	11320.0
babydeluxe	1983	31946.0
Evilhoney	1984	2142.0
Mania x2	1978	73957.0
sleepy	1986	51.0
Chili	1955	112.0
drummelfjollan	1986	3292.0
Tobben	1982	2678.0
Malvan	1978	18.0
Loviz	1973	453.0
mammatill5	1985	4470.0
place	1978	99.0
violla	1981	3735.0
Mrs TH	1980	216.0
LinSam	1985	379.0
annacarin	1972	368.0
Nile	1986	754.0
Tarzanina	1981	20457.0
MariaJuj	1983	26255.0
Loppan25	1982	5528.0
Annsiss	1983	940.0
misspoison	1981	1109.0
matuldan	1988	4346.0
NeverEver	1975	1635.0
Yoenia	1980	154.0
min lilla groda	1982	13172.0
miapia	1978	4650.0
BobRob	1978	6233.0
Ulfino	1966	1641.0
Katja80	1981	2258.0
Chaton	1981	2259.0
tre ska bli fyra	1979	10069.0
Bäsis	1979	1323.0
Nygge	1978	19013.0
saferide	1989	364.0
bubbly	1987	172.0
jazmine25	1982	14857.0
halmstadcarro	1986	10970.0
Ulrika 80	1981	1413.0
mamma2007	1986	6578.0
väduren74	1975	25372.0
Zophia	1980	27176.0
strawberrypie	1985	24985.0
Johan75	1976	2063.0
CarpeDiem	1980	6124.0
Enira	1981	6072.0
Impertiff	1974	273974.0
Belle Amie	1976	26645.0
Bellenellen09	1977	20125.0
Mile	1971	811.0
jannovich	1982	1181.0
nattiizz	1985	912.0
Lille Skrutt	1971	89.0
Draqnight	1987	5358.0
Ausi79	1980	25261.0
Stina85	1986	15860.0
Hannizz	1985	4660.0
Kesse88	1989	2344.0
Josephina	1985	25501.0
Duvmamman	1982	2968.0
niiiica	1982	5302.0
lotfix	1985	3281.0
skrotis78	1979	5621.0
Strommingen	1987	1007.0
missH	1984	25.0
Fru Wennerström	1987	51683.0
tempest1	1974	3292.0
Jollan06	1985	2518.0
Linjen	1986	384.0
hejo79	1971	4728.0
Tingeling82	1983	168.0
mammailund85	1986	17301.0
Krickelin med Naemi	1983	6652.0
glaadamamman	1978	483.0
MinoosMami	1986	4532.0
LokesMamma84	1985	4621.0
Videunge	1982	5835.0
Jolise	1989	8738.0
Jennsan79	1980	92.0
Minday	1956	836.0
Amatory	1985	12328.0
Hultis	1984	1240.0
myspysan	1982	2541.0
Neccin	1990	2007.0
jisses	1978	519.0
Lisa1977	1978	3906.0
Uhngoliant	1984	634.0
skanka	1978	12095.0
Ambrooke	1990	3205.0
Fridie	1986	3328.0
Tesla	1986	9019.0
Strawberry3	1979	60894.0
Plärtan	1990	4065.0
Monna	1980	14382.0
Baypower	1977	70415.0
Tigress77	1978	15930.0
Liian	1983	7254.0
Blomman80	1981	10097.0
Karolina1	1976	1429.0
bily	1987	15440.0
XJCX	1988	9150.0
Tezeen	1987	544.0
Koalababy	1971	6056.0
Kerstin	1985	237.0
Thinkerbell	1978	3827.0
Naiw	1989	121.0
okt76	1977	4861.0
81missan	1982	5393.0
AKT83	1984	21526.0
BertilB	1967	234.0
Maara	1981	2196.0
Sebastian05	1976	3561.0
Lambi09	1986	9387.0
Nelle	1974	195.0
herewegoagain	1986	9969.0
SmurfÖga	1972	456.0
MammaMoon	1984	1.0
Gosegumman22	1983	81.0
josse1	1987	153.0
Mamma1988	1989	10532.0
Issa86	1987	14958.0
Kiwi10	1982	5542.0
MammaMia84	1985	1070.0
mababy	1984	567.0
dianmant76	1977	1675.0
Skruttis74	1975	8925.0
Miss Piggy 82	1983	15892.0
Lovi	1981	21251.0
Hinos	1969	16151.0
Cat79	1980	19426.0
WilleViking	1977	41919.0
Minimo	1975	301.0
Pepparmint	1986	15019.0
Mifuna	1985	6786.0
isabellem	1989	6537.0
Alfonsmamman	1982	3374.0
Ängla88	1973	1001.0
kristina	1981	2600.0
Älskade Neo	1982	30668.0
MalinBN	1973	10076.0
Nore	1974	786.0
MammaU	1973	1015.0
KiLi	1976	14262.0
Humlan75	1976	766.0
milla1984	1985	9087.0
TAN	1987	6591.0
Lucie	1978	33371.0
svarten	1966	106.0
Nellabus	1978	9603.0
7feb	1982	656.0
Mirren	1978	66624.0
Ossie	1976	10478.0
Skräpis	1976	18660.0
katinka1	1986	2193.0
arrro	1975	1676.0
Klara 80	1981	12026.0
mkp	1989	4337.0
Fru LB	1984	13653.0
Flurstina	1977	223.0
haptic	1982	4400.0
Vicha	1978	733.0
Milon	1979	37840.0
charlen	1983	640.0
Millies	1989	2437.0
Minatre3	1975	16765.0
alessa	1983	6760.0
annelie80	1981	2487.0
aquamarin	1990	21982.0
ÄlskadeGryn	1979	7469.0
Tobbelina	1980	1384.0
Rusina	1984	1727.0
Sissa Blom	1974	21215.0
mackis	1986	4492.0
Jwa	1955	45.0
Emo08	1980	6837.0
JT80	1981	1649.0
Thea	1980	108.0
LeeLoo82	1983	2687.0
2barnsmorsa	1982	2675.0
Lottans	1982	2581.0
LillaL	1985	112.0
Sousou	1983	600.0
Alfalfafrö	1987	3423.0
Maräng	1986	270.0
Elidasofie	1985	2342.0
Livetpålandet	1984	12.0
s89	1990	351.0
Angeeliicca	1991	202.0
Ellie86	1987	805.0
LindafrånFinland	1985	7088.0
Kimmice	1988	1569.0
limon	1980	1441.0
annsofia	1989	24970.0
IsaViolia	1988	37.0
Princepesa	1974	10554.0
jojjo78	1979	12008.0
Laguna	1973	14566.0
Mamma TN	1989	7288.0
veme	1985	6687.0
nal	1986	639.0
Karin J	1976	1667.0
JenRose	1985	1166.0
Jenka1	1974	1098.0
murresnurre	1973	2712.0
katalina	1971	10174.0
Eddiebella	1981	10148.0
nötskrikan	1978	68764.0
Stella81	1982	18359.0
Virga	1975	23199.0
saratjej	1981	3298.0
Leeluu	1979	6844.0
Marilis	1984	267.0
Kuben	1975	14014.0
lindasvea	1987	2619.0
Mamma till Lilla A	1983	1249.0
Maria Q	1980	3618.0
zoi	1977	17932.0
mammatillFelix	1982	6546.0
Karin och Pyret	1980	1268.0
dubbelt upp	1980	5822.0
majsan2	1981	11467.0
susieQ	1984	589.0
Amy86	1987	2116.0
PetulaK	1984	1256.0
Busflickan	1983	9267.0
mamma0005	1981	5695.0
druvans	1981	6913.0
semlan10	1973	363.0
Coronet	1972	2877.0
Kringlan	1975	377.0
lindamarias	1974	3971.0
blingring	1981	12160.0
Cerulean	1980	22569.0
majsan1	1972	484.0
Bebbefabriken	1979	269.0
Malta2006	1977	823.0
Z05	1977	147.0
Tjorvet	1980	1599.0
Charli	1979	516.0
buslings mamma	1980	5.0
Linnispinnis	1988	3841.0
Zhuhai	1973	618.0
Chokladmums	1968	13957.0
anna1972	1971	493.0
ylva t	1974	903.0
FCBJ	1974	14965.0
jamka	1978	1436.0
Toria	1980	519.0
Sirba	1983	8601.0
Wonderbabe	1987	7731.0
Maria303	1980	4068.0
mama30	1987	8733.0
wify	1977	11856.0
Dirtyhabits	1989	966.0
wedding2009	1981	11568.0
Lindyn	1985	776.0
tovida	1982	683.0
jemast	1971	347.0
Jessie 89	1990	10430.0
jennnyberg	1981	6831.0
MammaAlex	1984	6575.0
Virus85	1986	477.0
Snoffy	1977	2098.0
AnneLine	1988	5389.0
Emma0709	1984	2692.0
Cakemaker	1988	1784.0
Lovergirl80	1980	2244.0
Jigga	1981	9195.0
emya	1982	131.0
kitty3465	1984	7349.0
Love8707	1988	1971.0
Linda1986	1987	2310.0
Tildalainen	1974	5491.0
sara 00	1988	5668.0
MinÖgonsten	1985	18515.0
catzy	1979	176.0
Tuntalisa	1977	15625.0
Katten79	1980	86.0
malinorebro	1979	1546.0
trust	1983	446.0
anbiel	1969	297.0
Varärstorken	1978	1291.0
Olivia2006	1978	3300.0
Tingeling76	1977	34122.0
familjemamma	1975	10117.0
nabben	1978	215.0
Lill Fia	1980	4097.0
stinur	1981	4337.0
trebarnsmamma79	1980	69.0
Elvelina	1983	6472.0
Trolletroll	1978	642.0
Liona	1981	8916.0
Fröken Honung	1979	684.0
Groover	1973	245.0
Sagogrynet	1966	154.0
Nikki81	1982	1542.0
Mrs J	1977	42257.0
Madde1986	1987	1086.0
AnneCharlotte	1977	20.0
lilllarsson	1985	13915.0
Eaive	1984	861.0
solrosen81	1982	35369.0
lollo14	1969	851.0
Toffsan	1985	1506.0
Duddes mamma	1978	1624.0
linda 80	1981	345.0
Eva A	1959	2253.0
MissC24	1982	837.0
Sarah82	1983	11942.0
Sofi 79	1980	2234.0
Kabo	1981	2741.0
Mulle78	1979	20334.0
Malinell	1989	5991.0
79anil	1980	172.0
Theia	1985	245.0
guldklimpen	1973	2294.0
Nokkan	1977	6163.0
Maya75	1975	616.0
Underlig	1975	1983.0
Cina01	1986	42.0
Rallarros	1984	29345.0
November2007	1984	1314.0
78Suss	1979	107.0
Mojzan	1982	1927.0
Lunamamma	1971	1032.0
Once	1982	14006.0
Mumsi	1980	10283.0
Williamsmamma	1980	3073.0
Cathie	1983	28.0
stayinshape	1976	246.0
fantasy06	1983	2213.0
Sandrolin	1986	1070.0
Blomman76	1977	155.0
shootking	1974	232.0
ak73	1974	3394.0
Fanta	1961	1436.0
sofiedellholm	1982	5340.0
EmmePemme	1983	359.0
Humpan	1975	17706.0
chiquita	1981	107.0
Bissen	1974	12144.0
Lakritsglassen	1983	163.0
jassi83	1984	4701.0
cattis83	1984	8267.0
MyStyle	1983	276.0
sophiemedPH	1988	2211.0
Bohuslän	1977	506.0
Godiva	1971	665.0
Katarinab	1984	983.0
yndra	1978	908.0
mariiee	1986	1967.0
LillaRu	1971	82.0
Kiapia	1971	5683.0
Pyret10	1983	844.0
leyley	1982	4976.0
Acantha	1976	170.0
Mare pacificum	1977	1078.0
sandslott	1984	3495.0
smurfarna	1987	4408.0
calnaneas	1980	10976.0
BumbiLie	1987	1171.0
Josse B	1981	16945.0
Helen84	1985	1256.0
sam77	1978	9050.0
Ester77	1978	262.0
Koalan	1980	3294.0
anniecaroline	1982	1625.0
Nikis	1988	63.0
peka	1972	5574.0
MartinaL86	1987	9081.0
björneochsnigel	1982	1134.0
Lilla M	1979	10655.0
Trissy	1976	9437.0
Jennolinnea	1973	3083.0
Tottling	1981	253.0
lilliz84	1985	237.0
Elisabeth09	1980	2253.0
anne87	1988	15329.0
Clouds	1977	124.0
Emilia	1983	357.0
sabinaa	1984	1462.0
marialintott	1979	106.0
Anna79	1980	1651.0
miainfo	1978	35214.0
Gumbo	1962	27924.0
ninaaw	1991	2558.0
singhatjejen	1971	1800.0
Losa	1972	3247.0
esse	1982	850.0
ananasen01	1979	31510.0
nemo08	1978	617.0
SysterYster2	1977	2500.0
Ackelova	1983	935.0
nagellack	1988	701.0
kamilla	1982	296.0
Alex  mamma	1977	343.0
Lotus	1983	6738.0
Mamma Emma	1985	3167.0
augustikatten	1979	582.0
Pilla84	1985	291.0
Ida83	1979	4908.0
DollyD	1977	13711.0
Tuzzelina	1979	2604.0
Augustimamman	1986	259.0
Dudda	1978	67.0
sk76	1977	561.0
LinaJo83	1984	5650.0
Miniluvan	1976	58654.0
Eet	1978	6930.0
Vattuman83	1984	8693.0
Talossa	1987	27990.0
kana	1973	66.0
solyluna	1987	101.0
Silvermalvan	1977	388.0
Nirak Gbg	1983	299.0
Lilla Bus	1968	4306.0
Funny	1952	3.0
Johlin	1977	170.0
Smillasmatte	1977	64.0
SDG	1990	362.0
Hallonsmoothie	1985	1791.0
Mrs Flink	1981	1900.0
SA25	1984	58144.0
Lillstrumpa	1982	953.0
sommar 77	1978	838.0
Rose77	1978	1872.0
MiaD	1972	1931.0
Rainbow	1976	14396.0
foxy	1982	4841.0
Älskade vovvsing	1977	102.0
bebisjakt	1987	24008.0
näbben	1978	169.0
nyinflyttad	1978	3233.0
Niina78	1979	201.0
lillan77	1977	229.0
cathil	1981	1098.0
Bulten	1975	62.0
marabou	1984	593.0
Mari80	1981	88.0
Erica 73	1974	7001.0
anders 1974	1975	869.0
Vanilla78	1979	490.0
Anna Panna 81	1982	2248.0
Rona	1983	2116.0
Dirtsa	1966	815.0
MollyMilly	1979	500.0
LittelG	1982	1381.0
Tilda	1981	1462.0
emma71	1971	774.0
Maddolf	1979	55690.0
LiM	1974	309.0
Purelyplatonic	1980	44111.0
Gurkmeja	1966	270.0
Prusiluskan	1969	260.0
Väntar första barnet	1985	14785.0
Naomi	1972	638.0
Ängsblomma	1985	1483.0
Tillata	1982	9247.0
India	1975	7190.0
Nanna81	1982	49.0
pysis	1980	17.0
supermamman2	1979	7590.0
Eva77	1978	765.0
Lindaewer	1978	587.0
Lolisa	1977	547.0
lia79	1980	145.0
Kicka	1968	3118.0
Mamma33	1979	113.0
Mysan75	1976	194.0
maybe2501	1981	19169.0
Denizkizi	1987	4466.0
Thessie	1985	79.0
Yoda123	1986	105.0
Sandy76	1977	2032.0
milla72	1973	4854.0
anna74	1985	5173.0
Mrskut	1977	3073.0
big mama	1973	760.0
GRO68	1969	11088.0
kirseberg	1977	218.0
YinYang	1986	6278.0
Johanna75	1976	15373.0
Min skrutt	1981	21670.0
blomman10	1975	16.0
Hennah	1981	7332.0
Mamia	1978	23.0
Xina	1981	11359.0
annika eriksson	1978	1134.0
Pärlan81	1982	107.0
Krafs	1981	374.0
Morfen	1975	148.0
VBK	1979	18055.0
Nojan	1985	457.0
Mary84	1985	19036.0
pckattis	1984	4473.0
brinkly	1972	1042.0
frau M	1984	3286.0
candi	1972	1401.0
S U S E N	1986	3034.0
Bollas	1976	377.0
mammaannika	1987	1021.0
gosgroda	1974	318.0
Minus	1981	1060.0
LadyC	1982	250.0
Ankungen	1968	247.0
ogen	1979	502.0
mrsjo	1981	2996.0
Tessie2022	1980	2315.0
MammaIna88	1989	702.0
Ebbis	1984	3498.0
Kassiopeja	1978	960.0
daisy76	1977	3457.0
Paige80	1981	7726.0
Jen08	1975	14017.0
eviz08	1983	8127.0
Adora1	1980	24691.0
Isalar	1986	515.0
gullunge1	1987	11440.0
lillasysterjessa	1981	5661.0
Kajsa81	1982	22213.0
Doa	1981	6546.0
Friid4	1991	545.0
Sebastians mamma	1983	6371.0
Jelan	1987	38085.0
Carin82	1983	23682.0
Em N	1988	11306.0
airam	1966	2479.0
hallandsliv	1979	11129.0
Saara	1982	328.0
Myggan82	1982	4430.0
drömmare	1984	27501.0
Margit	1982	1252.0
Evie	1980	12336.0
Lovli	1984	7.0
Frugan79	1980	313.0
Melle85	1986	7069.0
SA26	1984	14144.0
lellisen	1978	18870.0
angelgirl84	1985	2598.0
CamillaJ	1985	15508.0
Jeszicka	1987	5010.0
snattran	1967	10719.0
Grodan1972	1973	15682.0
caos	1980	793.0
BabyNo2	1989	9603.0
tree	1987	3381.0
Catox9	1982	177.0
Snusann	1983	3246.0
Nyfikna jag	1976	3765.0
Sofie 87	1988	51.0
Lani	1971	11406.0
Fiddelie	1989	28.0
majnollnio	1984	2813.0
Beccibus	1980	453.0
moonlight	1977	464.0
Snäckan1979	1980	3305.0
Adnil76	1977	3938.0
Marre80	1981	11.0
ssssssss8	1983	1187.0
