author	yob	ntokens
asaA	1984	16019.0
Zhna	1977	55464.0
Jenny1985	1986	95271.0
UWO BaraJag	1973	29707.0
Azalea	1979	11655.0
Lappen	1987	35205.0
Passionsblomma	1984	4541.0
AnnaS84	1985	7920.0
Blomman80	1981	15544.0
AvalonC	1982	22726.0
liebespuppe	1986	36081.0
Therace	1987	64093.0
Sanna86	1987	87218.0
luckyme	1979	26228.0
skumtomte	1981	2456.0
MajasMat	1987	19674.0
Carro 83	1984	16271.0
xtina	1987	11085.0
flower79	1980	12456.0
driver28	1971	5114.0
Celestina	1980	6448.0
kirsty	1986	9949.0
Mjukamilla	1976	24155.0
Anna J01	1987	54936.0
lisen88	1989	24597.0
Enira	1981	60925.0
anzita	1960	171047.0
monchichi76	1977	148179.0
Sockerbullen	1988	23035.0
Lullisgirl	1978	30981.0
Pingela	1980	16092.0
Annielee	1983	10058.0
tiiinann	1987	12492.0
aquamarin	1990	29922.0
Mile	1971	14748.0
Jessica84	1985	1268.0
marielindquist	1986	12994.0
Babyfacepsycho	1986	8764.0
pinkygirl	1979	12655.0
Irma01	1978	69261.0
luutra	1986	19921.0
fantasia	1975	8835.0
Vill Ha Liten 83	1984	27993.0
Spookie	1961	12586.0
solnamorsa	1985	5884.0
mami79	1980	31803.0
LaSexorcisto	1986	7370.0
copycat83	1984	5021.0
kimsivimsi	1986	2371.0
JECJ	1984	29274.0
flower6	1975	14043.0
MollyBuz	1984	10845.0
caledonianclear	1988	3358.0
Jna	1971	6273.0
Myssan78	1979	21883.0
Adore26	1981	7096.0
mammahaj	1989	40937.0
solrosen1	1983	27361.0
Tigerhonan	1991	19952.0
Ido	1987	8620.0
NummerTvå0710	1990	28928.0
NicoleSthlm	1984	54461.0
Calles matte	1979	202745.0
camcam1	1983	2585.0
gulleplutten	1981	7761.0
MsFrida	1983	10516.0
Sandra  84	1985	14631.0
LinaEje	1967	9623.0
Emmi27	1984	34937.0
Aprilbarn1	1989	42937.0
Gostosa	1981	10100.0
Moka	1986	29794.0
Sockerpinglan	1973	31866.0
lokis	1982	29801.0
Sven Erik Johansson	1964	95786.0
Billen	1988	11640.0
FridaKim	1989	9377.0
Södermalmsbönan	1982	37925.0
Caza	1983	1216.0
Håkan Johansson	1988	4457.0
Snakeheart	1981	49906.0
Pepsikatten	1982	66974.0
FruHall	1989	9296.0
ollebulle86	1987	34765.0
malinorebro	1979	22766.0
Mothes	1988	4736.0
MalinV	1977	41751.0
Liam0411	1976	13076.0
Silverjag	1981	11162.0
sandbacken	1969	16846.0
lillgrodan2010	1983	8157.0
Sarabella	1986	8371.0
Doodelidoo	1975	16153.0
Emmy K	1979	70039.0
Tussebus	1977	54135.0
Fru Lillstrumpa	1982	25605.0
Magnolian	1973	3095.0
Lille Skrutt	1971	3583.0
annis02	1992	2371.0
nadja83	1984	8304.0
Ninninio	1977	9405.0
Saralainen	1982	9960.0
jazzkatten	1981	55709.0
Eilem	1989	12691.0
MinNatalie	1987	31097.0
Sussolita	1988	11421.0
PennyLane	1979	17892.0
NovaLi	1985	5032.0
Cazza	1984	12786.0
Tweety11	1974	10918.0
saraA88	1971	30826.0
Aimy	1978	3989.0
LKM	1988	22626.0
hellokitty	1980	19160.0
Baby Doll	1984	34315.0
Mivo	1976	15690.0
jenn82	1983	8254.0
LillaMymlan	1969	6348.0
RosaPrinsessa	1988	16125.0
storstrumpan	1981	272.0
Mulle78	1979	71943.0
smelata	1987	8229.0
Bondfia	1972	376872.0
Crea Diem	1972	3123.0
Leonesse	1981	912.0
Bebismamma	1981	19053.0
Kristin85	1986	64155.0
fiafiafia	1988	18451.0
hatte	1971	3009.0
Love76	1977	15326.0
Vickyb	1985	59307.0
Natli	1985	32279.0
MissB	1983	39703.0
anchel	1983	10702.0
Fia 85	1986	543.0
mimamima	1967	18271.0
Iskristall	1977	11083.0
Husfrun	1978	814.0
Ab imo pectore	1984	974.0
LinaJo83	1984	12579.0
Annakth	1989	3535.0
Plumsan	1980	1322.0
heartgirl	1983	20541.0
wea	1975	396.0
kodarn	1988	13346.0
Lotten73	1974	32905.0
TanjaS	1973	96888.0
Airona	1983	48876.0
Mjölk	1976	26198.0
Mare pacificum	1977	45343.0
mammamina	1980	17589.0
Fangoria	1982	120051.0
Sacajawea	1977	16910.0
HelenFr	1982	37532.0
Logopeden	1985	14687.0
fenja	1973	54360.0
Jehu	1962	1384.0
HannaBanani	1988	10616.0
1980 längtar	1981	11408.0
Badkruka	1968	16242.0
Mumsi	1980	55422.0
cajsalisa	1967	14808.0
smis	1990	26708.0
Eddiesmamma	1986	21257.0
Filurken	1976	173.0
Afrodisiac	1979	34850.0
Hope7	1988	11864.0
Tereza	1974	3182.0
Alfaqueen	1977	84685.0
S U S E N	1986	13676.0
Mamman88	1989	51310.0
So far away	1979	1716.0
miica	1983	4291.0
Mejas mamma	1981	1418.0
rosendal	1987	40319.0
Kakan85	1986	5555.0
Miemi	1974	49733.0
mamman2008	1982	54298.0
Lina007	1989	8047.0
Nymphéa	1979	9823.0
gmt	1987	161964.0
Frelin	1986	7690.0
Flicka86	1986	6559.0
paron	1987	9117.0
Luxuria	1990	12808.0
gson	1976	17309.0
MIAH73	1973	3970.0
SofiaL	1990	78729.0
Miss M V	1976	26278.0
CarVen	1979	43034.0
Alexandria	1974	29140.0
Bejje	1982	19447.0
Mamman8	1988	4519.0
Anjonen	1974	21250.0
lavendeln	1985	20869.0
james	1982	26609.0
Mullepop	1989	7964.0
vimsan06	1987	70099.0
Skogsråttan	1985	9111.0
Hope03	1985	5602.0
Cillizan	1986	27779.0
Nordie	1981	15393.0
SDG	1990	4598.0
EnLitenFlicka	1983	14485.0
Superhero	1983	106081.0
Veronica76	1977	5161.0
alessa	1983	12234.0
Mar ia	1981	14421.0
IsaN	1974	116064.0
TildisVildis	1976	4688.0
Nellie81	1982	14874.0
anka11	1976	5119.0
Kyssen	1984	208080.0
To be or not to be	1982	15851.0
Diana	1966	16347.0
AnAngel	1984	81219.0
Twisti	1980	615.0
Kaffekopp	1978	45548.0
Jonnasmamma08	1989	20043.0
Susyloo	1981	18015.0
Nattis90	1991	2403.0
BiimBiim	1988	11535.0
leyley	1982	28172.0
Amazon	1977	857.0
Snutteplutt	1982	1533.0
Ghostrider	1990	30033.0
MissMy	1985	101669.0
Prillis	1971	6582.0
Sassa A	1983	53858.0
Mrs B	1984	41337.0
MalinK85	1985	17865.0
Louise 77	1978	30203.0
Miffy	1982	60420.0
mw24	1986	25740.0
Chaktio	1977	178659.0
TEF	1980	3000.0
Lilla C	1979	19311.0
Prinsessmamman	1976	16994.0
anna gottegris	1980	48270.0
Pippin	1987	2950.0
hurskadetgå	1978	30742.0
MiieRO	1981	130044.0
Sarah H	1980	34630.0
Julianna	1974	11662.0
Amatory	1985	21587.0
Älskarbebisar	1989	9918.0
tooba	1984	15534.0
Eistla	1985	14508.0
Swompi	1987	7569.0
daddybear	1977	34250.0
ninnnna	1976	4428.0
lillzan	1983	51452.0
Minnon	1982	29297.0
Thessie	1985	7993.0
Godot	1975	16962.0
Lindatmw	1982	11867.0
blueberry4	1983	5319.0
MollyN	1979	43700.0
MinaMirakel	1985	10874.0
Nevea	1985	3386.0
sofie27	1982	57871.0
Västerås	1978	8606.0
Skahlmann	1966	151020.0
Kerstin	1985	218802.0
svarta	1982	23823.0
pinky	1984	3094.0
evalee	1985	10259.0
enola	1978	65769.0
cheetah	1980	543.0
pyjamastrollet	1986	48674.0
Torrbollen	1980	19038.0
Madicken 29	1980	11040.0
Sunshine78	1979	5256.0
hellish89	1990	12568.0
Eldflamman	1981	17929.0
millalle	1986	11053.0
Maara	1981	4163.0
Korkskruv	1989	94150.0
Breathe Me	1986	12586.0
bambiii	1988	40849.0
Assis	1974	17563.0
nr1	1979	70775.0
Helena D	1975	76993.0
allt och lite till	1988	76840.0
Lellebror	1975	5465.0
mellieB	1988	87371.0
redbull	1974	1961.0
MariaJuj	1983	97002.0
Sparvöga	1980	30703.0
singer	1978	42191.0
Med två små	1981	36003.0
mira 82a	1983	608.0
nittioett	1992	12537.0
Tvåbarnsmamman81	1982	6915.0
LinnIzabelle	1989	25369.0
Lillan1971	1972	18116.0
Helenaa	1986	174.0
LiviasMamma	1990	6780.0
Mila11	1985	6420.0
J R	1981	36341.0
Smillasmatte	1977	17255.0
Galatheaa	1990	10873.0
chasmin	1983	30880.0
Johjo	1985	40199.0
Idchen	1981	1353.0
Sissa83	1984	60.0
Zirkon	1989	21548.0
snorkan	1980	48749.0
Moa Li	1982	19332.0
A flikka	1987	3278.0
Muminmamman 81	1982	8796.0
47705	1972	10883.0
maj09	1976	52800.0
Trollvinter	1984	81351.0
Jiged	1979	3545.0
Alfonsmamman	1982	17842.0
myzz	1981	10069.0
a queer star	1984	3731.0
EmmaRoSa	1984	85801.0
kexkille	1976	5177.0
Rona	1983	17521.0
Dansken	1987	31127.0
MissKS	1982	14470.0
Tuzzelina	1979	12592.0
Mamma till V	1982	13644.0
emelie85	1986	5197.0
frifantasi	1980	2943.0
The Viksan	1982	40129.0
garttin80	1981	443.0
Pilgrimka	1980	11082.0
Fanta	1961	9824.0
gaud	1964	12816.0
Snart3barn	1980	1621.0
Duvmamman	1982	13929.0
silvermist	1981	11042.0
spallen	1976	12545.0
Ekstrumpa	1982	31469.0
Luddan	1973	10743.0
So nice	1971	49026.0
kinadockan	1977	5051.0
frukarlsson	1980	10005.0
Fjädersten	1988	3928.0
kaffebönan	1973	12714.0
Ninnus	1983	7136.0
Christina86	1987	11138.0
Summer	1980	111578.0
Pinglan73	1974	60993.0
KATITZY	1989	26447.0
Jaya	1989	24205.0
noelle	1978	4530.0
Acelise	1984	171178.0
Lunamamma	1971	11894.0
Stampan	1979	22639.0
Kat the bat	1986	54079.0
stortå	1975	2563.0
Malansu	1986	3713.0
acilegna	1968	22789.0
Pjåsk	1985	7226.0
wannabemom	1985	16995.0
Alexia06	1982	7951.0
hanna elise	1980	21914.0
mjukisb	1980	68506.0
Grynet2010	1981	4295.0
josse1	1987	1486.0
mammacarro	1986	6966.0
MrsAlonso	1981	13860.0
Ellenvillhabebis	1987	18343.0
Vero06	1975	9244.0
princess edition	1984	7141.0
mia84	1985	21526.0
ostkroken	1983	680.0
Jokkan	1987	23042.0
Avena	1980	20371.0
mariakall	1979	8447.0
anbiel	1969	4278.0
Fru Persson	1988	15524.0
MinoosMami	1986	18813.0
sagasofie	1979	4816.0
Jinx	1985	2317.0
Love Forever	1986	26491.0
fru bengtsson	1972	4854.0
MHK	1983	15663.0
Gullebulle25	1985	21147.0
Sötnostim	1986	23679.0
Bullan1978	1979	100812.0
misspoison	1981	1475.0
WilliamSofia	1981	6859.0
MammaU	1973	66465.0
Tesso84	1985	11814.0
Starla	1981	15973.0
Ina81	1982	7162.0
AnnCharlotte86	1987	24759.0
anahabecc	1989	13616.0
ÄlskaLivet	1975	2771.0
Lucia1987	1988	75171.0
goatess82	1983	54791.0
Jollan06	1985	16387.0
EricaN81	1982	35124.0
Jessan	1979	4779.0
Marilis	1984	1144.0
YinYang	1986	18826.0
Himlan77	1978	41976.0
epikuren	1989	1561.0
Honeydew	1986	256.0
NovemberMommy	1992	15615.0
Frijon	1981	1880.0
Knasan	1981	51963.0
ElinMic	1983	10323.0
Micci	1986	34148.0
Buggster	1989	71417.0
huju	1972	571.0
theesi	1988	53168.0
Håll min hand	1987	25708.0
Linslusa	1985	3326.0
Morgard82	1983	945.0
Saian	1979	5195.0
JT80	1981	7808.0
Johan75	1976	65956.0
Ella N	1976	4754.0
neela	1984	17773.0
Lodjuret	1983	24658.0
lillakulan	1980	16248.0
Maddex	1981	34522.0
MangaGirl	1978	50700.0
septemberängel	1981	73064.0
Ceciliah	1989	29224.0
Lakey69	1969	942.0
katzon	1982	29207.0
Godess	1979	7753.0
Hammare	1971	28208.0
Soffipropp01	1989	6876.0
SVEACOOL	1973	22614.0
eliten	1983	3039.0
MillaP	1968	4808.0
EMR	1986	2135.0
Paulas mamma	1986	7554.0
Lillyros	1984	6087.0
Flicka81	1982	14774.0
Elle84	1985	7760.0
Fru Plommon81	1982	30169.0
zmurfan	1974	5622.0
MammaTillMaja	1990	1634.0
Tweety78	1979	3662.0
Getz	1987	7930.0
Dina	1984	22270.0
Tuffsan	1977	1415.0
Tillalamm	1983	13657.0
dannya	1987	3364.0
Neccin	1990	11783.0
MrsEnglund	1982	17234.0
ttiinnaa	1978	2183.0
EJT	1990	13349.0
Smurflisa	1976	7463.0
sandy sandy	1985	47145.0
majasmamma	1988	41985.0
Mamma till H o F	1979	5366.0
lisa86	1987	8349.0
Pilla84	1985	16386.0
margar	1985	609.0
Sofia8504	1986	39216.0
RoseRed	1987	8468.0
pippipopp	1979	21265.0
Pyret3	1966	768.0
Emma0709	1984	16734.0
daKi	1989	47989.0
syntharen	1980	19473.0
Zoolie	1971	17565.0
FloPow	1987	6364.0
deam	1987	28963.0
nötskrikan	1978	119881.0
StinaL	1987	1268.0
STA	1979	7677.0
Mrs Jen	1981	6180.0
Juni 06	1982	58883.0
Thessis77	1978	87116.0
Sjuan	1977	51145.0
Joppalojna	1983	14486.0
hejsvej	1983	207113.0
dukat	1967	10937.0
FrökenPeura	1986	66.0
soffan86	1987	37434.0
Malinw	1979	42180.0
Greta Anna	1978	41150.0
neffi	1979	6269.0
johannaalkehag	1987	86239.0
TigerlilyGbg	1975	10702.0
chippan	1980	97857.0
Flurran	1983	33283.0
Loppan77	1978	6844.0
Drömmer	1967	8134.0
Siljelin	1979	59495.0
Chaton	1981	2381.0
Bosco	1981	1508.0
dorothea	1976	82236.0
Torken	1990	807.0
EbbsansMamma	1992	8949.0
charlen	1983	10503.0
frida S83	1984	10238.0
stinaliza	1972	1499.0
Johanninen	1985	24688.0
lillisen2	1987	218.0
Rollindynamite	1991	38325.0
agtiwi	1980	8859.0
HallWall	1977	46553.0
rundafrida	1984	9863.0
Lindis87	1987	20350.0
z86a	1987	25337.0
Enigmia	1977	127546.0
habibty81	1981	72051.0
TuvaLi	1978	87268.0
Anti75	1976	16800.0
Lugnistormen	1981	29657.0
Nadadija	1986	5702.0
amanda h	1989	3586.0
mammatillFelix	1982	31383.0
annah01	1980	764.0
Mania x2	1978	269686.0
TheKakan	1980	671.0
Nonstop	1989	18280.0
smulan777	1984	4076.0
LeyasMamma	1989	15752.0
Johanna75	1976	30998.0
JaQ	1990	9953.0
jamka	1978	4872.0
Ung Mamma 91	1992	4589.0
Albertine79	1980	6190.0
bubbly	1987	777.0
Selina04	1982	14065.0
Finlandssvenska	1976	6726.0
Lillhagen	1962	9720.0
eternalstar	1989	10089.0
sommar 77	1978	51093.0
Tess1986	1987	14227.0
Frax	1981	11432.0
tutam	1979	3047.0
mittallt	1986	4948.0
Starlight78	1979	15161.0
Mavios	1971	19959.0
kali86	1987	5558.0
moniquee83	1984	2344.0
LiBä007	1980	21092.0
Bombus	1984	22897.0
lilla snöflingan	1988	40372.0
Lilithmoon	1981	1875.0
Saja75	1976	15935.0
konami	1989	20647.0
NeverEver	1975	5686.0
pinkiepie	1979	48366.0
Peter37	1973	14201.0
LindaSofi	1988	12924.0
Adorable Misfit	1979	2709.0
Caramella	1980	12855.0
Bianca1	1984	1009.0
smurfarna	1987	23555.0
Kraxflax	1985	4924.0
lier1979	1980	26861.0
OoSOLINoO	1984	29507.0
nattasmamma	1983	25265.0
dream81	1982	7819.0
Soffiie	1979	29123.0
Mysabelle	1991	4990.0
Jenga	1984	13021.0
Rockkarlsson	1987	6622.0
Zamina	1982	11108.0
Filur	1973	3467.0
Anna123	1983	18572.0
MariaWe	1981	45425.0
SaraLj	1982	46452.0
jebba	1975	4980.0
Majjis	1985	6045.0
Kattamaja	1984	6261.0
Junibarn	1981	6079.0
MiaMorot	1986	6647.0
Helsingborg	1986	8863.0
jankie	1986	16851.0
Tjohooj	1980	2933.0
RaggarJesa	1987	5200.0
Tussilago83	1984	11982.0
Lori	1975	3273.0
BiLLYshaw	1991	675.0
bratz	1978	2277.0
ceisabelle	1988	8066.0
Mamsen1	1974	11186.0
Krickelin med Naemi	1983	9186.0
sanneq	1980	856.0
Rosenskära	1989	20955.0
Tequeida86	1987	3290.0
mini75	1976	33728.0
Monna	1980	26619.0
DiZZY	1975	26350.0
smartdum	1986	12169.0
Mia Magdalena	1985	16249.0
LindaMamman	1975	28166.0
pamsa	1981	27261.0
Aurora82	1983	9943.0
litenkotte	1976	15148.0
kirsikka	1966	32090.0
Nostalgitripp	1990	6604.0
Emma77	1978	43338.0
Angeeliicca	1991	3143.0
väduren74	1975	53846.0
Immini	1989	45453.0
jmynt	1989	29449.0
takida	1980	5221.0
Anniqa84	1985	23396.0
MrsSophie	1975	16462.0
Dr Myo	1974	49194.0
dubbelt upp	1980	36179.0
Mildred	1987	11498.0
annie80	1981	149881.0
kica	1976	8254.0
Ensamamma	1985	2980.0
Peteja	1973	1009.0
livisen	1986	9063.0
Zs1985	1986	6198.0
Nutiopa	1989	10646.0
niiiica	1982	9123.0
Sunniva	1984	4220.0
Koji	1986	3414.0
Jasmine86	1987	6766.0
JuliaIsabella	1982	68846.0
BelindaL	1987	8214.0
shinybluestar	1985	6376.0
SanSis	1986	9954.0
elisan	1990	162.0
sunni	1986	13953.0
majo79	1980	6438.0
Jordgubben82	1983	18867.0
smurfen84	1985	3932.0
SatuJonna	1983	13567.0
Sirenia	1982	9619.0
Jimmie	1976	2026.0
Pooma	1988	3871.0
Ambrooke	1990	5322.0
MattiasFru	1990	1565.0
kitte	1978	8570.0
goding6666	1979	8818.0
Ida Maria	1981	26683.0
kanske fru larsson	1988	12053.0
Lokatten	1975	22526.0
jisses	1978	1876.0
grönräv	1979	32782.0
Andréa84	1985	10028.0
mamalin	1984	32622.0
Aroma	1982	11639.0
EvaChristina	1982	5339.0
Liberté	1985	12231.0
Litenkatt	1980	43002.0
HelenaH	1985	42984.0
Morfen	1975	218.0
Adora1	1980	78073.0
Snäckan1979	1980	6116.0
Cecilia86	1987	17173.0
kicke	1979	236.0
emilial	1989	10828.0
längtan8402	1985	23269.0
MagMat	1986	15363.0
Chick	1988	18400.0
lilja82	1983	9880.0
ulimon	1973	39268.0
MalinHöög	1986	2799.0
Limja	1975	55570.0
Ico	1985	10806.0
Fröken Honung	1979	3915.0
KamJo	1985	5021.0
Williamsmamma	1980	5059.0
Mamman09	1988	2585.0
chazbo	1979	78896.0
Hannah med H	1987	16396.0
Once	1982	36850.0
mjauen	1984	70676.0
Mallan 82	1983	16650.0
PaulaVanilla	1986	33572.0
Mayflower	1983	9966.0
lliliot	1989	34900.0
CuteCherryAnn	1984	3443.0
Isch	1986	20371.0
Denizkizi	1987	10035.0
Annie1982	1983	26514.0
thenalle	1985	5441.0
RobSab	1987	8087.0
Ölandstok	1973	20614.0
dcy	1980	3378.0
jusstuss	1984	1572.0
Aurora84	1985	24371.0
mababy	1984	4701.0
Elmyra	1981	11567.0
daphne	1982	11243.0
Anubisa	1979	108383.0
Ilus	1979	9574.0
Sejda79	1980	12667.0
FrogSandra	1981	5790.0
snobben76	1977	50286.0
Lambi09	1986	11490.0
Shyme	1978	14301.0
Pix	1966	53804.0
Tess90	1991	2639.0
Lindur	1986	7415.0
Caroline76	1977	1820.0
Heavenlie	1983	14202.0
mynona	1979	24607.0
love child	1980	185.0
näbben	1978	5359.0
Sosofofie	1987	4762.0
Spring Time	1990	21233.0
Sockersött	1990	1864.0
Barkbam	1957	52668.0
Mmmbop	1980	19377.0
MrsCL	1981	4614.0
Josun	1981	5244.0
ALLIEVERDO	1987	44005.0
hjert	1981	16198.0
Ellenö	1990	3877.0
Snowieflickan	1982	3797.0
mariiee	1986	28797.0
Nenne	1986	44993.0
kana	1973	1376.0
Lady Unicorn	1980	4642.0
örnen	1984	13117.0
englasmamma86	1987	494.0
Annie82	1983	18495.0
lo800	1978	65011.0
Sööderbönan	1985	2015.0
Underlig	1975	4437.0
tussunge	1980	34915.0
LokesMammi	1982	34692.0
Gojtan	1976	150844.0
zazzy	1985	45920.0
pågmamman	1972	72061.0
LJo	1974	8651.0
Karin Hanna	1981	14725.0
honeybunches	1982	161891.0
Ninniisen	1986	11958.0
nur	1983	45412.0
EeMe	1987	10109.0
siren	1989	58389.0
Trebarns far	1978	25455.0
Dreamrose	1975	32079.0
downismor	1979	24327.0
Ulfino	1966	3947.0
Mysgrodan	1984	20336.0
emelielj	1990	14332.0
lerumstessan	1983	121508.0
Lilymor	1979	3697.0
kentmaximus	1975	13529.0
Busflickan	1983	44850.0
babylon	1983	3611.0
Svalan75	1976	6288.0
miainfo	1978	38896.0
låle	1977	410.0
BagarMilla	1981	5663.0
Karolina1	1976	2768.0
BeHappy	1979	11739.0
Jossan1979	1971	12902.0
Madde1986	1987	11335.0
mimmelie	1988	10241.0
foodji	1977	29184.0
urv73	1974	10653.0
värmeljus	1976	7354.0
sofiedellholm	1982	26899.0
xenastina	1982	2739.0
Suzieq	1982	752.0
BlåFjäril	1989	4723.0
Ävlan	1980	20552.0
ceciliaL	1984	15367.0
Dixxie	1980	8052.0
Christin3	1985	19005.0
irruz	1986	3327.0
ebk88	1988	19192.0
sk76	1977	8357.0
tokmonkan	1980	23140.0
Igloo	1986	7606.0
Lilla Bus	1968	11584.0
Elvelina	1983	14829.0
Lumlan	1982	12650.0
Demona	1977	1004.0
vilängtar	1986	11186.0
Elessario	1986	27072.0
hjärta	1989	35512.0
Johanna77	1978	20016.0
Finamamma	1975	4823.0
we wish for a baby	1980	53839.0
jagärglad	1989	8557.0
de Robespierre	1963	116196.0
Hestia	1981	33391.0
Hjärter Dam100	1981	14399.0
sol1	1984	62089.0
Cynara	1984	7757.0
Krumpy	1974	253.0
MommysLittleMonster	1981	14713.0
Littlestar83	1984	34485.0
Mammatezz81	1982	905.0
Renegade	1977	4895.0
Emennie	1987	1426.0
Amandia	1982	1640.0
Cattis40	1967	112793.0
mammaF	1990	10525.0
Tjorvet	1980	11811.0
Linny79	1980	50474.0
alexia78	1979	16742.0
Ewelins	1983	3283.0
mariaheterjag	1982	262709.0
Tuss 1	1974	2154.0
Maria Nabard	1977	964.0
Rutgers	1976	2032.0
mimi66	1967	5475.0
LinnJes	1981	21679.0
ellinormaria	1978	6770.0
Bigfoot	1979	258.0
Emotional	1986	10659.0
78Suss	1979	4521.0
Melon	1985	4083.0
Johanniee	1991	4050.0
hoppfull 80	1981	21862.0
mummy82	1983	2085.0
Vikingafrun	1974	2967.0
Limani	1983	2344.0
Ayla sthlm	1976	30261.0
Indra78	1979	67151.0
Saandra88	1989	9001.0
MammaMia84	1985	16840.0
zoomzoom	1981	7338.0
LillaStenen	1969	2099.0
Elvira	1975	627.0
har 2 vill ha 3	1975	7234.0
vintertjej	1981	42426.0
Tessos	1979	1828.0
NiWa	1978	15983.0
RaketMorsan	1987	32576.0
marialintott	1979	16328.0
Freyja	1985	8760.0
Linjen	1986	9787.0
Hannizz	1985	29771.0
burehed	1987	8170.0
Litenmyra	1978	3306.0
Precious	1982	82.0
Mibe	1987	39972.0
Yoenia	1980	595.0
krissa	1982	43194.0
Stella81	1982	109557.0
adooore	1991	8321.0
Alfalfafrö	1987	57460.0
penni	1984	5788.0
Sofiech78	1979	205620.0
Kaja	1985	78572.0
mariem	1983	44413.0
Lofot	1985	223.0
inessa	1981	16984.0
Fader	1987	9452.0
Michella	1979	13793.0
myheartbelongstoyou	1984	6755.0
Leesa	1985	28841.0
Quartz	1977	29774.0
DonnaLisa	1981	9104.0
Blommig	1985	848.0
majbebbe	1986	9679.0
Stjärnfall	1982	998.0
lottsan	1982	11866.0
Sparriz	1989	63221.0
burnisen	1984	17266.0
vattendjuret	1990	8641.0
Smulanflen	1974	48342.0
Sussies	1985	13885.0
bebisjakt	1987	39006.0
adromina	1977	4740.0
totte38	1982	19276.0
Längtan82	1983	35538.0
carro2012	1983	9627.0
Kotten3	1990	11917.0
vanna	1986	15446.0
Lena28	1981	20667.0
Mariella81	1982	20351.0
Krollspell	1969	5554.0
Carbon	1980	28282.0
linnea83	1984	137.0
Brodsmulan	1978	149160.0
sandiberu	1983	1685.0
Queenie	1986	6373.0
Helena och Axel	1983	30114.0
Kianne	1981	9214.0
Karriärmamman	1977	14710.0
guldnos	1985	9505.0
prinsessanTyra	1982	12152.0
Hinos	1969	50608.0
asp76	1977	25227.0
joos	1985	9331.0
Lillii	1987	24834.0
Xadime	1985	8414.0
Cupere	1982	7638.0
Alvine	1989	67151.0
BadMan	1990	22837.0
jannovich	1982	20356.0
annemi	1982	4534.0
Snoddass	1983	1644.0
Poughkeepsie	1975	19609.0
Ulrisa	1980	8937.0
Dr Börje	1966	22877.0
Dagsländan	1978	20038.0
emmah83	1984	22423.0
Mem3	1982	35726.0
Nattluven	1983	837.0
Amy86	1987	4215.0
Ellie86	1987	10557.0
ida  maria	1981	14701.0
Fröken J	1974	22323.0
Shizuka	1960	14507.0
Eleonor86	1987	11004.0
Shemira	1992	5567.0
Ponja	1988	2413.0
SummerAnkiz	1985	5628.0
Computerworld	1973	609.0
Emlan88	1989	11804.0
dahrma74	1975	26748.0
Tess26	1981	21337.0
majnollnio	1984	13243.0
Neasmamma	1989	4950.0
mammakristina	1978	153943.0
lilaemma	1981	55436.0
Kickelina	1966	1661.0
Hallonsmoothie	1985	15122.0
Hennah	1981	7358.0
place	1978	1652.0
josse83	1984	149610.0
HEARM	1983	2208.0
carran no1	1986	2494.0
Trix85	1986	3271.0
Runawaybride	1984	26069.0
Essi	1971	915.0
Soffifi	1981	10958.0
Yamma	1973	20553.0
PetraK	1986	8003.0
LadyBond	1975	14039.0
Peecock	1984	15627.0
LMJ	1975	3380.0
isblomma	1974	5788.0
40 plus	1978	28618.0
Zazza86	1987	788.0
Caroliine85	1986	18590.0
sebbejonte	1984	1828.0
auo	1978	13819.0
mammawannabe	1969	82023.0
ssssssss8	1983	14282.0
fantasyforever	1984	1677.0
Vemdär	1984	97.0
charlie och novas mamma	1986	43491.0
Excelsior	1971	20479.0
Lina W	1982	25156.0
icekizz	1986	3119.0
Lilla Jag	1984	44544.0
Margit	1982	18052.0
Tricia	1980	16170.0
malinsoderman	1981	52579.0
UngFru	1988	5900.0
MariaMalmö	1979	24101.0
skogstok	1987	25364.0
friper	1981	9067.0
MammaOchMatte	1984	17464.0
Annapanna80	1981	10249.0
Claudia gbg	1980	6579.0
Mandis	1991	3566.0
hundtok	1984	516.0
mammiz83	1984	108701.0
smultron74	1975	2693.0
TheSucker	1989	11914.0
lantidyllen	1984	4418.0
Sab1na	1989	12348.0
Jenny Tom	1979	3839.0
Nilla54	1972	11596.0
Veronica74	1975	31537.0
anneliesofia	1980	31201.0
EmelieL	1991	11290.0
CissiS	1983	9773.0
Lindizz	1986	69517.0
Yoda123	1986	10144.0
mikaela1978	1979	16611.0
WilleViking	1977	74177.0
MrsMumrik	1980	39331.0
pinglan77	1978	62354.0
SofieMuller	1991	2939.0
sundsvallstjej	1989	41541.0
Stargazer	1976	3411.0
pippin	1987	1252.0
Bubbliz	1988	14367.0
Mrskut	1977	22789.0
EmmePemme	1983	6350.0
Jezziie	1987	12183.0
Bine78	1979	13797.0
J0SSAN	1983	8764.0
Kräfta2009	1977	8830.0
gotjej	1971	1136.0
sweet86	1987	8451.0
Akinto	1986	7825.0
Änglaflickan	1983	83087.0
Tildas	1977	4355.0
MalinBN	1973	15967.0
elinil86	1987	7268.0
Maddolf	1979	86802.0
AlexandersMamma	1991	43450.0
MiaD	1972	2128.0
Funny	1952	13294.0
Karin J	1976	6765.0
Ben10	1982	5590.0
Grodan1972	1973	45635.0
Tessan71	1972	7370.0
Vaddårå	1979	18759.0
Ida04Emma06Thea09	1984	14403.0
Dulcinea	1980	3712.0
LiN88	1989	10900.0
nathaiie	1988	15866.0
camillas1985	1986	47798.0
