period	username	yob	agebin	total	v1abs	v2abs	v1rel	v2rel	agebin2
	Spookie	1961	1	1.0	1.0	0.0	1.0	0.0	3
	de Robespierre	1963	1	11.0	11.0	0.0	1.0	0.0	4
	bambigirl	1982	3	1.0	1.0	0.0	1.0	0.0	7
	Bine78	1979	2	1.0	0.0	1.0	0.0	1.0	7
	Fossa	1989	3	1.0	1.0	0.0	1.0	0.0	9
	Lotus09	1982	3	2.0	1.0	1.0	0.5	0.5	7
	marengski	1977	2	1.0	1.0	0.0	1.0	0.0	6
	Mulle78	1979	2	1.0	1.0	0.0	1.0	0.0	7
	NorrVimpel	1973	2	1.0	1.0	0.0	1.0	0.0	6
	Lillegrill	1971	2	1.0	1.0	0.0	1.0	0.0	5
	mammiz83	1984	3	1.0	1.0	0.0	1.0	0.0	8
	Anna Lisa	1979	2	1.0	1.0	0.0	1.0	0.0	7
	Perelin	1980	3	1.0	1.0	0.0	1.0	0.0	7
	Solkattan	1976	2	1.0	1.0	0.0	1.0	0.0	6
	Sylten	1978	2	1.0	1.0	0.0	1.0	0.0	7
	Irma01	1978	2	1.0	1.0	0.0	1.0	0.0	7
	Stella 78	1979	2	2.0	2.0	0.0	1.0	0.0	7
	Jordgubbe1	1979	2	1.0	0.0	1.0	0.0	1.0	7
	Balooba	1979	2	1.0	1.0	0.0	1.0	0.0	7
