post_year	username	age	agebin	total	v1abs	v2abs	v3abs	v1rel	v2rel	v3rel
2008	anna99	33	Gen2	20.0	20.0	0.0	0.0	1.0	0.0	0.0
2010	Anonyhm	40	Gen2	73.0	73.0	0.0	0.0	1.0	0.0	0.0
2019	Giftskåneman	55	Gen1	167.0	167.0	0.0	0.0	1.0	0.0	0.0
2019	korngryn	49	Gen2	172.0	170.0	0.0	2.0	0.9883720930232558	0.0	0.011627906976744186
2007	TheLove	37	Gen2	12.0	9.0	0.0	3.0	0.75	0.0	0.25
2010	Manchester	40	Gen2	335.0	335.0	0.0	0.0	1.0	0.0	0.0
2010	Tonx	40	Gen2	27.0	7.0	0.0	20.0	0.25925925925925924	0.0	0.7407407407407407
2012	mammamebarn	34	Gen2	36.0	36.0	0.0	0.0	1.0	0.0	0.0
2012	Lena	32	Gen3	285.0	283.0	1.0	1.0	0.9929824561403509	0.0035087719298245615	0.0035087719298245615
2011	Åssi	41	Gen2	65.0	65.0	0.0	0.0	1.0	0.0	0.0
2019	Studentpappa	37	Gen3	107.0	76.0	0.0	31.0	0.7102803738317757	0.0	0.2897196261682243
2018	Richard1986	31	Gen3	52.0	13.0	0.0	39.0	0.25	0.0	0.75
2014	Raggarmunk	33	Gen3	86.0	80.0	0.0	6.0	0.9302325581395349	0.0	0.06976744186046512
2009	Zoolie	38	Gen2	13.0	13.0	0.0	0.0	1.0	0.0	0.0
2021	Drottningen1970	51	Gen2	131.0	131.0	0.0	0.0	1.0	0.0	0.0
2021	fornminne	44	Gen2	98.0	98.0	0.0	0.0	1.0	0.0	0.0
2011	sockerbecca	23	Gen3	70.0	64.0	0.0	6.0	0.9142857142857143	0.0	0.08571428571428572
2006	delifi2	31	Gen2	31.0	24.0	1.0	6.0	0.7741935483870968	0.03225806451612903	0.1935483870967742
2011	Emma2009	21	Gen4	12.0	12.0	0.0	0.0	1.0	0.0	0.0
2011	Molvicmax	32	Gen2	44.0	44.0	0.0	0.0	1.0	0.0	0.0
2012	Erki	31	Gen3	76.0	21.0	0.0	55.0	0.27631578947368424	0.0	0.7236842105263158
2011	Panthera leo	35	Gen2	134.0	111.0	1.0	22.0	0.8283582089552238	0.007462686567164179	0.16417910447761194
2010	AnnaKlara	39	Gen2	19.0	19.0	0.0	0.0	1.0	0.0	0.0
2010	hewa	40	Gen2	67.0	67.0	0.0	0.0	1.0	0.0	0.0
2007	Tjiklex	20	Gen3	10.0	6.0	0.0	4.0	0.6	0.0	0.4
2005	mykissen	35	Gen2	14.0	3.0	0.0	11.0	0.21428571428571427	0.0	0.7857142857142857
2012	vivla	25	Gen3	101.0	88.0	0.0	13.0	0.8712871287128713	0.0	0.12871287128712872
2009	sallybuse	49	Gen1	40.0	28.0	0.0	12.0	0.7	0.0	0.3
2006	Beckah82	23	Gen3	252.0	249.0	1.0	2.0	0.9880952380952381	0.003968253968253968	0.007936507936507936
2010	spirituality	28	Gen3	15.0	15.0	0.0	0.0	1.0	0.0	0.0
2008	Dorian Ertymexx	35	Gen2	154.0	138.0	0.0	16.0	0.8961038961038961	0.0	0.1038961038961039
2008	Lajkie	21	Gen3	49.0	32.0	0.0	17.0	0.6530612244897959	0.0	0.3469387755102041
2008	ingridlinnéa	25	Gen3	43.0	42.0	0.0	1.0	0.9767441860465116	0.0	0.023255813953488372
2010	Fimpen72	40	Gen2	79.0	79.0	0.0	0.0	1.0	0.0	0.0
2010	SofiFrid	25	Gen3	10.0	0.0	0.0	10.0	0.0	0.0	1.0
2008	EsMamma	38	Gen2	28.0	28.0	0.0	0.0	1.0	0.0	0.0
2007	Atamon	35	Gen2	23.0	23.0	0.0	0.0	1.0	0.0	0.0
2014	Jojile	28	Gen3	44.0	44.0	0.0	0.0	1.0	0.0	0.0
2014	PrinsessanLeia	35	Gen2	124.0	123.0	0.0	1.0	0.9919354838709677	0.0	0.008064516129032258
2008	HjärterEss	38	Gen2	85.0	36.0	0.0	49.0	0.4235294117647059	0.0	0.5764705882352941
2011	ulfsas	47	Gen1	97.0	97.0	0.0	0.0	1.0	0.0	0.0
2012	Sweet life	26	Gen3	95.0	10.0	24.0	61.0	0.10526315789473684	0.25263157894736843	0.6421052631578947
2006	Tess71	36	Gen2	11.0	1.0	0.0	10.0	0.09090909090909091	0.0	0.9090909090909091
2008	Mystic	38	Gen2	16.0	15.0	1.0	0.0	0.9375	0.0625	0.0
2009	Syster C	29	Gen3	49.0	47.0	0.0	2.0	0.9591836734693877	0.0	0.04081632653061224
2009	Lönnsirap	28	Gen3	71.0	46.0	0.0	25.0	0.647887323943662	0.0	0.352112676056338
2009	anniebananie	26	Gen3	10.0	10.0	0.0	0.0	1.0	0.0	0.0
2009	Doktorn	37	Gen2	40.0	31.0	0.0	9.0	0.775	0.0	0.225
2009	Gladhannapanna	37	Gen2	45.0	41.0	0.0	4.0	0.9111111111111111	0.0	0.08888888888888889
2012	eliten	29	Gen3	16.0	16.0	0.0	0.0	1.0	0.0	0.0
2007	Alexandra85	21	Gen3	21.0	1.0	0.0	20.0	0.047619047619047616	0.0	0.9523809523809523
2010	Lillan1971	38	Gen2	41.0	15.0	1.0	25.0	0.36585365853658536	0.024390243902439025	0.6097560975609756
2010	lokisse	49	Gen1	164.0	3.0	0.0	161.0	0.018292682926829267	0.0	0.9817073170731707
2010	JAG är BÄST	37	Gen2	93.0	1.0	0.0	92.0	0.010752688172043012	0.0	0.989247311827957
2010	Pojkmamma2	21	Gen3	12.0	6.0	1.0	5.0	0.5	0.08333333333333333	0.4166666666666667
2010	Kajsala	49	Gen1	34.0	33.0	0.0	1.0	0.9705882352941176	0.0	0.029411764705882353
2010	Nisen	40	Gen2	29.0	18.0	11.0	0.0	0.6206896551724138	0.3793103448275862	0.0
2010	Pallas	36	Gen2	29.0	29.0	0.0	0.0	1.0	0.0	0.0
2010	Gloria	40	Gen2	23.0	23.0	0.0	0.0	1.0	0.0	0.0
2010	gosmamman	27	Gen3	16.0	3.0	0.0	13.0	0.1875	0.0	0.8125
2020	AndreaBD	55	Gen1	2620.0	2591.0	22.0	7.0	0.9889312977099237	0.008396946564885497	0.0026717557251908397
2007	asfaltsblomman	34	Gen2	11.0	1.0	0.0	10.0	0.09090909090909091	0.0	0.9090909090909091
2011	Johan70	35	Gen2	34.0	34.0	0.0	0.0	1.0	0.0	0.0
2005	sheeba	35	Gen2	93.0	93.0	0.0	0.0	1.0	0.0	0.0
2008	sanna77	38	Gen2	18.0	18.0	0.0	0.0	1.0	0.0	0.0
2007	view	20	Gen3	14.0	0.0	0.0	14.0	0.0	0.0	1.0
2006	Pärlan81	24	Gen3	12.0	11.0	0.0	1.0	0.9166666666666666	0.0	0.08333333333333333
2006	skruttis11	24	Gen3	92.0	88.0	0.0	4.0	0.9565217391304348	0.0	0.043478260869565216
2008	En glad tjej	29	Gen2	22.0	22.0	0.0	0.0	1.0	0.0	0.0
2012	LillaNovaK	30	Gen3	29.0	29.0	0.0	0.0	1.0	0.0	0.0
2008	CissiS	25	Gen3	23.0	23.0	0.0	0.0	1.0	0.0	0.0
2013	ulfsas	49	Gen1	124.0	124.0	0.0	0.0	1.0	0.0	0.0
2013	fläta	43	Gen2	318.0	318.0	0.0	0.0	1.0	0.0	0.0
2017	Tecum	60	Gen1	393.0	391.0	1.0	1.0	0.9949109414758269	0.002544529262086514	0.002544529262086514
2012	mammasgullar	22	Gen4	61.0	42.0	0.0	19.0	0.6885245901639344	0.0	0.3114754098360656
2007	SingForLife	34	Gen2	46.0	38.0	0.0	8.0	0.8260869565217391	0.0	0.17391304347826086
2009	Trikarn	39	Gen2	12.0	12.0	0.0	0.0	1.0	0.0	0.0
2008	Häpp	38	Gen2	22.0	6.0	0.0	16.0	0.2727272727272727	0.0	0.7272727272727273
2005	Konvaljen	20	Gen3	24.0	24.0	0.0	0.0	1.0	0.0	0.0
2012	Smartie	19	Gen4	220.0	219.0	1.0	0.0	0.9954545454545455	0.004545454545454545	0.0
2011	Maria1984	26	Gen3	36.0	15.0	21.0	0.0	0.4166666666666667	0.5833333333333334	0.0
2020	Egon den stora	50	Gen2	77.0	0.0	0.0	77.0	0.0	0.0	1.0
2010	Senap	40	Gen2	14.0	14.0	0.0	0.0	1.0	0.0	0.0
2012	gabardin	42	Gen2	67.0	67.0	0.0	0.0	1.0	0.0	0.0
2012	Beckah82	29	Gen3	226.0	223.0	0.0	3.0	0.9867256637168141	0.0	0.01327433628318584
2012	msmalin	30	Gen3	216.0	215.0	0.0	1.0	0.9953703703703703	0.0	0.004629629629629629
2012	mementa	41	Gen2	67.0	45.0	1.0	21.0	0.6716417910447762	0.014925373134328358	0.31343283582089554
2007	Pusselbiten86	20	Gen3	147.0	147.0	0.0	0.0	1.0	0.0	0.0
2007	Yggdrasil	37	Gen2	19.0	19.0	0.0	0.0	1.0	0.0	0.0
2011	JAG är BÄST	38	Gen2	161.0	0.0	0.0	161.0	0.0	0.0	1.0
2013	johannawe	43	Gen2	36.0	36.0	0.0	0.0	1.0	0.0	0.0
2016	Vanja	30	Gen3	72.0	11.0	0.0	61.0	0.1527777777777778	0.0	0.8472222222222222
2010	fjonkan	21	Gen3	91.0	4.0	0.0	87.0	0.04395604395604396	0.0	0.9560439560439561
2010	singer	32	Gen2	24.0	23.0	0.0	1.0	0.9583333333333334	0.0	0.041666666666666664
2010	Aakashan	40	Gen2	17.0	1.0	0.0	16.0	0.058823529411764705	0.0	0.9411764705882353
2010	tessum	25	Gen3	23.0	23.0	0.0	0.0	1.0	0.0	0.0
2007	Sabineb	27	Gen3	65.0	60.0	4.0	1.0	0.9230769230769231	0.06153846153846154	0.015384615384615385
2006	Kalina	35	Gen2	23.0	21.0	0.0	2.0	0.9130434782608695	0.0	0.08695652173913043
2006	supermamma	36	Gen2	119.0	118.0	1.0	0.0	0.9915966386554622	0.008403361344537815	0.0
2008	Saaaraa	38	Gen2	11.0	10.0	0.0	1.0	0.9090909090909091	0.0	0.09090909090909091
2007	Lillgull	42	Gen1	14.0	14.0	0.0	0.0	1.0	0.0	0.0
2006	Lilla Jag	22	Gen3	12.0	12.0	0.0	0.0	1.0	0.0	0.0
2017	Amanda84	32	Gen3	37.0	37.0	0.0	0.0	1.0	0.0	0.0
2013	JECJ	29	Gen3	55.0	2.0	0.0	53.0	0.03636363636363636	0.0	0.9636363636363636
2008	Eled	18	Gen4	17.0	17.0	0.0	0.0	1.0	0.0	0.0
2009	sagorummet 3	21	Gen3	12.0	11.0	1.0	0.0	0.9166666666666666	0.08333333333333333	0.0
2009	EmsanPemsan	22	Gen3	17.0	11.0	0.0	6.0	0.6470588235294118	0.0	0.35294117647058826
2015	Erizajo	30	Gen3	62.0	62.0	0.0	0.0	1.0	0.0	0.0
2019	Hararochkaniner	49	Gen2	22.0	22.0	0.0	0.0	1.0	0.0	0.0
2007	Celestina	27	Gen3	12.0	12.0	0.0	0.0	1.0	0.0	0.0
2007	Anna i Hult	36	Gen2	25.0	25.0	0.0	0.0	1.0	0.0	0.0
2008	tillit71	36	Gen2	12.0	1.0	0.0	11.0	0.08333333333333333	0.0	0.9166666666666666
2010	guldplutt	39	Gen2	22.0	22.0	0.0	0.0	1.0	0.0	0.0
2010	Ruggugglan	22	Gen3	53.0	51.0	2.0	0.0	0.9622641509433962	0.03773584905660377	0.0
2006	barnsäng	36	Gen2	118.0	1.0	0.0	117.0	0.00847457627118644	0.0	0.9915254237288136
2007	Tainted	19	Gen3	22.0	3.0	0.0	19.0	0.13636363636363635	0.0	0.8636363636363636
2008	Panthera leo	32	Gen2	32.0	23.0	0.0	9.0	0.71875	0.0	0.28125
2008	mammasälskling	25	Gen3	12.0	1.0	0.0	11.0	0.08333333333333333	0.0	0.9166666666666666
2013	vännen	43	Gen2	20.0	20.0	0.0	0.0	1.0	0.0	0.0
2012	Ruggugglan	24	Gen3	144.0	143.0	0.0	1.0	0.9930555555555556	0.0	0.006944444444444444
2012	sandy76	35	Gen2	26.0	26.0	0.0	0.0	1.0	0.0	0.0
2012	takida	32	Gen3	18.0	17.0	0.0	1.0	0.9444444444444444	0.0	0.05555555555555555
2006	Alexandra85	20	Gen3	43.0	10.0	0.0	33.0	0.23255813953488372	0.0	0.7674418604651163
2011	Dohgon	23	Gen3	281.0	268.0	1.0	12.0	0.9537366548042705	0.0035587188612099642	0.042704626334519574
2011	Missermajser	37	Gen2	25.0	18.0	0.0	7.0	0.72	0.0	0.28
2012	norrlandsflicka	32	Gen3	55.0	38.0	0.0	17.0	0.6909090909090909	0.0	0.3090909090909091
2007	etanol	37	Gen2	51.0	30.0	0.0	21.0	0.5882352941176471	0.0	0.4117647058823529
2006	linnsans	36	Gen2	13.0	13.0	0.0	0.0	1.0	0.0	0.0
2009	Dejsi	47	Gen1	23.0	17.0	0.0	6.0	0.7391304347826086	0.0	0.2608695652173913
2010	Sessan100	29	Gen3	36.0	36.0	0.0	0.0	1.0	0.0	0.0
2010	Miss Cee	29	Gen3	117.0	116.0	1.0	0.0	0.9914529914529915	0.008547008547008548	0.0
2006	Mammatillfem	20	Gen3	67.0	66.0	0.0	1.0	0.9850746268656716	0.0	0.014925373134328358
2006	NinaFina	36	Gen2	14.0	14.0	0.0	0.0	1.0	0.0	0.0
2014	BookLady	44	Gen2	12.0	12.0	0.0	0.0	1.0	0.0	0.0
2010	jeni	40	Gen2	15.0	5.0	0.0	10.0	0.3333333333333333	0.0	0.6666666666666666
2011	hemljuvahem	25	Gen3	26.0	10.0	16.0	0.0	0.38461538461538464	0.6153846153846154	0.0
2011	LeyasMamma	22	Gen3	21.0	16.0	0.0	5.0	0.7619047619047619	0.0	0.23809523809523808
2009	EmmaOh	29	Gen3	58.0	56.0	1.0	1.0	0.9655172413793104	0.017241379310344827	0.017241379310344827
2010	Häpp	40	Gen2	18.0	0.0	0.0	18.0	0.0	0.0	1.0
2013	kudden12	40	Gen2	18.0	1.0	0.0	17.0	0.05555555555555555	0.0	0.9444444444444444
2013	Snigeln	23	Gen4	203.0	202.0	0.0	1.0	0.9950738916256158	0.0	0.0049261083743842365
2016	Kirenaj68	46	Gen2	131.0	131.0	0.0	0.0	1.0	0.0	0.0
2011	Soffpotatis	41	Gen2	48.0	0.0	0.0	48.0	0.0	0.0	1.0
2011	The bad seed	27	Gen3	118.0	35.0	2.0	81.0	0.2966101694915254	0.01694915254237288	0.6864406779661016
2010	TessaS	36	Gen2	173.0	170.0	0.0	3.0	0.9826589595375722	0.0	0.017341040462427744
2019	Deceree1	53	Gen1	43.0	28.0	0.0	15.0	0.6511627906976745	0.0	0.3488372093023256
2008	Kary	26	Gen3	15.0	15.0	0.0	0.0	1.0	0.0	0.0
2018	Whitehorse1979	38	Gen3	82.0	81.0	0.0	1.0	0.9878048780487805	0.0	0.012195121951219513
2011	TessaS	37	Gen2	243.0	240.0	0.0	3.0	0.9876543209876543	0.0	0.012345679012345678
2008	lunkentuss	38	Gen2	225.0	85.0	1.0	139.0	0.37777777777777777	0.0044444444444444444	0.6177777777777778
2009	Calles matte	30	Gen2	96.0	95.0	1.0	0.0	0.9895833333333334	0.010416666666666666	0.0
2008	TessaS	34	Gen2	91.0	82.0	0.0	9.0	0.9010989010989011	0.0	0.0989010989010989
2008	knaster	38	Gen2	25.0	25.0	0.0	0.0	1.0	0.0	0.0
2007	Karolin86	37	Gen2	13.0	13.0	0.0	0.0	1.0	0.0	0.0
2018	Pope Joan II	48	Gen2	915.0	911.0	3.0	1.0	0.9956284153005465	0.003278688524590164	0.001092896174863388
2007	kjempejente	35	Gen2	227.0	5.0	220.0	2.0	0.022026431718061675	0.9691629955947136	0.00881057268722467
2011	Utanbarn	41	Gen2	59.0	59.0	0.0	0.0	1.0	0.0	0.0
2018	Elle N	48	Gen2	52.0	50.0	0.0	2.0	0.9615384615384616	0.0	0.038461538461538464
2008	asplundskan	20	Gen3	41.0	31.0	0.0	10.0	0.7560975609756098	0.0	0.24390243902439024
2008	Kajsala	47	Gen1	38.0	38.0	0.0	0.0	1.0	0.0	0.0
2014	Utan Barn	46	Gen1	38.0	38.0	0.0	0.0	1.0	0.0	0.0
2014	Houdini	48	Gen1	248.0	217.0	0.0	31.0	0.875	0.0	0.125
2012	Never ending story	23	Gen3	384.0	310.0	0.0	74.0	0.8072916666666666	0.0	0.19270833333333334
2011	Lillii	24	Gen3	130.0	130.0	0.0	0.0	1.0	0.0	0.0
2011	Utan Barn	43	Gen1	94.0	93.0	0.0	1.0	0.9893617021276596	0.0	0.010638297872340425
2017	Lena	37	Gen3	214.0	212.0	0.0	2.0	0.9906542056074766	0.0	0.009345794392523364
2005	Meline	35	Gen2	43.0	43.0	0.0	0.0	1.0	0.0	0.0
2011	Tizzan	27	Gen3	37.0	14.0	2.0	21.0	0.3783783783783784	0.05405405405405406	0.5675675675675675
2007	TessaS	33	Gen2	66.0	64.0	0.0	2.0	0.9696969696969697	0.0	0.030303030303030304
2012	fläta	42	Gen2	637.0	631.0	0.0	6.0	0.9905808477237049	0.0	0.009419152276295133
2010	Alisa	29	Gen3	41.0	40.0	1.0	0.0	0.975609756097561	0.024390243902439025	0.0
2010	Thuleslapper	36	Gen2	21.0	21.0	0.0	0.0	1.0	0.0	0.0
2015	Whitehorse1979	35	Gen3	31.0	30.0	0.0	1.0	0.967741935483871	0.0	0.03225806451612903
2012	Alisa	31	Gen3	124.0	123.0	1.0	0.0	0.9919354838709677	0.008064516129032258	0.0
2007	Gustie	34	Gen2	24.0	24.0	0.0	0.0	1.0	0.0	0.0
2012	jimbo	32	Gen3	125.0	0.0	0.0	125.0	0.0	0.0	1.0
2012	Oförglömlig	23	Gen3	179.0	171.0	8.0	0.0	0.9553072625698324	0.0446927374301676	0.0
2012	kickan89	42	Gen2	52.0	52.0	0.0	0.0	1.0	0.0	0.0
2013	Pallas	39	Gen2	104.0	104.0	0.0	0.0	1.0	0.0	0.0
2011	ebben	41	Gen2	141.0	141.0	0.0	0.0	1.0	0.0	0.0
2011	Snäckan84	26	Gen3	17.0	17.0	0.0	0.0	1.0	0.0	0.0
2011	ViVäntarLois	21	Gen4	20.0	19.0	0.0	1.0	0.95	0.0	0.05
2011	Ampellilja	21	Gen4	51.0	35.0	0.0	16.0	0.6862745098039216	0.0	0.3137254901960784
2011	PumpkinQueen	29	Gen3	13.0	13.0	0.0	0.0	1.0	0.0	0.0
2011	FallenMadonnaWithTheBigBoobies	36	Gen2	10.0	10.0	0.0	0.0	1.0	0.0	0.0
2006	5 barnsmamman	27	Gen2	13.0	0.0	0.0	13.0	0.0	0.0	1.0
2006	Snirkel	36	Gen2	12.0	12.0	0.0	0.0	1.0	0.0	0.0
2014	Butterscotch	39	Gen2	113.0	113.0	0.0	0.0	1.0	0.0	0.0
2008	Alisa	27	Gen3	17.0	17.0	0.0	0.0	1.0	0.0	0.0
2011	Jojjanna	36	Gen2	51.0	50.0	0.0	1.0	0.9803921568627451	0.0	0.0196078431372549
2009	Smurfen70	28	Gen3	151.0	149.0	0.0	2.0	0.9867549668874173	0.0	0.013245033112582781
2006	Trissvinnaren	32	Gen2	57.0	54.0	0.0	3.0	0.9473684210526315	0.0	0.05263157894736842
2006	TessaS	32	Gen2	92.0	92.0	0.0	0.0	1.0	0.0	0.0
2014	Söt Som Socker	19	Gen4	20.0	20.0	0.0	0.0	1.0	0.0	0.0
2012	The bad seed	28	Gen3	279.0	4.0	1.0	274.0	0.014336917562724014	0.0035842293906810036	0.982078853046595
2009	Eleni	23	Gen3	70.0	18.0	0.0	52.0	0.2571428571428571	0.0	0.7428571428571429
2010	Tessa606	37	Gen2	21.0	21.0	0.0	0.0	1.0	0.0	0.0
2006	kjempejente	34	Gen2	310.0	35.0	233.0	42.0	0.11290322580645161	0.7516129032258064	0.13548387096774195
2008	Vafan dåh	23	Gen3	44.0	40.0	0.0	4.0	0.9090909090909091	0.0	0.09090909090909091
2012	Merlot	42	Gen2	70.0	70.0	0.0	0.0	1.0	0.0	0.0
2012	TessaS	38	Gen2	74.0	72.0	0.0	2.0	0.972972972972973	0.0	0.02702702702702703
2009	Mopsan	22	Gen3	128.0	113.0	6.0	9.0	0.8828125	0.046875	0.0703125
2011	Fru Anna	39	Gen2	48.0	48.0	0.0	0.0	1.0	0.0	0.0
2011	Jordgubbssmak	43	Gen1	90.0	74.0	0.0	16.0	0.8222222222222222	0.0	0.17777777777777778
2009	kjempejente	37	Gen2	36.0	0.0	2.0	34.0	0.0	0.05555555555555555	0.9444444444444444
2011	Never ending story	22	Gen3	400.0	342.0	1.0	57.0	0.855	0.0025	0.1425
2011	Merlot	41	Gen2	219.0	219.0	0.0	0.0	1.0	0.0	0.0
2011	Tonx	41	Gen2	135.0	133.0	1.0	1.0	0.9851851851851852	0.007407407407407408	0.007407407407407408
2011	Frufilifjonk	41	Gen2	37.0	36.0	0.0	1.0	0.972972972972973	0.0	0.02702702702702703
2011	Thuleslapper	37	Gen2	25.0	25.0	0.0	0.0	1.0	0.0	0.0
2006	Sunshine78	27	Gen2	18.0	18.0	0.0	0.0	1.0	0.0	0.0
2020	Tecum	63	Gen1	473.0	472.0	0.0	1.0	0.9978858350951374	0.0	0.0021141649048625794
2013	Utan Barn	45	Gen1	62.0	62.0	0.0	0.0	1.0	0.0	0.0
2011	tideloo	28	Gen3	54.0	49.0	1.0	4.0	0.9074074074074074	0.018518518518518517	0.07407407407407407
2009	TessaS	35	Gen2	192.0	175.0	1.0	16.0	0.9114583333333334	0.005208333333333333	0.08333333333333333
2020	MsM84	35	Gen3	25.0	25.0	0.0	0.0	1.0	0.0	0.0
2007	MissB	24	Gen3	11.0	10.0	1.0	0.0	0.9090909090909091	0.09090909090909091	0.0
2017	nnnnnnnn	47	Gen2	336.0	336.0	0.0	0.0	1.0	0.0	0.0
2008	Pippiputti	34	Gen2	12.0	12.0	0.0	0.0	1.0	0.0	0.0
2008	CeeJay	35	Gen2	106.0	105.0	0.0	1.0	0.9905660377358491	0.0	0.009433962264150943
2010	hemljuvahem	24	Gen3	65.0	38.0	27.0	0.0	0.5846153846153846	0.4153846153846154	0.0
2007	missis	26	Gen3	12.0	3.0	1.0	8.0	0.25	0.08333333333333333	0.6666666666666666
2015	Lavish	29	Gen3	539.0	444.0	2.0	93.0	0.8237476808905381	0.0037105751391465678	0.1725417439703154
2015	Emeli	61	Gen1	33.0	33.0	0.0	0.0	1.0	0.0	0.0
2014	Lavish	28	Gen3	329.0	256.0	2.0	71.0	0.7781155015197568	0.0060790273556231	0.21580547112462006
2017	Rappakalja	45	Gen2	80.0	79.0	0.0	1.0	0.9875	0.0	0.0125
2017	Regndamen	36	Gen3	122.0	122.0	0.0	0.0	1.0	0.0	0.0
2013	Sandra1990a	22	Gen4	35.0	22.0	0.0	13.0	0.6285714285714286	0.0	0.37142857142857144
2008	MajaMaria79	28	Gen3	142.0	140.0	0.0	2.0	0.9859154929577465	0.0	0.014084507042253521
2010	fjollan	21	Gen3	25.0	19.0	0.0	6.0	0.76	0.0	0.24
2011	tantS	24	Gen3	34.0	34.0	0.0	0.0	1.0	0.0	0.0
2011	TheCoopers	35	Gen2	195.0	195.0	0.0	0.0	1.0	0.0	0.0
2014	Deborah	27	Gen3	36.0	36.0	0.0	0.0	1.0	0.0	0.0
2013	aldrigmer	59	Gen1	49.0	49.0	0.0	0.0	1.0	0.0	0.0
2017	jrockyracoon	44	Gen2	394.0	389.0	1.0	4.0	0.9873096446700508	0.0025380710659898475	0.01015228426395939
2007	Mystic	37	Gen2	65.0	65.0	0.0	0.0	1.0	0.0	0.0
2013	Smartie	20	Gen4	1176.0	1171.0	4.0	1.0	0.9957482993197279	0.003401360544217687	0.0008503401360544217
2012	Utanbarn	42	Gen2	29.0	28.0	1.0	0.0	0.9655172413793104	0.034482758620689655	0.0
2012	Utan Barn	44	Gen1	32.0	32.0	0.0	0.0	1.0	0.0	0.0
2006	sheeba	36	Gen2	46.0	46.0	0.0	0.0	1.0	0.0	0.0
2012	gravid	26	Gen3	46.0	0.0	46.0	0.0	0.0	1.0	0.0
2012	Coyote	42	Gen2	486.0	486.0	0.0	0.0	1.0	0.0	0.0
2012	KiaL	36	Gen2	437.0	437.0	0.0	0.0	1.0	0.0	0.0
2012	Kritik	23	Gen3	92.0	50.0	0.0	42.0	0.5434782608695652	0.0	0.45652173913043476
2012	Friedegard	33	Gen2	109.0	108.0	0.0	1.0	0.9908256880733946	0.0	0.009174311926605505
2012	Caramella	32	Gen3	28.0	6.0	0.0	22.0	0.21428571428571427	0.0	0.7857142857142857
2019	Houdini	53	Gen1	30.0	28.0	0.0	2.0	0.9333333333333333	0.0	0.06666666666666667
2010	Pinje	38	Gen2	44.0	44.0	0.0	0.0	1.0	0.0	0.0
2012	Calles matte	33	Gen2	66.0	65.0	0.0	1.0	0.9848484848484849	0.0	0.015151515151515152
2012	Teza73	38	Gen2	101.0	68.0	0.0	33.0	0.6732673267326733	0.0	0.32673267326732675
2015	Rosmarin	36	Gen2	50.0	48.0	1.0	1.0	0.96	0.02	0.02
2015	KiaL	39	Gen2	63.0	63.0	0.0	0.0	1.0	0.0	0.0
2004	solrosblad	34	Gen2	29.0	29.0	0.0	0.0	1.0	0.0	0.0
2012	cocos87	24	Gen3	37.0	24.0	10.0	3.0	0.6486486486486487	0.2702702702702703	0.08108108108108109
2012	pluvdo	25	Gen3	378.0	370.0	8.0	0.0	0.9788359788359788	0.021164021164021163	0.0
2012	gedansk	34	Gen2	43.0	43.0	0.0	0.0	1.0	0.0	0.0
2012	vitlöksbröd	19	Gen4	95.0	95.0	0.0	0.0	1.0	0.0	0.0
2012	elinos01	22	Gen4	20.0	9.0	3.0	8.0	0.45	0.15	0.4
2019	jrockyracoon	46	Gen2	883.0	878.0	3.0	2.0	0.9943374858437146	0.0033975084937712344	0.0022650056625141564
2007	msmalin	25	Gen3	36.0	36.0	0.0	0.0	1.0	0.0	0.0
2010	MajaMaria79	30	Gen3	53.0	53.0	0.0	0.0	1.0	0.0	0.0
2010	TigerLily	36	Gen2	13.0	13.0	0.0	0.0	1.0	0.0	0.0
2012	Tettan	42	Gen2	30.0	30.0	0.0	0.0	1.0	0.0	0.0
2012	Amy1983	28	Gen3	151.0	140.0	0.0	11.0	0.9271523178807947	0.0	0.0728476821192053
2012	The Doctor	37	Gen2	130.0	129.0	0.0	1.0	0.9923076923076923	0.0	0.007692307692307693
2012	TigerLinn	26	Gen3	17.0	17.0	0.0	0.0	1.0	0.0	0.0
2011	Gustie	38	Gen2	41.0	41.0	0.0	0.0	1.0	0.0	0.0
2013	Zuzanne	25	Gen3	65.0	62.0	3.0	0.0	0.9538461538461539	0.046153846153846156	0.0
2010	smulan777	26	Gen3	10.0	10.0	0.0	0.0	1.0	0.0	0.0
2017	AndreaBD	52	Gen1	983.0	974.0	9.0	0.0	0.9908443540183113	0.009155645981688708	0.0
2008	Lillatroll	34	Gen2	23.0	1.0	0.0	22.0	0.043478260869565216	0.0	0.9565217391304348
2013	Jul	43	Gen2	35.0	29.0	0.0	6.0	0.8285714285714286	0.0	0.17142857142857143
2014	metin	44	Gen2	33.0	33.0	0.0	0.0	1.0	0.0	0.0
2013	Emmi27	29	Gen3	83.0	79.0	0.0	4.0	0.9518072289156626	0.0	0.04819277108433735
2013	Lilla Morran	29	Gen3	33.0	33.0	0.0	0.0	1.0	0.0	0.0
2013	jag är den jag är	39	Gen2	195.0	195.0	0.0	0.0	1.0	0.0	0.0
2013	Ampellilja	23	Gen4	206.0	197.0	0.0	9.0	0.9563106796116505	0.0	0.043689320388349516
2019	Wolfie13	49	Gen2	28.0	28.0	0.0	0.0	1.0	0.0	0.0
2011	Angel 87	23	Gen3	35.0	4.0	0.0	31.0	0.11428571428571428	0.0	0.8857142857142857
2009	Lavish	23	Gen3	583.0	481.0	2.0	100.0	0.8250428816466552	0.003430531732418525	0.17152658662092624
