post_year	username	age	agebin	total	v1abs	v2abs	v3abs	v1rel	v2rel	v3rel
2011	syntharen	33	30--39	20	0	0	20	0	0	1
2016	syntharen	38	30--39	41	0	0	41	0	0	1
2017	syntharen	39	30--39	42	0	0	42	0	0	1
2018	syntharen	40	40--49	33	0	0	33	0	0	1
2019	syntharen	41	40--49	67	0	0	67	0	0	1
2020	syntharen	42	40--49	137	0	0	137	0	0	1
2021	syntharen	43	40--49	24	0	0	24	0	0	1
2009	Syster C	31	30--39	75	62	1	12	0.8266666667	0.0133333333	0.16
2010	Syster C	32	30--39	35	29	0	6	0.8285714286	0	0.1714285714
2011	Syster C	33	30--39	17	14	0	3	0.8235294118	0	0.1764705882
2012	systeryster3	21	20--29	136	52	1	83	0.3823529412	0.0073529412	0.6102941176
2012	T1one	27	20--29	23	4	0	19	0.1739130435	0	0.8260869565
2013	T1one	28	20--29	20	0	0	20	0	0	1
2012	Tååtan	25	20--29	45	32	6	7	0.7111111111	0.1333333333	0.1555555556
2013	Tååtan	26	20--29	32	22	5	5	0.6875	0.15625	0.15625
2006	Tabasco	38	30--39	12	10	2	0	0.8333333333	0.1666666667	0
2014	Tacksamt	38	30--39	50	47	3	0	0.94	0.06	0
2015	Tacksamt	39	30--39	29	22	7	0	0.7586206897	0.2413793103	0
2007	Tainted	21	20--29	27	3	0	24	0.1111111111	0	0.8888888889
2008	Tainted	22	20--29	14	1	0	13	0.0714285714	0	0.9285714286
2011	Tainted	25	20--29	18	3	0	15	0.1666666667	0	0.8333333333
2012	Tainted	26	20--29	20	6	1	13	0.3	0.05	0.65
2012	takida	34	30--39	24	19	4	1	0.7916666667	0.1666666667	0.0416666667
2012	TAN	27	20--29	10	10	0	0	1	0	0
2007	TanjaS	36	30--39	28	27	1	0	0.9642857143	0.0357142857	0
2008	TanjaS	37	30--39	18	18	0	0	1	0	0
2006	Tant Groda	25	20--29	17	13	4	0	0.7647058824	0.2352941176	0
2007	Tant Groda	26	20--29	32	27	5	0	0.84375	0.15625	0
2008	Tant Groda	27	20--29	30	21	9	0	0.7	0.3	0
2009	Tant Groda	28	20--29	12	9	3	0	0.75	0.25	0
2010	Tant Groda	29	20--29	11	11	0	0	1	0	0
2011	Tant Groda	30	30--39	17	16	1	0	0.9411764706	0.0588235294	0
2012	Tant Groda	31	30--39	55	51	3	1	0.9272727273	0.0545454545	0.0181818182
2013	Tant Groda	32	30--39	42	35	7	0	0.8333333333	0.1666666667	0
2009	Tant Herta	46	40--49	25	10	1	14	0.4	0.04	0.56
2010	Tant Herta	47	40--49	11	5	3	3	0.4545454545	0.2727272727	0.2727272727
2011	Tant Herta	48	40--49	14	8	0	6	0.5714285714	0	0.4285714286
2004	TantG	36	30--39	10	9	1	0	0.9	0.1	0
2006	TantG	38	30--39	11	10	1	0	0.9090909091	0.0909090909	0
2011	tantS	26	20--29	56	49	7	0	0.875	0.125	0
2012	tantS	27	20--29	30	22	8	0	0.7333333333	0.2666666667	0
2011	Tårtsmulan	38	30--39	11	11	0	0	1	0	0
2007	Tarzanina	28	20--29	36	31	0	5	0.8611111111	0	0.1388888889
2008	Tarzanina	29	20--29	223	176	5	42	0.7892376682	0.0224215247	0.1883408072
2009	Tarzanina	30	30--39	91	53	14	24	0.5824175824	0.1538461538	0.2637362637
2009	Taxmamman	33	30--39	20	11	9	0	0.55	0.45	0
2011	Taxmamman	35	30--39	34	29	5	0	0.8529411765	0.1470588235	0
2009	tebax	41	40--49	56	16	5	35	0.2857142857	0.0892857143	0.625
2010	tebax	42	40--49	13	5	0	8	0.3846153846	0	0.6153846154
2014	Tecum	59	50--59	362	304	57	1	0.8397790055	0.1574585635	0.0027624309
2015	Tecum	60	>60	357	318	39	0	0.8907563025	0.1092436975	0
2016	Tecum	61	>60	721	631	90	0	0.8751733703	0.1248266297	0
2017	Tecum	62	>60	722	615	105	2	0.851800554	0.1454293629	0.0027700831
2018	Tecum	63	>60	557	490	65	2	0.8797127469	0.1166965889	0.0035906643
2019	Tecum	64	>60	748	662	84	2	0.885026738	0.1122994652	0.0026737968
2020	Tecum	65	>60	863	757	104	2	0.8771726535	0.1205098494	0.0023174971
2021	Tecum	66	>60	333	292	40	1	0.8768768769	0.1201201201	0.003003003
2007	TeeTee	21	20--29	13	2	2	9	0.1538461538	0.1538461538	0.6923076923
2005	tempo21	33	30--39	37	28	9	0	0.7567567568	0.2432432432	0
2006	tempo21	34	30--39	68	67	1	0	0.9852941176	0.0147058824	0
2007	tempo21	35	30--39	59	51	8	0	0.8644067797	0.1355932203	0
2008	tempo21	36	30--39	117	89	20	8	0.7606837607	0.1709401709	0.0683760684
2009	tempo21	37	30--39	21	18	3	0	0.8571428571	0.1428571429	0
2010	tempo21	38	30--39	11	10	1	0	0.9090909091	0.0909090909	0
2011	tempo21	39	30--39	46	35	11	0	0.7608695652	0.2391304348	0
2014	temporär	46	40--49	44	42	2	0	0.9545454545	0.0454545455	0
2013	Tenshii	31	30--39	23	23	0	0	1	0	0
2008	Terez	26	20--29	11	9	2	0	0.8181818182	0.1818181818	0
2006	Tereza	34	30--39	14	10	4	0	0.7142857143	0.2857142857	0
2014	Termutta	29	20--29	19	0	0	19	0	0	1
2007	Tess123	39	30--39	130	112	0	18	0.8615384615	0	0.1384615385
2014	Tess1984	31	30--39	14	14	0	0	1	0	0
2008	tess1987	22	20--29	45	44	1	0	0.9777777778	0.0222222222	0
2009	Tess26	30	30--39	25	2	0	23	0.08	0	0.92
2013	Tess26	34	30--39	38	0	0	38	0	0	1
2004	tess3	36	30--39	20	20	0	0	1	0	0
2006	tess3	38	30--39	21	20	1	0	0.9523809524	0.0476190476	0
2005	Tess71	37	30--39	12	5	0	7	0.4166666667	0	0.5833333333
2006	Tess71	38	30--39	15	4	0	11	0.2666666667	0	0.7333333333
2009	Tessa	41	40--49	27	0	0	27	0	0	1
2006	Tessa606	35	30--39	15	9	3	3	0.6	0.2	0.2
2007	Tessa606	36	30--39	177	126	42	9	0.7118644068	0.2372881356	0.0508474576
2008	Tessa606	37	30--39	96	63	33	0	0.65625	0.34375	0
2009	Tessa606	38	30--39	20	16	4	0	0.8	0.2	0
2010	Tessa606	39	30--39	42	29	13	0	0.6904761905	0.3095238095	0
2012	Tessa606	41	40--49	24	24	0	0	1	0	0
2013	Tessa606	42	40--49	13	9	4	0	0.6923076923	0.3076923077	0
2004	TessaLisa	22	20--29	31	27	4	0	0.8709677419	0.1290322581	0
2005	TessaLisa	23	20--29	28	25	3	0	0.8928571429	0.1071428571	0
2006	TessaLisa	24	20--29	41	33	8	0	0.8048780488	0.1951219512	0
2007	TessaLisa	25	20--29	45	35	10	0	0.7777777778	0.2222222222	0
2008	TessaLisa	26	20--29	28	23	2	3	0.8214285714	0.0714285714	0.1071428571
2010	tessan27	34	30--39	28	3	25	0	0.1071428571	0.8928571429	0
2011	tessan27	35	30--39	10	0	10	0	0	1	0
2012	tessan27	36	30--39	17	0	16	1	0	0.9411764706	0.0588235294
2010	TessanE	34	30--39	13	7	2	4	0.5384615385	0.1538461538	0.3076923077
2006	TessaS	34	30--39	158	149	6	3	0.9430379747	0.0379746835	0.0189873418
2007	TessaS	35	30--39	105	90	3	12	0.8571428571	0.0285714286	0.1142857143
2008	TessaS	36	30--39	142	113	1	28	0.7957746479	0.0070422535	0.1971830986
2009	TessaS	37	30--39	346	259	14	73	0.7485549133	0.0404624277	0.210982659
2010	TessaS	38	30--39	283	226	0	57	0.7985865724	0	0.2014134276
2011	TessaS	39	30--39	399	322	1	76	0.8070175439	0.0025062657	0.1904761905
2012	TessaS	40	40--49	126	99	0	27	0.7857142857	0	0.2142857143
2006	Tesselessan	22	20--29	47	11	2	34	0.2340425532	0.0425531915	0.7234042553
2007	Tessie83	25	20--29	10	6	0	4	0.6	0	0.4
2012	tessise	33	30--39	24	17	6	1	0.7083333333	0.25	0.0416666667
2005	TessK	20	20--29	19	17	0	2	0.8947368421	0	0.1052631579
2012	TessLiihten	30	30--39	27	8	19	0	0.2962962963	0.7037037037	0
2009	Tessos	32	30--39	10	10	0	0	1	0	0
2008	tessum	25	20--29	11	6	1	4	0.5454545455	0.0909090909	0.3636363636
2009	tessum	26	20--29	32	27	5	0	0.84375	0.15625	0
2010	tessum	27	20--29	37	32	5	0	0.8648648649	0.1351351351	0
2011	tessum	28	20--29	57	51	6	0	0.8947368421	0.1052631579	0
2012	tessum	29	20--29	66	52	14	0	0.7878787879	0.2121212121	0
2013	tessum	30	30--39	51	42	9	0	0.8235294118	0.1764705882	0
2014	tessum	31	30--39	45	31	14	0	0.6888888889	0.3111111111	0
2015	tessum	32	30--39	20	15	5	0	0.75	0.25	0
2006	Tettan	38	30--39	63	46	17	0	0.7301587302	0.2698412698	0
2007	Tettan	39	30--39	208	154	44	10	0.7403846154	0.2115384615	0.0480769231
2008	Tettan	40	40--49	190	144	33	13	0.7578947368	0.1736842105	0.0684210526
2009	Tettan	41	40--49	71	53	15	3	0.7464788732	0.2112676056	0.0422535211
2010	Tettan	42	40--49	36	29	7	0	0.8055555556	0.1944444444	0
2011	Tettan	43	40--49	80	60	19	1	0.75	0.2375	0.0125
2012	Tettan	44	40--49	54	47	7	0	0.8703703704	0.1296296296	0
2013	Tettan	45	40--49	20	15	4	1	0.75	0.2	0.05
2012	Texasthecat	31	30--39	20	14	6	0	0.7	0.3	0
2013	Texasthecat	32	30--39	23	10	13	0	0.4347826087	0.5652173913	0
2014	Texasthecat	33	30--39	21	16	5	0	0.7619047619	0.2380952381	0
2004	texel	35	30--39	19	0	0	19	0	0	1
2009	Teza73	37	30--39	50	4	0	46	0.08	0	0.92
2010	Teza73	38	30--39	252	134	0	118	0.5317460317	0	0.4682539683
2011	Teza73	39	30--39	73	48	0	25	0.6575342466	0	0.3424657534
2012	Teza73	40	40--49	177	115	0	62	0.6497175141	0	0.3502824859
2013	Teza73	41	40--49	216	143	0	73	0.662037037	0	0.337962963
2014	Teza73	42	40--49	83	55	1	27	0.6626506024	0.0120481928	0.3253012048
2007	Tezeen	22	20--29	25	22	0	3	0.88	0	0.12
2011	Tezeen	26	20--29	47	44	0	3	0.9361702128	0	0.0638297872
2008	TeZs	23	20--29	18	4	0	14	0.2222222222	0	0.7777777778
2009	TeZs	24	20--29	12	4	7	1	0.3333333333	0.5833333333	0.0833333333
2007	TezzyBump	20	20--29	22	14	1	7	0.6363636364	0.0454545455	0.3181818182
2010	TezzyBump	23	20--29	14	11	0	3	0.7857142857	0	0.2142857143
2010	The bad seed	28	20--29	16	14	2	0	0.875	0.125	0
2011	The bad seed	29	20--29	246	77	29	140	0.3130081301	0.1178861789	0.5691056911
2012	The bad seed	30	30--39	502	15	8	479	0.0298804781	0.015936255	0.9541832669
2013	The bad seed	31	30--39	22	0	0	22	0	0	1
2011	The Doctor	38	30--39	89	75	14	0	0.8426966292	0.1573033708	0
2012	The Doctor	39	30--39	249	199	48	2	0.7991967871	0.1927710843	0.0080321285
2013	The Doctor	40	40--49	228	184	44	0	0.8070175439	0.1929824561	0
2014	The Doctor	41	40--49	24	18	6	0	0.75	0.25	0
2016	The one in Blue	23	20--29	33	28	5	0	0.8484848485	0.1515151515	0
2007	TheCoopers	33	30--39	32	26	6	0	0.8125	0.1875	0
2008	TheCoopers	34	30--39	34	29	5	0	0.8529411765	0.1470588235	0
2009	TheCoopers	35	30--39	130	95	16	19	0.7307692308	0.1230769231	0.1461538462
2010	TheCoopers	36	30--39	185	148	37	0	0.8	0.2	0
2011	TheCoopers	37	30--39	286	259	27	0	0.9055944056	0.0944055944	0
2012	TheCoopers	38	30--39	21	17	4	0	0.8095238095	0.1904761905	0
2013	TheCoopers	39	30--39	299	251	48	0	0.8394648829	0.1605351171	0
2017	TheDummy	36	30--39	48	37	11	0	0.7708333333	0.2291666667	0
2013	TheElfa	43	40--49	11	10	1	0	0.9090909091	0.0909090909	0
2009	TheFamily	31	30--39	18	16	0	2	0.8888888889	0	0.1111111111
2011	TheFamily	33	30--39	38	18	0	20	0.4736842105	0	0.5263157895
2012	TheFamily	34	30--39	51	28	1	22	0.5490196078	0.0196078431	0.431372549
2012	Theia	29	20--29	52	41	0	11	0.7884615385	0	0.2115384615
2011	TheldaZelda	31	30--39	37	22	15	0	0.5945945946	0.4054054054	0
2013	TheldaZelda	33	30--39	35	27	7	1	0.7714285714	0.2	0.0285714286
2014	TheldaZelda	34	30--39	70	53	17	0	0.7571428571	0.2428571429	0
2015	TheldaZelda	35	30--39	15	12	3	0	0.8	0.2	0
2006	TheLove	38	30--39	27	2	0	25	0.0740740741	0	0.9259259259
2007	TheLove	39	30--39	16	9	0	7	0.5625	0	0.4375
2008	TheLove	40	40--49	19	18	1	0	0.9473684211	0.0526315789	0
2010	TheLove	42	40--49	30	28	2	0	0.9333333333	0.0666666667	0
2011	TheOnlyOne	34	30--39	25	20	5	0	0.8	0.2	0
2017	Thereisthat	30	30--39	77	54	23	0	0.7012987013	0.2987012987	0
2018	Thereisthat	31	30--39	208	173	32	3	0.8317307692	0.1538461538	0.0144230769
2019	Thereisthat	32	30--39	141	109	32	0	0.7730496454	0.2269503546	0
2011	Theres	27	20--29	28	22	6	0	0.7857142857	0.2142857143	0
2012	Theres	28	20--29	21	16	5	0	0.7619047619	0.2380952381	0
2005	Theresa1	27	20--29	16	11	3	2	0.6875	0.1875	0.125
2006	Theresa1	28	20--29	13	11	1	1	0.8461538462	0.0769230769	0.0769230769
2009	ThereseK	30	30--39	16	14	2	0	0.875	0.125	0
2008	TheRoses	26	20--29	12	2	0	10	0.1666666667	0	0.8333333333
2005	therre	18	<20	39	38	1	0	0.9743589744	0.0256410256	0
2006	therre	19	<20	23	21	2	0	0.9130434783	0.0869565217	0
2007	therre	20	20--29	30	30	0	0	1	0	0
2010	Therre	23	20--29	77	70	5	2	0.9090909091	0.0649350649	0.025974026
2011	Therre	24	20--29	179	164	14	1	0.9162011173	0.0782122905	0.0055865922
2008	thessires	20	20--29	22	19	2	1	0.8636363636	0.0909090909	0.0454545455
2009	Thesso	20	20--29	25	3	1	21	0.12	0.04	0.84
2010	TheStar	35	30--39	12	8	4	0	0.6666666667	0.3333333333	0
2008	ThillaMilla	25	20--29	17	8	0	9	0.4705882353	0	0.5294117647
2009	ThillaMilla	26	20--29	13	12	0	1	0.9230769231	0	0.0769230769
2013	Threezool	28	20--29	13	11	2	0	0.8461538462	0.1538461538	0
2014	Threezool	29	20--29	132	117	15	0	0.8863636364	0.1136363636	0
2015	Threezool	30	30--39	46	39	7	0	0.847826087	0.152173913	0
2018	Threezool	33	30--39	15	13	2	0	0.8666666667	0.1333333333	0
2020	Threezool	35	30--39	14	12	2	0	0.8571428571	0.1428571429	0
2006	Threzo	38	30--39	40	28	0	12	0.7	0	0.3
2010	Thuleslapper	38	30--39	38	34	4	0	0.8947368421	0.1052631579	0
2011	Thuleslapper	39	30--39	43	35	8	0	0.8139534884	0.1860465116	0
2012	Thuleslapper	40	40--49	23	16	7	0	0.6956521739	0.3043478261	0
2008	Tida77	32	30--39	11	8	3	0	0.7272727273	0.2727272727	0
2011	Tida77	35	30--39	27	24	3	0	0.8888888889	0.1111111111	0
2012	Tida77	36	30--39	11	10	1	0	0.9090909091	0.0909090909	0
2010	tideloo	29	20--29	20	15	5	0	0.75	0.25	0
2011	tideloo	30	30--39	79	61	11	7	0.7721518987	0.1392405063	0.0886075949
2012	tideloo	31	30--39	32	29	1	2	0.90625	0.03125	0.0625
2013	tideloo	32	30--39	44	38	0	6	0.8636363636	0	0.1363636364
2011	Tidens Sand	24	20--29	14	12	1	1	0.8571428571	0.0714285714	0.0714285714
2012	Tidens Sand	25	20--29	13	12	0	1	0.9230769231	0	0.0769230769
2011	Tigerhonan	22	20--29	13	0	0	13	0	0	1
2012	Tigerhonan	23	20--29	11	0	0	11	0	0	1
2004	TigerLily	32	30--39	43	33	4	6	0.7674418605	0.0930232558	0.1395348837
2007	TigerLily	35	30--39	25	21	0	4	0.84	0	0.16
2010	TigerLily	38	30--39	15	14	1	0	0.9333333333	0.0666666667	0
2011	TigerLily	39	30--39	18	14	4	0	0.7777777778	0.2222222222	0
2009	TigerlilyGbg	36	30--39	28	21	7	0	0.75	0.25	0
2008	TigerLinn	24	20--29	145	89	6	50	0.6137931034	0.0413793103	0.3448275862
2009	TigerLinn	25	20--29	68	51	0	17	0.75	0	0.25
2010	TigerLinn	26	20--29	32	31	1	0	0.96875	0.03125	0
2011	TigerLinn	27	20--29	35	34	1	0	0.9714285714	0.0285714286	0
2012	TigerLinn	28	20--29	28	28	0	0	1	0	0
2013	TigerLinn	29	20--29	13	13	0	0	1	0	0
2008	Tigra79	30	30--39	23	3	0	20	0.1304347826	0	0.8695652174
2010	Tigra79	32	30--39	12	3	0	9	0.25	0	0.75
2011	Tigra79	33	30--39	10	2	0	8	0.2	0	0.8
2011	Tiiipsy	28	20--29	14	13	0	1	0.9285714286	0	0.0714285714
2007	Tilcha	24	20--29	12	12	0	0	1	0	0
2009	Tilcha	26	20--29	18	17	0	1	0.9444444444	0	0.0555555556
2011	Tilcha	28	20--29	18	17	1	0	0.9444444444	0.0555555556	0
2013	Tildalainen	41	40--49	52	43	9	0	0.8269230769	0.1730769231	0
2006	Tildas	31	30--39	21	21	0	0	1	0	0
2008	Tildas	33	30--39	15	14	1	0	0.9333333333	0.0666666667	0
2005	TildisVildis	31	30--39	12	8	4	0	0.6666666667	0.3333333333	0
2006	TildisVildis	32	30--39	10	9	1	0	0.9	0.1	0
2008	TildisVildis	34	30--39	11	11	0	0	1	0	0
2009	TildisVildis	35	30--39	11	5	6	0	0.4545454545	0.5454545455	0
2012	TildisVildis	38	30--39	54	40	14	0	0.7407407407	0.2592592593	0
2005	Tildus	37	30--39	11	2	0	9	0.1818181818	0	0.8181818182
2007	Tilia	39	30--39	55	43	12	0	0.7818181818	0.2181818182	0
2012	tilj75	38	30--39	94	75	16	3	0.7978723404	0.170212766	0.0319148936
2013	tilj75	39	30--39	95	87	8	0	0.9157894737	0.0842105263	0
2011	Tillalamm	30	30--39	19	18	1	0	0.9473684211	0.0526315789	0
2012	Tillalamm	31	30--39	13	9	4	0	0.6923076923	0.3076923077	0
2015	TillFlorida	38	30--39	10	10	0	0	1	0	0
2017	TillFlorida	40	40--49	25	24	1	0	0.96	0.04	0
2018	TillFlorida	41	40--49	32	31	0	1	0.96875	0	0.03125
2019	TillFlorida	42	40--49	26	26	0	0	1	0	0
2007	tillit71	37	30--39	11	0	0	11	0	0	1
2008	tillit71	38	30--39	19	1	0	18	0.0526315789	0	0.9473684211
2009	tillit71	39	30--39	148	13	1	134	0.0878378378	0.0067567568	0.9054054054
2010	tillit71	40	40--49	24	0	0	24	0	0	1
2006	Tina B	38	30--39	29	24	5	0	0.8275862069	0.1724137931	0
2012	tina03	26	20--29	12	9	3	0	0.75	0.25	0
2013	tina03	27	20--29	20	18	2	0	0.9	0.1	0
2006	tinaaaaaa	21	20--29	17	1	0	16	0.0588235294	0	0.9411764706
2007	tinaaaaaa	22	20--29	12	12	0	0	1	0	0
2008	tinaaaaaa	23	20--29	15	15	0	0	1	0	0
2011	tinaaaaaa	26	20--29	25	24	1	0	0.96	0.04	0
2009	Tindragull	34	30--39	48	30	18	0	0.625	0.375	0
2010	Tindragull	35	30--39	11	10	1	0	0.9090909091	0.0909090909	0
2011	Tindragull	36	30--39	12	12	0	0	1	0	0
2004	Tindrande	23	20--29	57	51	5	1	0.8947368421	0.0877192982	0.0175438596
2005	Tindrande	24	20--29	75	63	10	2	0.84	0.1333333333	0.0266666667
2006	Tindrande	25	20--29	95	81	13	1	0.8526315789	0.1368421053	0.0105263158
2007	Tindrande	26	20--29	82	69	11	2	0.8414634146	0.1341463415	0.0243902439
2008	Tindrande	27	20--29	33	27	6	0	0.8181818182	0.1818181818	0
2008	tinee	40	40--49	12	11	1	0	0.9166666667	0.0833333333	0
2009	tinee	41	40--49	176	166	9	1	0.9431818182	0.0511363636	0.0056818182
2010	tinee	42	40--49	52	52	0	0	1	0	0
2007	Tingeling82	26	20--29	13	1	0	12	0.0769230769	0	0.9230769231
2012	tingelinga	41	40--49	47	37	2	8	0.7872340426	0.0425531915	0.170212766
2003	Tinka	35	30--39	21	15	4	2	0.7142857143	0.1904761905	0.0952380952
2004	Tinka	36	30--39	51	36	10	5	0.7058823529	0.1960784314	0.0980392157
2005	Tinka	37	30--39	51	29	7	15	0.568627451	0.137254902	0.2941176471
2006	Tinka	38	30--39	34	20	7	7	0.5882352941	0.2058823529	0.2058823529
2004	Tinny	36	30--39	19	13	6	0	0.6842105263	0.3157894737	0
2005	Tinny	37	30--39	11	8	3	0	0.7272727273	0.2727272727	0
2006	Tintan	38	30--39	11	7	4	0	0.6363636364	0.3636363636	0
2005	Tiril	30	30--39	54	13	12	29	0.2407407407	0.2222222222	0.537037037
2006	Tiril	31	30--39	14	3	2	9	0.2142857143	0.1428571429	0.6428571429
2007	Tiril	32	30--39	17	3	3	11	0.1764705882	0.1764705882	0.6470588235
2007	Tirun	27	20--29	15	14	1	0	0.9333333333	0.0666666667	0
2011	Titanica	28	20--29	31	24	7	0	0.7741935484	0.2258064516	0
2012	Titanica	29	20--29	28	19	9	0	0.6785714286	0.3214285714	0
2008	Tittij	32	30--39	63	50	10	3	0.7936507937	0.1587301587	0.0476190476
2009	Tittij	33	30--39	87	61	24	2	0.7011494253	0.275862069	0.0229885057
2010	Tittij	34	30--39	99	83	16	0	0.8383838384	0.1616161616	0
2011	Tittij	35	30--39	203	172	31	0	0.8472906404	0.1527093596	0
2012	Tittij	36	30--39	262	219	42	1	0.8358778626	0.1603053435	0.0038167939
2013	Tittij	37	30--39	124	99	25	0	0.7983870968	0.2016129032	0
2014	Tittij	38	30--39	43	34	9	0	0.7906976744	0.2093023256	0
2010	Tizzan	28	20--29	98	57	2	39	0.5816326531	0.0204081633	0.3979591837
2011	Tizzan	29	20--29	61	25	5	31	0.4098360656	0.0819672131	0.5081967213
2005	Tjalle	37	30--39	14	13	1	0	0.9285714286	0.0714285714	0
2010	Tjatte	18	<20	12	9	3	0	0.75	0.25	0
2011	Tjatte	19	<20	17	16	1	0	0.9411764706	0.0588235294	0
2006	tjejens	38	30--39	83	67	16	0	0.8072289157	0.1927710843	0
2009	tjejmamma79	31	30--39	17	1	3	13	0.0588235294	0.1764705882	0.7647058824
2007	Tjiklex	22	20--29	15	10	0	5	0.6666666667	0	0.3333333333
2009	Tjiklex	24	20--29	31	11	0	20	0.3548387097	0	0.6451612903
2010	Tjoflöjt	30	30--39	14	1	0	13	0.0714285714	0	0.9285714286
2012	tjofräs	36	30--39	45	38	7	0	0.8444444444	0.1555555556	0
2013	tjofräs	37	30--39	21	17	4	0	0.8095238095	0.1904761905	0
2005	tjorven74	37	30--39	18	15	0	3	0.8333333333	0	0.1666666667
2010	tjorven80	42	40--49	17	10	0	7	0.5882352941	0	0.4117647059
2006	tmg	19	<20	59	45	3	11	0.7627118644	0.0508474576	0.186440678
2007	tmg	20	20--29	25	18	6	1	0.72	0.24	0.04
2020	Tobben	40	40--49	16	14	1	1	0.875	0.0625	0.0625
2021	Tobben	41	40--49	58	52	6	0	0.8965517241	0.1034482759	0
2016	Tobythegunn	27	20--29	24	16	8	0	0.6666666667	0.3333333333	0
2017	Tobythegunn	28	20--29	43	15	23	5	0.3488372093	0.5348837209	0.1162790698
2007	Toffslan	39	30--39	17	13	4	0	0.7647058824	0.2352941176	0
2010	ToK	23	20--29	57	46	0	11	0.8070175439	0	0.1929824561
2011	ToK	24	20--29	78	39	0	39	0.5	0	0.5
2012	ToK	25	20--29	154	122	0	32	0.7922077922	0	0.2077922078
2013	ToK	26	20--29	29	22	1	6	0.7586206897	0.0344827586	0.2068965517
2006	tokfia	40	40--49	21	15	6	0	0.7142857143	0.2857142857	0
2008	tokfia	42	40--49	28	27	1	0	0.9642857143	0.0357142857	0
2009	tokfia	43	40--49	53	50	3	0	0.9433962264	0.0566037736	0
2011	tokfia	45	40--49	11	8	1	2	0.7272727273	0.0909090909	0.1818181818
2008	Tokfrjant	21	20--29	24	13	1	10	0.5416666667	0.0416666667	0.4166666667
2008	tokmonkan	30	30--39	36	28	5	3	0.7777777778	0.1388888889	0.0833333333
2009	tokmonkan	31	30--39	12	11	0	1	0.9166666667	0	0.0833333333
2007	Tola	39	30--39	27	6	0	21	0.2222222222	0	0.7777777778
2008	Tola	40	40--49	13	0	0	13	0	0	1
2009	Tola	41	40--49	38	9	0	29	0.2368421053	0	0.7631578947
2010	Tola	42	40--49	39	3	0	36	0.0769230769	0	0.9230769231
2017	Tomelilla15	49	40--49	14	10	4	0	0.7142857143	0.2857142857	0
2018	Tomelilla15	50	50--59	66	46	14	6	0.696969697	0.2121212121	0.0909090909
2019	Tomelilla15	51	50--59	67	55	9	3	0.8208955224	0.1343283582	0.0447761194
2020	Tomelilla15	52	50--59	59	46	8	5	0.7796610169	0.1355932203	0.0847457627
2021	Tomelilla15	53	50--59	45	38	6	1	0.8444444444	0.1333333333	0.0222222222
2011	tompatiger	37	30--39	36	28	6	2	0.7777777778	0.1666666667	0.0555555556
2012	tompatiger	38	30--39	10	9	1	0	0.9	0.1	0
2013	tompatiger	39	30--39	10	8	2	0	0.8	0.2	0
2010	Tomtefar	42	40--49	16	8	8	0	0.5	0.5	0
2011	tomtemor	23	20--29	21	21	0	0	1	0	0
2005	tonfisken	37	30--39	12	11	1	0	0.9166666667	0.0833333333	0
2006	tonfisken	38	30--39	11	10	1	0	0.9090909091	0.0909090909	0
2006	Tonx	38	30--39	20	4	3	13	0.2	0.15	0.65
2007	Tonx	39	30--39	58	35	16	7	0.6034482759	0.275862069	0.1206896552
2009	Tonx	41	40--49	46	25	8	13	0.5434782609	0.1739130435	0.2826086957
2010	Tonx	42	40--49	53	13	13	27	0.2452830189	0.2452830189	0.5094339623
2011	Tonx	43	40--49	254	211	42	1	0.8307086614	0.1653543307	0.0039370079
2009	tooba	27	20--29	15	8	1	6	0.5333333333	0.0666666667	0.4
2010	tooba	28	20--29	14	3	0	11	0.2142857143	0	0.7857142857
2012	Torken	24	20--29	12	6	6	0	0.5	0.5	0
2013	Torken	25	20--29	11	3	8	0	0.2727272727	0.7272727273	0
2008	Torparn	35	30--39	29	23	0	6	0.7931034483	0	0.2068965517
2013	tossan	35	30--39	566	553	0	13	0.9770318021	0	0.0229681979
2014	tossan	36	30--39	38	36	0	2	0.9473684211	0	0.0526315789
2008	totte38	28	20--29	13	8	4	1	0.6153846154	0.3076923077	0.0769230769
2010	Tottelina	27	20--29	11	11	0	0	1	0	0
2011	totten	43	40--49	21	17	4	0	0.8095238095	0.1904761905	0
2008	tov	40	40--49	18	17	0	1	0.9444444444	0	0.0555555556
2010	Towanda	42	40--49	93	76	17	0	0.8172043011	0.1827956989	0
2015	Tr86	31	30--39	13	7	0	6	0.5384615385	0	0.4615384615
2013	Trailer trash TT	40	40--49	43	0	0	43	0	0	1
2009	trasis	28	20--29	16	2	5	9	0.125	0.3125	0.5625
2010	trasis	29	20--29	28	0	0	28	0	0	1
2009	trettioplus	41	40--49	137	95	36	6	0.6934306569	0.2627737226	0.0437956204
2010	trettioplus	42	40--49	123	97	23	3	0.7886178862	0.1869918699	0.0243902439
2011	trettioplus	43	40--49	474	390	84	0	0.8227848101	0.1772151899	0
2012	trettioplus	44	40--49	86	73	13	0	0.8488372093	0.1511627907	0
2015	Tribute	29	20--29	104	73	26	5	0.7019230769	0.25	0.0480769231
2016	Tribute	30	30--39	67	54	10	3	0.8059701493	0.1492537313	0.0447761194
2005	Tricia	27	20--29	69	49	7	13	0.7101449275	0.1014492754	0.1884057971
2006	Tricia	28	20--29	128	115	10	3	0.8984375	0.078125	0.0234375
2005	Trikarn	37	30--39	12	7	5	0	0.5833333333	0.4166666667	0
