post_year	username	age	agebin	total	v1abs	v2abs	v3abs	v1rel	v2rel	v3rel
2011	Jaramla	33	30--39	24	1	23	0	0.0416666667	0.9583333333	0
2013	Jargaltai	24	20--29	11	2	0	9	0.1818181818	0	0.8181818182
2013	jazzan	39	30--39	15	1	14	0	0.0666666667	0.9333333333	0
2009	jazzkatten	30	30--39	12	0	11	1	0	0.9166666667	0.0833333333
2010	JBC	26	20--29	32	0	0	32	0	0	1
2012	jebba	39	30--39	11	2	9	0	0.1818181818	0.8181818182	0
2013	JECJ	31	30--39	27	0	3	24	0	0.1111111111	0.8888888889
2014	JECJ	32	30--39	12	1	0	11	0.0833333333	0	0.9166666667
2012	Jeff	44	40--49	16	2	13	1	0.125	0.8125	0.0625
2003	Jennie med ie	29	20--29	11	0	11	0	0	1	0
2005	Jennie med ie	31	30--39	33	2	31	0	0.0606060606	0.9393939394	0
2006	Jennie med ie	32	30--39	44	5	38	1	0.1136363636	0.8636363636	0.0227272727
2007	Jennie med ie	33	30--39	27	0	27	0	0	1	0
2008	Jennie med ie	34	30--39	23	1	21	1	0.0434782609	0.9130434783	0.0434782609
2009	Jennie med ie	35	30--39	22	3	18	1	0.1363636364	0.8181818182	0.0454545455
2010	Jennie med ie	36	30--39	35	0	34	1	0	0.9714285714	0.0285714286
2011	Jennie med ie	37	30--39	74	4	70	0	0.0540540541	0.9459459459	0
2012	Jennie med ie	38	30--39	106	6	100	0	0.0566037736	0.9433962264	0
2013	Jennie med ie	39	30--39	97	10	86	1	0.1030927835	0.8865979381	0.0103092784
2014	Jennie med ie	40	40--49	62	4	58	0	0.064516129	0.935483871	0
2015	Jennie med ie	41	40--49	38	4	34	0	0.1052631579	0.8947368421	0
2016	Jennie med ie	42	40--49	35	1	34	0	0.0285714286	0.9714285714	0
2017	Jennie med ie	43	40--49	19	0	19	0	0	1	0
2007	Jenny70	39	30--39	17	0	0	17	0	0	1
2007	Jenny81	27	20--29	11	9	2	0	0.8181818182	0.1818181818	0
2011	jeppsson	41	40--49	16	1	0	15	0.0625	0	0.9375
2008	Jessa76	33	30--39	13	0	0	13	0	0	1
2007	Jesslan	39	30--39	26	0	1	25	0	0.0384615385	0.9615384615
2008	Jesslan	40	40--49	45	0	2	43	0	0.0444444444	0.9555555556
2016	Jill 79	38	30--39	14	6	7	1	0.4285714286	0.5	0.0714285714
2005	Jillisen	37	30--39	21	1	2	18	0.0476190476	0.0952380952	0.8571428571
2006	Jillisen	38	30--39	14	0	0	14	0	0	1
2012	jimbo	34	30--39	21	0	0	21	0	0	1
2012	Jodyanna	22	20--29	15	7	1	7	0.4666666667	0.0666666667	0.4666666667
2013	Jodyanna	23	20--29	16	4	0	12	0.25	0	0.75
2018	Johan H	50	50--59	21	9	2	10	0.4285714286	0.0952380952	0.4761904762
2012	Johan70	38	30--39	14	0	14	0	0	1	0
2020	Johan70	46	40--49	11	0	11	0	0	1	0
2012	Johan75	38	30--39	10	4	6	0	0.4	0.6	0
2014	Johan75	40	40--49	68	19	49	0	0.2794117647	0.7205882353	0
2015	Johan75	41	40--49	17	0	17	0	0	1	0
2016	Johan75	42	40--49	24	3	21	0	0.125	0.875	0
2017	Johan75	43	40--49	19	0	19	0	0	1	0
2019	Johanna1986	34	30--39	59	47	12	0	0.7966101695	0.2033898305	0
2011	Johanninen	28	20--29	18	0	18	0	0	1	0
2016	Johannus	62	>60	13	0	12	1	0	0.9230769231	0.0769230769
2017	Johannus	63	>60	10	0	10	0	0	1	0
2016	John22	48	40--49	17	0	17	0	0	1	0
2017	John22	49	40--49	101	2	98	1	0.0198019802	0.9702970297	0.0099009901
2018	John22	50	50--59	21	0	21	0	0	1	0
2019	John22	51	50--59	10	0	10	0	0	1	0
2010	Jojile	26	20--29	11	0	0	11	0	0	1
2011	Jojile	27	20--29	61	0	3	58	0	0.0491803279	0.9508196721
2012	Jojile	28	20--29	51	1	11	39	0.0196078431	0.2156862745	0.7647058824
2013	Jojile	29	20--29	45	1	36	8	0.0222222222	0.8	0.1777777778
2014	Jojile	30	30--39	16	1	14	1	0.0625	0.875	0.0625
2015	Jojile	31	30--39	10	0	10	0	0	1	0
2005	Jojjanna	32	30--39	10	0	10	0	0	1	0
2006	Jojjanna	33	30--39	15	0	15	0	0	1	0
2011	Jojjanna	38	30--39	11	0	11	0	0	1	0
2011	Jon the papa	30	30--39	14	0	13	1	0	0.9285714286	0.0714285714
2012	Jon the papa	31	30--39	28	2	26	0	0.0714285714	0.9285714286	0
2007	Joona	31	30--39	20	2	18	0	0.1	0.9	0
2011	Jordgubbarmeglass	26	20--29	11	0	1	10	0	0.0909090909	0.9090909091
2008	Jordgubbssmak	42	40--49	15	2	2	11	0.1333333333	0.1333333333	0.7333333333
2011	Jordgubbssmak	45	40--49	25	3	0	22	0.12	0	0.88
2011	Jose	25	20--29	14	14	0	0	1	0	0
2009	Josefina	41	40--49	14	0	14	0	0	1	0
2004	Jossan	36	30--39	147	2	145	0	0.0136054422	0.9863945578	0
2005	Jossan	37	30--39	26	0	7	19	0	0.2692307692	0.7307692308
2007	Jossi82	26	20--29	15	0	15	0	0	1	0
2017	jrockyracoon	46	40--49	151	6	141	4	0.0397350993	0.9337748344	0.0264900662
2018	jrockyracoon	47	40--49	197	7	190	0	0.0355329949	0.9644670051	0
2019	jrockyracoon	48	40--49	357	11	346	0	0.0308123249	0.9691876751	0
2020	jrockyracoon	49	40--49	222	1	221	0	0.0045045045	0.9954954955	0
2021	jrockyracoon	50	50--59	11	1	10	0	0.0909090909	0.9090909091	0
2013	Jul	45	40--49	12	0	0	12	0	0	1
2014	Jultrauma	46	40--49	11	2	9	0	0.1818181818	0.8181818182	0
2009	Jungblom	25	20--29	11	0	11	0	0	1	0
2010	Jungblom	26	20--29	11	0	11	0	0	1	0
2011	Jungblom	27	20--29	20	1	18	1	0.05	0.9	0.05
2012	Jungblom	28	20--29	21	3	18	0	0.1428571429	0.8571428571	0
2013	Jungblom	29	20--29	30	8	22	0	0.2666666667	0.7333333333	0
2006	junimagi	26	20--29	29	12	7	10	0.4137931034	0.2413793103	0.3448275862
2007	junimagi	27	20--29	33	10	20	3	0.303030303	0.6060606061	0.0909090909
2011	justja	43	40--49	11	0	0	11	0	0	1
2012	Juvina	29	20--29	16	0	16	0	0	1	0
2007	juzze	25	20--29	14	3	8	3	0.2142857143	0.5714285714	0.2142857143
2015	Jw83	33	30--39	10	0	0	10	0	0	1
2016	Jw83	34	30--39	20	0	0	20	0	0	1
2006	Kaijsa	38	30--39	11	0	11	0	0	1	0
2008	Kajsala	49	40--49	23	1	20	2	0.0434782609	0.8695652174	0.0869565217
2010	Kajsala	51	50--59	13	0	13	0	0	1	0
2016	Kakmonsterarg	47	40--49	10	7	0	3	0.7	0	0.3
2006	Kalina	37	30--39	11	0	8	3	0	0.7272727273	0.2727272727
2007	Kalle17	38	30--39	21	0	0	21	0	0	1
2008	Kalle17	39	30--39	30	0	0	30	0	0	1
2017	Kanttant	49	40--49	20	10	10	0	0.5	0.5	0
2011	Kaosmamma	31	30--39	19	1	18	0	0.0526315789	0.9473684211	0
2017	KaptenOhoy	49	40--49	11	0	11	0	0	1	0
2012	Kärlek84	29	20--29	20	0	0	20	0	0	1
2005	kate79	27	20--29	10	0	9	1	0	0.9	0.1
2008	kate79	30	30--39	12	0	1	11	0	0.0833333333	0.9166666667
2004	Katie	36	30--39	11	0	10	1	0	0.9090909091	0.0909090909
2012	Katitzi	44	40--49	18	0	0	18	0	0	1
2016	Kawthar	23	20--29	23	0	1	22	0	0.0434782609	0.9565217391
2017	Kawthar	24	20--29	45	1	21	23	0.0222222222	0.4666666667	0.5111111111
2018	Kawthar	25	20--29	27	0	11	16	0	0.4074074074	0.5925925926
2011	Keeya	34	30--39	10	0	10	0	0	1	0
2020	Kexsmula	36	30--39	18	0	18	0	0	1	0
2021	Kexsmula	37	30--39	19	1	18	0	0.0526315789	0.9473684211	0
2012	KiaL	38	30--39	144	8	134	2	0.0555555556	0.9305555556	0.0138888889
2013	KiaL	39	30--39	81	9	72	0	0.1111111111	0.8888888889	0
2014	KiaL	40	40--49	11	1	10	0	0.0909090909	0.9090909091	0
2015	KiaL	41	40--49	15	0	15	0	0	1	0
2012	kickan89	44	40--49	19	0	19	0	0	1	0
2006	KickanAnnika	33	30--39	18	2	16	0	0.1111111111	0.8888888889	0
2006	Kickelina	42	40--49	16	0	0	16	0	0	1
2009	Killarnas morsa	39	30--39	54	0	54	0	0	1	0
2010	Killarnas morsa	40	40--49	136	1	134	1	0.0073529412	0.9852941176	0.0073529412
2011	Killarnas morsa	41	40--49	24	0	24	0	0	1	0
2011	Kimmice	25	20--29	23	0	23	0	0	1	0
2012	Kina79	34	30--39	12	0	12	0	0	1	0
2014	Kina79	36	30--39	13	0	13	0	0	1	0
2016	Kirenaj68	48	40--49	23	2	17	4	0.0869565217	0.7391304348	0.1739130435
2017	Kirenaj68	49	40--49	10	0	10	0	0	1	0
2018	Kirenaj68	50	50--59	21	1	16	4	0.0476190476	0.7619047619	0.1904761905
2006	kjempejente	36	30--39	265	1	262	2	0.0037735849	0.9886792453	0.0075471698
2007	kjempejente	37	30--39	167	0	166	1	0	0.994011976	0.005988024
2008	kjempejente	38	30--39	32	0	32	0	0	1	0
2009	kjempejente	39	30--39	14	0	0	14	0	0	1
2007	kloker	39	30--39	17	1	16	0	0.0588235294	0.9411764706	0
2006	Kloss	38	30--39	21	5	9	7	0.2380952381	0.4285714286	0.3333333333
2007	Kloss	39	30--39	24	1	12	11	0.0416666667	0.5	0.4583333333
2008	Kloss	40	40--49	31	5	15	11	0.1612903226	0.4838709677	0.3548387097
2009	Kloss	41	40--49	16	0	7	9	0	0.4375	0.5625
2013	Klotjohan	36	30--39	25	1	0	24	0.04	0	0.96
2011	Kluttis	43	40--49	28	13	0	15	0.4642857143	0	0.5357142857
2007	Knasiga morsan	24	20--29	52	0	0	52	0	0	1
2008	Knasiga morsan	25	20--29	21	0	0	21	0	0	1
2011	Knasiga morsan	28	20--29	13	0	0	13	0	0	1
2008	knaster	40	40--49	11	0	11	0	0	1	0
2007	Knorrisen	26	20--29	10	10	0	0	1	0	0
2005	Koalan	27	20--29	28	3	25	0	0.1071428571	0.8928571429	0
2012	kohler12	27	20--29	25	0	25	0	0	1	0
2016	Konfliktnojig	48	40--49	48	1	47	0	0.0208333333	0.9791666667	0
2005	Konvaljen	22	20--29	15	1	14	0	0.0666666667	0.9333333333	0
2007	Konvaljen	24	20--29	11	0	11	0	0	1	0
2010	Konvaljen	27	20--29	15	2	13	0	0.1333333333	0.8666666667	0
2011	Konvaljen	28	20--29	10	0	10	0	0	1	0
2012	Konvaljen	29	20--29	35	2	33	0	0.0571428571	0.9428571429	0
2019	korngryn	51	50--59	16	0	16	0	0	1	0
2020	korngryn	52	50--59	17	1	15	1	0.0588235294	0.8823529412	0.0588235294
2021	korngryn	53	50--59	23	3	19	1	0.1304347826	0.8260869565	0.0434782609
2010	kossilalli	29	20--29	12	0	12	0	0	1	0
2011	kossilalli	30	30--39	15	1	14	0	0.0666666667	0.9333333333	0
2010	Krake	51	50--59	12	0	12	0	0	1	0
2011	Krake	52	50--59	28	0	28	0	0	1	0
2011	Kritik	24	20--29	19	0	18	1	0	0.9473684211	0.0526315789
2012	Kritik	25	20--29	22	0	20	2	0	0.9090909091	0.0909090909
2013	Kritik	26	20--29	21	0	21	0	0	1	0
2011	Krumpy	39	30--39	10	0	10	0	0	1	0
2007	kvinna 86	22	20--29	14	1	13	0	0.0714285714	0.9285714286	0
2008	kvinna 86	23	20--29	13	1	12	0	0.0769230769	0.9230769231	0
2020	Kvittning	52	50--59	18	1	17	0	0.0555555556	0.9444444444	0
2021	Kvittning	53	50--59	11	4	7	0	0.3636363636	0.6363636364	0
2008	Kyanita	36	30--39	10	0	10	0	0	1	0
2011	Kyanita	39	30--39	30	1	29	0	0.0333333333	0.9666666667	0
2004	Lady	36	30--39	18	1	17	0	0.0555555556	0.9444444444	0
2011	LadyBond	38	30--39	12	0	0	12	0	0	1
2012	LadyBond	39	30--39	11	2	0	9	0.1818181818	0	0.8181818182
2014	LadyBond	41	40--49	31	0	1	30	0	0.0322580645	0.9677419355
2006	LaFontaine	23	20--29	16	4	12	0	0.25	0.75	0
2007	LaFontaine	24	20--29	11	0	11	0	0	1	0
2012	LaFontaine	29	20--29	23	2	21	0	0.0869565217	0.9130434783	0
2013	LaFontaine	30	30--39	19	3	15	1	0.1578947368	0.7894736842	0.0526315789
2014	LaFontaine	31	30--39	19	1	18	0	0.0526315789	0.9473684211	0
2020	LaFontaine	37	30--39	10	0	10	0	0	1	0
2007	Lainan	39	30--39	10	1	9	0	0.1	0.9	0
2009	Lajkie	24	20--29	33	8	24	1	0.2424242424	0.7272727273	0.0303030303
2010	Lajkie	25	20--29	10	0	6	4	0	0.6	0.4
2011	Lajkie	26	20--29	10	0	10	0	0	1	0
2012	Lajkie	27	20--29	29	1	24	4	0.0344827586	0.8275862069	0.1379310345
2006	låle	31	30--39	18	4	1	13	0.2222222222	0.0555555556	0.7222222222
2011	Lallamen	42	40--49	10	1	8	1	0.1	0.8	0.1
2007	lampfot	39	30--39	33	5	27	1	0.1515151515	0.8181818182	0.0303030303
2018	Lånehajen	30	30--39	44	0	44	0	0	1	0
2019	Lånehajen	31	30--39	14	0	13	1	0	0.9285714286	0.0714285714
2009	Längtan82	28	20--29	12	0	12	0	0	1	0
2010	Längtan82	29	20--29	11	0	11	0	0	1	0
2010	längtan8402	27	20--29	19	2	4	13	0.1052631579	0.2105263158	0.6842105263
2011	Larsan	43	40--49	15	0	12	3	0	0.8	0.2
2012	Larsan	44	40--49	13	0	13	0	0	1	0
2010	Lättare	42	40--49	41	1	39	1	0.0243902439	0.9512195122	0.0243902439
2009	Lavish	25	20--29	190	7	150	33	0.0368421053	0.7894736842	0.1736842105
2010	Lavish	26	20--29	223	2	179	42	0.0089686099	0.802690583	0.1883408072
2011	Lavish	27	20--29	418	9	376	33	0.0215311005	0.8995215311	0.0789473684
2012	Lavish	28	20--29	342	9	324	9	0.0263157895	0.9473684211	0.0263157895
2014	Lavish	30	30--39	76	2	63	11	0.0263157895	0.8289473684	0.1447368421
2015	Lavish	31	30--39	192	7	170	15	0.0364583333	0.8854166667	0.078125
2007	LeaveMeAlone	25	20--29	27	2	3	22	0.0740740741	0.1111111111	0.8148148148
2008	LeaveMeAlone	26	20--29	12	2	4	6	0.1666666667	0.3333333333	0.5
2012	LeaveMeAlone	30	30--39	74	6	32	36	0.0810810811	0.4324324324	0.4864864865
2013	LeaveMeAlone	31	30--39	42	3	9	30	0.0714285714	0.2142857143	0.7142857143
2015	LeaveMeAlone	33	30--39	21	3	0	18	0.1428571429	0	0.8571428571
2009	Ledilnaan	24	20--29	10	0	10	0	0	1	0
2010	Leenda	24	20--29	11	8	0	3	0.7272727273	0	0.2727272727
2005	Legewiel	22	20--29	12	1	11	0	0.0833333333	0.9166666667	0
2006	Legewiel	23	20--29	38	5	33	0	0.1315789474	0.8684210526	0
2008	Legolina	40	40--49	47	5	40	2	0.1063829787	0.8510638298	0.0425531915
2010	Leijonmamma	20	20--29	12	0	12	0	0	1	0
2011	Lellebror	38	30--39	17	0	0	17	0	0	1
2008	Lena	30	30--39	48	4	42	2	0.0833333333	0.875	0.0416666667
2009	Lena	31	30--39	45	3	37	5	0.0666666667	0.8222222222	0.1111111111
2010	Lena	32	30--39	80	2	78	0	0.025	0.975	0
2011	Lena	33	30--39	109	5	102	2	0.0458715596	0.9357798165	0.0183486239
2012	Lena	34	30--39	96	6	87	3	0.0625	0.90625	0.03125
2013	Lena	35	30--39	80	1	79	0	0.0125	0.9875	0
2014	Lena	36	30--39	45	2	43	0	0.0444444444	0.9555555556	0
2015	Lena	37	30--39	26	3	23	0	0.1153846154	0.8846153846	0
2016	Lena	38	30--39	26	1	25	0	0.0384615385	0.9615384615	0
2017	Lena	39	30--39	80	3	77	0	0.0375	0.9625	0
2018	Lena	40	40--49	10	1	9	0	0.1	0.9	0
2011	Lena Miranda	30	30--39	14	11	3	0	0.7857142857	0.2142857143	0
2018	Liberté	35	30--39	17	0	17	0	0	1	0
2019	Liberté	36	30--39	33	8	25	0	0.2424242424	0.7575757576	0
2020	Liberté	37	30--39	13	4	9	0	0.3076923077	0.6923076923	0
2016	Lilla Gs mamma	48	40--49	27	0	27	0	0	1	0
2009	Lilla Jag	27	20--29	29	3	22	4	0.1034482759	0.7586206897	0.1379310345
2009	lilla mej	33	30--39	14	0	13	1	0	0.9285714286	0.0714285714
2010	lilla mej	34	30--39	16	0	15	1	0	0.9375	0.0625
2011	lilla mej	35	30--39	47	2	42	3	0.0425531915	0.8936170213	0.0638297872
2008	Lilla Morran	26	20--29	21	1	20	0	0.0476190476	0.9523809524	0
2012	Lilla Morran	30	30--39	13	0	13	0	0	1	0
2014	Lilla Morran	32	30--39	17	1	16	0	0.0588235294	0.9411764706	0
2004	lilla rosen	36	30--39	10	0	10	0	0	1	0
2012	lillajag02	23	20--29	14	1	13	0	0.0714285714	0.9285714286	0
2012	LillaLady	22	20--29	11	7	0	4	0.6363636364	0	0.3636363636
2010	Lillan1971	40	40--49	18	2	4	12	0.1111111111	0.2222222222	0.6666666667
2011	LillaNovaK	31	30--39	15	0	15	0	0	1	0
2009	Lillfjompa	23	20--29	12	1	2	9	0.0833333333	0.1666666667	0.75
2007	Lillgull	44	40--49	10	9	1	0	0.9	0.1	0
2011	Lillii	26	20--29	63	4	59	0	0.0634920635	0.9365079365	0
2012	Lillii	27	20--29	21	2	19	0	0.0952380952	0.9047619048	0
2012	Lillis80	33	30--39	14	0	13	1	0	0.9285714286	0.0714285714
2005	lillith	37	30--39	22	0	22	0	0	1	0
2012	Lillkossan	29	20--29	12	3	0	9	0.25	0	0.75
2008	lillpuckot	26	20--29	18	12	2	4	0.6666666667	0.1111111111	0.2222222222
2015	lilly	47	40--49	11	2	9	0	0.1818181818	0.8181818182	0
2019	Limajo	45	40--49	46	2	44	0	0.0434782609	0.9565217391	0
2020	Limajo	46	40--49	13	0	13	0	0	1	0
2008	Lina86	23	20--29	15	0	0	15	0	0	1
2006	LinaEje	41	40--49	12	0	12	0	0	1	0
2008	LinaEje	43	40--49	13	0	12	1	0	0.9230769231	0.0769230769
2009	Linaek	47	40--49	25	4	4	17	0.16	0.16	0.68
2011	linas fina	29	20--29	13	1	12	0	0.0769230769	0.9230769231	0
2009	linda007	32	30--39	28	5	23	0	0.1785714286	0.8214285714	0
2006	linda87	20	20--29	12	7	5	0	0.5833333333	0.4166666667	0
2011	Lindadjo	35	30--39	14	14	0	0	1	0	0
2013	lindaothomas	28	20--29	10	7	0	3	0.7	0	0.3
2009	Lindatmw	29	20--29	13	1	12	0	0.0769230769	0.9230769231	0
2009	linedja	29	20--29	11	0	5	6	0	0.4545454545	0.5454545455
2012	Lingonbär	37	30--39	37	0	37	0	0	1	0
2006	Linisen	38	30--39	11	1	10	0	0.0909090909	0.9090909091	0
2011	LinneaJosie	30	30--39	21	2	18	1	0.0952380952	0.8571428571	0.0476190476
2012	LinneaJosie	31	30--39	20	1	17	2	0.05	0.85	0.1
2013	LinneaJosie	32	30--39	47	1	46	0	0.0212765957	0.9787234043	0
2005	Linsen	37	30--39	11	0	11	0	0	1	0
2006	Linsen	38	30--39	39	3	36	0	0.0769230769	0.9230769231	0
2007	Linsen	39	30--39	19	3	16	0	0.1578947368	0.8421052632	0
2006	Linslusa	23	20--29	12	0	0	12	0	0	1
2011	Litenmalin	43	40--49	15	2	13	0	0.1333333333	0.8666666667	0
2013	Litenskit	32	30--39	13	1	12	0	0.0769230769	0.9230769231	0
2008	Littlestar83	26	20--29	13	0	3	10	0	0.2307692308	0.7692307692
2009	livet leker	21	20--29	10	0	1	9	0	0.1	0.9
2012	LivetSomSofia	25	20--29	10	9	0	1	0.9	0	0.1
2011	lmcl	25	20--29	23	0	23	0	0	1	0
2010	LokesMamma84	27	20--29	26	0	9	17	0	0.3461538462	0.6538461538
2011	LokesMamma84	28	20--29	14	0	9	5	0	0.6428571429	0.3571428571
2008	lokisse	49	40--49	26	3	2	21	0.1153846154	0.0769230769	0.8076923077
2009	lokisse	50	50--59	43	1	1	41	0.023255814	0.023255814	0.9534883721
2010	lokisse	51	50--59	51	0	1	50	0	0.0196078431	0.9803921569
2011	lokisse	52	50--59	20	0	0	20	0	0	1
2004	Lollan	36	30--39	11	0	0	11	0	0	1
2009	Lönnsirap	30	30--39	28	0	24	4	0	0.8571428571	0.1428571429
2011	Lönnsirap	32	30--39	15	0	9	6	0	0.6	0.4
2012	Lönnsirap	33	30--39	13	0	10	3	0	0.7692307692	0.2307692308
2020	Lönnsirap	41	40--49	15	0	15	0	0	1	0
2021	Lönnsirap	42	40--49	16	0	16	0	0	1	0
2006	looser	20	20--29	52	0	51	1	0	0.9807692308	0.0192307692
2011	LoPax	26	20--29	15	0	15	0	0	1	0
2012	LoPax	27	20--29	20	1	19	0	0.05	0.95	0
2013	LoPax	28	20--29	33	0	31	2	0	0.9393939394	0.0606060606
2007	Lorelei	31	30--39	11	0	11	0	0	1	0
2009	Lorelei	33	30--39	21	1	19	1	0.0476190476	0.9047619048	0.0476190476
2012	Lori	39	30--39	14	2	9	3	0.1428571429	0.6428571429	0.2142857143
2019	louisa83	37	30--39	108	2	98	8	0.0185185185	0.9074074074	0.0740740741
2020	louisa83	38	30--39	29	1	1	27	0.0344827586	0.0344827586	0.9310344828
2009	Love74	36	30--39	24	0	24	0	0	1	0
2013	lovea01	23	20--29	14	0	0	14	0	0	1
2019	LoveRain	35	30--39	80	5	73	2	0.0625	0.9125	0.025
2011	Lovva	26	20--29	11	0	11	0	0	1	0
2009	Lowika	30	30--39	11	2	9	0	0.1818181818	0.8181818182	0
2011	Lowika	32	30--39	12	1	11	0	0.0833333333	0.9166666667	0
2007	LuMa	30	30--39	27	0	1	26	0	0.037037037	0.962962963
2008	LuMa	31	30--39	12	0	1	11	0	0.0833333333	0.9166666667
2009	LuMa	32	30--39	12	0	1	11	0	0.0833333333	0.9166666667
2010	LuMa	33	30--39	21	0	0	21	0	0	1
2011	LuMa	34	30--39	15	0	0	15	0	0	1
2008	lunkentuss	40	40--49	67	11	13	43	0.1641791045	0.1940298507	0.6417910448
2009	lunkentuss	41	40--49	39	4	7	28	0.1025641026	0.1794871795	0.7179487179
2011	lunkentuss	43	40--49	17	0	0	17	0	0	1
2010	Lyckligamamman	42	40--49	10	1	5	4	0.1	0.5	0.4
2010	lykantrophona	22	20--29	18	0	18	0	0	1	0
2011	lykantrophona	23	20--29	22	1	21	0	0.0454545455	0.9545454545	0
2012	lykantrophona	24	20--29	68	0	68	0	0	1	0
2013	lykantrophona	25	20--29	72	0	72	0	0	1	0
2014	lykantrophona	26	20--29	86	1	85	0	0.011627907	0.988372093	0
2015	Maac	33	30--39	10	0	10	0	0	1	0
2012	Madame Mom	40	40--49	10	0	1	9	0	0.1	0.9
2009	Maddex	30	30--39	21	1	0	20	0.0476190476	0	0.9523809524
2008	Maddisen80	29	20--29	13	11	2	0	0.8461538462	0.1538461538	0
2009	Maddisen80	30	30--39	83	24	57	2	0.2891566265	0.686746988	0.0240963855
2010	Maddisen80	31	30--39	42	21	21	0	0.5	0.5	0
2011	Maddisen80	32	30--39	95	58	37	0	0.6105263158	0.3894736842	0
2013	Madelaiine	23	20--29	17	0	0	17	0	0	1
2011	madeleinesophie	25	20--29	19	4	1	14	0.2105263158	0.0526315789	0.7368421053
2012	madeleinesophie	26	20--29	12	0	0	12	0	0	1
2013	maggank	25	20--29	19	3	15	1	0.1578947368	0.7894736842	0.0526315789
2009	Maijsan	41	40--49	10	0	10	0	0	1	0
2007	MajaMaria79	29	20--29	19	0	19	0	0	1	0
2008	MajaMaria79	30	30--39	45	1	44	0	0.0222222222	0.9777777778	0
2009	MajaMaria79	31	30--39	27	1	26	0	0.037037037	0.962962963	0
2010	MajaMaria79	32	30--39	17	1	16	0	0.0588235294	0.9411764706	0
2011	MajaMaria79	33	30--39	24	0	24	0	0	1	0
2013	MajaMaria79	35	30--39	19	2	17	0	0.1052631579	0.8947368421	0
2015	MajaMaria79	37	30--39	15	0	15	0	0	1	0
2016	MajaMaria79	38	30--39	12	0	12	0	0	1	0
2013	Majken03	29	20--29	11	3	0	8	0.2727272727	0	0.7272727273
2011	Majskorn	28	20--29	36	3	20	13	0.0833333333	0.5555555556	0.3611111111
2009	Makkinje	24	20--29	11	0	0	11	0	0	1
2011	Malena C	44	40--49	12	0	12	0	0	1	0
2013	Malena C	46	40--49	11	0	11	0	0	1	0
2016	Mallemamma	28	20--29	10	1	2	7	0.1	0.2	0.7
2007	målvakten	25	20--29	15	0	0	15	0	0	1
2008	målvakten	26	20--29	24	21	0	3	0.875	0	0.125
2009	målvakten	27	20--29	38	29	8	1	0.7631578947	0.2105263158	0.0263157895
2009	mamita64	46	40--49	183	7	153	23	0.0382513661	0.8360655738	0.1256830601
2010	mamita64	47	40--49	333	24	305	4	0.0720720721	0.9159159159	0.012012012
2011	mamita64	48	40--49	274	18	253	3	0.0656934307	0.9233576642	0.0109489051
2012	mamita64	49	40--49	321	22	299	0	0.0685358255	0.9314641745	0
2013	mamita64	50	50--59	219	17	201	1	0.0776255708	0.9178082192	0.00456621
2014	mamita64	51	50--59	65	4	61	0	0.0615384615	0.9384615385	0
2012	mamma smurfen	40	40--49	15	2	7	6	0.1333333333	0.4666666667	0.4
2010	Mamma1988	23	20--29	18	13	0	5	0.7222222222	0	0.2777777778
2009	MammaBecca	29	20--29	10	1	9	0	0.1	0.9	0
2010	MammaBecca	30	30--39	18	0	18	0	0	1	0
2005	mammacarro	21	20--29	23	1	1	21	0.0434782609	0.0434782609	0.9130434783
2010	MammaG	42	40--49	33	1	32	0	0.0303030303	0.9696969697	0
2011	MammaG	43	40--49	74	3	71	0	0.0405405405	0.9594594595	0
2013	mammamebarn	37	30--39	30	8	22	0	0.2666666667	0.7333333333	0
2009	MammaMia87	24	20--29	14	2	1	11	0.1428571429	0.0714285714	0.7857142857
2011	MammaMia88	24	20--29	36	0	36	0	0	1	0
2015	MammAmma	33	30--39	55	0	55	0	0	1	0
2016	MammAmma	34	30--39	37	0	37	0	0	1	0
2017	MammAmma	35	30--39	19	0	19	0	0	1	0
2020	MammAmma	38	30--39	15	2	13	0	0.1333333333	0.8666666667	0
2009	mamman2008	29	20--29	21	5	6	10	0.2380952381	0.2857142857	0.4761904762
2012	mamman2008	32	30--39	18	10	3	5	0.5555555556	0.1666666667	0.2777777778
2011	MammaOchMatte	29	20--29	11	0	11	0	0	1	0
2006	mammapåheltid	30	30--39	27	0	27	0	0	1	0
2011	mammas4killar	40	40--49	18	1	0	17	0.0555555556	0	0.9444444444
2011	mammasälskling	30	30--39	16	0	0	16	0	0	1
2012	MammaSandra01	27	20--29	17	0	0	17	0	0	1
2011	Mammatill2tjejer	43	40--49	24	0	24	0	0	1	0
2012	Mammatill2tjejer	44	40--49	11	0	11	0	0	1	0
2006	mammatill5	23	20--29	12	0	0	12	0	0	1
2019	MammaTillDansband	51	50--59	14	0	14	0	0	1	0
2020	MammaTillDansband	52	50--59	24	0	24	0	0	1	0
2006	Mammatillfem	22	20--29	29	2	27	0	0.0689655172	0.9310344828	0
2007	Mammatillfem	23	20--29	14	2	12	0	0.1428571429	0.8571428571	0
2011	MammaTillMaja	23	20--29	16	0	16	0	0	1	0
2009	MammaTillNeoh	20	20--29	13	1	2	10	0.0769230769	0.1538461538	0.7692307692
2012	mammis76	37	30--39	17	0	1	16	0	0.0588235294	0.9411764706
2008	Manchester	40	40--49	43	4	38	1	0.0930232558	0.8837209302	0.023255814
2009	Manchester	41	40--49	92	5	82	5	0.0543478261	0.8913043478	0.0543478261
