post_year	username	age	agebin	total	v1abs	v2abs	v3abs	v1rel	v2rel	v3rel
2011	Laurora	24	20--29	11	9	0	2	0.8181818182	0	0.1818181818
2012	lavendeln	29	20--29	13	1	0	12	0.0769230769	0	0.9230769231
2009	Lavish	25	20--29	583	481	2	100	0.8250428816	0.0034305317	0.1715265866
2010	Lavish	26	20--29	806	508	4	294	0.6302729529	0.0049627792	0.364764268
2011	Lavish	27	20--29	1270	1089	5	176	0.857480315	0.0039370079	0.1385826772
2012	Lavish	28	20--29	1173	1105	0	68	0.9420289855	0	0.0579710145
2014	Lavish	30	30--39	329	256	2	71	0.7781155015	0.0060790274	0.2158054711
2015	Lavish	31	30--39	539	444	2	93	0.8237476809	0.0037105751	0.172541744
2008	Le petite moi	31	30--39	13	1	0	12	0.0769230769	0	0.9230769231
2011	leandra	40	40--49	15	15	0	0	1	0	0
2013	leandra	42	40--49	15	15	0	0	1	0	0
2014	leandra	43	40--49	15	15	0	0	1	0	0
2007	LeaveMeAlone	25	20--29	89	58	0	31	0.6516853933	0	0.3483146067
2008	LeaveMeAlone	26	20--29	61	48	0	13	0.7868852459	0	0.2131147541
2012	LeaveMeAlone	30	30--39	301	259	0	42	0.8604651163	0	0.1395348837
2013	LeaveMeAlone	31	30--39	266	236	0	30	0.8872180451	0	0.1127819549
2014	LeaveMeAlone	32	30--39	34	33	0	1	0.9705882353	0	0.0294117647
2015	LeaveMeAlone	33	30--39	62	54	0	8	0.8709677419	0	0.1290322581
2008	Ledilnaan	23	20--29	11	11	0	0	1	0	0
2009	Ledilnaan	24	20--29	37	35	1	1	0.9459459459	0.027027027	0.027027027
2011	Ledilnaan	26	20--29	13	13	0	0	1	0	0
2016	Ledilnaan	31	30--39	13	13	0	0	1	0	0
2006	Leeluu	29	20--29	11	11	0	0	1	0	0
2007	Leeluu	30	30--39	12	11	0	1	0.9166666667	0	0.0833333333
2010	Leenda	24	20--29	69	55	0	14	0.7971014493	0	0.2028985507
2005	Legewiel	22	20--29	28	28	0	0	1	0	0
2006	Legewiel	23	20--29	58	58	0	0	1	0	0
2007	Legewiel	24	20--29	11	11	0	0	1	0	0
2010	Legewiel	27	20--29	10	10	0	0	1	0	0
2011	Legewiel	28	20--29	13	13	0	0	1	0	0
2007	Legolina	39	30--39	31	30	0	1	0.9677419355	0	0.0322580645
2008	Legolina	40	40--49	104	97	4	3	0.9326923077	0.0384615385	0.0288461538
2009	Legolina	41	40--49	26	25	1	0	0.9615384615	0.0384615385	0
2007	Lehla	25	20--29	19	0	18	1	0	0.9473684211	0.0526315789
2009	Lehla	27	20--29	11	0	11	0	0	1	0
2010	Leijonmamma	20	20--29	50	49	0	1	0.98	0	0.02
2017	LejonSa	34	30--39	12	10	0	2	0.8333333333	0	0.1666666667
2011	Lellebror	38	30--39	41	0	0	41	0	0	1
2010	lemonina	31	30--39	11	11	0	0	1	0	0
2008	Lena	30	30--39	134	116	0	18	0.8656716418	0	0.1343283582
2009	Lena	31	30--39	126	121	2	3	0.9603174603	0.0158730159	0.0238095238
2010	Lena	32	30--39	135	134	0	1	0.9925925926	0	0.0074074074
2011	Lena	33	30--39	331	329	0	2	0.9939577039	0	0.0060422961
2012	Lena	34	30--39	285	283	1	1	0.9929824561	0.0035087719	0.0035087719
2013	Lena	35	30--39	189	189	0	0	1	0	0
2014	Lena	36	30--39	121	121	0	0	1	0	0
2015	Lena	37	30--39	72	72	0	0	1	0	0
2016	Lena	38	30--39	87	87	0	0	1	0	0
2017	Lena	39	30--39	214	212	0	2	0.9906542056	0	0.0093457944
2018	Lena	40	40--49	26	26	0	0	1	0	0
2006	Lena Miranda	25	20--29	36	35	0	1	0.9722222222	0	0.0277777778
2011	Lena Miranda	30	30--39	26	26	0	0	1	0	0
2014	Lena Miranda	33	30--39	16	16	0	0	1	0	0
2006	lena76	31	30--39	17	1	0	16	0.0588235294	0	0.9411764706
2008	lenabolin	28	20--29	29	28	0	1	0.9655172414	0	0.0344827586
2009	Lenchen77	41	40--49	10	9	0	1	0.9	0	0.1
2012	Lenchen77	44	40--49	10	10	0	0	1	0	0
2012	Leola	27	20--29	12	8	1	3	0.6666666667	0.0833333333	0.25
2013	Leola	28	20--29	28	27	0	1	0.9642857143	0	0.0357142857
2014	Leola	29	20--29	10	10	0	0	1	0	0
2015	Leola	30	30--39	15	14	0	1	0.9333333333	0	0.0666666667
2011	Leona987	32	30--39	23	20	3	0	0.8695652174	0.1304347826	0
2014	Leona987	35	30--39	12	10	0	2	0.8333333333	0	0.1666666667
2012	letsplaydoctor	19	<20	15	0	0	15	0	0	1
2009	levina	19	<20	15	14	0	1	0.9333333333	0	0.0666666667
2012	Lexis	18	<20	10	10	0	0	1	0	0
2011	LeyasMamma	24	20--29	21	16	0	5	0.7619047619	0	0.2380952381
2008	LHUF	30	30--39	35	1	0	34	0.0285714286	0	0.9714285714
2009	LHUF	31	30--39	10	2	0	8	0.2	0	0.8
2011	LHUF	33	30--39	12	0	0	12	0	0	1
2012	LHUF	34	30--39	10	0	0	10	0	0	1
2009	Lia och bäbisen	28	20--29	27	26	0	1	0.962962963	0	0.037037037
2008	Lia85	24	20--29	15	15	0	0	1	0	0
2009	Lia85	25	20--29	55	47	0	8	0.8545454545	0	0.1454545455
2010	Lia85	26	20--29	39	39	0	0	1	0	0
2011	Lia85	27	20--29	12	12	0	0	1	0	0
2011	LiBä007	33	30--39	23	22	1	0	0.9565217391	0.0434782609	0
2018	Liberté	35	30--39	89	89	0	0	1	0	0
2019	Liberté	36	30--39	231	231	0	0	1	0	0
2020	Liberté	37	30--39	97	97	0	0	1	0	0
2021	Liberté	38	30--39	14	14	0	0	1	0	0
2006	ligo	38	30--39	10	0	0	10	0	0	1
2009	Lilaa	29	20--29	32	23	0	9	0.71875	0	0.28125
2019	lilagrodautanben	30	30--39	25	0	0	25	0	0	1
2020	Lilant	23	20--29	15	13	0	2	0.8666666667	0	0.1333333333
2021	Lilant	24	20--29	37	12	0	25	0.3243243243	0	0.6756756757
2011	Lilithmoon	32	30--39	16	16	0	0	1	0	0
2011	Liljorna	20	20--29	11	9	0	2	0.8181818182	0	0.1818181818
2005	Lill Fia	27	20--29	17	17	0	0	1	0	0
2006	Lill Fia	28	20--29	13	13	0	0	1	0	0
2013	Lilla Fjun	37	30--39	14	14	0	0	1	0	0
2014	Lilla Fjun	38	30--39	13	13	0	0	1	0	0
2016	Lilla Gs mamma	48	40--49	67	65	1	1	0.9701492537	0.0149253731	0.0149253731
2004	Lilla Jag	22	20--29	10	10	0	0	1	0	0
2006	Lilla Jag	24	20--29	12	12	0	0	1	0	0
2008	Lilla Jag	26	20--29	21	18	1	2	0.8571428571	0.0476190476	0.0952380952
2009	Lilla Jag	27	20--29	53	44	0	9	0.8301886792	0	0.1698113208
2010	Lilla Jag	28	20--29	35	31	1	3	0.8857142857	0.0285714286	0.0857142857
2008	Lilla JJ	32	30--39	14	3	0	11	0.2142857143	0	0.7857142857
2009	Lilla JJ	33	30--39	12	7	0	5	0.5833333333	0	0.4166666667
2010	Lilla JJ	34	30--39	29	26	0	3	0.8965517241	0	0.1034482759
2010	Lilla mamman	42	40--49	15	15	0	0	1	0	0
2006	lilla mej	30	30--39	14	6	0	8	0.4285714286	0	0.5714285714
2007	lilla mej	31	30--39	13	12	0	1	0.9230769231	0	0.0769230769
2008	lilla mej	32	30--39	11	9	0	2	0.8181818182	0	0.1818181818
2009	lilla mej	33	30--39	40	36	0	4	0.9	0	0.1
2010	lilla mej	34	30--39	66	56	0	10	0.8484848485	0	0.1515151515
2011	lilla mej	35	30--39	146	129	0	17	0.8835616438	0	0.1164383562
2012	lilla mej	36	30--39	22	17	0	5	0.7727272727	0	0.2272727273
2014	lilla mej	38	30--39	12	11	0	1	0.9166666667	0	0.0833333333
2008	Lilla Morran	26	20--29	55	55	0	0	1	0	0
2012	Lilla Morran	30	30--39	26	26	0	0	1	0	0
2013	Lilla Morran	31	30--39	33	33	0	0	1	0	0
2014	Lilla Morran	32	30--39	28	28	0	0	1	0	0
2004	lilla rosen	36	30--39	44	42	1	1	0.9545454545	0.0227272727	0.0227272727
2010	lilla snöflingan	24	20--29	11	11	0	0	1	0	0
2006	LillaEllan	21	20--29	11	5	0	6	0.4545454545	0	0.5454545455
2009	LillaEllan	24	20--29	11	7	0	4	0.6363636364	0	0.3636363636
2011	Lillagris	23	20--29	13	0	0	13	0	0	1
2012	Lillagris	24	20--29	36	0	0	36	0	0	1
2012	lillajag02	23	20--29	48	48	0	0	1	0	0
2011	LillaLady	21	20--29	42	14	0	28	0.3333333333	0	0.6666666667
2012	LillaLady	22	20--29	21	9	0	12	0.4285714286	0	0.5714285714
2010	lillalorten06	28	20--29	19	14	0	5	0.7368421053	0	0.2631578947
2011	lillälva	35	30--39	13	13	0	0	1	0	0
2009	LillaMi	19	<20	10	7	0	3	0.7	0	0.3
2007	LillaMia	21	20--29	17	6	0	11	0.3529411765	0	0.6470588235
2010	LillaMjau	37	30--39	14	6	0	8	0.4285714286	0	0.5714285714
2011	LillaMjau	38	30--39	10	9	0	1	0.9	0	0.1
2010	Lillan1971	40	40--49	41	15	1	25	0.3658536585	0.0243902439	0.6097560976
2005	lillan77	30	30--39	12	1	0	11	0.0833333333	0	0.9166666667
2010	LillaNovaK	30	30--39	27	27	0	0	1	0	0
2011	LillaNovaK	31	30--39	64	64	0	0	1	0	0
2012	LillaNovaK	32	30--39	29	29	0	0	1	0	0
2012	LillaStenen	45	40--49	27	26	0	1	0.962962963	0	0.037037037
2018	LillaTjockaBertil	34	30--39	11	11	0	0	1	0	0
2008	Lillatroll	36	30--39	23	1	0	22	0.0434782609	0	0.9565217391
2013	lilletrille	36	30--39	28	28	0	0	1	0	0
2009	Lillfjompa	23	20--29	20	5	7	8	0.25	0.35	0.4
2007	Lillgull	44	40--49	14	14	0	0	1	0	0
2008	Lillgull	45	40--49	17	17	0	0	1	0	0
2009	Lillgull	46	40--49	12	12	0	0	1	0	0
2010	Lillgull	47	40--49	16	16	0	0	1	0	0
2011	Lillgull	48	40--49	14	14	0	0	1	0	0
2011	Lillii	26	20--29	130	130	0	0	1	0	0
2012	Lillii	27	20--29	38	38	0	0	1	0	0
2009	Lillis 1977	33	30--39	14	14	0	0	1	0	0
2012	Lillis80	33	30--39	63	59	0	4	0.9365079365	0	0.0634920635
2004	lillith	36	30--39	13	13	0	0	1	0	0
2005	lillith	37	30--39	59	59	0	0	1	0	0
2012	Lillkossan	29	20--29	32	13	0	19	0.40625	0	0.59375
2013	Lillkossan	30	30--39	13	0	0	13	0	0	1
2007	lillmamman	39	30--39	35	33	1	1	0.9428571429	0.0285714286	0.0285714286
2007	lillpuckot	25	20--29	12	7	0	5	0.5833333333	0	0.4166666667
2008	lillpuckot	26	20--29	58	51	0	7	0.8793103448	0	0.1206896552
2009	lillpuckot	27	20--29	26	26	0	0	1	0	0
2017	lillterror	33	30--39	11	0	0	11	0	0	1
2014	lilly	46	40--49	48	48	0	0	1	0	0
2015	lilly	47	40--49	33	30	1	2	0.9090909091	0.0303030303	0.0606060606
2013	lilsis	33	30--39	11	11	0	0	1	0	0
2014	lilsis	34	30--39	46	46	0	0	1	0	0
2013	Lily38	41	40--49	10	10	0	0	1	0	0
2007	Lima80	28	20--29	11	11	0	0	1	0	0
2019	Limajo	45	40--49	121	121	0	0	1	0	0
2020	Limajo	46	40--49	41	41	0	0	1	0	0
2010	Lina Nk	22	20--29	10	2	0	8	0.2	0	0.8
2008	Lina86	23	20--29	46	1	0	45	0.0217391304	0	0.9782608696
2004	LinaEje	39	30--39	11	11	0	0	1	0	0
2005	LinaEje	40	40--49	100	99	0	1	0.99	0	0.01
2006	LinaEje	41	40--49	114	111	0	3	0.9736842105	0	0.0263157895
2007	LinaEje	42	40--49	14	14	0	0	1	0	0
2008	LinaEje	43	40--49	19	19	0	0	1	0	0
2009	LinaEje	44	40--49	21	21	0	0	1	0	0
2009	Linaek	47	40--49	142	48	0	94	0.338028169	0	0.661971831
2010	Linaek	48	40--49	28	0	0	28	0	0	1
2011	Linaek	49	40--49	50	5	0	45	0.1	0	0.9
2010	LinaIda	42	40--49	14	14	0	0	1	0	0
2005	LinaP	37	30--39	18	18	0	0	1	0	0
2006	LinaP	38	30--39	17	17	0	0	1	0	0
2009	LinaP	41	40--49	22	22	0	0	1	0	0
2010	linas fina	28	20--29	17	17	0	0	1	0	0
2011	linas fina	29	20--29	48	48	0	0	1	0	0
2012	linas fina	30	30--39	24	24	0	0	1	0	0
2010	LinaTed	25	20--29	33	28	0	5	0.8484848485	0	0.1515151515
2009	linda007	32	30--39	64	59	0	5	0.921875	0	0.078125
2010	linda007	33	30--39	12	11	0	1	0.9166666667	0	0.0833333333
2006	Linda25	38	30--39	13	5	0	8	0.3846153846	0	0.6153846154
2016	Linda2barnsmamma	27	20--29	52	21	1	30	0.4038461538	0.0192307692	0.5769230769
2017	Linda2barnsmamma	28	20--29	25	9	1	15	0.36	0.04	0.6
2019	Linda2barnsmamma	30	30--39	79	65	0	14	0.8227848101	0	0.1772151899
2005	linda87	19	<20	26	26	0	0	1	0	0
2006	linda87	20	20--29	42	42	0	0	1	0	0
2010	Lindadjo	34	30--39	18	18	0	0	1	0	0
2011	Lindadjo	35	30--39	33	33	0	0	1	0	0
2011	lindaothomas	26	20--29	98	84	0	14	0.8571428571	0	0.1428571429
2012	lindaothomas	27	20--29	38	36	0	2	0.9473684211	0	0.0526315789
2013	lindaothomas	28	20--29	120	116	0	4	0.9666666667	0	0.0333333333
2011	lindasvea	26	20--29	13	10	0	3	0.7692307692	0	0.2307692308
2009	LindizJ	31	30--39	17	17	0	0	1	0	0
2005	Lindizz	21	20--29	12	12	0	0	1	0	0
2008	Lindizz	24	20--29	10	6	0	4	0.6	0	0.4
2010	Lindizz	26	20--29	28	22	0	6	0.7857142857	0	0.2142857143
2008	linedja	28	20--29	13	13	0	0	1	0	0
2009	linedja	29	20--29	16	11	0	5	0.6875	0	0.3125
2007	linelullan	24	20--29	12	7	0	5	0.5833333333	0	0.4166666667
2012	linelullan	29	20--29	17	17	0	0	1	0	0
2012	Lingonbär	37	30--39	104	104	0	0	1	0	0
2013	Lingonbär	38	30--39	26	22	0	4	0.8461538462	0	0.1538461538
2007	lingonben	57	50--59	14	0	0	14	0	0	1
2006	Linisen	38	30--39	17	17	0	0	1	0	0
2009	Linisen	41	40--49	10	10	0	0	1	0	0
2011	LinneaJosie	30	30--39	70	70	0	0	1	0	0
2012	LinneaJosie	31	30--39	37	36	0	1	0.972972973	0	0.027027027
2013	LinneaJosie	32	30--39	192	190	0	2	0.9895833333	0	0.0104166667
2014	LinneaJosie	33	30--39	19	18	0	1	0.9473684211	0	0.0526315789
2018	Linnie	35	30--39	11	11	0	0	1	0	0
2020	Linnie	37	30--39	23	23	0	0	1	0	0
2021	Linnie	38	30--39	41	40	1	0	0.9756097561	0.0243902439	0
2008	Linnpinn	40	40--49	25	25	0	0	1	0	0
2009	Linnpinn	41	40--49	10	10	0	0	1	0	0
2006	linnsans	38	30--39	13	13	0	0	1	0	0
2004	Linsen	36	30--39	16	15	0	1	0.9375	0	0.0625
2005	Linsen	37	30--39	29	29	0	0	1	0	0
2006	Linsen	38	30--39	145	145	0	0	1	0	0
2007	Linsen	39	30--39	107	107	0	0	1	0	0
2006	Linslusa	23	20--29	33	2	0	31	0.0606060606	0	0.9393939394
2005	LinUlla	27	20--29	16	16	0	0	1	0	0
2015	Linutis	23	20--29	15	15	0	0	1	0	0
2016	Linutis	24	20--29	10	10	0	0	1	0	0
2012	Linyana	24	20--29	16	2	0	14	0.125	0	0.875
2008	Liona	29	20--29	12	8	0	4	0.6666666667	0	0.3333333333
2010	Liona	31	30--39	13	3	0	10	0.2307692308	0	0.7692307692
2011	Liona	32	30--39	12	2	0	10	0.1666666667	0	0.8333333333
2020	Lione81	40	40--49	10	1	2	7	0.1	0.2	0.7
2013	lipa3646	29	20--29	11	11	0	0	1	0	0
2011	Lippans	34	30--39	11	11	0	0	1	0	0
2012	Lippans	35	30--39	10	10	0	0	1	0	0
2013	liquorice	44	40--49	20	20	0	0	1	0	0
2008	Lisa1977	32	30--39	16	16	0	0	1	0	0
2010	Lisa1977	34	30--39	23	22	0	1	0.9565217391	0	0.0434782609
2011	Lisa1977	35	30--39	11	6	0	5	0.5454545455	0	0.4545454545
2012	Lisa1977	36	30--39	11	7	0	4	0.6363636364	0	0.3636363636
2005	LisaS	37	30--39	10	0	10	0	0	1	0
2012	LisaSthlm	38	30--39	13	13	0	0	1	0	0
2011	LisaVäntar	27	20--29	13	12	0	1	0.9230769231	0	0.0769230769
2009	lisen88	22	20--29	45	37	0	8	0.8222222222	0	0.1777777778
2010	lisen88	23	20--29	23	12	0	11	0.5217391304	0	0.4782608696
2011	lisen88	24	20--29	28	24	0	4	0.8571428571	0	0.1428571429
2011	LisenB	25	20--29	13	13	0	0	1	0	0
2004	Lisette	36	30--39	10	5	0	5	0.5	0	0.5
2005	Lisette	37	30--39	18	4	0	14	0.2222222222	0	0.7777777778
2011	LitaFord	32	30--39	11	11	0	0	1	0	0
2013	liteavvarje	22	20--29	23	10	0	13	0.4347826087	0	0.5652173913
2008	Liten en	19	<20	22	17	0	5	0.7727272727	0	0.2272727273
2012	LiteniAugusti	32	30--39	22	15	0	7	0.6818181818	0	0.3181818182
2008	Litenmalin	40	40--49	15	15	0	0	1	0	0
2009	Litenmalin	41	40--49	14	14	0	0	1	0	0
2011	Litenmalin	43	40--49	43	42	0	1	0.976744186	0	0.023255814
2011	litenplutt	26	20--29	22	19	3	0	0.8636363636	0.1363636364	0
2012	litenplutt	27	20--29	12	10	2	0	0.8333333333	0.1666666667	0
2012	Litenskit	31	30--39	10	10	0	0	1	0	0
2013	Litenskit	32	30--39	42	42	0	0	1	0	0
2005	LitensMamma	28	20--29	18	2	0	16	0.1111111111	0	0.8888888889
2019	Litorina	43	40--49	15	15	0	0	1	0	0
2009	LittleMee	41	40--49	13	9	0	4	0.6923076923	0	0.3076923077
2008	Littlestar83	26	20--29	33	8	1	24	0.2424242424	0.0303030303	0.7272727273
2007	Liveit1971	37	30--39	35	35	0	0	1	0	0
2009	livet leker	21	20--29	46	20	0	26	0.4347826087	0	0.5652173913
2010	livet leker	22	20--29	49	6	0	43	0.1224489796	0	0.8775510204
2011	LivetSomSofia	24	20--29	42	41	0	1	0.9761904762	0	0.0238095238
2012	LivetSomSofia	25	20--29	48	47	0	1	0.9791666667	0	0.0208333333
2013	LivetSomSofia	26	20--29	18	18	0	0	1	0	0
2013	livhog	26	20--29	20	19	1	0	0.95	0.05	0
2011	Lizzan89	23	20--29	16	0	0	16	0	0	1
2009	lliliot	22	20--29	14	7	0	7	0.5	0	0.5
2008	Llimen	23	20--29	33	33	0	0	1	0	0
2010	lmcl	24	20--29	17	17	0	0	1	0	0
2011	lmcl	25	20--29	56	56	0	0	1	0	0
2007	LML	39	30--39	10	8	0	2	0.8	0	0.2
2008	LML	40	40--49	20	19	0	1	0.95	0	0.05
2009	LML	41	40--49	11	6	0	5	0.5454545455	0	0.4545454545
2007	lokacitron	28	20--29	52	50	0	2	0.9615384615	0	0.0384615385
2008	lokacitron	29	20--29	25	21	0	4	0.84	0	0.16
2010	LokesMamma84	27	20--29	63	28	12	23	0.4444444444	0.1904761905	0.3650793651
2011	LokesMamma84	28	20--29	40	28	4	8	0.7	0.1	0.2
2006	lokisse	47	40--49	22	5	0	17	0.2272727273	0	0.7727272727
2007	lokisse	48	40--49	28	7	0	21	0.25	0	0.75
2008	lokisse	49	40--49	92	28	5	59	0.3043478261	0.0543478261	0.6413043478
2009	lokisse	50	50--59	124	4	0	120	0.0322580645	0	0.9677419355
2010	lokisse	51	50--59	164	3	0	161	0.0182926829	0	0.9817073171
2011	lokisse	52	50--59	83	0	0	83	0	0	1
2004	Lollan	36	30--39	24	22	0	2	0.9166666667	0	0.0833333333
2012	Lolli82	31	30--39	13	13	0	0	1	0	0
2009	LollloZ	26	20--29	11	8	0	3	0.7272727273	0	0.2727272727
2009	Lönnsirap	30	30--39	71	46	0	25	0.6478873239	0	0.3521126761
2010	Lönnsirap	31	30--39	11	6	0	5	0.5454545455	0	0.4545454545
2011	Lönnsirap	32	30--39	36	33	0	3	0.9166666667	0	0.0833333333
2012	Lönnsirap	33	30--39	30	30	0	0	1	0	0
2013	Lönnsirap	34	30--39	21	17	0	4	0.8095238095	0	0.1904761905
2014	Lönnsirap	35	30--39	21	21	0	0	1	0	0
2020	Lönnsirap	41	40--49	53	52	0	1	0.9811320755	0	0.0188679245
2021	Lönnsirap	42	40--49	82	80	0	2	0.9756097561	0	0.0243902439
2012	Loojsen	22	20--29	43	39	3	1	0.9069767442	0.0697674419	0.023255814
2006	looser	20	20--29	42	0	0	42	0	0	1
2011	LoPax	26	20--29	47	47	0	0	1	0	0
2012	LoPax	27	20--29	69	69	0	0	1	0	0
2013	LoPax	28	20--29	135	134	0	1	0.9925925926	0	0.0074074074
2016	Loppan84	34	30--39	13	13	0	0	1	0	0
2005	Lorelei	29	20--29	11	11	0	0	1	0	0
2006	Lorelei	30	30--39	19	19	0	0	1	0	0
2007	Lorelei	31	30--39	25	25	0	0	1	0	0
2008	Lorelei	32	30--39	28	28	0	0	1	0	0
2009	Lorelei	33	30--39	90	86	2	2	0.9555555556	0.0222222222	0.0222222222
2010	Lorelei	34	30--39	13	13	0	0	1	0	0
2006	lorena	38	30--39	10	0	0	10	0	0	1
2012	Lori	39	30--39	63	60	0	3	0.9523809524	0	0.0476190476
2008	Loris	22	20--29	16	15	0	1	0.9375	0	0.0625
2007	lotfix	24	20--29	15	0	0	15	0	0	1
2019	louisa83	37	30--39	415	410	1	4	0.9879518072	0.0024096386	0.0096385542
2020	louisa83	38	30--39	189	183	0	6	0.9682539683	0	0.0317460317
2011	Louise 77	35	30--39	20	18	0	2	0.9	0	0.1
2006	love child	28	20--29	28	28	0	0	1	0	0
2009	Love74	36	30--39	38	36	0	2	0.9473684211	0	0.0526315789
2010	Love74	37	30--39	12	12	0	0	1	0	0
2013	lovea01	23	20--29	47	6	0	41	0.1276595745	0	0.8723404255
2014	lovea01	24	20--29	21	0	0	21	0	0	1
2019	LoveRain	35	30--39	181	172	0	9	0.9502762431	0	0.0497237569
2020	LoveRain	36	30--39	11	11	0	0	1	0	0
2007	LoverBambi	24	20--29	16	0	0	16	0	0	1
2009	LoverBambi	26	20--29	14	3	0	11	0.2142857143	0	0.7857142857
2011	Lovva	26	20--29	10	10	0	0	1	0	0
2012	Lovva	27	20--29	11	11	0	0	1	0	0
2009	Lowika	30	30--39	37	37	0	0	1	0	0
2010	Lowika	31	30--39	16	16	0	0	1	0	0
2011	Lowika	32	30--39	40	40	0	0	1	0	0
2013	Lowika	34	30--39	70	70	0	0	1	0	0
2016	Lowika	37	30--39	19	19	0	0	1	0	0
2011	LsomiLinda	27	20--29	41	36	0	5	0.8780487805	0	0.1219512195
2009	Lucefera	25	20--29	34	34	0	0	1	0	0
2012	LuckyLips	28	20--29	18	18	0	0	1	0	0
2013	LuckyLips	29	20--29	18	18	0	0	1	0	0
2007	luckyme	30	30--39	14	1	0	13	0.0714285714	0	0.9285714286
2012	Lucy Cat	25	20--29	17	16	1	0	0.9411764706	0.0588235294	0
2011	Ludvigsmamma	19	<20	15	14	1	0	0.9333333333	0.0666666667	0
2007	Luka	39	30--39	10	9	0	1	0.9	0	0.1
2007	LuMa	30	30--39	71	2	0	69	0.0281690141	0	0.9718309859
2008	LuMa	31	30--39	46	3	0	43	0.0652173913	0	0.9347826087
2009	LuMa	32	30--39	31	4	1	26	0.1290322581	0.0322580645	0.8387096774
2010	LuMa	33	30--39	56	0	0	56	0	0	1
2011	LuMa	34	30--39	33	1	0	32	0.0303030303	0	0.9696969697
2012	LuMa	35	30--39	17	0	0	17	0	0	1
2010	Lumen	42	40--49	22	22	0	0	1	0	0
2008	lunkentuss	40	40--49	225	85	1	139	0.3777777778	0.0044444444	0.6177777778
2009	lunkentuss	41	40--49	186	64	0	122	0.3440860215	0	0.6559139785
2010	lunkentuss	42	40--49	11	1	0	10	0.0909090909	0	0.9090909091
2011	lunkentuss	43	40--49	77	32	0	45	0.4155844156	0	0.5844155844
2007	luspudel	20	20--29	11	4	0	7	0.3636363636	0	0.6363636364
2013	luspudel	26	20--29	16	15	0	1	0.9375	0	0.0625
2007	luzorsus	31	30--39	15	15	0	0	1	0	0
2009	luzorsus	33	30--39	12	12	0	0	1	0	0
2011	luzorsus	35	30--39	11	11	0	0	1	0	0
2005	Lycklig Mamma	37	30--39	12	12	0	0	1	0	0
2006	Lycklig Mamma	38	30--39	13	13	0	0	1	0	0
2007	Lycklig Mamma	39	30--39	27	27	0	0	1	0	0
2010	Lyckligamamman	42	40--49	22	22	0	0	1	0	0
2012	Lyckobebisen	28	20--29	14	13	0	1	0.9285714286	0	0.0714285714
2010	lykantrophona	22	20--29	50	50	0	0	1	0	0
2011	lykantrophona	23	20--29	52	51	1	0	0.9807692308	0.0192307692	0
2012	lykantrophona	24	20--29	195	195	0	0	1	0	0
2013	lykantrophona	25	20--29	156	155	1	0	0.9935897436	0.0064102564	0
2014	lykantrophona	26	20--29	142	139	3	0	0.9788732394	0.0211267606	0
2016	lynx vox	48	40--49	18	12	0	6	0.6666666667	0	0.3333333333
2006	Lyra	38	30--39	10	10	0	0	1	0	0
2011	Lyxmamma	40	40--49	16	16	0	0	1	0	0
2013	M Hedell	28	20--29	14	4	0	10	0.2857142857	0	0.7142857143
2012	m0desty	39	30--39	34	33	0	1	0.9705882353	0	0.0294117647
2013	m0desty	40	40--49	15	15	0	0	1	0	0
2010	M1986	25	20--29	10	10	0	0	1	0	0
2009	Maac	27	20--29	16	16	0	0	1	0	0
2015	Maac	33	30--39	19	19	0	0	1	0	0
2006	Maadde	38	30--39	20	20	0	0	1	0	0
2009	maamje	31	30--39	11	0	0	11	0	0	1
2012	Madame Hoffa	34	30--39	22	20	0	2	0.9090909091	0	0.0909090909
2008	Madame Mom	36	30--39	21	0	0	21	0	0	1
2009	Madame Mom	37	30--39	18	3	0	15	0.1666666667	0	0.8333333333
2010	Madame Mom	38	30--39	13	2	0	11	0.1538461538	0	0.8461538462
2011	Madame Mom	39	30--39	14	2	0	12	0.1428571429	0	0.8571428571
2012	Madame Mom	40	40--49	47	22	0	25	0.4680851064	0	0.5319148936
2009	madde1983	27	20--29	11	2	0	9	0.1818181818	0	0.8181818182
2006	Madde1986	21	20--29	12	10	0	2	0.8333333333	0	0.1666666667
2009	Maddex	30	30--39	62	3	0	59	0.0483870968	0	0.9516129032
2011	Maddex	32	30--39	14	1	0	13	0.0714285714	0	0.9285714286
2008	Maddisen80	29	20--29	92	91	1	0	0.9891304348	0.0108695652	0
2009	Maddisen80	30	30--39	287	249	38	0	0.8675958188	0.1324041812	0
2010	Maddisen80	31	30--39	217	202	15	0	0.930875576	0.069124424	0
2011	Maddisen80	32	30--39	607	582	24	1	0.9588138386	0.039538715	0.0016474465
2007	Maddish	39	30--39	24	0	0	24	0	0	1
2008	Maddish	40	40--49	16	0	0	16	0	0	1
2008	Madelaiine	18	<20	10	0	0	10	0	0	1
2013	Madelaiine	23	20--29	37	36	0	1	0.972972973	0	0.027027027
2009	madeleinesophie	23	20--29	19	12	0	7	0.6315789474	0	0.3684210526
2011	madeleinesophie	25	20--29	70	38	0	32	0.5428571429	0	0.4571428571
2012	madeleinesophie	26	20--29	79	53	0	26	0.6708860759	0	0.3291139241
2008	Madelene0	24	20--29	40	24	0	16	0.6	0	0.4
2004	Madicken och Lisabeth	30	30--39	15	15	0	0	1	0	0
2013	magelita80	34	30--39	19	19	0	0	1	0	0
2017	magelita80	38	30--39	11	11	0	0	1	0	0
2013	maggank	25	20--29	37	37	0	0	1	0	0
