"lemma"	"Totalt"	"SVT nyheter 2004"	"SVT nyheter 2005"	"SVT nyheter 2006"	"SVT nyheter 2007"	"SVT nyheter 2008"	"SVT nyheter 2009"	"SVT nyheter 2010"	"SVT nyheter 2011"	"SVT nyheter 2012"	"SVT nyheter 2013"	"SVT nyheter 2014"	"SVT nyheter 2015"	"SVT nyheter 2016"	"SVT nyheter 2017"	"SVT nyheter 2018"	"SVT nyheter 2019"	"SVT nyheter 2020"	"SVT nyheter 2021"	"SVT nyheter 2022"	"SVT nyheter 2023"	"SVT nyheter okänt datum"
"nå"	"380"	"0"	"1"	"4"	"9"	"15"	"15"	"11"	"11"	"18"	"21"	"31"	"34"	"37"	"26"	"28"	"31"	"23"	"34"	"20"	"11"	"0"
"satsa"	"375"	"2"	"5"	"9"	"9"	"23"	"23"	"21"	"20"	"15"	"13"	"41"	"33"	"40"	"28"	"27"	"22"	"15"	"11"	"15"	"3"	"0"
"beröra"	"372"	"0"	"6"	"8"	"10"	"30"	"28"	"20"	"17"	"23"	"19"	"28"	"30"	"34"	"37"	"19"	"23"	"16"	"13"	"4"	"7"	"0"
"tävla"	"368"	"1"	"6"	"5"	"5"	"18"	"18"	"12"	"12"	"17"	"13"	"19"	"25"	"38"	"22"	"33"	"30"	"23"	"27"	"29"	"15"	"0"
"hålla_sig"	"365"	"0"	"5"	"6"	"5"	"14"	"6"	"10"	"11"	"18"	"24"	"22"	"35"	"45"	"30"	"31"	"23"	"25"	"26"	"16"	"13"	"0"
"hitta"	"361"	"0"	"6"	"5"	"5"	"4"	"8"	"16"	"24"	"17"	"21"	"30"	"27"	"24"	"35"	"27"	"33"	"29"	"19"	"18"	"13"	"0"
"dö"	"355"	"1"	"5"	"7"	"8"	"6"	"8"	"12"	"26"	"18"	"28"	"25"	"34"	"32"	"42"	"22"	"25"	"15"	"17"	"17"	"7"	"0"
"ingå"	"353"	"1"	"6"	"11"	"10"	"20"	"20"	"11"	"20"	"10"	"32"	"24"	"25"	"23"	"27"	"28"	"20"	"16"	"18"	"18"	"13"	"0"
"sälja"	"347"	"1"	"2"	"12"	"17"	"22"	"33"	"17"	"16"	"22"	"21"	"26"	"28"	"29"	"24"	"21"	"13"	"13"	"13"	"10"	"7"	"0"
"ta_över"	"347"	"0"	"3"	"4"	"9"	"20"	"15"	"12"	"17"	"19"	"24"	"33"	"13"	"30"	"32"	"27"	"25"	"12"	"21"	"18"	"13"	"0"
"placera"	"337"	"1"	"7"	"2"	"7"	"9"	"16"	"11"	"10"	"16"	"14"	"33"	"34"	"38"	"41"	"25"	"13"	"16"	"15"	"22"	"7"	"0"
"landa"	"336"	"0"	"3"	"4"	"5"	"10"	"10"	"20"	"8"	"9"	"16"	"30"	"31"	"28"	"36"	"23"	"25"	"21"	"16"	"28"	"13"	"0"
"träffa"	"335"	"1"	"3"	"3"	"8"	"6"	"9"	"12"	"10"	"18"	"26"	"26"	"38"	"35"	"37"	"28"	"21"	"24"	"7"	"17"	"6"	"0"
"dela_ut"	"334"	"1"	"2"	"5"	"11"	"21"	"14"	"9"	"16"	"18"	"21"	"26"	"30"	"41"	"18"	"33"	"23"	"23"	"11"	"9"	"2"	"0"
"förlora"	"332"	"1"	"2"	"4"	"13"	"18"	"24"	"12"	"10"	"20"	"18"	"20"	"30"	"40"	"19"	"19"	"22"	"20"	"20"	"17"	"3"	"0"
"betyda"	"324"	"1"	"2"	"5"	"7"	"7"	"11"	"12"	"12"	"18"	"27"	"23"	"30"	"26"	"30"	"31"	"20"	"19"	"17"	"16"	"10"	"0"
"lägga_ner"	"321"	"0"	"5"	"11"	"7"	"15"	"19"	"26"	"14"	"18"	"31"	"10"	"25"	"27"	"22"	"22"	"34"	"12"	"10"	"6"	"7"	"0"
"behandla"	"320"	"0"	"7"	"12"	"10"	"6"	"14"	"8"	"18"	"13"	"18"	"27"	"31"	"29"	"37"	"11"	"21"	"26"	"10"	"17"	"5"	"0"
"lyckas"	"319"	"0"	"5"	"3"	"4"	"7"	"9"	"15"	"13"	"6"	"28"	"15"	"30"	"44"	"35"	"25"	"21"	"20"	"22"	"12"	"5"	"0"
"ta_sig"	"316"	"0"	"3"	"3"	"2"	"5"	"6"	"11"	"12"	"13"	"15"	"16"	"30"	"36"	"28"	"33"	"34"	"20"	"14"	"27"	"8"	"0"
"kalla"	"315"	"1"	"6"	"5"	"13"	"11"	"24"	"8"	"14"	"12"	"12"	"16"	"20"	"29"	"42"	"18"	"25"	"18"	"20"	"19"	"2"	"0"
"bjuda"	"309"	"0"	"1"	"2"	"3"	"8"	"8"	"17"	"7"	"11"	"18"	"18"	"46"	"37"	"30"	"34"	"24"	"18"	"10"	"12"	"5"	"0"
"styra"	"307"	"0"	"0"	"6"	"3"	"7"	"6"	"18"	"10"	"4"	"14"	"51"	"7"	"15"	"12"	"66"	"7"	"9"	"5"	"63"	"4"	"0"
"välja"	"298"	"1"	"5"	"3"	"5"	"6"	"16"	"7"	"14"	"10"	"20"	"21"	"23"	"27"	"25"	"20"	"22"	"30"	"16"	"17"	"10"	"0"
"granska"	"295"	"1"	"8"	"10"	"11"	"9"	"19"	"18"	"22"	"22"	"17"	"19"	"33"	"23"	"30"	"10"	"11"	"14"	"10"	"6"	"2"	"0"
"påbörja"	"289"	"0"	"2"	"2"	"6"	"10"	"15"	"12"	"7"	"11"	"11"	"12"	"24"	"39"	"24"	"24"	"28"	"24"	"12"	"16"	"10"	"0"
"kontakta"	"289"	"0"	"1"	"4"	"8"	"11"	"8"	"9"	"14"	"9"	"22"	"16"	"23"	"30"	"30"	"15"	"21"	"32"	"17"	"14"	"5"	"0"
"hantera"	"288"	"2"	"3"	"1"	"3"	"8"	"6"	"13"	"9"	"8"	"15"	"11"	"22"	"27"	"33"	"24"	"21"	"34"	"15"	"22"	"11"	"0"
"prata"	"288"	"0"	"1"	"3"	"1"	"1"	"7"	"16"	"9"	"10"	"12"	"7"	"19"	"36"	"28"	"40"	"28"	"23"	"17"	"16"	"14"	"0"
"ställa_upp"	"283"	"1"	"10"	"2"	"6"	"4"	"12"	"9"	"14"	"9"	"18"	"20"	"16"	"27"	"21"	"34"	"23"	"15"	"18"	"17"	"7"	"0"
"pröva"	"283"	"0"	"9"	"7"	"15"	"7"	"13"	"19"	"12"	"9"	"19"	"27"	"25"	"25"	"15"	"20"	"11"	"21"	"11"	"14"	"4"	"0"
"gå_ut"	"281"	"1"	"3"	"3"	"6"	"8"	"11"	"6"	"8"	"15"	"14"	"21"	"17"	"24"	"23"	"24"	"32"	"29"	"15"	"17"	"4"	"0"
"innehålla"	"279"	"2"	"2"	"5"	"7"	"16"	"5"	"10"	"17"	"9"	"13"	"21"	"20"	"33"	"28"	"18"	"14"	"28"	"9"	"11"	"11"	"0"
"följa_upp"	"277"	"0"	"1"	"4"	"2"	"6"	"13"	"13"	"11"	"12"	"19"	"25"	"24"	"23"	"28"	"25"	"25"	"18"	"16"	"8"	"4"	"0"
"vilja"	"275"	"1"	"1"	"4"	"5"	"6"	"7"	"11"	"5"	"7"	"13"	"14"	"19"	"35"	"25"	"30"	"21"	"22"	"24"	"17"	"8"	"0"
"ta_emot"	"272"	"0"	"4"	"6"	"8"	"10"	"11"	"10"	"3"	"4"	"12"	"18"	"35"	"30"	"24"	"20"	"17"	"21"	"15"	"19"	"5"	"0"
"väcka"	"272"	"0"	"0"	"7"	"7"	"11"	"26"	"16"	"11"	"10"	"13"	"18"	"27"	"23"	"19"	"23"	"25"	"9"	"14"	"9"	"4"	"0"
"säga_upp"	"271"	"1"	"5"	"10"	"8"	"32"	"31"	"19"	"10"	"13"	"14"	"22"	"16"	"18"	"17"	"16"	"17"	"8"	"8"	"4"	"2"	"0"
"leva"	"271"	"1"	"2"	"2"	"12"	"11"	"13"	"6"	"21"	"8"	"9"	"18"	"27"	"27"	"27"	"19"	"19"	"10"	"25"	"12"	"2"	"0"
"hålla_i_sig"	"271"	"0"	"3"	"4"	"4"	"12"	"6"	"7"	"9"	"16"	"17"	"18"	"20"	"35"	"23"	"23"	"16"	"18"	"18"	"10"	"12"	"0"
"samarbeta"	"269"	"0"	"1"	"11"	"9"	"7"	"11"	"24"	"6"	"11"	"11"	"24"	"17"	"26"	"31"	"16"	"21"	"9"	"12"	"16"	"6"	"0"
"gå_vidare"	"267"	"0"	"4"	"2"	"5"	"8"	"7"	"13"	"11"	"8"	"13"	"16"	"23"	"38"	"41"	"17"	"14"	"15"	"14"	"10"	"8"	"0"
"lämna_in"	"264"	"0"	"5"	"4"	"11"	"13"	"11"	"10"	"23"	"10"	"19"	"16"	"24"	"27"	"28"	"17"	"7"	"11"	"12"	"9"	"7"	"0"
"skjuta"	"261"	"0"	"3"	"8"	"8"	"16"	"15"	"11"	"15"	"9"	"10"	"17"	"23"	"23"	"16"	"17"	"9"	"31"	"8"	"12"	"10"	"0"
"tillåta"	"255"	"0"	"9"	"7"	"3"	"15"	"12"	"11"	"10"	"5"	"10"	"18"	"9"	"11"	"14"	"16"	"9"	"47"	"24"	"16"	"9"	"0"
"ledas"	"254"	"1"	"1"	"5"	"5"	"5"	"9"	"10"	"7"	"10"	"15"	"20"	"20"	"21"	"24"	"34"	"20"	"17"	"15"	"11"	"4"	"0"
"låta"	"254"	"0"	"3"	"4"	"5"	"6"	"10"	"14"	"12"	"14"	"14"	"24"	"16"	"27"	"27"	"21"	"16"	"14"	"15"	"7"	"5"	"0"
"gå_igenom"	"253"	"1"	"5"	"3"	"6"	"7"	"7"	"6"	"13"	"10"	"12"	"15"	"18"	"26"	"33"	"24"	"23"	"16"	"11"	"11"	"6"	"0"
"besöka"	"253"	"0"	"0"	"5"	"5"	"9"	"4"	"7"	"10"	"10"	"20"	"24"	"28"	"34"	"35"	"17"	"13"	"11"	"5"	"11"	"5"	"0"
"utföra"	"252"	"0"	"2"	"8"	"3"	"6"	"7"	"6"	"4"	"6"	"12"	"11"	"36"	"33"	"31"	"23"	"13"	"22"	"14"	"10"	"5"	"0"
"fattas"	"251"	"3"	"2"	"2"	"7"	"8"	"13"	"13"	"7"	"10"	"13"	"16"	"23"	"26"	"13"	"13"	"17"	"33"	"12"	"14"	"6"	"0"
"återuppta"	"249"	"0"	"4"	"6"	"4"	"17"	"10"	"6"	"11"	"8"	"9"	"20"	"15"	"19"	"14"	"22"	"17"	"32"	"8"	"15"	"12"	"0"
"falla"	"249"	"0"	"2"	"3"	"5"	"11"	"10"	"14"	"14"	"12"	"15"	"14"	"22"	"16"	"29"	"20"	"12"	"14"	"10"	"16"	"10"	"0"
"syna"	"247"	"0"	"3"	"5"	"7"	"9"	"14"	"8"	"13"	"14"	"11"	"13"	"22"	"26"	"23"	"15"	"15"	"18"	"10"	"12"	"9"	"0"
"meddela"	"244"	"0"	"5"	"4"	"2"	"6"	"7"	"10"	"14"	"15"	"16"	"15"	"15"	"21"	"17"	"19"	"19"	"20"	"19"	"13"	"7"	"0"
"stödja"	"243"	"1"	"4"	"10"	"3"	"6"	"6"	"10"	"9"	"6"	"8"	"17"	"20"	"25"	"26"	"19"	"24"	"5"	"17"	"21"	"6"	"0"
"synas"	"243"	"0"	"3"	"4"	"7"	"9"	"14"	"8"	"12"	"14"	"11"	"12"	"22"	"25"	"23"	"15"	"15"	"18"	"10"	"12"	"9"	"0"
"lägga_fram"	"241"	"1"	"7"	"2"	"4"	"20"	"12"	"8"	"5"	"3"	"16"	"17"	"25"	"26"	"17"	"26"	"17"	"14"	"8"	"12"	"1"	"0"
"sätta_upp"	"241"	"0"	"4"	"3"	"2"	"10"	"6"	"3"	"11"	"6"	"10"	"8"	"25"	"28"	"29"	"25"	"17"	"29"	"6"	"12"	"7"	"0"
"utvecklas"	"240"	"0"	"3"	"4"	"6"	"9"	"14"	"12"	"10"	"8"	"6"	"19"	"14"	"13"	"19"	"17"	"17"	"28"	"14"	"17"	"10"	"0"
"prioritera"	"240"	"0"	"0"	"1"	"6"	"5"	"9"	"11"	"11"	"8"	"13"	"8"	"19"	"17"	"21"	"25"	"17"	"32"	"14"	"15"	"8"	"0"
"samla"	"239"	"1"	"2"	"2"	"3"	"9"	"9"	"9"	"7"	"14"	"16"	"14"	"26"	"21"	"20"	"13"	"14"	"27"	"18"	"8"	"6"	"0"
"föreslå"	"237"	"1"	"11"	"9"	"7"	"17"	"9"	"13"	"14"	"8"	"17"	"15"	"21"	"21"	"20"	"18"	"9"	"8"	"6"	"8"	"5"	"0"
"bli_av"	"237"	"0"	"2"	"2"	"8"	"18"	"7"	"10"	"4"	"7"	"7"	"16"	"15"	"26"	"13"	"27"	"17"	"30"	"16"	"5"	"7"	"0"
"ställa_in"	"237"	"0"	"1"	"3"	"5"	"6"	"6"	"13"	"4"	"1"	"19"	"16"	"22"	"25"	"18"	"16"	"16"	"38"	"6"	"12"	"10"	"0"
"gå_bra"	"236"	"0"	"1"	"1"	"2"	"6"	"3"	"11"	"8"	"7"	"17"	"20"	"32"	"20"	"28"	"16"	"18"	"15"	"10"	"14"	"7"	"0"
"gynna"	"234"	"0"	"3"	"2"	"5"	"6"	"13"	"8"	"8"	"2"	"10"	"24"	"16"	"18"	"24"	"20"	"19"	"25"	"16"	"12"	"3"	"0"
"lyfta"	"234"	"0"	"0"	"1"	"7"	"6"	"1"	"14"	"9"	"11"	"10"	"14"	"20"	"18"	"27"	"27"	"17"	"14"	"18"	"15"	"5"	"0"
"byta"	"233"	"1"	"5"	"6"	"7"	"9"	"5"	"7"	"10"	"11"	"10"	"22"	"13"	"21"	"25"	"19"	"22"	"16"	"12"	"9"	"3"	"0"
"avsluta"	"230"	"0"	"1"	"2"	"1"	"8"	"8"	"11"	"10"	"12"	"9"	"17"	"13"	"28"	"23"	"20"	"18"	"15"	"11"	"12"	"11"	"0"
"bärga"	"230"	"0"	"0"	"1"	"1"	"3"	"2"	"6"	"2"	"3"	"7"	"11"	"15"	"41"	"39"	"39"	"20"	"13"	"12"	"14"	"1"	"0"
"yrka"	"227"	"1"	"2"	"1"	"2"	"17"	"7"	"10"	"4"	"5"	"30"	"19"	"26"	"14"	"33"	"15"	"8"	"14"	"9"	"5"	"5"	"0"
"sänka"	"225"	"0"	"5"	"4"	"8"	"17"	"16"	"6"	"10"	"19"	"11"	"15"	"15"	"23"	"19"	"6"	"11"	"12"	"12"	"11"	"5"	"0"
"riva"	"224"	"0"	"3"	"9"	"3"	"6"	"21"	"9"	"5"	"9"	"12"	"11"	"18"	"32"	"20"	"16"	"14"	"8"	"15"	"7"	"6"	"0"
"fatta_beslut"	"222"	"0"	"4"	"2"	"3"	"8"	"12"	"8"	"9"	"7"	"11"	"16"	"19"	"20"	"16"	"10"	"22"	"27"	"14"	"11"	"3"	"0"
"utöka"	"218"	"1"	"1"	"2"	"5"	"9"	"8"	"3"	"8"	"3"	"13"	"18"	"21"	"17"	"18"	"14"	"22"	"28"	"7"	"13"	"7"	"0"
"acceptera"	"218"	"0"	"4"	"11"	"4"	"3"	"5"	"10"	"9"	"14"	"15"	"18"	"15"	"35"	"15"	"13"	"11"	"15"	"10"	"9"	"2"	"0"
"avgå"	"214"	"2"	"2"	"5"	"5"	"6"	"8"	"8"	"17"	"7"	"9"	"16"	"15"	"23"	"8"	"17"	"22"	"12"	"19"	"10"	"3"	"0"
"vända"	"211"	"1"	"4"	"1"	"2"	"11"	"19"	"11"	"7"	"16"	"17"	"13"	"19"	"11"	"18"	"16"	"10"	"16"	"5"	"11"	"3"	"0"
"leverera"	"211"	"0"	"4"	"2"	"5"	"3"	"10"	"8"	"7"	"8"	"8"	"18"	"12"	"17"	"20"	"16"	"13"	"18"	"17"	"14"	"11"	"0"
"bo"	"209"	"0"	"2"	"4"	"7"	"11"	"8"	"6"	"7"	"7"	"11"	"15"	"25"	"25"	"19"	"11"	"15"	"12"	"8"	"12"	"4"	"0"
"svara"	"206"	"1"	"3"	"2"	"3"	"5"	"3"	"9"	"9"	"10"	"8"	"11"	"18"	"19"	"19"	"23"	"18"	"11"	"13"	"15"	"6"	"0"
"stoppa"	"206"	"0"	"2"	"7"	"5"	"15"	"9"	"10"	"8"	"5"	"11"	"16"	"14"	"12"	"28"	"9"	"9"	"12"	"16"	"10"	"8"	"0"
"publicera"	"205"	"0"	"5"	"4"	"5"	"1"	"12"	"9"	"10"	"5"	"7"	"11"	"15"	"14"	"22"	"30"	"15"	"17"	"7"	"10"	"6"	"0"
"stärka"	"204"	"0"	"4"	"3"	"4"	"11"	"8"	"12"	"8"	"3"	"7"	"14"	"19"	"20"	"13"	"17"	"17"	"13"	"9"	"12"	"10"	"0"
"fokusera"	"204"	"0"	"1"	"1"	"1"	"4"	"7"	"5"	"11"	"6"	"13"	"12"	"19"	"30"	"18"	"17"	"18"	"12"	"18"	"6"	"5"	"0"
"medverka"	"203"	"1"	"0"	"4"	"5"	"5"	"9"	"8"	"12"	"5"	"21"	"17"	"15"	"19"	"15"	"21"	"15"	"9"	"10"	"8"	"4"	"0"
"arrangera"	"202"	"1"	"2"	"1"	"4"	"6"	"6"	"10"	"4"	"8"	"8"	"14"	"14"	"16"	"13"	"12"	"17"	"30"	"18"	"11"	"7"	"0"
"sprida"	"200"	"0"	"2"	"3"	"5"	"4"	"8"	"15"	"10"	"11"	"12"	"9"	"14"	"19"	"20"	"13"	"15"	"13"	"15"	"8"	"4"	"0"
"reagera"	"198"	"0"	"3"	"1"	"2"	"7"	"5"	"11"	"12"	"14"	"10"	"11"	"15"	"8"	"24"	"21"	"19"	"9"	"11"	"12"	"3"	"0"
"ge_sig"	"196"	"0"	"5"	"1"	"1"	"3"	"5"	"7"	"10"	"11"	"13"	"15"	"14"	"24"	"24"	"14"	"16"	"12"	"7"	"9"	"5"	"0"
"stanna_kvar"	"195"	"2"	"2"	"2"	"2"	"5"	"3"	"5"	"6"	"6"	"8"	"8"	"19"	"29"	"24"	"13"	"14"	"22"	"10"	"11"	"4"	"0"
"testa"	"195"	"0"	"0"	"2"	"2"	"7"	"11"	"8"	"7"	"3"	"8"	"8"	"6"	"5"	"15"	"11"	"10"	"59"	"19"	"11"	"3"	"0"
"stänga_av"	"193"	"0"	"3"	"5"	"3"	"5"	"3"	"3"	"3"	"4"	"11"	"10"	"21"	"24"	"19"	"31"	"25"	"4"	"7"	"10"	"2"	"0"
"förbättra"	"192"	"1"	"2"	"1"	"7"	"8"	"11"	"6"	"7"	"8"	"17"	"17"	"22"	"14"	"19"	"15"	"14"	"8"	"7"	"5"	"3"	"0"
"bevaka"	"190"	"0"	"3"	"0"	"3"	"6"	"13"	"3"	"11"	"8"	"18"	"16"	"20"	"15"	"19"	"7"	"13"	"7"	"11"	"12"	"5"	"0"
"kännas"	"188"	"0"	"4"	"8"	"0"	"4"	"3"	"11"	"11"	"8"	"9"	"6"	"16"	"18"	"21"	"15"	"14"	"14"	"12"	"9"	"5"	"0"
"spärra"	"188"	"0"	"2"	"0"	"1"	"2"	"5"	"2"	"2"	"3"	"9"	"8"	"12"	"24"	"24"	"30"	"16"	"20"	"7"	"11"	"10"	"0"
"sjunka"	"187"	"1"	"4"	"4"	"4"	"14"	"7"	"18"	"7"	"6"	"12"	"5"	"19"	"17"	"19"	"10"	"10"	"13"	"5"	"8"	"4"	"0"
"polisanmäla"	"186"	"0"	"2"	"11"	"8"	"7"	"4"	"9"	"3"	"6"	"5"	"19"	"9"	"13"	"22"	"18"	"12"	"12"	"3"	"16"	"7"	"0"
"klara_sig"	"186"	"0"	"1"	"4"	"1"	"6"	"5"	"12"	"10"	"8"	"6"	"10"	"17"	"9"	"23"	"21"	"15"	"22"	"10"	"2"	"4"	"0"
"köpa"	"184"	"0"	"4"	"1"	"10"	"10"	"15"	"8"	"5"	"14"	"10"	"9"	"15"	"20"	"19"	"6"	"12"	"13"	"8"	"5"	"0"	"0"
"förlänga"	"184"	"0"	"2"	"6"	"4"	"6"	"8"	"6"	"5"	"3"	"6"	"15"	"12"	"21"	"14"	"2"	"7"	"27"	"28"	"5"	"7"	"0"
"bedriva"	"184"	"0"	"0"	"2"	"2"	"3"	"9"	"6"	"5"	"7"	"2"	"10"	"19"	"24"	"21"	"17"	"12"	"20"	"11"	"10"	"4"	"0"
"fylla"	"183"	"0"	"2"	"3"	"3"	"2"	"7"	"5"	"3"	"4"	"9"	"11"	"25"	"20"	"18"	"14"	"13"	"18"	"8"	"12"	"6"	"0"
"närvara"	"182"	"2"	"0"	"1"	"4"	"8"	"6"	"13"	"10"	"7"	"12"	"12"	"8"	"16"	"19"	"16"	"15"	"9"	"10"	"8"	"6"	"0"
"överleva"	"182"	"1"	"1"	"2"	"2"	"7"	"11"	"9"	"13"	"8"	"12"	"19"	"12"	"17"	"9"	"10"	"15"	"12"	"11"	"8"	"3"	"0"
"se_till"	"180"	"0"	"3"	"1"	"4"	"1"	"3"	"6"	"7"	"11"	"13"	"16"	"13"	"26"	"20"	"16"	"10"	"13"	"4"	"8"	"5"	"0"
"höja"	"179"	"0"	"4"	"6"	"12"	"13"	"11"	"9"	"5"	"5"	"10"	"12"	"13"	"11"	"11"	"12"	"13"	"3"	"3"	"17"	"9"	"0"
"informera"	"179"	"0"	"2"	"1"	"4"	"5"	"7"	"7"	"9"	"6"	"8"	"15"	"11"	"22"	"21"	"11"	"13"	"26"	"4"	"4"	"3"	"0"
"klara_av"	"178"	"0"	"0"	"2"	"2"	"6"	"9"	"12"	"10"	"5"	"9"	"14"	"20"	"16"	"12"	"10"	"9"	"16"	"11"	"14"	"1"	"0"
"fördela"	"177"	"1"	"0"	"2"	"1"	"9"	"20"	"2"	"1"	"5"	"5"	"8"	"14"	"24"	"12"	"16"	"12"	"25"	"9"	"10"	"1"	"0"
"resa"	"176"	"0"	"6"	"6"	"2"	"7"	"10"	"10"	"5"	"10"	"10"	"11"	"8"	"12"	"11"	"17"	"9"	"12"	"13"	"13"	"4"	"0"
"anställa"	"175"	"1"	"5"	"5"	"9"	"9"	"8"	"11"	"11"	"11"	"10"	"19"	"13"	"12"	"20"	"8"	"6"	"4"	"4"	"5"	"4"	"0"
"rivas"	"175"	"0"	"3"	"5"	"3"	"3"	"18"	"8"	"4"	"7"	"10"	"8"	"15"	"18"	"17"	"14"	"11"	"6"	"12"	"7"	"6"	"0"
"omfatta"	"175"	"0"	"1"	"4"	"5"	"11"	"11"	"11"	"10"	"4"	"13"	"12"	"23"	"8"	"15"	"14"	"4"	"8"	"11"	"9"	"1"	"0"
"flyga"	"174"	"0"	"3"	"4"	"10"	"3"	"10"	"6"	"6"	"7"	"7"	"10"	"14"	"16"	"8"	"14"	"12"	"21"	"6"	"13"	"4"	"0"
"ta_om"	"174"	"0"	"3"	"4"	"4"	"9"	"12"	"3"	"0"	"11"	"13"	"10"	"13"	"29"	"18"	"14"	"10"	"4"	"7"	"5"	"5"	"0"
"underlätta"	"173"	"0"	"4"	"2"	"1"	"5"	"6"	"6"	"6"	"2"	"15"	"15"	"19"	"18"	"18"	"10"	"7"	"7"	"11"	"13"	"8"	"0"
"mötas"	"173"	"0"	"4"	"2"	"4"	"6"	"3"	"3"	"8"	"7"	"17"	"6"	"20"	"14"	"26"	"13"	"9"	"10"	"5"	"11"	"5"	"0"
"utse"	"172"	"3"	"5"	"4"	"5"	"12"	"8"	"12"	"5"	"12"	"5"	"10"	"10"	"20"	"11"	"10"	"5"	"14"	"9"	"11"	"1"	"0"
"minna"	"172"	"0"	"3"	"2"	"1"	"1"	"6"	"3"	"2"	"6"	"8"	"17"	"5"	"14"	"24"	"15"	"8"	"15"	"18"	"16"	"8"	"0"
"minnas"	"172"	"0"	"3"	"2"	"1"	"1"	"6"	"3"	"2"	"6"	"8"	"17"	"5"	"14"	"24"	"15"	"8"	"15"	"18"	"16"	"8"	"0"
"återkomma"	"172"	"0"	"1"	"0"	"1"	"1"	"3"	"4"	"3"	"4"	"8"	"10"	"17"	"17"	"14"	"14"	"13"	"21"	"14"	"15"	"12"	"0"
"missa"	"171"	"1"	"3"	"3"	"12"	"7"	"7"	"6"	"8"	"7"	"2"	"7"	"6"	"3"	"8"	"7"	"15"	"17"	"27"	"16"	"9"	"0"
"gå_in"	"171"	"1"	"2"	"3"	"1"	"3"	"5"	"5"	"5"	"2"	"14"	"10"	"14"	"23"	"12"	"13"	"15"	"16"	"11"	"12"	"4"	"0"
"ta_bort"	"170"	"0"	"3"	"3"	"5"	"4"	"6"	"9"	"4"	"8"	"11"	"11"	"14"	"21"	"9"	"12"	"10"	"13"	"11"	"13"	"3"	"0"
"röra"	"170"	"0"	"1"	"4"	"0"	"3"	"4"	"18"	"11"	"6"	"11"	"15"	"15"	"14"	"16"	"15"	"11"	"6"	"11"	"7"	"2"	"0"
"lägga_ned"	"170"	"0"	"1"	"3"	"7"	"16"	"13"	"5"	"11"	"5"	"15"	"12"	"17"	"14"	"11"	"8"	"18"	"11"	"1"	"1"	"1"	"0"
"behålla"	"168"	"0"	"5"	"6"	"5"	"2"	"13"	"6"	"6"	"7"	"10"	"12"	"11"	"18"	"5"	"13"	"11"	"16"	"15"	"4"	"3"	"0"
"passa"	"167"	"0"	"2"	"1"	"2"	"3"	"4"	"8"	"7"	"3"	"16"	"12"	"18"	"15"	"16"	"15"	"13"	"14"	"7"	"10"	"1"	"0"
"kontrollera"	"167"	"0"	"0"	"1"	"6"	"7"	"4"	"6"	"3"	"12"	"11"	"7"	"18"	"23"	"21"	"11"	"12"	"7"	"10"	"2"	"6"	"0"
"bära"	"166"	"0"	"2"	"3"	"2"	"2"	"1"	"8"	"10"	"3"	"8"	"10"	"18"	"8"	"13"	"19"	"12"	"13"	"17"	"12"	"5"	"0"
"förbli"	"163"	"0"	"8"	"2"	"5"	"3"	"6"	"14"	"13"	"7"	"12"	"12"	"8"	"12"	"16"	"7"	"9"	"10"	"9"	"5"	"5"	"0"
"uppträda"	"163"	"0"	"1"	"1"	"2"	"5"	"9"	"11"	"4"	"13"	"11"	"9"	"10"	"15"	"11"	"16"	"16"	"8"	"5"	"10"	"6"	"0"
"dras"	"163"	"0"	"1"	"5"	"4"	"8"	"5"	"14"	"3"	"6"	"8"	"13"	"23"	"18"	"15"	"11"	"12"	"10"	"3"	"3"	"1"	"0"
"besluta"	"163"	"0"	"0"	"5"	"4"	"9"	"8"	"6"	"10"	"7"	"7"	"12"	"17"	"15"	"12"	"8"	"6"	"16"	"12"	"5"	"4"	"0"
"representera"	"160"	"0"	"1"	"1"	"2"	"6"	"8"	"3"	"7"	"11"	"11"	"12"	"12"	"12"	"9"	"14"	"8"	"7"	"12"	"18"	"6"	"0"
"utvärdera"	"159"	"1"	"0"	"1"	"4"	"6"	"4"	"5"	"2"	"4"	"5"	"10"	"13"	"15"	"16"	"13"	"15"	"16"	"15"	"10"	"4"	"0"
"sätta_in"	"159"	"0"	"4"	"0"	"7"	"6"	"3"	"9"	"4"	"10"	"16"	"13"	"10"	"15"	"13"	"14"	"5"	"6"	"7"	"10"	"7"	"0"
"sköta"	"157"	"0"	"0"	"1"	"4"	"8"	"11"	"12"	"7"	"5"	"14"	"15"	"19"	"4"	"15"	"13"	"6"	"10"	"7"	"1"	"5"	"0"
"dyka"	"155"	"0"	"1"	"4"	"3"	"5"	"3"	"8"	"7"	"4"	"11"	"10"	"9"	"15"	"16"	"13"	"6"	"16"	"11"	"11"	"2"	"0"
"samlas"	"154"	"1"	"0"	"1"	"3"	"6"	"6"	"5"	"6"	"12"	"13"	"5"	"15"	"11"	"11"	"9"	"8"	"19"	"14"	"6"	"3"	"0"
"trafikera"	"153"	"0"	"0"	"2"	"4"	"12"	"11"	"4"	"2"	"4"	"17"	"7"	"15"	"14"	"16"	"13"	"15"	"7"	"3"	"3"	"4"	"0"
"träna"	"151"	"1"	"2"	"5"	"5"	"8"	"14"	"4"	"6"	"4"	"9"	"7"	"12"	"11"	"7"	"5"	"14"	"11"	"11"	"9"	"6"	"0"
