variable	community	freq	trend	sclass	cohort	value	value2	speaker	indvalue	yob
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	AAEV	0.0	1987
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	Lajkie	0.0	1987
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	Rastafairy	1.0	1987
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	Nitrogen	0.0	1988
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	Bina86	0.0	1987
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	eyalee	0.0	1987
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	guldrosen1	0.0	1987
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	Lucia1987	0.0	1988
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	Mopsan	0.0	1987
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	skogstok	1.0	1987
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	wiizz	0.0	1988
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	EmmAhh	0.0	1987
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	Denizkizi	0.0	1987
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	Elin hogberg	0.0	1988
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	Eldsjäl	0.0	1988
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	cocos87	0.0	1988
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	nahna87	0.0	1988
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	Draqnight	0.0	1987
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	LeKaMe	0.0	1988
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	april87an	0.0	1988
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	Anna J01	0.0	1987
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	ciccir	0.5	1987
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	asplundskan	0.0	1988
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	Dohgon	0.0	1988
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	madeleinesophie	0.0	1988
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	Llimen	0.0	1987
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	XJCX	0.0	1988
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	Missy M	0.0	1987
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	Jokkan	0.0	1987
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	Niiskuneiti	0.0	1988
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	rosendal	0.0	1987
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	xtina	1.0	1987
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	Nickos	0.0	1988
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	FamÅsling	0.0	1988
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	ollebulle86	0.0	1987
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	lilla snöflingan	0.0	1988
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	EmsanPemsan	0.0	1987
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	bily	0.0	1987
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	Pusselbiten86	1.0	1987
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	TeeTee	0.0	1988
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	Lina86	0.0	1987
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	mörlin	0.0	1987
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	Jessys	1.0	1987
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	Lill Bästis	0.0	1987
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	aprilfamilj	0.0	1987
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	korvmedbröd	0.0	1988
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	Minika	0.0	1988
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	many87	0.0	1988
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	emme 86	0.0	1987
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	A flikka	0.0	1987
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	theesi	0.0	1988
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	Superizza	0.0	1988
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	SandraD	0.0	1987
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	Strommingen	0.0	1987
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	Sockerbullen	0.0	1988
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	mammat2	0.0	1987
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	mama30	1.0	1987
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	Sofie 87	0.0	1988
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	andra	0.0	1987
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	Maggan 86	0.0	1987
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	Fru Persson	0.0	1988
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	Saso87	0.0	1988
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	swiitii	0.0	1988
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	Jelan	0.0	1987
planera	0.0661176389	1603.0	unclear	intensional	14	0.08725182863113898	0.15444576562293566	pco	0.0	1987
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	luspudel	0.0	1989
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	Jaja88	0.0	1989
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	Aprilbarn1	0.0	1989
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	mazquE	0.0	1990
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	Winglur	0.0	1989
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	mandelblomma	0.0	1990
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	Thezz88	0.0	1989
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	Gliimma	0.0	1990
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	saltflingan	0.0	1990
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	Niccan88	0.0	1989
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	Mummyfied	0.0	1990
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	lykantrophona	0.0	1990
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	gastronomer	0.0	1990
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	FrökenLarsson	0.0	1989
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	Lycklig88	0.0	1989
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	Wonderchild2009	0.0	1990
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	N88	0.0	1989
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	livet leker	0.0	1990
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	YayasMami	0.0	1989
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	LinnyUK	0.0	1989
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	ToK	0.0	1989
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	fruganL	0.6666666666666666	1990
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	BinniBoo	0.0	1989
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	Quinnan	0.0	1990
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	Emeliie89	0.0	1990
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	EJT	0.0	1990
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	konami	0.0	1989
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	Casey	0.0	1989
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	Nostalgitripp	0.0	1990
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	mammasgullar	0.0	1990
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	TezzyBump	0.0	1989
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	NEAN	0.6666666666666666	1989
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	Korkskruv	0.0	1989
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	Nonstop	0.0	1989
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	s89	0.0	1990
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	Jaya	0.0	1989
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	Jolise	0.0	1989
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	Nessima	0.0	1989
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	sundsvallstjej	0.0	1989
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	millie89	0.0	1990
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	Fossa	0.0	1989
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	MammaMor	0.0	1989
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	kaninchen	0.0	1989
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	Anna4	0.0	1990
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	hellish89	0.0	1990
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	kendi	0.0	1989
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	Jonnasmamma08	0.0	1989
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	SEM	0.0	1990
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	daKi	0.0	1989
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	Gravid 89	0.0	1990
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	multivitaminjuice	0.0	1989
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	Isaan	1.0	1990
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	phillipha	0.0	1989
planera	0.0661176389	1603.0	unclear	intensional	15	0.043209876543209874	0.08161865569272982	Stina10	0.0	1990
planera	0.0661176389	1603.0	unclear	intensional	16	0.0	0.0	FridaBjoerk	0.0	1992
planera	0.0661176389	1603.0	unclear	intensional	16	0.0	0.0	EnAnka	0.0	1991
planera	0.0661176389	1603.0	unclear	intensional	16	0.0	0.0	janniahlholm	0.0	1991
planera	0.0661176389	1603.0	unclear	intensional	16	0.0	0.0	Tigerhonan	0.0	1991
planera	0.0661176389	1603.0	unclear	intensional	16	0.0	0.0	mama90j	0.0	1991
planera	0.0661176389	1603.0	unclear	intensional	16	0.0	0.0	EnormLängtan	0.0	1991
planera	0.0661176389	1603.0	unclear	intensional	16	0.0	0.0	Epica	0.0	1992
planera	0.0661176389	1603.0	unclear	intensional	16	0.0	0.0	Mandis	0.0	1991
riskera	0.10120799803333334	1023.0	up	intensional	1	0.16666666666666666	0.27777777777777785	lokisse	0.0	1961
riskera	0.10120799803333334	1023.0	up	intensional	1	0.16666666666666666	0.27777777777777785	annmin	0.0	1961
riskera	0.10120799803333334	1023.0	up	intensional	1	0.16666666666666666	0.27777777777777785	Krake	0.0	1961
riskera	0.10120799803333334	1023.0	up	intensional	1	0.16666666666666666	0.27777777777777785	anzita	1.0	1960
riskera	0.10120799803333334	1023.0	up	intensional	1	0.16666666666666666	0.27777777777777785	Shizuka	0.0	1960
riskera	0.10120799803333334	1023.0	up	intensional	1	0.16666666666666666	0.27777777777777785	Spookie	0.0	1961
riskera	0.10120799803333334	1023.0	up	intensional	2	0.0	0.0	Dilong	0.0	1963
riskera	0.10120799803333334	1023.0	up	intensional	2	0.0	0.0	fostermamman	0.0	1962
riskera	0.10120799803333334	1023.0	up	intensional	2	0.0	0.0	de Robespierre	0.0	1963
riskera	0.10120799803333334	1023.0	up	intensional	3	0.12976190476190474	0.14829931972789115	hymafr	0.375	1965
riskera	0.10120799803333334	1023.0	up	intensional	3	0.12976190476190474	0.14829931972789115	Filemon Syklon	0.0	1965
riskera	0.10120799803333334	1023.0	up	intensional	3	0.12976190476190474	0.14829931972789115	mamita64	0.0	1965
riskera	0.10120799803333334	1023.0	up	intensional	3	0.12976190476190474	0.14829931972789115	Linaek	0.0	1964
riskera	0.10120799803333334	1023.0	up	intensional	3	0.12976190476190474	0.14829931972789115	Nilsfar	0.2	1965
riskera	0.10120799803333334	1023.0	up	intensional	3	0.12976190476190474	0.14829931972789115	Sven Erik Johansson	0.3333333333333333	1964
riskera	0.10120799803333334	1023.0	up	intensional	3	0.12976190476190474	0.14829931972789115	Hillbillie	0.0	1964
riskera	0.10120799803333334	1023.0	up	intensional	4	0.0	0.0	Houdini	0.0	1966
riskera	0.10120799803333334	1023.0	up	intensional	4	0.0	0.0	Marlene	0.0	1967
riskera	0.10120799803333334	1023.0	up	intensional	4	0.0	0.0	Cattis40	0.0	1967
riskera	0.10120799803333334	1023.0	up	intensional	4	0.0	0.0	Piri	0.0	1967
riskera	0.10120799803333334	1023.0	up	intensional	4	0.0	0.0	Hedi	0.0	1966
riskera	0.10120799803333334	1023.0	up	intensional	4	0.0	0.0	esther	0.0	1966
riskera	0.10120799803333334	1023.0	up	intensional	4	0.0	0.0	Yrrepyrr	0.0	1967
riskera	0.10120799803333334	1023.0	up	intensional	5	0.4166666666666667	0.4166666666666667	Jordgubbssmak	0.0	1968
riskera	0.10120799803333334	1023.0	up	intensional	5	0.4166666666666667	0.4166666666666667	bitte67	0.0	1968
riskera	0.10120799803333334	1023.0	up	intensional	5	0.4166666666666667	0.4166666666666667	mirre67	0.0	1968
riskera	0.10120799803333334	1023.0	up	intensional	5	0.4166666666666667	0.4166666666666667	FredrikBBB	0.5	1969
riskera	0.10120799803333334	1023.0	up	intensional	5	0.4166666666666667	0.4166666666666667	Singel Man	1.0	1969
riskera	0.10120799803333334	1023.0	up	intensional	5	0.4166666666666667	0.4166666666666667	Bellevue	1.0	1968
riskera	0.10120799803333334	1023.0	up	intensional	6	0.1282051282051282	0.21696252465483212	Camarogirl	1.0	1971
riskera	0.10120799803333334	1023.0	up	intensional	6	0.1282051282051282	0.21696252465483212	Vildrosen	0.0	1971
riskera	0.10120799803333334	1023.0	up	intensional	6	0.1282051282051282	0.21696252465483212	AnnaKlara	0.3333333333333333	1971
riskera	0.10120799803333334	1023.0	up	intensional	6	0.1282051282051282	0.21696252465483212	musli	0.0	1972
riskera	0.10120799803333334	1023.0	up	intensional	6	0.1282051282051282	0.21696252465483212	Aaglars	0.0	1971
riskera	0.10120799803333334	1023.0	up	intensional	6	0.1282051282051282	0.21696252465483212	Helene70	0.0	1971
riskera	0.10120799803333334	1023.0	up	intensional	6	0.1282051282051282	0.21696252465483212	Atamon	0.0	1972
riskera	0.10120799803333334	1023.0	up	intensional	6	0.1282051282051282	0.21696252465483212	Masterblaster	1.0	1972
riskera	0.10120799803333334	1023.0	up	intensional	6	0.1282051282051282	0.21696252465483212	Liveit1971	0.0	1972
riskera	0.10120799803333334	1023.0	up	intensional	6	0.1282051282051282	0.21696252465483212	Hercule	0.0	1971
riskera	0.10120799803333334	1023.0	up	intensional	6	0.1282051282051282	0.21696252465483212	Killarnas morsa	0.0	1972
riskera	0.10120799803333334	1023.0	up	intensional	6	0.1282051282051282	0.21696252465483212	Lallamen	0.0	1971
riskera	0.10120799803333334	1023.0	up	intensional	6	0.1282051282051282	0.21696252465483212	Mijjo	1.0	1971
riskera	0.10120799803333334	1023.0	up	intensional	6	0.1282051282051282	0.21696252465483212	Niccan	0.0	1972
riskera	0.10120799803333334	1023.0	up	intensional	6	0.1282051282051282	0.21696252465483212	guldplutt	0.0	1971
riskera	0.10120799803333334	1023.0	up	intensional	6	0.1282051282051282	0.21696252465483212	Gladhannapanna	0.0	1972
riskera	0.10120799803333334	1023.0	up	intensional	6	0.1282051282051282	0.21696252465483212	Doktorn	0.0	1972
riskera	0.10120799803333334	1023.0	up	intensional	6	0.1282051282051282	0.21696252465483212	helenen	0.0	1972
riskera	0.10120799803333334	1023.0	up	intensional	6	0.1282051282051282	0.21696252465483212	vallakra	0.0	1972
riskera	0.10120799803333334	1023.0	up	intensional	6	0.1282051282051282	0.21696252465483212	Maskot	0.0	1971
riskera	0.10120799803333334	1023.0	up	intensional	6	0.1282051282051282	0.21696252465483212	olympia71	0.0	1972
riskera	0.10120799803333334	1023.0	up	intensional	6	0.1282051282051282	0.21696252465483212	Väntarochlängtar	0.0	1971
riskera	0.10120799803333334	1023.0	up	intensional	6	0.1282051282051282	0.21696252465483212	pågmamman	0.0	1972
riskera	0.10120799803333334	1023.0	up	intensional	6	0.1282051282051282	0.21696252465483212	blyg viol	0.0	1972
riskera	0.10120799803333334	1023.0	up	intensional	6	0.1282051282051282	0.21696252465483212	Fiamedbarn	0.0	1971
riskera	0.10120799803333334	1023.0	up	intensional	6	0.1282051282051282	0.21696252465483212	Lillegrill	0.0	1971
riskera	0.10120799803333334	1023.0	up	intensional	7	0.21551148504273504	0.30238590077457256	Mara	0.25	1974
riskera	0.10120799803333334	1023.0	up	intensional	7	0.21551148504273504	0.30238590077457256	Smulan1973	0.0	1974
riskera	0.10120799803333334	1023.0	up	intensional	7	0.21551148504273504	0.30238590077457256	Diwa	0.6666666666666666	1974
riskera	0.10120799803333334	1023.0	up	intensional	7	0.21551148504273504	0.30238590077457256	JAG är BÄST	0.0	1973
riskera	0.10120799803333334	1023.0	up	intensional	7	0.21551148504273504	0.30238590077457256	Pochahontas	0.0	1974
riskera	0.10120799803333334	1023.0	up	intensional	7	0.21551148504273504	0.30238590077457256	Betty Boop	0.0	1974
riskera	0.10120799803333334	1023.0	up	intensional	7	0.21551148504273504	0.30238590077457256	Farth Vader	0.0	1974
riskera	0.10120799803333334	1023.0	up	intensional	7	0.21551148504273504	0.30238590077457256	Dorian Ertymexx	0.041666666666666664	1973
riskera	0.10120799803333334	1023.0	up	intensional	7	0.21551148504273504	0.30238590077457256	Pallas	0.5277777777777778	1974
riskera	0.10120799803333334	1023.0	up	intensional	7	0.21551148504273504	0.30238590077457256	Maline	0.0	1973
riskera	0.10120799803333334	1023.0	up	intensional	7	0.21551148504273504	0.30238590077457256	CeeJay	0.0	1973
riskera	0.10120799803333334	1023.0	up	intensional	7	0.21551148504273504	0.30238590077457256	FlickaMedGuld	1.0	1973
riskera	0.10120799803333334	1023.0	up	intensional	7	0.21551148504273504	0.30238590077457256	Emmel	0.0	1973
riskera	0.10120799803333334	1023.0	up	intensional	7	0.21551148504273504	0.30238590077457256	TessaS	0.07692307692307693	1974
riskera	0.10120799803333334	1023.0	up	intensional	7	0.21551148504273504	0.30238590077457256	Tyrell	0.0	1973
riskera	0.10120799803333334	1023.0	up	intensional	7	0.21551148504273504	0.30238590077457256	Impertiff	0.3333333333333333	1974
riskera	0.10120799803333334	1023.0	up	intensional	7	0.21551148504273504	0.30238590077457256	P A K	0.0	1973
riskera	0.10120799803333334	1023.0	up	intensional	7	0.21551148504273504	0.30238590077457256	Madame Mom	0.0	1974
riskera	0.10120799803333334	1023.0	up	intensional	7	0.21551148504273504	0.30238590077457256	Livshlädje	1.0	1974
riskera	0.10120799803333334	1023.0	up	intensional	7	0.21551148504273504	0.30238590077457256	Livsglädjen	0.0	1973
riskera	0.10120799803333334	1023.0	up	intensional	7	0.21551148504273504	0.30238590077457256	UWO BaraJag	1.0	1973
riskera	0.10120799803333334	1023.0	up	intensional	7	0.21551148504273504	0.30238590077457256	kaffebönan	0.0	1973
riskera	0.10120799803333334	1023.0	up	intensional	7	0.21551148504273504	0.30238590077457256	Petrellie	0.0	1974
riskera	0.10120799803333334	1023.0	up	intensional	7	0.21551148504273504	0.30238590077457256	Fama123	0.0	1974
riskera	0.10120799803333334	1023.0	up	intensional	7	0.21551148504273504	0.30238590077457256	Princepesa	0.0	1974
riskera	0.10120799803333334	1023.0	up	intensional	7	0.21551148504273504	0.30238590077457256	Valente	0.0	1973
riskera	0.10120799803333334	1023.0	up	intensional	7	0.21551148504273504	0.30238590077457256	Grodan1972	1.0	1973
riskera	0.10120799803333334	1023.0	up	intensional	7	0.21551148504273504	0.30238590077457256	Myra	0.0	1973
riskera	0.10120799803333334	1023.0	up	intensional	7	0.21551148504273504	0.30238590077457256	Nickis	0.0	1974
riskera	0.10120799803333334	1023.0	up	intensional	7	0.21551148504273504	0.30238590077457256	IsaN	0.0	1974
riskera	0.10120799803333334	1023.0	up	intensional	7	0.21551148504273504	0.30238590077457256	Norea	1.0	1973
riskera	0.10120799803333334	1023.0	up	intensional	7	0.21551148504273504	0.30238590077457256	NorrVimpel	0.0	1973
riskera	0.10120799803333334	1023.0	up	intensional	8	0.04425837320574163	0.08152858222110296	Butterscotch	0.0	1975
riskera	0.10120799803333334	1023.0	up	intensional	8	0.04425837320574163	0.08152858222110296	Jennie med ie	0.0	1976
riskera	0.10120799803333334	1023.0	up	intensional	8	0.04425837320574163	0.08152858222110296	Gothica	0.0	1975
riskera	0.10120799803333334	1023.0	up	intensional	8	0.04425837320574163	0.08152858222110296	Mooki	0.0	1975
riskera	0.10120799803333334	1023.0	up	intensional	8	0.04425837320574163	0.08152858222110296	KickanAnnika	0.0	1975
riskera	0.10120799803333334	1023.0	up	intensional	8	0.04425837320574163	0.08152858222110296	Karolina75	0.0	1975
riskera	0.10120799803333334	1023.0	up	intensional	8	0.04425837320574163	0.08152858222110296	Sashimi	0.5	1976
riskera	0.10120799803333334	1023.0	up	intensional	8	0.04425837320574163	0.08152858222110296	Labbematte	0.0	1975
riskera	0.10120799803333334	1023.0	up	intensional	8	0.04425837320574163	0.08152858222110296	Suzycreamcheese	0.0	1976
riskera	0.10120799803333334	1023.0	up	intensional	8	0.04425837320574163	0.08152858222110296	modesty74	0.0	1975
riskera	0.10120799803333334	1023.0	up	intensional	8	0.04425837320574163	0.08152858222110296	Madaluha	0.0	1976
riskera	0.10120799803333334	1023.0	up	intensional	8	0.04425837320574163	0.08152858222110296	TheCoopers	0.0	1976
riskera	0.10120799803333334	1023.0	up	intensional	8	0.04425837320574163	0.08152858222110296	Happy me	0.0	1976
riskera	0.10120799803333334	1023.0	up	intensional	8	0.04425837320574163	0.08152858222110296	FallenMadonnaWithTheBigBoobies	0.0	1975
riskera	0.10120799803333334	1023.0	up	intensional	8	0.04425837320574163	0.08152858222110296	Mymla X	0.0	1976
riskera	0.10120799803333334	1023.0	up	intensional	8	0.04425837320574163	0.08152858222110296	NilleMilleTjejen	0.0	1975
riskera	0.10120799803333334	1023.0	up	intensional	8	0.04425837320574163	0.08152858222110296	Myzan	0.0	1976
riskera	0.10120799803333334	1023.0	up	intensional	8	0.04425837320574163	0.08152858222110296	allakantralla	0.0	1976
riskera	0.10120799803333334	1023.0	up	intensional	8	0.04425837320574163	0.08152858222110296	mimo	0.0	1976
riskera	0.10120799803333334	1023.0	up	intensional	8	0.04425837320574163	0.08152858222110296	Virga	1.0	1975
riskera	0.10120799803333334	1023.0	up	intensional	8	0.04425837320574163	0.08152858222110296	Amulett	0.0	1976
riskera	0.10120799803333334	1023.0	up	intensional	8	0.04425837320574163	0.08152858222110296	Vitros	0.0	1976
riskera	0.10120799803333334	1023.0	up	intensional	8	0.04425837320574163	0.08152858222110296	Seka	0.0	1975
riskera	0.10120799803333334	1023.0	up	intensional	8	0.04425837320574163	0.08152858222110296	Niccipicci	0.0	1976
riskera	0.10120799803333334	1023.0	up	intensional	8	0.04425837320574163	0.08152858222110296	Heureka	0.0	1975
riskera	0.10120799803333334	1023.0	up	intensional	8	0.04425837320574163	0.08152858222110296	Ninnis75	0.0	1976
riskera	0.10120799803333334	1023.0	up	intensional	8	0.04425837320574163	0.08152858222110296	NadiaMi	0.0	1975
riskera	0.10120799803333334	1023.0	up	intensional	8	0.04425837320574163	0.08152858222110296	Gojtan	0.0	1976
riskera	0.10120799803333334	1023.0	up	intensional	8	0.04425837320574163	0.08152858222110296	tusselisan	0.0	1976
riskera	0.10120799803333334	1023.0	up	intensional	8	0.04425837320574163	0.08152858222110296	Johan75	0.18181818181818182	1976
riskera	0.10120799803333334	1023.0	up	intensional	8	0.04425837320574163	0.08152858222110296	Horst	0.0	1976
riskera	0.10120799803333334	1023.0	up	intensional	8	0.04425837320574163	0.08152858222110296	glader	0.0	1975
riskera	0.10120799803333334	1023.0	up	intensional	8	0.04425837320574163	0.08152858222110296	Jenny28	0.0	1976
riskera	0.10120799803333334	1023.0	up	intensional	8	0.04425837320574163	0.08152858222110296	Kuben	0.0	1975
riskera	0.10120799803333334	1023.0	up	intensional	8	0.04425837320574163	0.08152858222110296	maj09	0.0	1976
