variable	community	freq	trend	sclass	cohort	value	test1	test2	test3	test4	value2	speaker	indvalue	yob
komma	0.6056467489333334	86311.0	up	other	5	0.532392520920198	0	0	1	0	0.2922529464588043	Tida77	0.40816326530612246	1978
komma	0.6056467489333334	86311.0	up	other	5	0.532392520920198	0	0	1	0	0.2922529464588043	Mikah	0.26666666666666666	1979
komma	0.6056467489333334	86311.0	up	other	5	0.532392520920198	0	0	1	0	0.2922529464588043	Snoffsan	0.9509803921568627	1980
komma	0.6056467489333334	86311.0	up	other	5	0.532392520920198	0	0	1	0	0.2922529464588043	Pyris	0.7280701754385965	1978
komma	0.6056467489333334	86311.0	up	other	5	0.532392520920198	0	0	1	0	0.2922529464588043	Chaktio	0.1503267973856209	1977
komma	0.6056467489333334	86311.0	up	other	5	0.532392520920198	0	0	1	0	0.2922529464588043	BrödernaBus	0.6097560975609756	1980
komma	0.6056467489333334	86311.0	up	other	5	0.532392520920198	0	0	1	0	0.2922529464588043	Lilla JJ	0.04745762711864407	1978
komma	0.6056467489333334	86311.0	up	other	5	0.532392520920198	0	0	1	0	0.2922529464588043	Mary Wollstonecraft	0.029411764705882353	1978
komma	0.6056467489333334	86311.0	up	other	5	0.532392520920198	0	0	1	0	0.2922529464588043	Skruttis1979	0.6589147286821705	1979
komma	0.6056467489333334	86311.0	up	other	5	0.532392520920198	0	0	1	0	0.2922529464588043	miljarden	0.8461538461538461	1977
komma	0.6056467489333334	86311.0	up	other	5	0.532392520920198	0	0	1	0	0.2922529464588043	WhiteAngels	0.7326732673267327	1980
komma	0.6056467489333334	86311.0	up	other	5	0.532392520920198	0	0	1	0	0.2922529464588043	Kina79	0.04918032786885246	1980
komma	0.6056467489333334	86311.0	up	other	5	0.532392520920198	0	0	1	0	0.2922529464588043	AW76	0.7619047619047619	1977
komma	0.6056467489333334	86311.0	up	other	5	0.532392520920198	0	0	1	0	0.2922529464588043	Mania x2	0.0056179775280898875	1978
komma	0.6056467489333334	86311.0	up	other	5	0.532392520920198	0	0	1	0	0.2922529464588043	Bullan1978	0.7884615384615384	1979
komma	0.6056467489333334	86311.0	up	other	5	0.532392520920198	0	0	1	0	0.2922529464588043	Tokfia 7	0.3125	1978
komma	0.6056467489333334	86311.0	up	other	5	0.532392520920198	0	0	1	0	0.2922529464588043	zoi	0.0	1977
komma	0.6056467489333334	86311.0	up	other	5	0.532392520920198	0	0	1	0	0.2922529464588043	Scilia	0.8636363636363636	1980
komma	0.6056467489333334	86311.0	up	other	6	0.573939593968291	0	0	1	0	0.29900659888837355	elinville	0.7821782178217822	1981
komma	0.6056467489333334	86311.0	up	other	6	0.573939593968291	0	0	1	0	0.29900659888837355	Miss Cee	0.08648648648648649	1981
komma	0.6056467489333334	86311.0	up	other	6	0.573939593968291	0	0	1	0	0.29900659888837355	Fridapida	0.5789473684210527	1982
komma	0.6056467489333334	86311.0	up	other	6	0.573939593968291	0	0	1	0	0.29900659888837355	StaffenAssar	0.19148936170212766	1983
komma	0.6056467489333334	86311.0	up	other	6	0.573939593968291	0	0	1	0	0.29900659888837355	RiNan	0.7238805970149254	1984
komma	0.6056467489333334	86311.0	up	other	6	0.573939593968291	0	0	1	0	0.29900659888837355	Gladabarnensmamma	0.9444444444444444	1983
komma	0.6056467489333334	86311.0	up	other	6	0.573939593968291	0	0	1	0	0.29900659888837355	sara1981	0.4375	1982
komma	0.6056467489333334	86311.0	up	other	6	0.573939593968291	0	0	1	0	0.29900659888837355	bambigirl	0.9626168224299065	1982
komma	0.6056467489333334	86311.0	up	other	6	0.573939593968291	0	0	1	0	0.29900659888837355	Beckah82	0.7377049180327869	1983
komma	0.6056467489333334	86311.0	up	other	6	0.573939593968291	0	0	1	0	0.29900659888837355	FreeForAll	0.920863309352518	1984
komma	0.6056467489333334	86311.0	up	other	6	0.573939593968291	0	0	1	0	0.29900659888837355	Fraggelgirl	0.8207547169811321	1981
komma	0.6056467489333334	86311.0	up	other	6	0.573939593968291	0	0	1	0	0.29900659888837355	idiblon	0.33070866141732286	1982
komma	0.6056467489333334	86311.0	up	other	6	0.573939593968291	0	0	1	0	0.29900659888837355	Lilla Morran	0.6106194690265486	1984
komma	0.6056467489333334	86311.0	up	other	6	0.573939593968291	0	0	1	0	0.29900659888837355	MrsCharlotte	0.9282700421940928	1981
komma	0.6056467489333334	86311.0	up	other	6	0.573939593968291	0	0	1	0	0.29900659888837355	Akilla	0.925	1983
komma	0.6056467489333334	86311.0	up	other	6	0.573939593968291	0	0	1	0	0.29900659888837355	skorpiona	0.9329896907216495	1981
komma	0.6056467489333334	86311.0	up	other	6	0.573939593968291	0	0	1	0	0.29900659888837355	Snooze	0.5357142857142857	1981
komma	0.6056467489333334	86311.0	up	other	6	0.573939593968291	0	0	1	0	0.29900659888837355	Jamieolivia	0.0	1983
komma	0.6056467489333334	86311.0	up	other	6	0.573939593968291	0	0	1	0	0.29900659888837355	mariaheterjag	0.9637096774193549	1982
komma	0.6056467489333334	86311.0	up	other	6	0.573939593968291	0	0	1	0	0.29900659888837355	ModestyB	0.5111111111111111	1982
komma	0.6056467489333334	86311.0	up	other	6	0.573939593968291	0	0	1	0	0.29900659888837355	hejsvej	0.6666666666666666	1983
komma	0.6056467489333334	86311.0	up	other	6	0.573939593968291	0	0	1	0	0.29900659888837355	morotsland	0.08450704225352113	1981
komma	0.6056467489333334	86311.0	up	other	6	0.573939593968291	0	0	1	0	0.29900659888837355	Alisa	0.2709677419354839	1981
komma	0.6056467489333334	86311.0	up	other	6	0.573939593968291	0	0	1	0	0.29900659888837355	IsaCMoJs	0.013333333333333334	1983
komma	0.6056467489333334	86311.0	up	other	6	0.573939593968291	0	0	1	0	0.29900659888837355	ceropegia	0.8875739644970414	1983
komma	0.6056467489333334	86311.0	up	other	6	0.573939593968291	0	0	1	0	0.29900659888837355	Kyssen	0.14634146341463414	1984
komma	0.6056467489333334	86311.0	up	other	6	0.573939593968291	0	0	1	0	0.29900659888837355	Acelise	0.9829059829059829	1984
komma	0.6056467489333334	86311.0	up	other	6	0.573939593968291	0	0	1	0	0.29900659888837355	PurJo	0.09302325581395349	1983
komma	0.6056467489333334	86311.0	up	other	7	0.6288805272058902	0	0	0	1	0.28360853792638135	Lavish	0.66796875	1986
komma	0.6056467489333334	86311.0	up	other	7	0.6288805272058902	0	0	0	1	0.28360853792638135	mirrebusan	0.26666666666666666	1985
komma	0.6056467489333334	86311.0	up	other	7	0.6288805272058902	0	0	0	1	0.28360853792638135	hundpuss	0.9202898550724637	1988
komma	0.6056467489333334	86311.0	up	other	7	0.6288805272058902	0	0	0	1	0.28360853792638135	så mycket bättre	0.17857142857142858	1987
komma	0.6056467489333334	86311.0	up	other	7	0.6288805272058902	0	0	0	1	0.28360853792638135	pluvdo	0.9204545454545454	1987
komma	0.6056467489333334	86311.0	up	other	7	0.6288805272058902	0	0	0	1	0.28360853792638135	Rastafairy	0.8705035971223022	1987
komma	0.6056467489333334	86311.0	up	other	7	0.6288805272058902	0	0	0	1	0.28360853792638135	swiitii	0.390625	1988
komma	0.6056467489333334	86311.0	up	other	7	0.6288805272058902	0	0	0	1	0.28360853792638135	BeccaStina	0.9634146341463414	1987
komma	0.6056467489333334	86311.0	up	other	7	0.6288805272058902	0	0	0	1	0.28360853792638135	Ablan	0.044444444444444446	1986
komma	0.6056467489333334	86311.0	up	other	7	0.6288805272058902	0	0	0	1	0.28360853792638135	Mopsan	0.9013452914798207	1987
komma	0.6056467489333334	86311.0	up	other	7	0.6288805272058902	0	0	0	1	0.28360853792638135	LaFontaine	0.336734693877551	1985
komma	0.6056467489333334	86311.0	up	other	7	0.6288805272058902	0	0	0	1	0.28360853792638135	CuteElliz	0.7833333333333333	1988
komma	0.6056467489333334	86311.0	up	other	7	0.6288805272058902	0	0	0	1	0.28360853792638135	castillo	0.30097087378640774	1988
komma	0.6056467489333334	86311.0	up	other	7	0.6288805272058902	0	0	0	1	0.28360853792638135	Llimen	0.6	1987
komma	0.6056467489333334	86311.0	up	other	7	0.6288805272058902	0	0	0	1	0.28360853792638135	felicityporter	0.9591836734693877	1986
komma	0.6056467489333334	86311.0	up	other	7	0.6288805272058902	0	0	0	1	0.28360853792638135	emme 86	0.7518796992481203	1987
komma	0.6056467489333334	86311.0	up	other	7	0.6288805272058902	0	0	0	1	0.28360853792638135	AAEV	0.9305555555555556	1987
komma	0.6056467489333334	86311.0	up	other	7	0.6288805272058902	0	0	0	1	0.28360853792638135	Dohgon	0.9430379746835443	1988
komma	0.6056467489333334	86311.0	up	other	7	0.6288805272058902	0	0	0	1	0.28360853792638135	Uliise	0.21875	1988
komma	0.6056467489333334	86311.0	up	other	8	0.6236328913103005	0	0	0	1	0.25798459772979115	saltflingan	0.8157894736842105	1990
komma	0.6056467489333334	86311.0	up	other	8	0.6236328913103005	0	0	0	1	0.25798459772979115	fruganL	0.975	1990
komma	0.6056467489333334	86311.0	up	other	8	0.6236328913103005	0	0	0	1	0.25798459772979115	janniahlholm	0.7575757575757576	1991
komma	0.6056467489333334	86311.0	up	other	8	0.6236328913103005	0	0	0	1	0.25798459772979115	mandelblomma	0.849112426035503	1990
komma	0.6056467489333334	86311.0	up	other	8	0.6236328913103005	0	0	0	1	0.25798459772979115	multivitaminjuice	0.35714285714285715	1989
komma	0.6056467489333334	86311.0	up	other	8	0.6236328913103005	0	0	0	1	0.25798459772979115	Fossa	0.015873015873015872	1989
komma	0.6056467489333334	86311.0	up	other	8	0.6236328913103005	0	0	0	1	0.25798459772979115	s89	0.5949367088607594	1990
planera	0.0661176389	1603.0	unclear	intensional	1	0.25	1	0	0	0	0.25	lokisse	0.0	1961
planera	0.0661176389	1603.0	unclear	intensional	1	0.25	1	0	0	0	0.25	anzita	0.5	1960
planera	0.0661176389	1603.0	unclear	intensional	2	0.027777777777777776	1	0	0	0	0.04629629629629631	hymafr	0.16666666666666666	1965
planera	0.0661176389	1603.0	unclear	intensional	2	0.027777777777777776	1	0	0	0	0.04629629629629631	mamita64	0.0	1965
planera	0.0661176389	1603.0	unclear	intensional	2	0.027777777777777776	1	0	0	0	0.04629629629629631	Hillbillie	0.0	1964
planera	0.0661176389	1603.0	unclear	intensional	2	0.027777777777777776	1	0	0	0	0.04629629629629631	Cattis40	0.0	1967
planera	0.0661176389	1603.0	unclear	intensional	2	0.027777777777777776	1	0	0	0	0.04629629629629631	Piri	0.0	1967
planera	0.0661176389	1603.0	unclear	intensional	2	0.027777777777777776	1	0	0	0	0.04629629629629631	Hedi	0.0	1966
planera	0.0661176389	1603.0	unclear	intensional	3	0.0	0	1	0	0	0.0	Väntarochlängtar	0.0	1971
planera	0.0661176389	1603.0	unclear	intensional	3	0.0	0	1	0	0	0.0	Jordgubbssmak	0.0	1968
planera	0.0661176389	1603.0	unclear	intensional	3	0.0	0	1	0	0	0.0	Helene70	0.0	1971
planera	0.0661176389	1603.0	unclear	intensional	3	0.0	0	1	0	0	0.0	Gladhannapanna	0.0	1972
planera	0.0661176389	1603.0	unclear	intensional	3	0.0	0	1	0	0	0.0	guldplutt	0.0	1971
planera	0.0661176389	1603.0	unclear	intensional	4	0.1050127121555693	0	1	0	0	0.16001937090372476	Solkattan	0.0	1976
planera	0.0661176389	1603.0	unclear	intensional	4	0.1050127121555693	0	1	0	0	0.16001937090372476	Butterscotch	0.2727272727272727	1975
planera	0.0661176389	1603.0	unclear	intensional	4	0.1050127121555693	0	1	0	0	0.16001937090372476	CeeJay	0.0	1973
planera	0.0661176389	1603.0	unclear	intensional	4	0.1050127121555693	0	1	0	0	0.16001937090372476	Pallas	0.5714285714285714	1974
planera	0.0661176389	1603.0	unclear	intensional	4	0.1050127121555693	0	1	0	0	0.16001937090372476	JAG är BÄST	0.25	1973
planera	0.0661176389	1603.0	unclear	intensional	4	0.1050127121555693	0	1	0	0	0.16001937090372476	Emmel	0.0	1973
planera	0.0661176389	1603.0	unclear	intensional	4	0.1050127121555693	0	1	0	0	0.16001937090372476	Tyrell	0.0	1973
planera	0.0661176389	1603.0	unclear	intensional	4	0.1050127121555693	0	1	0	0	0.16001937090372476	Dorian Ertymexx	0.1111111111111111	1973
planera	0.0661176389	1603.0	unclear	intensional	4	0.1050127121555693	0	1	0	0	0.16001937090372476	Ninnis75	0.0	1976
planera	0.0661176389	1603.0	unclear	intensional	4	0.1050127121555693	0	1	0	0	0.16001937090372476	Livshlädje	1.0	1974
planera	0.0661176389	1603.0	unclear	intensional	4	0.1050127121555693	0	1	0	0	0.16001937090372476	Vitros	0.0	1976
planera	0.0661176389	1603.0	unclear	intensional	4	0.1050127121555693	0	1	0	0	0.16001937090372476	Livsglädjen	0.0	1973
planera	0.0661176389	1603.0	unclear	intensional	4	0.1050127121555693	0	1	0	0	0.16001937090372476	Madame Mom	0.0	1974
planera	0.0661176389	1603.0	unclear	intensional	4	0.1050127121555693	0	1	0	0	0.16001937090372476	TessaS	0.0	1974
planera	0.0661176389	1603.0	unclear	intensional	4	0.1050127121555693	0	1	0	0	0.16001937090372476	Jennie med ie	0.0	1976
planera	0.0661176389	1603.0	unclear	intensional	4	0.1050127121555693	0	1	0	0	0.16001937090372476	allakantralla	0.0	1976
planera	0.0661176389	1603.0	unclear	intensional	4	0.1050127121555693	0	1	0	0	0.16001937090372476	NadiaMi	0.0	1975
planera	0.0661176389	1603.0	unclear	intensional	4	0.1050127121555693	0	1	0	0	0.16001937090372476	Fama123	0.0	1974
planera	0.0661176389	1603.0	unclear	intensional	4	0.1050127121555693	0	1	0	0	0.16001937090372476	Myra	0.0	1973
planera	0.0661176389	1603.0	unclear	intensional	4	0.1050127121555693	0	1	0	0	0.16001937090372476	Gojtan	0.0	1976
planera	0.0661176389	1603.0	unclear	intensional	4	0.1050127121555693	0	1	0	0	0.16001937090372476	IsaN	0.0	1974
planera	0.0661176389	1603.0	unclear	intensional	5	0.09166666666666667	0	0	1	0	0.15468750000000006	Lorelei	0.0	1978
planera	0.0661176389	1603.0	unclear	intensional	5	0.09166666666666667	0	0	1	0	0.15468750000000006	giftgrodan	0.0	1980
planera	0.0661176389	1603.0	unclear	intensional	5	0.09166666666666667	0	0	1	0	0.15468750000000006	Mania x2	0.0	1978
planera	0.0661176389	1603.0	unclear	intensional	5	0.09166666666666667	0	0	1	0	0.15468750000000006	hannis	0.0	1979
planera	0.0661176389	1603.0	unclear	intensional	5	0.09166666666666667	0	0	1	0	0.15468750000000006	Mikah	0.0	1979
planera	0.0661176389	1603.0	unclear	intensional	5	0.09166666666666667	0	0	1	0	0.15468750000000006	Anova	0.0	1979
planera	0.0661176389	1603.0	unclear	intensional	5	0.09166666666666667	0	0	1	0	0.15468750000000006	Daimis	0.0	1977
planera	0.0661176389	1603.0	unclear	intensional	5	0.09166666666666667	0	0	1	0	0.15468750000000006	Tigra79	0.0	1980
planera	0.0661176389	1603.0	unclear	intensional	5	0.09166666666666667	0	0	1	0	0.15468750000000006	högbergarna	0.0	1979
planera	0.0661176389	1603.0	unclear	intensional	5	0.09166666666666667	0	0	1	0	0.15468750000000006	Tida77	1.0	1978
planera	0.0661176389	1603.0	unclear	intensional	5	0.09166666666666667	0	0	1	0	0.15468750000000006	Snoffsan	0.0	1980
planera	0.0661176389	1603.0	unclear	intensional	5	0.09166666666666667	0	0	1	0	0.15468750000000006	Pyris	0.0	1978
planera	0.0661176389	1603.0	unclear	intensional	5	0.09166666666666667	0	0	1	0	0.15468750000000006	modestyclara	0.1	1979
planera	0.0661176389	1603.0	unclear	intensional	5	0.09166666666666667	0	0	1	0	0.15468750000000006	WhiteAngels	0.3333333333333333	1980
planera	0.0661176389	1603.0	unclear	intensional	5	0.09166666666666667	0	0	1	0	0.15468750000000006	AW76	0.0	1977
planera	0.0661176389	1603.0	unclear	intensional	5	0.09166666666666667	0	0	1	0	0.15468750000000006	Anatha	0.0	1979
planera	0.0661176389	1603.0	unclear	intensional	5	0.09166666666666667	0	0	1	0	0.15468750000000006	BrödernaBus	0.0	1980
planera	0.0661176389	1603.0	unclear	intensional	5	0.09166666666666667	0	0	1	0	0.15468750000000006	Kina79	0.0	1980
planera	0.0661176389	1603.0	unclear	intensional	5	0.09166666666666667	0	0	1	0	0.15468750000000006	miljarden	0.0	1977
planera	0.0661176389	1603.0	unclear	intensional	5	0.09166666666666667	0	0	1	0	0.15468750000000006	Bullan1978	0.0	1979
planera	0.0661176389	1603.0	unclear	intensional	5	0.09166666666666667	0	0	1	0	0.15468750000000006	Chaktio	0.0	1977
planera	0.0661176389	1603.0	unclear	intensional	5	0.09166666666666667	0	0	1	0	0.15468750000000006	yodi	0.0	1980
planera	0.0661176389	1603.0	unclear	intensional	5	0.09166666666666667	0	0	1	0	0.15468750000000006	Lilla JJ	0.0	1978
planera	0.0661176389	1603.0	unclear	intensional	5	0.09166666666666667	0	0	1	0	0.15468750000000006	Tokfia 7	1.0	1978
planera	0.0661176389	1603.0	unclear	intensional	5	0.09166666666666667	0	0	1	0	0.15468750000000006	Zezana	0.0	1980
planera	0.0661176389	1603.0	unclear	intensional	5	0.09166666666666667	0	0	1	0	0.15468750000000006	Mary Wollstonecraft	0.0	1978
planera	0.0661176389	1603.0	unclear	intensional	5	0.09166666666666667	0	0	1	0	0.15468750000000006	Mama Me	0.0	1977
planera	0.0661176389	1603.0	unclear	intensional	5	0.09166666666666667	0	0	1	0	0.15468750000000006	zoi	0.0	1977
planera	0.0661176389	1603.0	unclear	intensional	5	0.09166666666666667	0	0	1	0	0.15468750000000006	Scilia	0.0	1980
planera	0.0661176389	1603.0	unclear	intensional	5	0.09166666666666667	0	0	1	0	0.15468750000000006	Skruttis1979	0.5	1979
planera	0.0661176389	1603.0	unclear	intensional	5	0.09166666666666667	0	0	1	0	0.15468750000000006	Stella 78	0.0	1979
planera	0.0661176389	1603.0	unclear	intensional	5	0.09166666666666667	0	0	1	0	0.15468750000000006	Flisan79	0.0	1980
planera	0.0661176389	1603.0	unclear	intensional	6	0.08035714285714286	0	0	1	0	0.14349489795918363	sara1981	0.0	1982
planera	0.0661176389	1603.0	unclear	intensional	6	0.08035714285714286	0	0	1	0	0.14349489795918363	Miss Cee	0.0	1981
planera	0.0661176389	1603.0	unclear	intensional	6	0.08035714285714286	0	0	1	0	0.14349489795918363	Jamieolivia	0.0	1983
planera	0.0661176389	1603.0	unclear	intensional	6	0.08035714285714286	0	0	1	0	0.14349489795918363	idiblon	1.0	1982
planera	0.0661176389	1603.0	unclear	intensional	6	0.08035714285714286	0	0	1	0	0.14349489795918363	Fridapida	0.0	1982
planera	0.0661176389	1603.0	unclear	intensional	6	0.08035714285714286	0	0	1	0	0.14349489795918363	ModestyB	0.25	1982
planera	0.0661176389	1603.0	unclear	intensional	6	0.08035714285714286	0	0	1	0	0.14349489795918363	bambigirl	0.0	1982
planera	0.0661176389	1603.0	unclear	intensional	6	0.08035714285714286	0	0	1	0	0.14349489795918363	Snooze	0.0	1981
planera	0.0661176389	1603.0	unclear	intensional	6	0.08035714285714286	0	0	1	0	0.14349489795918363	Alisa	0.0	1981
planera	0.0661176389	1603.0	unclear	intensional	6	0.08035714285714286	0	0	1	0	0.14349489795918363	Beckah82	0.0	1983
planera	0.0661176389	1603.0	unclear	intensional	6	0.08035714285714286	0	0	1	0	0.14349489795918363	MrsCharlotte	0.0	1981
planera	0.0661176389	1603.0	unclear	intensional	6	0.08035714285714286	0	0	1	0	0.14349489795918363	Acelise	0.0	1984
planera	0.0661176389	1603.0	unclear	intensional	6	0.08035714285714286	0	0	1	0	0.14349489795918363	elinville	1.0	1981
planera	0.0661176389	1603.0	unclear	intensional	6	0.08035714285714286	0	0	1	0	0.14349489795918363	Lilla Morran	0.0	1984
planera	0.0661176389	1603.0	unclear	intensional	6	0.08035714285714286	0	0	1	0	0.14349489795918363	Akilla	0.0	1983
planera	0.0661176389	1603.0	unclear	intensional	6	0.08035714285714286	0	0	1	0	0.14349489795918363	mariaheterjag	0.0	1982
planera	0.0661176389	1603.0	unclear	intensional	6	0.08035714285714286	0	0	1	0	0.14349489795918363	skorpiona	0.0	1981
planera	0.0661176389	1603.0	unclear	intensional	6	0.08035714285714286	0	0	1	0	0.14349489795918363	Gladabarnensmamma	0.0	1983
planera	0.0661176389	1603.0	unclear	intensional	6	0.08035714285714286	0	0	1	0	0.14349489795918363	RiNan	0.0	1984
planera	0.0661176389	1603.0	unclear	intensional	6	0.08035714285714286	0	0	1	0	0.14349489795918363	Kyssen	0.0	1984
planera	0.0661176389	1603.0	unclear	intensional	6	0.08035714285714286	0	0	1	0	0.14349489795918363	PurJo	0.0	1983
planera	0.0661176389	1603.0	unclear	intensional	6	0.08035714285714286	0	0	1	0	0.14349489795918363	morotsland	0.0	1981
planera	0.0661176389	1603.0	unclear	intensional	6	0.08035714285714286	0	0	1	0	0.14349489795918363	IsaCMoJs	0.0	1983
planera	0.0661176389	1603.0	unclear	intensional	6	0.08035714285714286	0	0	1	0	0.14349489795918363	hejsvej	0.0	1983
planera	0.0661176389	1603.0	unclear	intensional	6	0.08035714285714286	0	0	1	0	0.14349489795918363	StaffenAssar	0.0	1983
planera	0.0661176389	1603.0	unclear	intensional	6	0.08035714285714286	0	0	1	0	0.14349489795918363	Fraggelgirl	0.0	1981
planera	0.0661176389	1603.0	unclear	intensional	6	0.08035714285714286	0	0	1	0	0.14349489795918363	FreeForAll	0.0	1984
planera	0.0661176389	1603.0	unclear	intensional	6	0.08035714285714286	0	0	1	0	0.14349489795918363	ceropegia	0.0	1983
planera	0.0661176389	1603.0	unclear	intensional	7	0.06618819776714513	0	0	0	1	0.11147485939729711	Lavish	0.0	1986
planera	0.0661176389	1603.0	unclear	intensional	7	0.06618819776714513	0	0	0	1	0.11147485939729711	felicityporter	0.0	1986
planera	0.0661176389	1603.0	unclear	intensional	7	0.06618819776714513	0	0	0	1	0.11147485939729711	pluvdo	0.0	1987
planera	0.0661176389	1603.0	unclear	intensional	7	0.06618819776714513	0	0	0	1	0.11147485939729711	hundpuss	0.09090909090909091	1988
planera	0.0661176389	1603.0	unclear	intensional	7	0.06618819776714513	0	0	0	1	0.11147485939729711	Uliise	0.0	1988
planera	0.0661176389	1603.0	unclear	intensional	7	0.06618819776714513	0	0	0	1	0.11147485939729711	castillo	0.0	1988
planera	0.0661176389	1603.0	unclear	intensional	7	0.06618819776714513	0	0	0	1	0.11147485939729711	BeccaStina	0.0	1987
planera	0.0661176389	1603.0	unclear	intensional	7	0.06618819776714513	0	0	0	1	0.11147485939729711	så mycket bättre	0.0	1987
planera	0.0661176389	1603.0	unclear	intensional	7	0.06618819776714513	0	0	0	1	0.11147485939729711	CuteElliz	0.0	1988
planera	0.0661176389	1603.0	unclear	intensional	7	0.06618819776714513	0	0	0	1	0.11147485939729711	LaFontaine	0.16666666666666666	1985
planera	0.0661176389	1603.0	unclear	intensional	7	0.06618819776714513	0	0	0	1	0.11147485939729711	Ablan	0.0	1986
planera	0.0661176389	1603.0	unclear	intensional	7	0.06618819776714513	0	0	0	1	0.11147485939729711	AAEV	0.0	1987
planera	0.0661176389	1603.0	unclear	intensional	7	0.06618819776714513	0	0	0	1	0.11147485939729711	Rastafairy	1.0	1987
planera	0.0661176389	1603.0	unclear	intensional	7	0.06618819776714513	0	0	0	1	0.11147485939729711	mirrebusan	0.0	1985
planera	0.0661176389	1603.0	unclear	intensional	7	0.06618819776714513	0	0	0	1	0.11147485939729711	Mopsan	0.0	1987
planera	0.0661176389	1603.0	unclear	intensional	7	0.06618819776714513	0	0	0	1	0.11147485939729711	Dohgon	0.0	1988
planera	0.0661176389	1603.0	unclear	intensional	7	0.06618819776714513	0	0	0	1	0.11147485939729711	Llimen	0.0	1987
planera	0.0661176389	1603.0	unclear	intensional	7	0.06618819776714513	0	0	0	1	0.11147485939729711	emme 86	0.0	1987
planera	0.0661176389	1603.0	unclear	intensional	7	0.06618819776714513	0	0	0	1	0.11147485939729711	swiitii	0.0	1988
planera	0.0661176389	1603.0	unclear	intensional	8	0.09523809523809523	0	0	0	1	0.16326530612244897	mandelblomma	0.0	1990
planera	0.0661176389	1603.0	unclear	intensional	8	0.09523809523809523	0	0	0	1	0.16326530612244897	saltflingan	0.0	1990
planera	0.0661176389	1603.0	unclear	intensional	8	0.09523809523809523	0	0	0	1	0.16326530612244897	janniahlholm	0.0	1991
planera	0.0661176389	1603.0	unclear	intensional	8	0.09523809523809523	0	0	0	1	0.16326530612244897	fruganL	0.6666666666666666	1990
planera	0.0661176389	1603.0	unclear	intensional	8	0.09523809523809523	0	0	0	1	0.16326530612244897	s89	0.0	1990
planera	0.0661176389	1603.0	unclear	intensional	8	0.09523809523809523	0	0	0	1	0.16326530612244897	Fossa	0.0	1989
planera	0.0661176389	1603.0	unclear	intensional	8	0.09523809523809523	0	0	0	1	0.16326530612244897	multivitaminjuice	0.0	1989
riskera	0.10120799803333334	1023.0	up	intensional	1	0.5	1	0	0	0	0.5	lokisse	0.0	1961
riskera	0.10120799803333334	1023.0	up	intensional	1	0.5	1	0	0	0	0.5	anzita	1.0	1960
riskera	0.10120799803333334	1023.0	up	intensional	2	0.0625	1	0	0	0	0.10416666666666667	hymafr	0.375	1965
riskera	0.10120799803333334	1023.0	up	intensional	2	0.0625	1	0	0	0	0.10416666666666667	mamita64	0.0	1965
riskera	0.10120799803333334	1023.0	up	intensional	2	0.0625	1	0	0	0	0.10416666666666667	Cattis40	0.0	1967
riskera	0.10120799803333334	1023.0	up	intensional	2	0.0625	1	0	0	0	0.10416666666666667	Piri	0.0	1967
riskera	0.10120799803333334	1023.0	up	intensional	2	0.0625	1	0	0	0	0.10416666666666667	Hedi	0.0	1966
riskera	0.10120799803333334	1023.0	up	intensional	2	0.0625	1	0	0	0	0.10416666666666667	Hillbillie	0.0	1964
riskera	0.10120799803333334	1023.0	up	intensional	3	0.0	0	1	0	0	0.0	Helene70	0.0	1971
riskera	0.10120799803333334	1023.0	up	intensional	3	0.0	0	1	0	0	0.0	Jordgubbssmak	0.0	1968
riskera	0.10120799803333334	1023.0	up	intensional	3	0.0	0	1	0	0	0.0	guldplutt	0.0	1971
riskera	0.10120799803333334	1023.0	up	intensional	3	0.0	0	1	0	0	0.0	Gladhannapanna	0.0	1972
riskera	0.10120799803333334	1023.0	up	intensional	3	0.0	0	1	0	0	0.0	Väntarochlängtar	0.0	1971
riskera	0.10120799803333334	1023.0	up	intensional	4	0.07839845339845339	0	1	0	0	0.13056960676008295	JAG är BÄST	0.0	1973
riskera	0.10120799803333334	1023.0	up	intensional	4	0.07839845339845339	0	1	0	0	0.13056960676008295	Butterscotch	0.0	1975
riskera	0.10120799803333334	1023.0	up	intensional	4	0.07839845339845339	0	1	0	0	0.13056960676008295	Dorian Ertymexx	0.041666666666666664	1973
riskera	0.10120799803333334	1023.0	up	intensional	4	0.07839845339845339	0	1	0	0	0.13056960676008295	Pallas	0.5277777777777778	1974
riskera	0.10120799803333334	1023.0	up	intensional	4	0.07839845339845339	0	1	0	0	0.13056960676008295	Jennie med ie	0.0	1976
riskera	0.10120799803333334	1023.0	up	intensional	4	0.07839845339845339	0	1	0	0	0.13056960676008295	CeeJay	0.0	1973
riskera	0.10120799803333334	1023.0	up	intensional	4	0.07839845339845339	0	1	0	0	0.13056960676008295	Emmel	0.0	1973
riskera	0.10120799803333334	1023.0	up	intensional	4	0.07839845339845339	0	1	0	0	0.13056960676008295	TessaS	0.07692307692307693	1974
riskera	0.10120799803333334	1023.0	up	intensional	4	0.07839845339845339	0	1	0	0	0.13056960676008295	Tyrell	0.0	1973
riskera	0.10120799803333334	1023.0	up	intensional	4	0.07839845339845339	0	1	0	0	0.13056960676008295	Madame Mom	0.0	1974
riskera	0.10120799803333334	1023.0	up	intensional	4	0.07839845339845339	0	1	0	0	0.13056960676008295	Livshlädje	1.0	1974
