variable	community	freq	trend	sclass	cohort	value	test1	test2	test3	test4	value2	speaker	indvalue
komma	0.6056467489333334	86311.0	up	other	3	0.5517811550093079	0	0	1	0	0.29558930458392824	Tida77	0.40816326530612246
komma	0.6056467489333334	86311.0	up	other	3	0.5517811550093079	0	0	1	0	0.29558930458392824	Mikah	0.26666666666666666
komma	0.6056467489333334	86311.0	up	other	3	0.5517811550093079	0	0	1	0	0.29558930458392824	mariaheterjag	0.9637096774193549
komma	0.6056467489333334	86311.0	up	other	3	0.5517811550093079	0	0	1	0	0.29558930458392824	Snoffsan	0.9509803921568627
komma	0.6056467489333334	86311.0	up	other	3	0.5517811550093079	0	0	1	0	0.29558930458392824	ModestyB	0.5111111111111111
komma	0.6056467489333334	86311.0	up	other	3	0.5517811550093079	0	0	1	0	0.29558930458392824	hejsvej	0.6666666666666666
komma	0.6056467489333334	86311.0	up	other	3	0.5517811550093079	0	0	1	0	0.29558930458392824	Pyris	0.7280701754385965
komma	0.6056467489333334	86311.0	up	other	3	0.5517811550093079	0	0	1	0	0.29558930458392824	morotsland	0.08450704225352113
komma	0.6056467489333334	86311.0	up	other	3	0.5517811550093079	0	0	1	0	0.29558930458392824	Alisa	0.2709677419354839
komma	0.6056467489333334	86311.0	up	other	3	0.5517811550093079	0	0	1	0	0.29558930458392824	Chaktio	0.1503267973856209
komma	0.6056467489333334	86311.0	up	other	3	0.5517811550093079	0	0	1	0	0.29558930458392824	IsaCMoJs	0.013333333333333334
komma	0.6056467489333334	86311.0	up	other	3	0.5517811550093079	0	0	1	0	0.29558930458392824	BrödernaBus	0.6097560975609756
komma	0.6056467489333334	86311.0	up	other	3	0.5517811550093079	0	0	1	0	0.29558930458392824	Lilla JJ	0.04745762711864407
komma	0.6056467489333334	86311.0	up	other	3	0.5517811550093079	0	0	1	0	0.29558930458392824	ceropegia	0.8875739644970414
komma	0.6056467489333334	86311.0	up	other	3	0.5517811550093079	0	0	1	0	0.29558930458392824	Mary Wollstonecraft	0.029411764705882353
komma	0.6056467489333334	86311.0	up	other	3	0.5517811550093079	0	0	1	0	0.29558930458392824	Skruttis1979	0.6589147286821705
komma	0.6056467489333334	86311.0	up	other	3	0.5517811550093079	0	0	1	0	0.29558930458392824	miljarden	0.8461538461538461
komma	0.6056467489333334	86311.0	up	other	3	0.5517811550093079	0	0	1	0	0.29558930458392824	WhiteAngels	0.7326732673267327
komma	0.6056467489333334	86311.0	up	other	3	0.5517811550093079	0	0	1	0	0.29558930458392824	Kina79	0.04918032786885246
komma	0.6056467489333334	86311.0	up	other	3	0.5517811550093079	0	0	1	0	0.29558930458392824	AW76	0.7619047619047619
komma	0.6056467489333334	86311.0	up	other	3	0.5517811550093079	0	0	1	0	0.29558930458392824	Mania x2	0.0056179775280898875
komma	0.6056467489333334	86311.0	up	other	3	0.5517811550093079	0	0	1	0	0.29558930458392824	Kyssen	0.14634146341463414
komma	0.6056467489333334	86311.0	up	other	3	0.5517811550093079	0	0	1	0	0.29558930458392824	Acelise	0.9829059829059829
komma	0.6056467489333334	86311.0	up	other	3	0.5517811550093079	0	0	1	0	0.29558930458392824	Bullan1978	0.7884615384615384
komma	0.6056467489333334	86311.0	up	other	3	0.5517811550093079	0	0	1	0	0.29558930458392824	Tokfia 7	0.3125
komma	0.6056467489333334	86311.0	up	other	3	0.5517811550093079	0	0	1	0	0.29558930458392824	zoi	0.0
komma	0.6056467489333334	86311.0	up	other	3	0.5517811550093079	0	0	1	0	0.29558930458392824	Scilia	0.8636363636363636
komma	0.6056467489333334	86311.0	up	other	3	0.5517811550093079	0	0	1	0	0.29558930458392824	PurJo	0.09302325581395349
komma	0.6056467489333334	86311.0	up	other	4	0.6274677021570777	0	0	0	1	0.2767253103465171	Lavish	0.66796875
komma	0.6056467489333334	86311.0	up	other	4	0.6274677021570777	0	0	0	1	0.2767253103465171	mirrebusan	0.26666666666666666
komma	0.6056467489333334	86311.0	up	other	4	0.6274677021570777	0	0	0	1	0.2767253103465171	hundpuss	0.9202898550724637
komma	0.6056467489333334	86311.0	up	other	4	0.6274677021570777	0	0	0	1	0.2767253103465171	så mycket bättre	0.17857142857142858
komma	0.6056467489333334	86311.0	up	other	4	0.6274677021570777	0	0	0	1	0.2767253103465171	pluvdo	0.9204545454545454
komma	0.6056467489333334	86311.0	up	other	4	0.6274677021570777	0	0	0	1	0.2767253103465171	Rastafairy	0.8705035971223022
komma	0.6056467489333334	86311.0	up	other	4	0.6274677021570777	0	0	0	1	0.2767253103465171	saltflingan	0.8157894736842105
komma	0.6056467489333334	86311.0	up	other	4	0.6274677021570777	0	0	0	1	0.2767253103465171	fruganL	0.975
komma	0.6056467489333334	86311.0	up	other	4	0.6274677021570777	0	0	0	1	0.2767253103465171	swiitii	0.390625
komma	0.6056467489333334	86311.0	up	other	4	0.6274677021570777	0	0	0	1	0.2767253103465171	BeccaStina	0.9634146341463414
komma	0.6056467489333334	86311.0	up	other	4	0.6274677021570777	0	0	0	1	0.2767253103465171	janniahlholm	0.7575757575757576
komma	0.6056467489333334	86311.0	up	other	4	0.6274677021570777	0	0	0	1	0.2767253103465171	Ablan	0.044444444444444446
komma	0.6056467489333334	86311.0	up	other	4	0.6274677021570777	0	0	0	1	0.2767253103465171	Mopsan	0.9013452914798207
komma	0.6056467489333334	86311.0	up	other	4	0.6274677021570777	0	0	0	1	0.2767253103465171	mandelblomma	0.849112426035503
komma	0.6056467489333334	86311.0	up	other	4	0.6274677021570777	0	0	0	1	0.2767253103465171	LaFontaine	0.336734693877551
komma	0.6056467489333334	86311.0	up	other	4	0.6274677021570777	0	0	0	1	0.2767253103465171	CuteElliz	0.7833333333333333
komma	0.6056467489333334	86311.0	up	other	4	0.6274677021570777	0	0	0	1	0.2767253103465171	castillo	0.30097087378640774
komma	0.6056467489333334	86311.0	up	other	4	0.6274677021570777	0	0	0	1	0.2767253103465171	Llimen	0.6
komma	0.6056467489333334	86311.0	up	other	4	0.6274677021570777	0	0	0	1	0.2767253103465171	felicityporter	0.9591836734693877
komma	0.6056467489333334	86311.0	up	other	4	0.6274677021570777	0	0	0	1	0.2767253103465171	emme 86	0.7518796992481203
komma	0.6056467489333334	86311.0	up	other	4	0.6274677021570777	0	0	0	1	0.2767253103465171	AAEV	0.9305555555555556
komma	0.6056467489333334	86311.0	up	other	4	0.6274677021570777	0	0	0	1	0.2767253103465171	Dohgon	0.9430379746835443
komma	0.6056467489333334	86311.0	up	other	4	0.6274677021570777	0	0	0	1	0.2767253103465171	multivitaminjuice	0.35714285714285715
komma	0.6056467489333334	86311.0	up	other	4	0.6274677021570777	0	0	0	1	0.2767253103465171	Fossa	0.015873015873015872
komma	0.6056467489333334	86311.0	up	other	4	0.6274677021570777	0	0	0	1	0.2767253103465171	Uliise	0.21875
komma	0.6056467489333334	86311.0	up	other	4	0.6274677021570777	0	0	0	1	0.2767253103465171	s89	0.5949367088607594
planera	0.0661176389	1603.0	unclear	intensional	1	0.08333333333333333	1	0	0	0	0.125	hymafr	0.16666666666666666
planera	0.0661176389	1603.0	unclear	intensional	1	0.08333333333333333	1	0	0	0	0.125	mamita64	0.0
planera	0.0661176389	1603.0	unclear	intensional	1	0.08333333333333333	1	0	0	0	0.125	Hillbillie	0.0
planera	0.0661176389	1603.0	unclear	intensional	1	0.08333333333333333	1	0	0	0	0.125	lokisse	0.0
planera	0.0661176389	1603.0	unclear	intensional	1	0.08333333333333333	1	0	0	0	0.125	anzita	0.5
planera	0.0661176389	1603.0	unclear	intensional	1	0.08333333333333333	1	0	0	0	0.125	Cattis40	0.0
planera	0.0661176389	1603.0	unclear	intensional	1	0.08333333333333333	1	0	0	0	0.125	Piri	0.0
planera	0.0661176389	1603.0	unclear	intensional	1	0.08333333333333333	1	0	0	0	0.125	Hedi	0.0
planera	0.0661176389	1603.0	unclear	intensional	2	0.08481795981795982	0	1	0	0	0.13701362739824285	Solkattan	0.0
planera	0.0661176389	1603.0	unclear	intensional	2	0.08481795981795982	0	1	0	0	0.13701362739824285	Butterscotch	0.2727272727272727
planera	0.0661176389	1603.0	unclear	intensional	2	0.08481795981795982	0	1	0	0	0.13701362739824285	CeeJay	0.0
planera	0.0661176389	1603.0	unclear	intensional	2	0.08481795981795982	0	1	0	0	0.13701362739824285	Pallas	0.5714285714285714
planera	0.0661176389	1603.0	unclear	intensional	2	0.08481795981795982	0	1	0	0	0.13701362739824285	JAG är BÄST	0.25
planera	0.0661176389	1603.0	unclear	intensional	2	0.08481795981795982	0	1	0	0	0.13701362739824285	Väntarochlängtar	0.0
planera	0.0661176389	1603.0	unclear	intensional	2	0.08481795981795982	0	1	0	0	0.13701362739824285	Jordgubbssmak	0.0
planera	0.0661176389	1603.0	unclear	intensional	2	0.08481795981795982	0	1	0	0	0.13701362739824285	Emmel	0.0
planera	0.0661176389	1603.0	unclear	intensional	2	0.08481795981795982	0	1	0	0	0.13701362739824285	Helene70	0.0
planera	0.0661176389	1603.0	unclear	intensional	2	0.08481795981795982	0	1	0	0	0.13701362739824285	Tyrell	0.0
planera	0.0661176389	1603.0	unclear	intensional	2	0.08481795981795982	0	1	0	0	0.13701362739824285	Dorian Ertymexx	0.1111111111111111
planera	0.0661176389	1603.0	unclear	intensional	2	0.08481795981795982	0	1	0	0	0.13701362739824285	Ninnis75	0.0
planera	0.0661176389	1603.0	unclear	intensional	2	0.08481795981795982	0	1	0	0	0.13701362739824285	Livshlädje	1.0
planera	0.0661176389	1603.0	unclear	intensional	2	0.08481795981795982	0	1	0	0	0.13701362739824285	Vitros	0.0
planera	0.0661176389	1603.0	unclear	intensional	2	0.08481795981795982	0	1	0	0	0.13701362739824285	Livsglädjen	0.0
planera	0.0661176389	1603.0	unclear	intensional	2	0.08481795981795982	0	1	0	0	0.13701362739824285	Gladhannapanna	0.0
planera	0.0661176389	1603.0	unclear	intensional	2	0.08481795981795982	0	1	0	0	0.13701362739824285	Madame Mom	0.0
planera	0.0661176389	1603.0	unclear	intensional	2	0.08481795981795982	0	1	0	0	0.13701362739824285	TessaS	0.0
planera	0.0661176389	1603.0	unclear	intensional	2	0.08481795981795982	0	1	0	0	0.13701362739824285	Jennie med ie	0.0
planera	0.0661176389	1603.0	unclear	intensional	2	0.08481795981795982	0	1	0	0	0.13701362739824285	allakantralla	0.0
planera	0.0661176389	1603.0	unclear	intensional	2	0.08481795981795982	0	1	0	0	0.13701362739824285	guldplutt	0.0
planera	0.0661176389	1603.0	unclear	intensional	2	0.08481795981795982	0	1	0	0	0.13701362739824285	NadiaMi	0.0
planera	0.0661176389	1603.0	unclear	intensional	2	0.08481795981795982	0	1	0	0	0.13701362739824285	Fama123	0.0
planera	0.0661176389	1603.0	unclear	intensional	2	0.08481795981795982	0	1	0	0	0.13701362739824285	Myra	0.0
planera	0.0661176389	1603.0	unclear	intensional	2	0.08481795981795982	0	1	0	0	0.13701362739824285	Gojtan	0.0
planera	0.0661176389	1603.0	unclear	intensional	2	0.08481795981795982	0	1	0	0	0.13701362739824285	IsaN	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	Lorelei	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	sara1981	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	Miss Cee	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	giftgrodan	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	Mania x2	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	hannis	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	Jamieolivia	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	Mikah	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	Anova	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	Daimis	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	Tigra79	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	högbergarna	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	idiblon	1.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	Tida77	1.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	Fridapida	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	Snoffsan	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	Pyris	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	ModestyB	0.25
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	bambigirl	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	Snooze	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	Alisa	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	modestyclara	0.1
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	Beckah82	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	MrsCharlotte	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	WhiteAngels	0.3333333333333333
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	AW76	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	Anatha	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	BrödernaBus	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	Kina79	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	Acelise	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	miljarden	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	elinville	1.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	Bullan1978	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	Chaktio	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	Lilla Morran	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	yodi	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	Akilla	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	mariaheterjag	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	Lilla JJ	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	Tokfia 7	1.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	skorpiona	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	Gladabarnensmamma	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	Zezana	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	RiNan	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	Mary Wollstonecraft	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	Mama Me	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	zoi	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	Kyssen	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	PurJo	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	morotsland	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	Scilia	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	Skruttis1979	0.5
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	IsaCMoJs	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	hejsvej	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	StaffenAssar	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	Fraggelgirl	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	FreeForAll	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	ceropegia	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	Stella 78	0.0
planera	0.0661176389	1603.0	unclear	intensional	3	0.08638888888888889	0	0	1	0	0.14974074074074084	Flisan79	0.0
planera	0.0661176389	1603.0	unclear	intensional	4	0.07400932400932402	0	0	0	1	0.1252465483234714	Lavish	0.0
planera	0.0661176389	1603.0	unclear	intensional	4	0.07400932400932402	0	0	0	1	0.1252465483234714	mandelblomma	0.0
planera	0.0661176389	1603.0	unclear	intensional	4	0.07400932400932402	0	0	0	1	0.1252465483234714	felicityporter	0.0
planera	0.0661176389	1603.0	unclear	intensional	4	0.07400932400932402	0	0	0	1	0.1252465483234714	pluvdo	0.0
planera	0.0661176389	1603.0	unclear	intensional	4	0.07400932400932402	0	0	0	1	0.1252465483234714	hundpuss	0.09090909090909091
planera	0.0661176389	1603.0	unclear	intensional	4	0.07400932400932402	0	0	0	1	0.1252465483234714	saltflingan	0.0
planera	0.0661176389	1603.0	unclear	intensional	4	0.07400932400932402	0	0	0	1	0.1252465483234714	Uliise	0.0
planera	0.0661176389	1603.0	unclear	intensional	4	0.07400932400932402	0	0	0	1	0.1252465483234714	castillo	0.0
planera	0.0661176389	1603.0	unclear	intensional	4	0.07400932400932402	0	0	0	1	0.1252465483234714	BeccaStina	0.0
planera	0.0661176389	1603.0	unclear	intensional	4	0.07400932400932402	0	0	0	1	0.1252465483234714	så mycket bättre	0.0
planera	0.0661176389	1603.0	unclear	intensional	4	0.07400932400932402	0	0	0	1	0.1252465483234714	CuteElliz	0.0
planera	0.0661176389	1603.0	unclear	intensional	4	0.07400932400932402	0	0	0	1	0.1252465483234714	LaFontaine	0.16666666666666666
planera	0.0661176389	1603.0	unclear	intensional	4	0.07400932400932402	0	0	0	1	0.1252465483234714	Ablan	0.0
planera	0.0661176389	1603.0	unclear	intensional	4	0.07400932400932402	0	0	0	1	0.1252465483234714	AAEV	0.0
planera	0.0661176389	1603.0	unclear	intensional	4	0.07400932400932402	0	0	0	1	0.1252465483234714	Rastafairy	1.0
planera	0.0661176389	1603.0	unclear	intensional	4	0.07400932400932402	0	0	0	1	0.1252465483234714	mirrebusan	0.0
planera	0.0661176389	1603.0	unclear	intensional	4	0.07400932400932402	0	0	0	1	0.1252465483234714	Mopsan	0.0
planera	0.0661176389	1603.0	unclear	intensional	4	0.07400932400932402	0	0	0	1	0.1252465483234714	janniahlholm	0.0
planera	0.0661176389	1603.0	unclear	intensional	4	0.07400932400932402	0	0	0	1	0.1252465483234714	fruganL	0.6666666666666666
planera	0.0661176389	1603.0	unclear	intensional	4	0.07400932400932402	0	0	0	1	0.1252465483234714	Dohgon	0.0
planera	0.0661176389	1603.0	unclear	intensional	4	0.07400932400932402	0	0	0	1	0.1252465483234714	Llimen	0.0
planera	0.0661176389	1603.0	unclear	intensional	4	0.07400932400932402	0	0	0	1	0.1252465483234714	s89	0.0
planera	0.0661176389	1603.0	unclear	intensional	4	0.07400932400932402	0	0	0	1	0.1252465483234714	emme 86	0.0
planera	0.0661176389	1603.0	unclear	intensional	4	0.07400932400932402	0	0	0	1	0.1252465483234714	Fossa	0.0
planera	0.0661176389	1603.0	unclear	intensional	4	0.07400932400932402	0	0	0	1	0.1252465483234714	swiitii	0.0
planera	0.0661176389	1603.0	unclear	intensional	4	0.07400932400932402	0	0	0	1	0.1252465483234714	multivitaminjuice	0.0
riskera	0.10120799803333334	1023.0	up	intensional	1	0.171875	1	0	0	0	0.2578125	hymafr	0.375
riskera	0.10120799803333334	1023.0	up	intensional	1	0.171875	1	0	0	0	0.2578125	mamita64	0.0
riskera	0.10120799803333334	1023.0	up	intensional	1	0.171875	1	0	0	0	0.2578125	lokisse	0.0
riskera	0.10120799803333334	1023.0	up	intensional	1	0.171875	1	0	0	0	0.2578125	Cattis40	0.0
riskera	0.10120799803333334	1023.0	up	intensional	1	0.171875	1	0	0	0	0.2578125	Piri	0.0
riskera	0.10120799803333334	1023.0	up	intensional	1	0.171875	1	0	0	0	0.2578125	anzita	1.0
riskera	0.10120799803333334	1023.0	up	intensional	1	0.171875	1	0	0	0	0.2578125	Hedi	0.0
riskera	0.10120799803333334	1023.0	up	intensional	1	0.171875	1	0	0	0	0.2578125	Hillbillie	0.0
riskera	0.10120799803333334	1023.0	up	intensional	2	0.06332182774490466	0	1	0	0	0.1088257978050878	JAG är BÄST	0.0
riskera	0.10120799803333334	1023.0	up	intensional	2	0.06332182774490466	0	1	0	0	0.1088257978050878	Butterscotch	0.0
riskera	0.10120799803333334	1023.0	up	intensional	2	0.06332182774490466	0	1	0	0	0.1088257978050878	Dorian Ertymexx	0.041666666666666664
riskera	0.10120799803333334	1023.0	up	intensional	2	0.06332182774490466	0	1	0	0	0.1088257978050878	Pallas	0.5277777777777778
riskera	0.10120799803333334	1023.0	up	intensional	2	0.06332182774490466	0	1	0	0	0.1088257978050878	Jennie med ie	0.0
riskera	0.10120799803333334	1023.0	up	intensional	2	0.06332182774490466	0	1	0	0	0.1088257978050878	CeeJay	0.0
riskera	0.10120799803333334	1023.0	up	intensional	2	0.06332182774490466	0	1	0	0	0.1088257978050878	Helene70	0.0
riskera	0.10120799803333334	1023.0	up	intensional	2	0.06332182774490466	0	1	0	0	0.1088257978050878	Jordgubbssmak	0.0
riskera	0.10120799803333334	1023.0	up	intensional	2	0.06332182774490466	0	1	0	0	0.1088257978050878	Emmel	0.0
riskera	0.10120799803333334	1023.0	up	intensional	2	0.06332182774490466	0	1	0	0	0.1088257978050878	TessaS	0.07692307692307693
riskera	0.10120799803333334	1023.0	up	intensional	2	0.06332182774490466	0	1	0	0	0.1088257978050878	Tyrell	0.0
riskera	0.10120799803333334	1023.0	up	intensional	2	0.06332182774490466	0	1	0	0	0.1088257978050878	Madame Mom	0.0
riskera	0.10120799803333334	1023.0	up	intensional	2	0.06332182774490466	0	1	0	0	0.1088257978050878	Livshlädje	1.0
riskera	0.10120799803333334	1023.0	up	intensional	2	0.06332182774490466	0	1	0	0	0.1088257978050878	Livsglädjen	0.0
riskera	0.10120799803333334	1023.0	up	intensional	2	0.06332182774490466	0	1	0	0	0.1088257978050878	allakantralla	0.0
riskera	0.10120799803333334	1023.0	up	intensional	2	0.06332182774490466	0	1	0	0	0.1088257978050878	Vitros	0.0
riskera	0.10120799803333334	1023.0	up	intensional	2	0.06332182774490466	0	1	0	0	0.1088257978050878	guldplutt	0.0
riskera	0.10120799803333334	1023.0	up	intensional	2	0.06332182774490466	0	1	0	0	0.1088257978050878	Fama123	0.0
riskera	0.10120799803333334	1023.0	up	intensional	2	0.06332182774490466	0	1	0	0	0.1088257978050878	Ninnis75	0.0
riskera	0.10120799803333334	1023.0	up	intensional	2	0.06332182774490466	0	1	0	0	0.1088257978050878	Gladhannapanna	0.0
riskera	0.10120799803333334	1023.0	up	intensional	2	0.06332182774490466	0	1	0	0	0.1088257978050878	NadiaMi	0.0
riskera	0.10120799803333334	1023.0	up	intensional	2	0.06332182774490466	0	1	0	0	0.1088257978050878	Gojtan	0.0
riskera	0.10120799803333334	1023.0	up	intensional	2	0.06332182774490466	0	1	0	0	0.1088257978050878	Väntarochlängtar	0.0
riskera	0.10120799803333334	1023.0	up	intensional	2	0.06332182774490466	0	1	0	0	0.1088257978050878	Myra	0.0
riskera	0.10120799803333334	1023.0	up	intensional	2	0.06332182774490466	0	1	0	0	0.1088257978050878	IsaN	0.0
riskera	0.10120799803333334	1023.0	up	intensional	2	0.06332182774490466	0	1	0	0	0.1088257978050878	Solkattan	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	Gladabarnensmamma	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	Beckah82	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	Miss Cee	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	idiblon	0.3333333333333333
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	IsaCMoJs	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	Fridapida	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	Akilla	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	RiNan	0.5
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	Tigra79	0.5
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	Snoffsan	1.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	Jamieolivia	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	morotsland	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	yodi	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	ModestyB	0.6666666666666666
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	Mania x2	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	Anova	0.0
riskera	0.10120799803333334	1023.0	up	intensional	3	0.05833333333333333	0	0	1	0	0.10500000000000007	FreeForAll	0.0
