variable	community	freq	trend	sclass	cohort	value	value2	sag	so	freqlog	comcat	speaker	indvalue	yob	speaker2
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Lillatroll	0.04285714285714286	1974	Lillatroll
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Mina72	0.6666666666666666	1973	Mina72
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Jessie74	0.7368421052631579	1975	Jessie74
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Sigrid	0.075	1975	Sigrid
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	LillaMjau	0.5714285714285714	1975	LillaMjau
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	LA Woman	0.0	1975	LA Woman
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Petrellie	0.9620253164556962	1974	Petrellie
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	QrazyQuties	0.42857142857142855	1974	QrazyQuties
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Heureka	0.7419354838709677	1975	Heureka
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	sockerbomben	0.0	1973	sockerbomben
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	MrsSophie	0.2631578947368421	1975	MrsSophie
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Miemi	0.4634146341463415	1974	Miemi
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Autumnbeauty	0.0	1976	Autumnbeauty
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Betty Boop	0.0	1974	Betty Boop
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Sossan	1.0	1976	Sossan
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Majuni	0.6304347826086957	1974	Majuni
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Madame Mom	0.9333333333333333	1974	Madame Mom
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Rutgers	1.0	1976	Rutgers
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	TessaS	0.6165413533834586	1974	TessaS
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	dorothea	0.045454545454545456	1976	dorothea
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Baronessan	0.9333333333333333	1975	Baronessan
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Petra72	0.0	1973	Petra72
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Mooki	1.0	1975	Mooki
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Nissa	1.0	1975	Nissa
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Labbematte	0.0	1975	Labbematte
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Granada	0.8421052631578947	1975	Granada
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	KickanAnnika	0.0	1975	KickanAnnika
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Tessa606	0.45454545454545453	1973	Tessa606
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Torparn	0.9230769230769231	1975	Torparn
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	MammaU	0.02631578947368421	1973	MammaU
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	5 barn Waldenryd	0.5	1976	5 barn Waldenryd
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Sarge	0.125	1976	Sarge
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Smulanflen	1.0	1974	Smulanflen
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Pikapika	0.0	1974	Pikapika
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Nöjd	0.8571428571428571	1975	Nöjd
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	fenja	0.05263157894736842	1973	fenja
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Dreamrose	0.25925925925925924	1975	Dreamrose
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	flixflax	1.0	1976	flixflax
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Anti75	0.8	1976	Anti75
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	lillan kba	0.0	1974	lillan kba
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Assis	0.9565217391304348	1974	Assis
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	FCBJ	0.6666666666666666	1974	FCBJ
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	isblomma	0.0	1974	isblomma
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Fröken Julie	0.8333333333333334	1976	Fröken Julie
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Sockerpinglan	0.043478260869565216	1973	Sockerpinglan
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Tweety11	0.625	1974	Tweety11
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Ester W	0.5238095238095238	1976	Ester W
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Norea	1.0	1973	Norea
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	anka11	0.0	1976	anka11
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Mashenjka	0.0	1973	Mashenjka
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Bulten	0.0	1975	dummy_coded_other
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	korfu08	0.0	1976	korfu08
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	BeanGirl	0.125	1976	BeanGirl
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Missnööjd	1.0	1975	Missnööjd
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	malininorrköping	0.7333333333333333	1975	malininorrköping
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	PostisPer	1.0	1973	dummy_coded_other
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Underlig	1.0	1975	Underlig
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	mysan06	1.0	1974	dummy_coded_other
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Kaisa Kavat	0.7777777777777778	1975	Kaisa Kavat
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Happy me	0.9583333333333334	1976	Happy me
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	ewis1	0.75	1973	ewis1
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Madaluha	0.0	1976	Madaluha
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Fama123	0.041666666666666664	1974	Fama123
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	tebe	0.8235294117647058	1974	tebe
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	annawall	0.7692307692307693	1976	annawall
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	TigerLily	0.8421052631578947	1974	TigerLily
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Suzycreamcheese	1.0	1976	Suzycreamcheese
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Fröken Juni	0.875	1974	Fröken Juni
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Vivvi	0.0	1975	Vivvi
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Johan75	0.8461538461538461	1976	Johan75
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	annsedi	1.0	1975	annsedi
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	angiee	0.8552631578947368	1975	angiee
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Lily38	0.7272727272727273	1974	Lily38
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Mya1	1.0	1973	Mya1
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	modesty74	0.045454545454545456	1975	modesty74
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Musche	0.36	1976	Musche
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Glaadis	0.18947368421052632	1976	Glaadis
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Aktalia	0.967741935483871	1976	Aktalia
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Mamma Björck	0.8181818181818182	1975	Mamma Björck
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Maline	0.6521739130434783	1973	Maline
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	FallenMadonnaWithTheBigBoobies	0.1044776119402985	1975	FallenMadonnaWithTheBigBoobies
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	emersson75	0.0	1976	dummy_coded_other
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	stayinshape	0.4	1976	stayinshape
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Niccipicci	0.9615384615384616	1976	Niccipicci
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Gubbas	0.0	1976	Gubbas
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	asfaltsblomman	0.9791666666666666	1973	asfaltsblomman
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Mattemamman	0.6	1974	Mattemamman
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	snigelkatt	0.9629629629629629	1976	snigelkatt
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	andypandy	1.0	1976	andypandy
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Klunsen111	0.3333333333333333	1976	Klunsen111
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Love74	0.0	1975	Love74
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	FlickaMedGuld	0.5	1973	FlickaMedGuld
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	mononoke hime	0.3	1975	mononoke hime
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Ssofia	1.0	1974	Ssofia
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	SVEACOOL	1.0	1973	SVEACOOL
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Prinsessmamman	0.0	1976	Prinsessmamman
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Guavasylt	0.0	1976	Guavasylt
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	TigerlilyGbg	0.0	1975	TigerlilyGbg
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	DiZZY	0.9285714285714286	1975	DiZZY
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	spallen	0.125	1976	spallen
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Skruttis74	0.1111111111111111	1975	Skruttis74
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Gojtan	0.9907407407407407	1976	Gojtan
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Agent 355	0.4	1975	Agent 355
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Bergling	0.0	1976	Bergling
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	sol75	1.0	1976	sol75
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Thuleslapper	0.07692307692307693	1974	Thuleslapper
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Karolina75	0.9	1975	Karolina75
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Maggan81	0.625	1974	Maggan81
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	mamma smurfen	0.8717948717948718	1974	mamma smurfen
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Blåbärspaj	0.8333333333333334	1973	Blåbärspaj
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Mirkamu	0.0	1973	Mirkamu
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Valente	0.0	1973	Valente
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Burmakatten	0.5555555555555556	1975	Burmakatten
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	greatdaysfan	0.8181818181818182	1976	greatdaysfan
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Fleur	0.5555555555555556	1976	Fleur
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	jesslin	0.7181818181818181	1973	jesslin
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Maggi74	0.0	1975	dummy_coded_other
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Humminggirl	0.4	1976	Humminggirl
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	tilj75	0.3	1976	tilj75
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	StilaM	0.0625	1976	StilaM
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Numminen	0.23076923076923078	1976	Numminen
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	vänlig	1.0	1973	vänlig
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	vill bli mamma 2009	0.14285714285714285	1976	vill bli mamma 2009
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Tyrell	0.4816753926701571	1973	Tyrell
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Liam0411	0.625	1976	Liam0411
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	mama mellitus	0.4666666666666667	1973	mama mellitus
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	mamma till 2 frön	0.45	1974	mamma till 2 frön
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	mandolin76	0.0	1975	mandolin76
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	väduren74	0.5263157894736842	1975	väduren74
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Vikingafrun	0.75	1974	Vikingafrun
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Impertiff	0.6739130434782609	1974	Impertiff
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Jojjanna	0.0	1975	Jojjanna
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	nathana1	0.08333333333333333	1976	nathana1
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	solrosfrö	0.0	1974	solrosfrö
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	vanilla	0.0	1973	vanilla
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	LO72	1.0	1973	LO72
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	mymamasaid	0.3333333333333333	1975	mymamasaid
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	murresnurre	1.0	1973	murresnurre
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Petter 72	0.1111111111111111	1973	Petter 72
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	kaffebönan	0.2857142857142857	1973	kaffebönan
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Veronica74	0.9	1975	Veronica74
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	chivas	1.0	1974	chivas
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Bella73	0.5	1974	Bella73
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Alexandria	0.1	1974	Alexandria
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	NadiaMi	0.013285024154589372	1975	NadiaMi
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Lyckliga jag2	0.7692307692307693	1976	Lyckliga jag2
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	CillowP	1.0	1974	CillowP
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	litenkotte	0.0	1976	litenkotte
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	pluggande mamma	0.05263157894736842	1973	pluggande mamma
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	BasseKatt	0.4523809523809524	1975	BasseKatt
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	tan73	0.47368421052631576	1974	tan73
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Nore	1.0	1974	Nore
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	KiLi	1.0	1976	KiLi
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	AKJ	0.0	1976	AKJ
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Ayla sthlm	0.0	1976	Ayla sthlm
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Humlan75	0.0	1976	Humlan75
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Mamsen1	0.0	1974	Mamsen1
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Livsglädjen	0.05714285714285714	1973	Livsglädjen
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Ängla88	1.0	1973	Ängla88
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Minja	0.0	1976	Minja
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	MalinBN	0.0	1973	MalinBN
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	tusselisan	0.9375	1976	tusselisan
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Yamma	0.5	1973	Yamma
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Joje	0.8826086956521739	1975	Joje
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Saja75	0.7142857142857143	1976	Saja75
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	NilleMilleTjejen	0.2857142857142857	1975	NilleMilleTjejen
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	nettea	0.7777777777777778	1974	nettea
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	mintur2010	0.25	1973	mintur2010
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Kringlan	1.0	1975	Kringlan
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	ullehj	1.0	1974	ullehj
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Belle Amie	0.7926829268292683	1976	Belle Amie
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Vitros	0.9782608695652174	1976	Vitros
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	4an	0.2	1974	4an
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	englarum2008	0.5	1976	englarum2008
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	budde1	0.9090909090909091	1974	budde1
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	puman0507	1.0	1973	puman0507
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Karin J	1.0	1976	Karin J
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	LadyBond	0.8181818181818182	1975	LadyBond
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Pinja	0.0	1975	Pinja
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	maj09	0.16666666666666666	1976	maj09
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	mini75	0.6666666666666666	1976	mini75
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Amulett	0.2127659574468085	1976	Amulett
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Kuben	0.1	1975	Kuben
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Laguna	0.0	1973	Laguna
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	zasu	0.6	1974	zasu
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Skräpis	1.0	1976	Skräpis
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Emilia75	0.0	1976	dummy_coded_other
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Panthera leo	0.0392156862745098	1976	Panthera leo
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Majsan72	0.5384615384615384	1973	Majsan72
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Miniluvan	0.2524271844660194	1976	Miniluvan
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	MariaX m 2	0.9230769230769231	1974	MariaX m 2
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Aamamman	0.2222222222222222	1975	Aamamman
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Tårtsmulan	0.0	1975	Tårtsmulan
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Doodelidoo	1.0	1975	Doodelidoo
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	MIAH73	0.6666666666666666	1973	dummy_coded_other
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	monkan10	0.0	1974	monkan10
komma	0.6056467489333334	86311.0	up	other	4	0.4556145290060627	0.36348790246832463	att	var	4	1	Ninnis75	0.9487179487179487	1976	Ninnis75
