variable	community	freq	trend	sclass	cohort	value	value2	speaker	indvalue	yob	speaker2
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	Hanniz	1.0	1987	Hanniz
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	skogstok	0.2857142857142857	1987	skogstok
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	Nissen86	1.0	1987	Nissen86
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	Lenis21	0.8181818181818182	1987	Lenis21
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	tree	1.0	1987	tree
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	BelindaL	1.0	1987	BelindaL
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	Carolina01	1.0	1987	Carolina01
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	MammaMia87	0.6666666666666666	1987	MammaMia87
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	Jessys	0.9230769230769231	1987	Jessys
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	MamaJuice	1.0	1987	MamaJuice
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	Ellenvillhabebis	1.0	1987	Ellenvillhabebis
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	rosendal	0.5	1987	rosendal
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	M1986	1.0	1987	M1986
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	O Hanna O	1.0	1987	O Hanna O
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	Denizkizi	1.0	1987	Denizkizi
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	paron	1.0	1987	paron
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	Neria	1.0	1987	Neria
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	dontworrybehappy	1.0	1987	dontworrybehappy
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	silent	1.0	1987	silent
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	z86a	1.0	1987	z86a
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	lisa86	1.0	1987	lisa86
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	Lovva	1.0	1987	Lovva
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	kali86	0.6666666666666666	1987	kali86
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	dianam	1.0	1987	dianam
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	ErikaFika	1.0	1987	ErikaFika
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	Sosofofie	1.0	1987	Sosofofie
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	Chiliräkan	1.0	1987	Chiliräkan
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	RaketMorsan	1.0	1987	RaketMorsan
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	RaggarJesa	1.0	1987	RaggarJesa
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	mama30	1.0	1987	mama30
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	Talossa	1.0	1987	Talossa
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	eyalee	1.0	1987	eyalee
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	ladybug	1.0	1987	ladybug
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	Pumlan	1.0	1987	Pumlan
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	Ido	1.0	1987	Ido
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	FridaLee	1.0	1987	FridaLee
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	soffan86	1.0	1987	soffan86
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	Emmmsan	1.0	1987	Emmmsan
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	bebisjakt	1.0	1987	bebisjakt
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	Tess1986	1.0	1987	Tess1986
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	Fru Wennerström	1.0	1987	Fru Wennerström
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	Alfalfafrö	0.8888888888888888	1987	Alfalfafrö
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	Hallonsylt	1.0	1987	Hallonsylt
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	Bubbly	1.0	1987	Bubbly
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	bily	1.0	1987	bily
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	Dansken	0.6666666666666666	1987	Dansken
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	Jeszicka	1.0	1987	Jeszicka
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	labbalabba	1.0	1987	labbalabba
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	Hannah med H	1.0	1987	Hannah med H
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	imaf	1.0	1987	imaf
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	Ellie86	1.0	1987	Ellie86
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	FrökenH	1.0	1987	FrökenH
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	villamakebarn	0.5	1987	villamakebarn
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	lindasvea	1.0	1987	lindasvea
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	elliz	1.0	1987	elliz
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	mörlin	1.0	1987	mörlin
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	Brooklyn	1.0	1987	Brooklyn
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	Issa86	1.0	1987	Issa86
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	Jasmine86	1.0	1987	Jasmine86
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	Fi4	0.0	1987	Fi4
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	TAN	1.0	1987	TAN
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	Wonderbabe	1.0	1987	Wonderbabe
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	Virvelflicka	1.0	1987	Virvelflicka
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	babymoon	0.8	1987	babymoon
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	Isse	1.0	1987	Isse
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	RoseRed	1.0	1987	RoseRed
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	Sally86	1.0	1987	Sally86
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	shadows	0.6666666666666666	1987	shadows
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	pco	1.0	1987	pco
försöka	0.9511025877666667	30164.0	up	initiative	27	0.9427165386669923	0.09037694235316901	Goingen	1.0	1987	Goingen
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	hundpuss	1.0	1988	hundpuss
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	nahna87	0.6666666666666666	1988	nahna87
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Fjärilen72	1.0	1988	Fjärilen72
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	CuteElliz	0.926829268292683	1988	CuteElliz
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	kodarn	1.0	1988	kodarn
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	IngGa	1.0	1988	IngGa
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Dakine	0.9583333333333334	1988	Dakine
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	IsaViolia	1.0	1988	IsaViolia
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	LindaSofi	1.0	1988	LindaSofi
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	bambiii	0.6666666666666666	1988	bambiii
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	ceisabelle	0.0	1988	ceisabelle
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Azusephre	1.0	1988	Azusephre
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Solglimtar	0.9230769230769231	1988	Solglimtar
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Tainted	1.0	1988	Tainted
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	majlinsa	1.0	1988	majlinsa
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Camilita	1.0	1988	Camilita
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	LitenMamma	1.0	1988	LitenMamma
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	swiitii	0.9736842105263158	1988	swiitii
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	angeni	1.0	1988	angeni
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Fru Persson	1.0	1988	Fru Persson
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	allt och lite till	1.0	1988	allt och lite till
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Waite	1.0	1988	Waite
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Maximumtaste	1.0	1988	Maximumtaste
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	RosaPrinsessa	1.0	1988	RosaPrinsessa
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	marysoul	1.0	1988	marysoul
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	castillo	0.9215686274509803	1988	castillo
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	JoRi	1.0	1988	JoRi
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Jess87	1.0	1988	Jess87
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Charlotte1987	0.8888888888888888	1988	Charlotte1987
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	InHeaven	1.0	1988	InHeaven
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	majasmamma	0.875	1988	majasmamma
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	korvmedbröd	0.9655172413793104	1988	korvmedbröd
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Elvirasmamma	1.0	1988	Elvirasmamma
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	caledonianclear	1.0	1988	caledonianclear
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	sweetfia	1.0	1988	sweetfia
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Cami11a87	1.0	1988	Cami11a87
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	stoltmamma87	1.0	1988	stoltmamma87
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	tindistar	1.0	1988	tindistar
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Dää	1.0	1988	Dää
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Bustrollen	0.9629629629629629	1988	Bustrollen
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Eldsjäl	1.0	1988	Eldsjäl
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Hanna01	1.0	1988	Hanna01
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Emejli	1.0	1988	Emejli
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	theesi	1.0	1988	theesi
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Johannapanna87	1.0	1988	Johannapanna87
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	lillasmilla	1.0	1988	lillasmilla
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	staaaaar	0.8	1988	staaaaar
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Stefanie	0.90625	1988	Stefanie
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	UngFru	1.0	1988	UngFru
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	TeeTee	1.0	1988	TeeTee
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	noorah	0.875	1988	noorah
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Anissa	1.0	1988	Anissa
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Heobea	0.9333333333333333	1988	Heobea
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Billen	1.0	1988	Billen
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Loris	0.8095238095238095	1988	Loris
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	sandrablom	1.0	1988	sandrablom
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Niiskuneiti	0.8823529411764706	1988	Niiskuneiti
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Nickos	1.0	1988	Nickos
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Uliise	1.0	1988	Uliise
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Fjädersten	1.0	1988	dummy_coded_other
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	BiimBiim	1.0	1988	BiimBiim
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	fiafiafia	1.0	1988	fiafiafia
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Elize87	1.0	1988	Elize87
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Lovisa87	0.0	1988	Lovisa87
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Nitrogen	0.6842105263157895	1988	Nitrogen
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	FamÅsling	1.0	1988	FamÅsling
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	cocos87	1.0	1988	cocos87
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	sara 00	1.0	1988	sara 00
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Jenny87	1.0	1988	Jenny87
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	kanske fru larsson	1.0	1988	kanske fru larsson
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	lilja87	0.5	1988	lilja87
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	mellieB	0.96	1988	mellieB
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Chick	1.0	1988	Chick
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Slaria	1.0	1988	Slaria
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	sofiaolivia	0.0	1988	sofiaolivia
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Kiimen	1.0	1988	Kiimen
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Cakemaker	1.0	1988	Cakemaker
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	bebis090614	1.0	1988	bebis090614
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Mamman8	1.0	1988	Mamman8
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Leenda	1.0	1988	Leenda
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Lucia1987	1.0	1988	Lucia1987
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Nattastrand	1.0	1988	Nattastrand
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	nattfrost	0.9230769230769231	1988	nattfrost
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	wiizz	1.0	1988	wiizz
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	AnneLine	0.6	1988	AnneLine
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Kevlarsjäl87	1.0	1988	Kevlarsjäl87
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	matuldan	1.0	1988	matuldan
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Angelinas mamma	1.0	1988	Angelinas mamma
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Lillfjompa	1.0	1988	Lillfjompa
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Superizza	1.0	1988	Superizza
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Elin hogberg	0.75	1988	Elin hogberg
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	tess1987	0.6666666666666666	1988	tess1987
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	princess of hearts	1.0	1988	princess of hearts
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	mimmelie	1.0	1988	mimmelie
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	iAnnaMaria	1.0	1988	iAnnaMaria
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Jose	1.0	1988	Jose
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Dohgon	1.0	1988	Dohgon
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	aquarius87	1.0	1988	aquarius87
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	adnil87	1.0	1988	adnil87
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	lmcl	1.0	1988	lmcl
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	LeKaMe	0.5	1988	LeKaMe
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	madeleinesophie	1.0	1988	madeleinesophie
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Minika	1.0	1988	Minika
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	XJCX	1.0	1988	XJCX
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	ebk88	1.0	1988	ebk88
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Bubbliz	1.0	1988	Bubbliz
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	sophiemedPH	1.0	1988	sophiemedPH
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	blehnda	1.0	1988	blehnda
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Mallin87	1.0	1988	Mallin87
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Japan87	1.0	1988	Japan87
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Ruggugglan	0.8888888888888888	1988	Ruggugglan
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	asplundskan	1.0	1988	asplundskan
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Irit	1.0	1988	Irit
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Denise87	0.6666666666666666	1988	Denise87
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Sockerbullen	1.0	1988	Sockerbullen
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Anarkamamman	1.0	1988	Anarkamamman
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	april87an	1.0	1988	april87an
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Lillja	1.0	1988	Lillja
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Em N	1.0	1988	Em N
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	7of9	1.0	1988	7of9
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Kimmice	1.0	1988	Kimmice
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	LKM	1.0	1988	LKM
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Tninis	0.0	1988	Tninis
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	lilla snöflingan	0.8571428571428571	1988	lilla snöflingan
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Pooma	1.0	1988	Pooma
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Neko87	1.0	1988	Neko87
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	HannaBanani	1.0	1988	HannaBanani
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Sussolita	1.0	1988	Sussolita
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Yori	1.0	1988	Yori
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	tusshh	0.6666666666666666	1988	tusshh
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Loppan87	1.0	1988	Loppan87
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	Hope7	1.0	1988	Hope7
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	jessii87	0.0	1988	jessii87
försöka	0.9511025877666667	30164.0	up	initiative	28	0.9223804034977819	0.11921418230930676	nagellack	1.0	1988	nagellack
försöka	0.9511025877666667	30164.0	up	initiative	29	0.9709113874631117	0.04967439987068641	Caroline08	1.0	1989	Caroline08
försöka	0.9511025877666667	30164.0	up	initiative	29	0.9709113874631117	0.04967439987068641	fjonkan	0.95	1989	fjonkan
försöka	0.9511025877666667	30164.0	up	initiative	29	0.9709113874631117	0.04967439987068641	fjollan	1.0	1989	fjollan
försöka	0.9511025877666667	30164.0	up	initiative	29	0.9709113874631117	0.04967439987068641	mysgravid	1.0	1989	mysgravid
försöka	0.9511025877666667	30164.0	up	initiative	29	0.9709113874631117	0.04967439987068641	Bellss	1.0	1989	Bellss
försöka	0.9511025877666667	30164.0	up	initiative	29	0.9709113874631117	0.04967439987068641	Erika Ö	1.0	1989	Erika Ö
försöka	0.9511025877666667	30164.0	up	initiative	29	0.9709113874631117	0.04967439987068641	regnbågspappan	1.0	1989	regnbågspappan
försöka	0.9511025877666667	30164.0	up	initiative	29	0.9709113874631117	0.04967439987068641	anahabecc	1.0	1989	anahabecc
försöka	0.9511025877666667	30164.0	up	initiative	29	0.9709113874631117	0.04967439987068641	Buggster	0.9523809523809523	1989	Buggster
försöka	0.9511025877666667	30164.0	up	initiative	29	0.9709113874631117	0.04967439987068641	Mamman88	1.0	1989	Mamman88
försöka	0.9511025877666667	30164.0	up	initiative	29	0.9709113874631117	0.04967439987068641	Lycklig88	1.0	1989	Lycklig88
försöka	0.9511025877666667	30164.0	up	initiative	29	0.9709113874631117	0.04967439987068641	Winglur	1.0	1989	Winglur
försöka	0.9511025877666667	30164.0	up	initiative	29	0.9709113874631117	0.04967439987068641	mammahaj	1.0	1989	mammahaj
försöka	0.9511025877666667	30164.0	up	initiative	29	0.9709113874631117	0.04967439987068641	Mia386	1.0	1989	Mia386
försöka	0.9511025877666667	30164.0	up	initiative	29	0.9709113874631117	0.04967439987068641	Fruntimre	1.0	1989	Fruntimre
