period	username	total	v1abs	v2abs	v1rel	v2rel	perauthor
2018	Stikkyfingers	8	0	8	0	1	1
2017	stilicho	1	0	1	0	1	1
2018	StillaHavet	6	0	6	0	1	2
2019	StillaHavet	1	0	1	0	1	1
2012	stillton	1	0	1	0	1	1
2019	Stina2017	1	0	1	0	1	3
2020	Stina2017	1	0	1	0	1	1
2021	Stina2017	1	1	0	1	0	2
2022	Stina2017	2	0	2	0	1	4
2021	sting4488	1	0	1	0	1	1
2019	Stivali	1	0	1	0	1	1
2022	Stizze1	2	0	2	0	1	1
2011	Stjarnglans	1	1	0	1	0	1
2021	stockcock	2	0	2	0	1	1
2022	StockholmCounty	1	1	0	1	0	1
2020	Stockholmsjevel	1	0	1	0	1	1
2022	Stockholmsjevel	2	0	2	0	1	2
2011	StockholmSyndrome	2	2	0	1	0	1
2022	StojanVlatkovich	1	0	1	0	1	1
2022	stolerik	1	0	1	0	1	1
2018	stoltsvenskfitta	1	0	1	0	1	1
2022	stoltsvenskfitta	3	0	3	0	1	2
2018	Stone	1	0	1	0	1	2
2019	Stone	3	0	3	0	1	1
2022	Stone	5	0	5	0	1	3
2019	stone_sleeper	3	0	3	0	1	3
2020	stone_sleeper	2	0	2	0	1	1
2021	stone_sleeper	10	0	10	0	1	2
2014	stonecliff	1	0	1	0	1	1
2011	stonegarden	3	2	1	0.6666666667	0.3333333333	1
2011	StoneJones	2	2	0	1	0	1
2014	StoneyJackson	3	0	3	0	1	1
2012	stopbitching	1	1	0	1	0	1
2014	StoppaFlashback	1	1	0	1	0	1
2008	stoppaFRAnu	1	1	0	1	0	1
2007	stoppsmäll	1	1	0	1	0	1
2018	stoppsmäll	1	0	1	0	1	2
2022	stoppsmäll	3	0	3	0	1	3
2016	stopthekilling	1	0	1	0	1	1
2016	Stor-Frank	1	1	0	1	0	1
2017	Stor-Hakan	5	1	4	0.2	0.8	1
2019	Stor-Men-Snabb	1	0	1	0	1	2
2020	Stor-Men-Snabb	1	0	1	0	1	1
2014	Stora.Fridolf	1	0	1	0	1	1
2018	StoraHavet	1	0	1	0	1	1
2015	Storakuken	1	0	1	0	1	1
2015	Storalf	2	0	2	0	1	1
2015	Storballen	1	0	1	0	1	1
2021	StorHockey	2	0	2	0	1	1
2022	Storinkvisitorn	7	0	7	0	1	1
2021	Storkamel	1	0	1	0	1	1
2014	Stormakt	1	0	1	0	1	1
2008	StorMamma	1	1	0	1	0	1
2010	Stormorfar	3	3	0	1	0	1
2022	Stormpiskare	2	0	2	0	1	1
2009	Stormtrooper	2	2	0	1	0	2
2011	Stormtrooper	5	5	0	1	0	3
2012	Stormtrooper	11	9	2	0.8181818182	0.1818181818	4
2014	Stormtrooper	2	1	1	0.5	0.5	1
2010	Storper	1	1	0	1	0	1
2021	storsaga	1	0	1	0	1	1
2017	storskarven	1	0	1	0	1	1
2020	Storslaeggan	1	0	1	0	1	1
2012	Storstadsbonde	1	1	0	1	0	1
2020	stortan	1	0	1	0	1	1
2021	stortan	1	0	1	0	1	2
2022	StortLejon	6	0	6	0	1	1
2012	Storus Pittus	1	1	0	1	0	1
2012	str0ntium	1	1	0	1	0	1
2014	StraightShooter	1	0	1	0	1	1
2014	StraightToHail	1	0	1	0	1	1
2013	Straiter	1	1	0	1	0	1
2014	Straiter	1	1	0	1	0	2
2017	Strandgard	1	0	1	0	1	1
2013	Strangeflower	1	0	1	0	1	1
2018	straniero	1	0	1	0	1	1
2014	Stratakasta	1	0	1	0	1	1
2016	Stratakasta	1	0	1	0	1	3
2021	Stratakasta	1	0	1	0	1	2
2013	STRATOFORTRESS	2	2	0	1	0	1
2009	Strawlies	1	1	0	1	0	1
2007	stray_dog	1	1	0	1	0	1
2010	Straybullet	20	12	8	0.6	0.4	3
2011	Straybullet	19	6	13	0.3157894737	0.6842105263	4
2012	Straybullet	64	3	61	0.046875	0.953125	5
2013	Straybullet	50	4	46	0.08	0.92	1
2014	Straybullet	8	1	7	0.125	0.875	2
2011	Streckkod	1	1	0	1	0	2
2015	Streckkod	1	0	1	0	1	1
2017	Streckkod	2	0	2	0	1	3
2018	Stridshingsten	4	0	4	0	1	1
2021	Striktsvensk	1	0	1	0	1	1
2006	Strix m/94	5	5	0	1	0	13
2007	Strix m/94	4	4	0	1	0	9
2008	Strix m/94	8	8	0	1	0	12
2009	Strix m/94	20	20	0	1	0	8
2010	Strix m/94	11	11	0	1	0	5
2011	Strix m/94	6	5	1	0.8333333333	0.1666666667	10
2012	Strix m/94	1	0	1	0	1	15
2013	Strix m/94	1	1	0	1	0	1
2014	Strix m/94	1	1	0	1	0	3
2015	Strix m/94	18	15	3	0.8333333333	0.1666666667	6
2016	Strix m/94	1	0	1	0	1	7
2017	Strix m/94	3	3	0	1	0	11
2018	Strix m/94	4	2	2	0.5	0.5	14
2020	Strix m/94	1	0	1	0	1	2
2021	Strix m/94	4	2	2	0.5	0.5	4
2014	Stroehmer	1	0	1	0	1	1
2016	Stroehmer	3	0	3	0	1	2
2009	Stroh-M.D.	1	1	0	1	0	2
2010	Stroh-M.D.	4	4	0	1	0	1
2020	stroke99	1	0	1	0	1	1
2011	Stromae	1	1	0	1	0	1
2010	stromen	1	1	0	1	0	1
2014	Strongmanx2	1	1	0	1	0	1
2021	strudelborg	1	0	1	0	1	1
2014	Strumpebandssnoken	3	0	3	0	1	1
2015	Strumpebandssnoken	1	0	1	0	1	2
2016	Strumpebandssnoken	1	0	1	0	1	3
2022	strv122b	1	0	1	0	1	1
2014	Stubbstock	1	0	1	0	1	1
2019	studenten777	1	0	1	0	1	1
2014	studentroland	11	0	11	0	1	1
2015	studentroland	21	0	21	0	1	2
2016	studentroland	18	0	18	0	1	3
2017	studentroland	1	0	1	0	1	4
2020	Studeradetta	3	0	3	0	1	1
2011	studie	1	1	0	1	0	1
2018	Studioworks	1	0	1	0	1	1
2022	StudiumValor	2	0	2	0	1	1
2014	Studsboll	1	1	0	1	0	1
2016	Studsboll	1	0	1	0	1	2
2017	Studsboll	1	0	1	0	1	3
2008	StuG	10	8	2	0.8	0.2	4
2009	StuG	1	1	0	1	0	3
2010	StuG	5	4	1	0.8	0.2	2
2012	StuG	1	1	0	1	0	5
2020	StuG	1	0	1	0	1	1
2018	StukaPlan	1	0	1	0	1	1
2019	Stukas	1	0	1	0	1	1
2009	Stuntman Bob	1	1	0	1	0	1
2015	sture999	1	0	1	0	1	1
2017	Sturebadsriddaren	2	0	2	0	1	1
2022	Sturuf	1	0	1	0	1	1
2011	stuxnet	13	12	1	0.9230769231	0.0769230769	1
2021	stycket	8	0	8	0	1	1
2022	stycket	13	0	13	0	1	2
2011	Stygger	2	1	1	0.5	0.5	1
2016	Stygian-Vista	1	0	1	0	1	1
2022	Stygotius	1	0	1	0	1	1
2016	Styracosaurus	4	0	4	0	1	1
2010	Styrbjorn	3	3	0	1	0	1
2022	Styrkelyftare	3	0	3	0	1	1
2016	styrlund	2	0	2	0	1	1
2018	Styxico	4	0	4	0	1	1
2020	Subversion3.0	1	0	1	0	1	1
2019	subverteramera	2	0	2	0	1	1
2020	Subzero1	1	1	0	1	0	1
2015	sueco2	4	0	4	0	1	1
2009	Suecote	1	1	0	1	0	6
2010	Suecote	6	6	0	1	0	3
2016	Suecote	3	0	3	0	1	5
2017	Suecote	1	0	1	0	1	7
2019	Suecote	2	0	2	0	1	4
2020	Suecote	5	0	5	0	1	1
2021	Suecote	5	0	5	0	1	2
2022	Suecote	1	0	1	0	1	8
2018	Sueidi	1	0	1	0	1	1
2007	suetonius	1	1	0	1	0	2
2008	suetonius	1	1	0	1	0	3
2010	suetonius	5	5	0	1	0	1
2019	SugaredThoughts	1	0	1	0	1	2
2020	SugaredThoughts	1	0	1	0	1	1
2022	SugaredThoughts	2	0	2	0	1	3
2016	sugminpung	1	0	1	0	1	1
2018	Sugminstorasalta	2	0	2	0	1	2
2019	Sugminstorasalta	1	0	1	0	1	1
2017	Sumer	1	1	0	1	0	1
2014	SummaSummarum	4	1	3	0.25	0.75	1
2018	Summerbarbeque	1	0	1	0	1	1
2013	Summerbird	3	2	1	0.6666666667	0.3333333333	1
2011	SummerWine	2	2	0	1	0	1
2009	Sumping	5	5	0	1	0	1
2012	sumpklump	1	1	0	1	0	1
2021	Sumprunkaren	1	0	1	0	1	1
2006	Sun Ruler	7	7	0	1	0	7
2011	Sun Ruler	2	2	0	1	0	5
2012	Sun Ruler	7	7	0	1	0	9
2013	Sun Ruler	3	3	0	1	0	1
2014	Sun Ruler	5	0	5	0	1	3
2017	Sun Ruler	1	0	1	0	1	6
2018	Sun Ruler	1	0	1	0	1	8
2019	Sun Ruler	1	0	1	0	1	4
2020	Sun Ruler	1	0	1	0	1	2
2011	SundaSofia	3	3	0	1	0	2
2013	SundaSofia	1	1	0	1	0	1
2016	sundish91	2	2	0	1	0	1
2021	sunflare	1	0	1	0	1	1
2013	Sunghir	1	0	1	0	1	1
2022	Sunisastar	1	0	1	0	1	1
2010	Sunner	3	3	0	1	0	1
2011	Sunner	1	1	0	1	0	2
2018	sunnis	1	0	1	0	1	2
2021	sunnis	1	0	1	0	1	1
2022	SunshineUnit	1	0	1	0	1	1
2016	Suntoucher	1	0	1	0	1	1
2017	Suntoucher	2	0	2	0	1	2
2020	SupaStrat	1	0	1	0	1	1
2009	Super Swamper	1	1	0	1	0	1
2013	SuperBlae	1	1	0	1	0	1
2019	superbrandbilen	7	0	7	0	1	1
2022	SuperCupcakeLand	2	0	2	0	1	1
2019	SuperDox	12	0	12	0	1	1
2011	SuperGnu	7	7	0	1	0	1
2017	Superkraft	1	0	1	0	1	1
2014	Superlistig	1	1	0	1	0	1
2010	Supermarine	3	3	0	1	0	1
2011	Supermarine	1	1	0	1	0	2
2012	SuperMarioLand	2	0	2	0	1	1
2013	Superpoliceman	1	1	0	1	0	1
2009	supersmurfigt	4	4	0	1	0	1
2020	SuperViting	18	0	18	0	1	1
2022	SuperViting	2	0	2	0	1	2
2017	supremanic	3	0	3	0	1	1
2018	SuraStina	1	1	0	1	0	1
2016	surban81	1	0	1	0	1	1
2022	Surkart1	1	0	1	0	1	1
2013	Surmumlan	3	1	2	0.3333333333	0.6666666667	1
2014	Surmumlan	1	0	1	0	1	2
2010	surreal.this	1	1	0	1	0	1
2020	Surtruten	1	0	1	0	1	1
2009	Surya	3	3	0	1	0	1
2009	susanlynette	1	1	0	1	0	2
2010	susanlynette	2	2	0	1	0	1
2022	sva990	1	0	1	0	1	1
2020	Svaagdricka	1	0	1	0	1	1
2022	svammelprofeten	1	0	1	0	1	1
2005	SvaMp_	1	1	0	1	0	1
2018	svampdamp	1	0	1	0	1	1
2020	SvampDamp.	1	0	1	0	1	1
2007	Svampfest	7	7	0	1	0	1
2008	Svampfest	1	1	0	1	0	3
2011	Svampfest	1	1	0	1	0	2
2012	Svamphora	1	0	1	0	1	1
2018	Svampspor	2	0	2	0	1	3
2019	Svampspor	1	0	1	0	1	2
2020	Svampspor	1	0	1	0	1	1
2019	Svantevit	1	0	1	0	1	1
2021	Svart-Skalle	1	0	1	0	1	1
2014	Svart.Karisma	1	0	1	0	1	1
2021	Svarta-Skatan	1	1	0	1	0	1
2018	Svarta.Pantern	1	0	1	0	1	1
2016	SvartaBjorn	1	0	1	0	1	1
2019	SvartaPesten	1	0	1	0	1	1
2022	SvartaVargen	1	0	1	0	1	1
2015	SvartChili	1	0	1	0	1	1
2018	svartekaptenen	1	0	1	0	1	2
2019	svartekaptenen	1	0	1	0	1	1
2017	Svartheden	1	0	1	0	1	1
2022	Svartheden	1	0	1	0	1	2
2016	svarttaxin	1	0	1	0	1	1
2022	Svavelbrygga	1	0	1	0	1	1
2019	Svavelvinter	3	0	3	0	1	2
2020	Svavelvinter	1	0	1	0	1	1
2016	SvDekomposition	1	0	1	0	1	1
2018	Svea.Folk	3	0	3	0	1	1
2021	SveaBunkern	2	1	1	0.5	0.5	1
2013	Sveapådeken	1	0	1	0	1	1
2017	Sveapådeken	1	0	1	0	1	2
2010	Sveber	2	2	0	1	0	1
2011	Sveber	1	1	0	1	0	2
2008	Svejk	1	1	0	1	0	4
2011	Svejk	4	2	2	0.5	0.5	3
2014	Svejk	7	7	0	1	0	1
2015	Svejk	10	2	8	0.2	0.8	2
2020	SvempaInDaCity	1	0	1	0	1	1
2008	Sven-Gustaf	2	2	0	1	0	4
2010	Sven-Gustaf	4	4	0	1	0	1
2011	Sven-Gustaf	1	0	1	0	1	3
2019	Sven-Gustaf	1	0	1	0	1	2
2010	sven.hedin	3	3	0	1	0	1
2020	Sven.Tveskaegg	1	0	1	0	1	1
2021	Sven2	1	0	1	0	1	1
2012	svenfyrholt	1	1	0	1	0	1
2015	svengöran	2	0	2	0	1	1
2016	svengöran	2	0	2	0	1	2
2017	svengöran	1	0	1	0	1	3
2022	SvenHelsing	7	0	7	0	1	1
2022	svenkolrot	1	0	1	0	1	1
2018	Svenne-i-Banan	1	0	1	0	1	1
2014	svenne-i-viken	2	0	2	0	1	1
2008	Svenne-Svensson	2	2	0	1	0	1
2009	Svenne.B.Anan	3	3	0	1	0	1
2019	Svennefritt	1	0	1	0	1	1
2011	svennekebab	7	0	7	0	1	1
2012	svennekebab	2	1	1	0.5	0.5	2
2010	svennes20000000	1	1	0	1	0	1
2021	SvenPP	2	0	2	0	1	1
2021	SvenskaLejonet	16	0	16	0	1	1
2022	SvenskaLejonet	17	0	17	0	1	2
2014	Svenskare	3	2	1	0.6666666667	0.3333333333	1
2015	Svenskare	1	0	1	0	1	2
2013	Svenskaste	2	0	2	0	1	1
2014	SvenskBiskop	1	0	1	0	1	1
2018	Svenskleraret	1	0	1	0	1	1
2012	SvenskOpposition	1	0	1	0	1	6
2013	SvenskOpposition	6	3	3	0.5	0.5	1
2014	SvenskOpposition	2	0	2	0	1	2
2017	SvenskOpposition	3	0	3	0	1	4
2018	SvenskOpposition	2	0	2	0	1	5
2021	SvenskOpposition	1	0	1	0	1	3
2015	SvenskSaddam	1	1	0	1	0	1
2017	SvenskSaddam	2	2	0	1	0	3
2019	SvenskSaddam	1	0	1	0	1	2
2013	svensktpeddo	1	1	0	1	0	1
2014	svensktpeddo	1	0	1	0	1	2
2016	svensktpeddo	1	0	1	0	1	3
2013	svensvenglenn	2	1	1	0.5	0.5	1
2015	svensvenglenn	7	0	7	0	1	3
2021	svensvenglenn	3	0	3	0	1	2
2022	Sverige1990	2	0	2	0	1	1
2014	Sverige2025	5	0	5	0	1	1
2020	Sverige99	9	1	8	0.1111111111	0.8888888889	1
2022	SverigeBaronMikael	1	0	1	0	1	1
2018	Sverigedumbokraten	5	0	5	0	1	1
2015	Sverigegrabben	2	0	2	0	1	2
2016	Sverigegrabben	1	0	1	0	1	4
2018	Sverigegrabben	2	0	2	0	1	5
2019	Sverigegrabben	1	0	1	0	1	3
2021	Sverigegrabben	2	0	2	0	1	1
2014	sverigeharfallit	2	0	2	0	1	1
2021	sverigesbanker	1	0	1	0	1	1
2021	sverjevenn	1	0	1	0	1	1
2018	SvetsarnFromHell	3	0	3	0	1	2
2019	SvetsarnFromHell	2	0	2	0	1	1
2021	Svettiga-babbar	3	0	3	0	1	1
2022	Svettiga-babbar	6	0	6	0	1	2
2015	svettigafettsvinet	5	0	5	0	1	1
2016	svettigafettsvinet	1	0	1	0	1	2
2017	svettigafettsvinet	1	0	1	0	1	3
2018	svettigafettsvinet	3	0	3	0	1	4
2020	Svettigturk	3	0	3	0	1	1
2022	Svidden	1	0	1	0	1	1
2012	Svidmyra	1	1	0	1	0	1
2018	svingit001	2	0	2	0	1	1
2011	Svinhugg85	1	1	0	1	0	1
2020	Sviskonboll	1	0	1	0	1	1
2022	Sviskonboll	1	0	1	0	1	2
2008	Svithjod	1	1	0	1	0	8
2009	Svithjod	3	3	0	1	0	6
2010	Svithjod	6	6	0	1	0	3
2011	Svithjod	9	9	0	1	0	7
2012	Svithjod	3	3	0	1	0	9
2013	Svithjod	1	1	0	1	0	1
2014	Svithjod	5	0	5	0	1	2
2015	Svithjod	1	0	1	0	1	4
2016	Svithjod	2	0	2	0	1	5
2017	SVKKK	5	0	5	0	1	1
2014	SvP-Finn	1	0	1	0	1	1
2014	svulle	4	0	4	0	1	1
2018	Svullenbuk	1	0	1	0	1	1
2014	SWAGINATION	1	1	0	1	0	1
2016	SwagYolo1337cool	2	0	2	0	1	1
2020	SwamiG	1	0	1	0	1	1
2015	Swan65	2	0	2	0	1	1
2017	Swan65	5	0	5	0	1	3
2018	Swan65	2	0	2	0	1	4
2019	Swan65	2	0	2	0	1	2
2022	Swan65	1	0	1	0	1	5
2019	Swe1227	1	1	0	1	0	2
2020	Swe1227	1	0	1	0	1	1
2014	SweClan	1	0	1	0	1	1
2013	SweCrime	1	0	1	0	1	1
2010	Swecurry	2	1	1	0.5	0.5	1
2011	Swecurry	1	1	0	1	0	2
2022	Sweden-is-Racist	3	0	3	0	1	1
2013	Swedenhielms	1	0	1	0	1	1
2017	Swedenhielms	1	0	1	0	1	2
2012	SwedenSelect	1	1	0	1	0	2
2013	SwedenSelect	1	1	0	1	0	1
2012	SwedishDissident	1	1	0	1	0	1
2014	swedishtripper	2	2	0	1	0	1
2015	swedishtripper	4	1	3	0.25	0.75	2
2021	Swedlite95	2	0	2	0	1	1
2011	Swedo	2	2	0	1	0	1
2017	Sweeper80	1	0	1	0	1	1
2010	sWeePerr	2	2	0	1	0	1
2019	sweintoo	4	0	4	0	1	3
2020	sweintoo	1	0	1	0	1	1
2021	sweintoo	6	0	6	0	1	2
2022	sweintoo	3	0	3	0	1	4
2012	SweKaos	1	0	1	0	1	1
2017	swekredit	1	0	1	0	1	1
2018	SweLad	2	0	2	0	1	1
2019	swesolider	1	0	1	0	1	1
2022	swimmingpool	1	0	1	0	1	1
2011	swimp78	1	1	0	1	0	3
2012	swimp78	2	1	1	0.5	0.5	5
2013	swimp78	1	0	1	0	1	1
2016	swimp78	1	0	1	0	1	2
2018	swimp78	1	0	1	0	1	4
2013	SwingBI	1	1	0	1	0	1
2022	Switz	2	0	2	0	1	1
2010	SwizzerNöt	3	3	0	1	0	1
2022	SwizzerNöt	1	0	1	0	1	2
2022	Swordomer	4	0	4	0	1	1
2020	sx-gh	2	0	2	0	1	1
2022	sx-gh	1	0	1	0	1	2
2016	Syclone71	1	0	1	0	1	1
2017	Syclone71	1	0	1	0	1	2
2022	SydneyPowell	4	0	4	0	1	1
2009	sydostman	1	1	0	1	0	1
2012	sydsidan	1	0	1	0	1	2
2014	sydsidan	1	0	1	0	1	1
2020	Sydstan	1	0	1	0	1	1
2016	Syek	1	0	1	0	1	1
2022	sykkelpump	4	0	4	0	1	1
2022	Syko	1	0	1	0	1	1
2018	sylvester-lundgren	1	0	1	0	1	1
2019	SylvesterLundgren	1	0	1	0	1	1
2016	sylvia.borin	8	7	1	0.875	0.125	1
2017	sylvia.borin	5	1	4	0.2	0.8	2
2009	symbolisten	1	1	0	1	0	1
2012	sympatico	1	0	1	0	1	3
2013	sympatico	2	0	2	0	1	1
2014	sympatico	2	0	2	0	1	2
2010	Synergy	2	1	1	0.5	0.5	1
2011	Synergy	1	0	1	0	1	2
2016	Syntocinon	2	0	2	0	1	1
2010	Syntronex	1	1	0	1	0	1
2015	syscrash	1	0	1	0	1	1
2021	system	2	0	2	0	1	1
2017	System-kollaps	5	0	5	0	1	1
2021	SYSTEMexe	1	0	1	0	1	1
2016	systemkollaps	3	0	3	0	1	1
2022	Systemkritik	20	0	20	0	1	1
2015	T-35-85	1	0	1	0	1	1
2017	T-35-85	1	0	1	0	1	3
2019	T-35-85	1	0	1	0	1	2
2012	T-80U	1	0	1	0	1	7
2014	T-80U	1	1	0	1	0	2
2015	T-80U	13	7	6	0.5384615385	0.4615384615	4
2016	T-80U	7	0	7	0	1	5
2018	T-80U	1	0	1	0	1	6
2020	T-80U	6	0	6	0	1	1
2021	T-80U	5	0	5	0	1	3
2022	T-80U	3	0	3	0	1	8
2022	t.bundy	1	0	1	0	1	1
2014	T.H	1	1	0	1	0	1
2014	T.H.F.C.	1	0	1	0	1	1
2015	T.H.F.C.	1	0	1	0	1	2
2016	T.H.F.C.	2	1	1	0.5	0.5	4
2019	T.H.F.C.	2	0	2	0	1	3
2018	T|N|X	1	0	1	0	1	1
2022	t00	1	0	1	0	1	1
2021	T02	1	0	1	0	1	1
2020	T34Panzer	1	1	0	1	0	1
2021	T34Panzer	1	1	0	1	0	2
2022	T34Panzer	2	0	2	0	1	3
2015	T4bsvzxq9	3	0	3	0	1	1
2010	taags	1	1	0	1	0	2
2012	taags	1	1	0	1	0	3
2014	taags	1	1	0	1	0	1
2020	TacoKryddmix	2	0	2	0	1	1
2006	Tacoritz	1	1	0	1	0	2
2008	Tacoritz	1	1	0	1	0	1
2021	taenok	1	0	1	0	1	1
2009	Tagelapa	1	1	0	1	0	2
2020	Tagelapa	1	0	1	0	1	1
2007	Tagelberg	1	1	0	1	0	1
2012	Tagelberg	1	1	0	1	0	2
2021	Taggad	3	0	3	0	1	1
2014	Tagganer	2	0	2	0	1	1
2015	Tagganer	1	0	1	0	1	2
2016	tago	2	0	2	0	1	1
2007	Taiga	7	7	0	1	0	4
2008	Taiga	3	3	0	1	0	6
2009	Taiga	1	1	0	1	0	3
2010	Taiga	2	2	0	1	0	2
2011	Taiga	2	2	0	1	0	5
2013	Taiga	1	0	1	0	1	1
2013	TailgunnerJoe	1	0	1	0	1	1
2015	TaIngaOrder	1	0	1	0	1	1
2010	tajdi	2	2	0	1	0	1
2013	takeitchill	1	0	1	0	1	1
2019	TakeYouOnACruise	4	0	4	0	1	1
2013	Takpapp	1	0	1	0	1	1
2017	talad13	1	0	1	0	1	1
2020	Talespin	4	0	4	0	1	1
2021	Talespin	19	0	19	0	1	2
2022	Talespin	4	0	4	0	1	3
2011	talgoxen	1	0	1	0	1	1
2010	Talismannen	2	2	0	1	0	1
2010	tallbacke	2	1	1	0.5	0.5	1
2011	Tallkotten	1	1	0	1	0	1
2016	TallyStick	2	0	2	0	1	1
2017	TallyStick	1	0	1	0	1	2
2009	tältpinne	2	1	1	0.5	0.5	2
2010	tältpinne	2	2	0	1	0	1
2012	tältpinne	1	0	1	0	1	3
2006	Tammer	2	2	0	1	0	6
2007	Tammer	1	1	0	1	0	4
2013	Tammer	2	2	0	1	0	1
2015	Tammer	2	0	2	0	1	3
2017	Tammer	2	1	1	0.5	0.5	5
2018	Tammer	1	0	1	0	1	7
2021	Tammer	1	0	1	0	1	2
2021	Tanakh	4	0	4	0	1	1
2013	Tangentinkontinens	3	0	3	0	1	1
2016	Tangentinkontinens	11	0	11	0	1	4
2017	Tangentinkontinens	4	0	4	0	1	5
2018	Tangentinkontinens	1	0	1	0	1	6
2020	Tangentinkontinens	2	0	2	0	1	2
2021	Tangentinkontinens	2	0	2	0	1	3
2022	Tangentinkontinens	2	0	2	0	1	7
2018	Tankebrott	5	0	5	0	1	1
2015	Tankefrihet	1	0	1	0	1	1
2016	Tanon	1	0	1	0	1	1
2010	tantalus	2	2	0	1	0	1
2018	Tantgubbe	1	0	1	0	1	1
2017	TantRossin	1	0	1	0	1	4
2018	TantRossin	1	0	1	0	1	5
2019	TantRossin	1	0	1	0	1	3
2020	TantRossin	5	0	5	0	1	1
2021	TantRossin	3	0	3	0	1	2
2022	TantRossin	1	0	1	0	1	6
2008	Tantrum_Tabulev	1	1	0	1	0	1
2017	Tanus	1	0	1	0	1	4
2018	Tanus	2	0	2	0	1	5
2019	Tanus	1	0	1	0	1	3
2020	Tanus	5	0	5	0	1	1
2021	Tanus	3	0	3	0	1	2
2022	Tanus	1	0	1	0	1	6
2019	Taoist	1	0	1	0	1	1
2015	tapdagmap	1	0	1	0	1	1
2021	Tapferkeit	1	0	1	0	1	1
2008	tapir	1	1	0	1	0	1
2011	Tarasquest	1	1	0	1	0	1
2021	TaraxacumVulgare	1	0	1	0	1	1
2014	Tardsowhat	3	3	0	1	0	1
2009	tardumej?	3	3	0	1	0	1
2016	tarnerdig	5	0	5	0	1	1
2016	Tarningen	1	0	1	0	1	1
2022	Tarningen	4	0	4	0	1	2
2020	Tarrou	1	0	1	0	1	1
2017	tarsier	4	0	4	0	1	1
2016	TarzansFarsa	1	0	1	0	1	1
2020	Tashkent	1	0	1	0	1	1
2015	Tasklort	1	0	1	0	1	1
2022	taster987	1	0	1	0	1	1
2022	tatoomike	1	0	1	0	1	1
2016	TatueradeSnutkukar	1	0	1	0	1	1
2020	tauceti	1	1	0	1	0	1
2018	Taurus303	1	0	1	0	1	1
2012	TAXIDRIVER020	1	1	0	1	0	2
2013	TAXIDRIVER020	4	1	3	0.25	0.75	1
2016	taxner	1	0	1	0	1	1
2010	Tazqua	1	1	0	1	0	1
2014	tcfmog	1	0	1	0	1	1
2009	tclaesson	5	5	0	1	0	3
2010	tclaesson	5	4	1	0.8	0.2	1
2017	tclaesson	2	0	2	0	1	4
2018	tclaesson	2	0	2	0	1	5
2019	tclaesson	1	0	1	0	1	2
2008	TCOB	4	4	0	1	0	1
2018	tdlefnierregus	1	0	1	0	1	1
2014	teameffort	5	5	0	1	0	1
2015	teameffort	2	0	2	0	1	2
2018	teameffort	1	0	1	0	1	3
2018	Technerder	3	0	3	0	1	1
2011	Technetium	6	6	0	1	0	1
2016	technoisbest	14	0	14	0	1	1
2017	technoisbest	1	0	1	0	1	2
2019	TechPriest72	1	0	1	0	1	1
2014	techradar	2	0	2	0	1	1
2021	tecumseh	1	0	1	0	1	1
2022	Teddyrosevelt	1	0	1	0	1	1
2022	Tedrom	1	1	0	1	0	1
2021	Teerix65	2	0	2	0	1	1
2013	teflonpannan69	7	0	7	0	1	1
2016	teflonpannan69	1	1	0	1	0	2
2011	Tegis	1	1	0	1	0	1
2009	Telefonsamtal	1	0	1	0	1	1
2012	Teleskoptampong	1	0	1	0	1	2
2013	Teleskoptampong	1	1	0	1	0	1
2020	Tellusstar	1	0	1	0	1	1
2020	TemaSweg	2	0	2	0	1	1
2021	TemaSweg	1	0	1	0	1	2
2022	Temissbrukare	1	0	1	0	1	1
2016	TemplarKnight	1	0	1	0	1	1
2017	TemplarKnight	2	0	2	0	1	2
2020	Temporary84	1	0	1	0	1	1
2011	Tenacious	2	2	0	1	0	1
2011	Tenbule	3	3	0	1	0	1
2018	Tenedor	1	0	1	0	1	1
2008	TengilKato	1	1	0	1	0	1
2011	Tennant	3	3	0	1	0	1
2017	Teofrastus	1	0	1	0	1	2
2018	Teofrastus	4	0	4	0	1	3
2020	Teofrastus	3	0	3	0	1	1
2006	teoretikern	1	1	0	1	0	2
2007	teoretikern	4	4	0	1	0	1
2022	tequilasunrise123	1	0	1	0	1	1
2014	Tercio	1	0	1	0	1	2
2017	Tercio	2	1	1	0.5	0.5	3
2020	Tercio	1	0	1	0	1	1
2022	Tercio	2	0	2	0	1	4
2021	teren	1	0	1	0	1	1
2018	TerjeWendtCompello	1	1	0	1	0	2
2020	TerjeWendtCompello	1	0	1	0	1	1
2014	TerminalVelocity	1	0	1	0	1	1
2009	Teron	1	1	0	1	0	1
2014	Terrorbyre	1	0	1	0	1	1
2016	Terrorbyre	1	0	1	0	1	2
2020	Tervull	1	0	1	0	1	1
2022	Tervull	1	0	1	0	1	2
2014	Tesco	1	0	1	0	1	1
2017	Tesco	1	0	1	0	1	2
2010	Testa	7	7	0	1	0	1
2011	Testa	17	17	0	1	0	2
2021	testaros	1	0	1	0	1	1
2015	Testestest99	1	0	1	0	1	1
2014	testocyp	1	0	1	0	1	1
2015	testocyp	1	0	1	0	1	2
2019	testocyp	1	0	1	0	1	3
2020	Testoject	1	0	1	0	1	1
2020	Testonio	1	0	1	0	1	1
2013	TetrisNinja	1	1	0	1	0	1
2016	TetrisNinja	1	1	0	1	0	2
2011	tetrix	7	7	0	1	0	1
2021	Teu	3	0	3	0	1	1
