word	Totalt		SVT nyheter 2004	SVT nyheter 2005	SVT nyheter 2006	SVT nyheter 2007	SVT nyheter 2008	SVT nyheter 2009	SVT nyheter 2010	SVT nyheter 2011	SVT nyheter 2012	SVT nyheter 2013	SVT nyheter 2014	SVT nyheter 2015	SVT nyheter 2016	SVT nyheter 2017	SVT nyheter 2018	SVT nyheter 2019	SVT nyheter 2020	SVT nyheter 2021	SVT nyheter 2022	SVT nyheter 2023
kommer att överge	18		0	1	0	0	1	1	0	1	0	0	3	1	3	2	1	1	0	1	1	1
kommer att tro	18		0	1	1	0	0	0	0	0	0	0	3	1	0	4	2	2	3	1	0	0
kommer att toppa	18		0	1	1	0	1	0	2	1	1	3	0	0	1	1	2	0	0	2	1	1
kommer att reda	18		0	1	0	1	0	1	1	0	0	1	0	1	1	2	3	1	2	2	0	1
kommer att hänvisa	18		0	1	0	0	3	0	0	3	3	1	0	0	1	0	1	1	2	1	1	0
kommer att anstränga	18		0	1	0	0	0	0	0	0	1	1	2	2	2	6	1	1	0	1	0	0
kommer att räkna	18		0	0	1	0	1	1	0	0	0	1	0	2	1	1	1	5	2	1	1	0
kommer att vakna	18		0	0	0	1	0	2	0	0	1	0	1	6	0	1	0	2	3	1	0	0
kommer att tjänstgöra	18		0	0	0	1	0	0	1	2	0	1	1	3	2	4	1	1	0	0	1	0
kommer att anlita	18		0	0	0	1	0	1	0	1	2	1	0	1	2	3	1	1	1	0	2	1
kommer att inspirera	18		0	0	0	0	2	2	0	0	0	1	2	0	2	2	0	2	1	2	2	0
kommer att fundera	18		0	0	0	0	2	0	0	1	1	0	1	2	2	1	2	2	2	0	2	0
kommer att servera	18		0	0	0	0	1	0	0	1	3	3	1	0	1	3	2	1	1	1	0	0
kommer att fastställa	18		0	0	0	0	1	2	0	0	1	3	0	4	0	2	2	0	0	1	2	0
kommer att innefatta	18		0	0	0	0	0	0	1	1	1	2	1	1	1	2	0	1	4	3	0	0
kommer att drunkna	18		0	0	0	0	0	0	0	0	1	0	1	1	1	6	3	0	2	0	2	1
kommer att filma	18		0	0	0	0	0	0	0	0	0	2	1	1	1	2	1	2	5	0	0	3
kommer att skaffa	17		1	0	0	0	2	1	0	0	0	1	1	2	2	2	0	1	2	1	0	1
kommer att spegla	17		0	1	0	0	1	0	0	0	0	1	6	0	1	1	1	2	2	0	1	0
kommer att krossa	17		0	1	0	1	0	0	1	1	0	0	3	0	4	3	2	0	0	1	0	0
kommer att tolerera	17		0	0	2	0	0	1	0	0	1	0	3	0	2	3	0	3	0	1	1	0
kommer att blanda	17		0	0	2	0	1	2	0	2	1	1	1	1	1	4	0	0	1	0	0	0
kommer att återta	17		0	0	1	0	0	0	0	0	2	0	3	7	0	0	0	0	1	2	1	0
kommer att uppvakta	17		0	0	1	0	0	1	0	1	2	0	1	3	3	1	0	0	2	0	2	0
kommer att tillhandahålla	17		0	0	1	0	1	0	0	0	0	1	0	1	1	0	4	2	1	2	2	1
kommer att tillämpa	17		0	0	0	1	0	0	0	0	0	4	0	1	2	0	1	3	3	0	2	0
kommer att bete	17		0	0	0	1	0	0	5	1	0	0	0	1	1	4	0	0	1	3	0	0
kommer att strunta	17		0	0	0	0	1	1	0	2	2	4	1	2	1	0	2	0	0	1	0	0
kommer att fördjupa	17		0	0	0	0	1	0	0	1	0	0	2	5	0	2	1	2	0	1	1	1
kommer att kollapsa	17		0	0	0	0	0	1	1	1	0	4	0	2	2	2	0	2	1	1	0	0
kommer att bemöta	17		0	0	0	0	0	0	2	0	2	1	0	0	2	2	4	1	1	1	0	1
Kommer att göra	17		0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	4	2	2	4
kommer att gripa	16		0	1	0	1	0	0	3	2	0	0	1	0	3	1	3	0	1	0	0	0
kommer att svänga	16		0	0	2	0	2	0	0	1	0	0	0	1	1	2	1	1	0	2	3	0
kommer att operera	16		0	0	2	0	1	0	1	0	0	1	1	1	0	3	0	2	1	0	3	0
kommer att värna	16		0	0	1	0	0	2	0	0	1	1	0	2	1	1	0	3	3	0	1	0
kommer att koppla	16		0	0	1	1	1	0	2	2	3	0	0	1	2	1	0	0	2	0	0	0
kommer att beställa	16		0	0	1	0	0	0	0	0	0	0	2	3	2	3	0	1	0	3	0	1
kommer att sammanträda	16		0	0	0	1	0	0	1	1	1	0	0	0	2	2	3	3	1	0	0	1
kommer att cirkulera	16		0	0	0	1	0	0	0	1	0	1	0	0	1	4	3	2	0	1	0	2
kommer att godta	16		0	0	0	0	2	0	1	2	1	0	1	0	4	1	2	0	1	0	1	0
kommer att rycka	16		0	0	0	0	1	0	0	1	1	3	0	3	1	1	0	0	2	3	0	0
kommer att kulminera	16		0	0	0	0	1	0	0	1	0	1	0	2	1	3	6	0	1	0	0	0
kommer att genomsyra	16		0	0	0	0	1	1	2	0	1	2	2	2	0	1	1	1	0	0	2	0
kommer att accelerera	16		0	0	0	0	1	0	2	1	0	0	1	2	0	3	1	0	2	2	0	1
kommer att ladda	16		0	0	0	0	0	1	2	0	0	1	2	1	1	2	2	0	0	3	1	0
kommer att kartlägga	16		0	0	0	0	0	1	0	1	1	0	1	1	0	2	3	1	2	2	1	0
kommer att justera	16		0	0	0	0	0	1	3	0	0	2	1	0	1	0	2	1	2	0	2	1
kommer att dansa	16		0	0	0	0	0	0	1	0	0	2	1	1	3	5	1	1	0	0	0	1
kommer att coacha	15		1	2	2	0	2	2	1	0	0	1	0	0	2	1	0	0	0	1	0	0
kommer att transportera	15		0	2	1	0	0	0	1	1	1	0	0	2	2	2	1	2	0	0	0	0
kommer att uppsöka	15		0	1	0	0	0	0	0	1	0	0	0	2	4	2	2	1	1	0	1	0
kommer att påminna	15		0	1	0	0	1	0	0	0	0	2	1	1	1	3	1	1	1	1	1	0
kommer att omsätta	15		0	0	2	1	0	3	1	2	2	0	2	0	0	0	1	1	0	0	0	0
kommer att förmedla	15		0	0	2	0	0	1	2	1	2	0	1	0	0	3	1	0	1	1	0	0
kommer att te	15		0	0	1	0	0	1	0	1	1	1	2	2	1	1	0	1	0	1	1	1
kommer att kombinera	15		0	0	1	0	1	0	0	3	1	0	1	2	0	0	2	1	1	0	1	1
kommer att överskrida	15		0	0	0	1	3	1	0	2	1	1	0	1	1	0	0	2	0	0	1	1
kommer att uppmuntra	15		0	0	0	1	0	0	2	1	1	0	1	1	3	1	1	0	3	0	0	0
kommer att ompröva	15		0	0	0	1	0	0	0	1	2	1	0	0	3	2	0	0	2	1	1	1
kommer att heja	15		0	0	0	1	0	0	1	0	0	0	1	1	0	2	3	3	1	2	0	0
kommer att inrätta	15		0	0	0	0	2	2	1	1	0	1	3	0	0	0	0	0	1	1	3	0
kommer att syssla	15		0	0	0	0	1	0	0	1	0	1	2	0	2	3	2	1	0	1	0	1
kommer att samordna	15		0	0	0	0	1	1	0	0	0	3	2	2	0	1	0	1	3	1	0	0
kommer att försvaga	15		0	0	0	0	1	1	1	0	0	2	1	1	0	1	1	2	4	0	0	0
kommer att bege	15		0	0	0	0	1	0	0	1	0	2	0	2	1	0	2	1	1	2	1	1
kommer att uppföra	15		0	0	0	0	0	1	1	1	0	0	3	2	0	0	4	1	2	0	0	0
kommer att slutföra	15		0	0	0	0	0	1	1	1	0	3	2	2	2	0	0	1	0	1	0	1
kommer att mynna	15		0	0	0	0	0	1	1	0	2	1	0	0	1	1	2	0	2	2	2	0
kommer att matcha	15		0	0	0	0	0	1	1	1	1	1	0	1	1	2	0	1	2	0	2	1
kommer att prestera	15		0	0	0	0	0	0	1	0	2	0	2	0	1	1	1	2	1	2	2	0
kommer att bekräfta	15		0	0	0	0	0	0	1	1	0	0	2	0	1	5	1	3	0	1	0	0
kommer att utvisa	15		0	0	0	0	0	0	0	2	0	0	0	1	0	0	9	0	0	1	1	1
kommer att regissera	15		0	0	0	0	0	0	0	2	0	0	1	2	0	2	2	3	2	1	0	0
kommer att strida	15		0	0	0	0	0	0	0	1	0	4	1	2	2	1	1	0	0	2	1	0
Kommer att påverka	15		0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	3	4	3	0	1
kommer att lukta	15		0	0	0	0	0	0	0	0	1	2	0	2	4	2	1	1	2	0	0	0
kommer att växla	15		0	0	0	0	0	0	0	0	0	1	1	1	2	2	2	2	2	1	0	1
kommer att krascha	14		0	2	0	0	0	0	0	2	0	1	0	2	0	2	1	1	0	0	3	0
kommer att överta	14		0	1	0	0	1	1	1	0	1	1	0	0	3	2	0	0	0	2	0	1
kommer att segla	14		0	1	1	1	1	0	0	1	2	4	1	0	0	0	1	1	0	0	0	0
kommer att påskynda	14		0	1	0	0	0	0	0	1	1	2	0	1	3	2	0	1	2	0	0	0
kommer att klättra	14		0	1	1	1	3	2	0	0	0	2	0	1	1	0	1	0	0	0	0	1
kommer att förenkla	14		0	1	0	0	0	0	0	1	1	1	1	2	2	1	0	0	1	0	3	0
kommer att teckna	14		0	0	1	0	1	2	0	2	0	0	1	1	1	1	2	0	0	1	1	0
kommer att anta	14		0	0	1	0	5	0	0	0	2	0	1	0	2	0	1	0	0	0	2	0
kommer att korta	14		0	0	0	1	0	1	0	0	0	1	0	0	1	3	4	0	1	1	1	0
kommer att inspektera	14		0	0	0	1	0	0	1	1	1	1	1	1	3	1	0	1	1	1	0	0
kommer att gagna	14		0	0	0	1	1	1	1	1	0	0	1	3	2	0	2	1	0	0	0	0
kommer att överraska	14		0	0	0	0	1	0	0	1	1	0	0	2	3	1	0	3	0	0	2	0
kommer att återinföra	14		0	0	0	0	1	1	0	1	0	0	0	0	0	2	2	2	0	2	3	0
kommer att återfå	14		0	0	0	0	1	0	2	1	0	2	0	2	2	1	0	0	1	2	0	0
kommer att axla	14		0	0	0	0	1	1	2	0	0	4	0	0	0	2	0	1	0	0	2	1
kommer att städa	14		0	0	0	0	0	0	1	2	0	0	1	0	0	1	3	2	1	1	1	1
kommer att husera	14		0	0	0	0	0	0	0	1	0	0	2	1	3	1	2	1	0	1	1	1
Kommer att gå	14		0	0	0	0	0	0	0	0	1	2	1	1	1	2	1	0	2	1	2	0
kommer att tömma	13		1	0	0	0	0	0	0	0	0	0	1	3	0	2	3	1	2	0	0	0
kommer att organisera	13		1	0	0	0	1	0	0	1	0	2	1	1	1	2	0	0	1	0	2	0
kommer att utropa	13		0	1	0	4	0	0	0	0	1	0	2	0	1	2	0	0	1	1	0	0
kommer att tolka	13		0	1	0	0	2	2	2	0	0	1	0	0	1	0	1	3	0	0	0	0
kommer att nöja	13		0	1	0	1	0	0	1	0	1	0	1	2	0	2	0	2	0	1	1	0
kommer att laga	13		0	1	0	0	0	0	3	0	0	0	2	2	3	1	1	0	0	0	0	0
kommer att kritisera	13		0	1	2	1	0	0	0	0	0	1	1	1	1	1	1	3	0	0	0	0
kommer att attackera	13		0	0	1	0	0	0	3	2	0	2	1	1	0	1	0	0	0	0	2	0
kommer att skrämma	13		0	0	0	1	1	0	0	0	1	3	0	2	1	0	0	3	0	0	0	1
kommer att identifiera	13		0	0	0	1	0	0	0	0	1	3	0	1	1	3	0	0	0	1	1	1
kommer att assistera	13		0	0	0	1	0	0	1	0	0	1	0	0	3	3	0	0	3	1	0	0
kommer att annonsera	13		0	0	0	1	0	1	1	1	0	0	1	1	1	1	1	0	1	1	2	0
kommer att knyta	13		0	0	0	0	3	1	2	1	0	0	1	1	1	1	1	0	0	0	1	0
kommer att redogöra	13		0	0	0	0	2	0	1	0	0	2	5	0	1	0	1	0	1	0	0	0
kommer att ”	13		0	0	0	0	2	1	0	0	1	1	1	2	1	0	1	2	1	0	0	0
kommer att sträva	13		0	0	0	0	0	2	0	0	0	1	1	0	4	0	1	0	1	2	0	1
kommer att nyttja	13		0	0	0	0	0	2	1	0	0	1	0	1	0	2	1	0	3	1	1	0
kommer att prova	13		0	0	0	0	0	1	1	0	0	0	1	1	3	1	0	1	1	2	1	0
kommer att förtydliga	13		0	0	0	0	0	1	1	0	0	0	0	0	4	1	2	3	0	1	0	0
kommer att donera	13		0	0	0	0	0	1	1	0	1	1	0	1	0	1	1	1	1	0	3	1
kommer att aktivera	13		0	0	0	0	0	1	0	0	0	0	1	0	1	6	0	1	0	2	1	0
kommer att sommarprata	13		0	0	0	0	0	0	0	2	0	0	0	3	1	0	0	1	3	1	1	1
kommer att expandera	13		0	0	0	0	0	0	0	1	2	1	2	1	0	0	0	1	2	1	1	1
kommer att kvala	13		0	0	0	0	0	0	0	0	1	0	1	1	1	0	4	3	0	2	0	0
kommer att sammanställa	13		0	0	0	0	0	0	0	0	0	0	1	0	1	4	1	4	1	1	0	0
Kommer att se	13		0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	1	3	3	2
kommer att svepa	12		1	0	0	0	0	0	0	0	0	1	7	1	0	0	2	0	0	0	0	0
kommer att angripa	12		1	0	1	0	0	1	0	0	0	0	0	0	0	0	2	2	0	1	2	2
kommer att svälla	12		0	2	0	0	0	2	3	1	0	2	0	0	0	2	0	0	0	0	0	0
kommer att spränga	12		0	2	0	0	0	0	0	0	1	4	1	0	1	0	0	1	1	0	1	0
kommer att registrera	12		0	1	0	0	2	0	0	2	2	0	1	0	1	0	2	1	0	0	0	0
kommer att fria	12		0	0	3	0	1	0	0	1	1	0	0	1	1	4	0	0	0	0	0	0
kommer att skynda	12		0	0	1	0	2	0	0	2	1	0	1	1	0	0	1	1	0	0	2	0
kommer att blomma	12		0	0	1	0	0	1	2	0	1	1	0	0	0	1	1	1	2	1	0	0
kommer att inviga	12		0	0	0	2	1	0	0	0	1	1	1	2	0	2	0	2	0	0	0	0
kommer att jubla	12		0	0	0	1	0	0	0	1	0	1	0	1	1	1	1	0	1	1	3	0
kommer att beskriva	12		0	0	0	1	0	0	0	0	0	0	1	2	2	2	2	0	0	1	1	0
kommer att snabba	12		0	0	0	0	3	0	0	0	0	1	0	0	1	2	1	1	1	0	2	0
kommer att involvera	12		0	0	0	0	1	1	0	2	1	1	0	0	0	3	1	1	0	0	1	0
kommer att binda	12		0	0	0	0	1	1	1	0	0	1	0	0	1	2	2	1	0	1	0	1
kommer att avvika	12		0	0	0	0	1	0	0	1	0	0	0	0	5	1	1	0	1	2	0	0
kommer att förhindra	12		0	0	0	0	0	1	0	0	0	0	3	1	2	2	0	1	1	0	1	0
kommer att eka	12		0	0	0	0	0	1	2	1	0	0	0	0	0	3	1	0	1	3	0	0
kommer att utlösa	12		0	0	0	0	0	0	3	1	2	0	2	0	2	0	1	0	0	1	0	0
kommer att skymma	12		0	0	0	0	0	0	1	2	1	2	1	0	0	3	1	0	1	0	0	0
kommer att måla	12		0	0	0	0	0	0	1	0	0	2	2	1	2	1	0	1	0	1	1	0
kommer att förvalta	12		0	0	0	0	0	0	0	2	0	0	3	0	1	0	1	0	0	2	2	1
kommer att gestalta	12		0	0	0	0	0	0	0	1	0	1	1	1	1	2	1	1	2	1	0	0
kommer att boka	12		0	0	0	0	0	0	0	1	1	0	1	1	1	4	0	0	2	1	0	0
kommer att ratificera	12		0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	8
kommer att ratta	11		1	0	1	2	0	1	1	1	0	0	1	1	0	0	1	1	0	0	0	0
kommer att sörja	11		0	1	1	0	0	2	2	0	0	1	1	1	0	1	0	0	1	0	0	0
kommer att stabilisera	11		0	1	0	0	0	0	0	0	0	1	2	2	2	2	0	0	0	0	1	0
kommer att kriga	11		0	1	0	0	0	0	0	0	0	2	0	2	4	1	0	1	0	0	0	0
kommer att intervjua	11		0	1	0	0	0	3	0	0	1	0	0	1	0	1	2	1	0	0	1	0
kommer att inrikta	11		0	1	0	1	0	1	0	1	0	0	0	1	2	1	0	1	2	0	0	0
kommer att splittra	11		0	0	1	0	0	0	1	1	0	1	1	2	1	0	1	0	0	2	0	0
kommer att spilla	11		0	0	1	0	2	2	0	2	0	0	0	0	0	1	2	0	0	0	1	0
kommer att rusta	11		0	0	1	0	2	0	1	0	0	0	1	1	2	1	1	1	0	0	0	0
kommer att förbruka	11		0	0	1	0	0	0	0	4	0	0	1	0	0	0	0	1	2	1	0	1
kommer att fastna	11		0	0	1	0	0	0	0	0	2	1	1	0	1	3	1	1	0	0	0	0
kommer att delge	11		0	0	1	0	1	0	0	0	0	0	2	1	3	2	0	0	1	0	0	0
kommer att hårdna	11		0	0	0	3	1	1	0	0	1	0	0	1	0	1	0	1	0	0	1	1
kommer att måsta	11		0	0	0	1	1	0	0	1	0	0	3	3	0	0	0	0	2	0	0	0
kommer att frigöra	11		0	0	0	1	0	2	0	0	0	1	0	0	0	2	2	0	0	0	3	0
kommer att betona	11		0	0	0	1	0	0	0	1	0	1	2	0	2	0	0	1	0	0	2	1
kommer att montera	11		0	0	0	0	1	0	0	0	2	2	0	0	2	0	0	1	2	0	1	0
kommer att lossna	11		0	0	0	0	1	2	0	0	0	1	0	0	0	1	3	2	1	0	0	0
kommer att trilla	11		0	0	0	0	0	1	1	1	0	1	0	2	0	2	0	2	0	1	0	0
kommer att smitta	11		0	0	0	0	0	1	0	1	2	0	0	1	0	2	3	0	1	0	0	0
kommer att fasa	11		0	0	0	0	0	1	0	0	0	1	0	2	0	2	1	1	0	0	1	2
kommer att bry	11		0	0	0	0	0	1	2	0	1	0	0	0	3	0	0	1	1	0	2	0
kommer att anfalla	11		0	0	0	0	0	1	0	0	0	2	1	1	2	1	0	1	0	0	1	1
kommer att varva	11		0	0	0	0	0	0	2	0	0	1	1	0	0	1	0	1	1	3	1	0
kommer att studsa	11		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	2	4	1
kommer att deltaga	11		0	0	0	0	0	0	1	3	1	1	0	2	0	1	1	0	1	0	0	0
kommer att mobilisera	11		0	0	0	0	0	0	0	2	1	0	2	2	2	0	0	1	1	0	0	0
kommer att sikta	11		0	0	0	0	0	0	0	1	2	0	2	1	0	0	1	2	0	1	1	0
kommer att belysa	11		0	0	0	0	0	0	0	1	0	0	2	2	1	3	0	1	0	0	1	0
kommer att parkera	11		0	0	0	0	0	0	0	0	1	1	1	2	0	4	0	2	0	0	0	0
kommer att rubricera	11		0	0	0	0	0	0	0	0	0	0	4	1	0	2	1	1	2	0	0	0
kommer att flagga	10		1	0	0	0	0	0	0	0	0	0	0	0	4	3	1	0	0	0	0	1
kommer att läcka	10		0	1	0	0	0	0	0	2	0	1	0	1	3	1	0	0	0	0	1	0
kommer att avvisa	10		0	1	1	0	2	0	1	0	1	1	0	0	2	0	0	0	1	0	0	0
kommer att tidigarelägga	10		0	0	1	0	1	0	0	0	0	0	2	0	0	1	1	1	2	1	0	0
kommer att halvera	10		0	0	1	1	0	0	2	2	0	0	1	1	1	0	0	0	0	0	1	0
kommer att bredda	10		0	0	1	0	0	2	1	0	0	0	0	1	2	0	2	1	0	0	0	0
kommer att betrakta	10		0	0	1	0	0	1	1	0	0	1	1	0	0	1	2	0	1	0	0	1
kommer att vikariera	10		0	0	0	2	0	0	0	1	0	0	0	0	1	1	1	3	0	0	0	1
kommer att utöva	10		0	0	0	1	0	0	1	0	0	2	1	0	1	0	2	1	0	0	1	0
kommer att utvidga	10		0	0	0	1	0	0	2	1	0	0	3	1	1	0	0	0	1	0	0	0
kommer att korsa	10		0	0	0	1	0	0	0	0	1	0	0	4	1	1	0	0	1	0	1	0
kommer att äventyra	10		0	0	0	0	1	0	1	1	1	0	2	1	0	0	1	0	2	0	0	0
kommer att utebli	10		0	0	0	0	1	1	0	0	0	0	0	0	0	2	1	2	2	1	0	0
kommer att undervisa	10		0	0	0	0	1	1	0	1	0	0	0	0	3	0	0	0	1	2	1	0
kommer att reglera	10		0	0	0	0	1	0	0	0	1	0	0	1	3	1	1	0	2	0	0	0
kommer att ramla	10		0	0	0	0	1	0	1	0	1	0	1	1	0	0	1	2	1	0	1	0
kommer att ockupera	10		0	0	0	0	1	1	0	2	0	0	3	0	0	3	0	0	0	0	0	0
kommer att luta	10		0	0	0	0	1	0	0	0	0	1	0	4	1	1	0	1	0	0	1	0
kommer att föredra	10		0	0	0	0	1	0	0	0	1	1	0	0	1	1	3	0	2	0	0	0
kommer att biträda	10		0	0	0	0	1	0	2	0	0	0	0	4	1	0	2	0	0	0	0	0
kommer att utforma	10		0	0	0	0	0	1	0	2	1	0	1	1	1	0	1	0	2	0	0	0
kommer att upphandla	10		0	0	0	0	0	1	0	1	0	0	1	0	1	1	0	2	0	2	1	0
kommer att försörja	10		0	0	0	0	0	1	0	3	0	0	0	0	4	1	0	1	0	0	0	0
kommer att fortsätt	10		0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	3	1	1	0
kommer att forma	10		0	0	0	0	0	0	1	0	0	1	2	0	3	0	1	1	1	0	0	0
kommer att blossa	10		0	0	0	0	0	0	1	0	0	0	0	0	3	3	2	0	1	0	0	0
kommer att störta	10		0	0	0	0	0	0	0	1	0	0	2	1	0	0	4	1	0	0	0	1
Kommer att sakna	10		0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	2	0	1	4	0
kommer att avstanna	10		0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	2	4	0
kommer att sanera	10		0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	1	1	2	1	0
kommer att upplåta	9		0	1	0	1	0	0	0	0	0	2	2	1	0	0	0	1	0	0	1	0
kommer att svika	9		0	1	0	0	0	0	1	0	1	0	0	2	2	1	0	0	0	0	1	0
kommer att upphäva	9		0	0	1	0	0	0	0	3	0	0	1	0	1	0	0	0	1	0	1	1
kommer att ljuda	9		0	0	1	0	0	0	1	1	0	0	0	2	1	1	1	0	0	0	1	0
kommer att bullra	9		0	0	1	0	0	1	0	1	0	1	1	1	1	1	0	0	0	1	0	0
kommer att argumentera	9		0	0	1	1	0	0	1	0	0	1	0	1	0	1	2	1	0	0	0	0
kommer att yttra	9		0	0	0	1	0	1	0	0	0	0	0	1	3	1	0	1	0	0	0	1
kommer att slopa	9		0	0	0	1	0	1	1	0	0	1	2	1	1	0	0	0	1	0	0	0
kommer att skylta	9		0	0	0	1	1	0	1	1	1	1	0	0	0	0	0	2	0	0	1	0
kommer att resonera	9		0	0	0	1	0	0	0	0	0	0	1	1	1	2	1	2	0	0	0	0
kommer att förvandla	9		0	0	0	1	0	0	2	2	1	1	0	0	0	1	1	0	0	0	0	0
kommer att vakta	9		0	0	0	0	1	0	0	1	1	1	0	1	2	0	1	0	1	0	0	0
kommer att skörda	9		0	0	0	0	1	1	1	1	0	0	2	1	2	0	0	0	0	0	0	0
kommer att räta	9		0	0	0	0	1	0	1	0	0	0	0	2	1	2	0	2	0	0	0	0
kommer att förnya	9		0	0	0	0	1	1	0	1	0	1	0	0	1	0	3	0	0	1	0	0
kommer att fördröja	9		0	0	0	0	1	2	0	1	0	0	0	1	0	1	1	1	0	0	0	1
kommer att eftersträva	9		0	0	0	0	0	2	3	2	0	0	1	0	0	0	1	0	0	0	0	0
kommer att avslå	9		0	0	0	0	0	2	0	0	0	2	0	0	0	1	0	0	1	2	1	0
kommer att släpa	9		0	0	0	0	0	1	0	1	0	0	1	0	1	3	1	0	1	0	0	0
kommer att renovera	9		0	0	0	0	0	1	1	0	0	1	3	1	1	1	0	0	0	0	0	0
kommer att krypa	9		0	0	0	0	0	1	0	0	1	0	2	1	2	1	0	0	0	0	1	0
kommer att främja	9		0	0	0	0	0	1	0	1	0	1	1	0	2	1	0	0	0	1	1	0
kommer att hylla	9		0	0	0	0	0	0	2	0	2	1	1	1	0	0	1	0	0	0	1	0
kommer att stryka	9		0	0	0	0	0	0	1	0	0	1	0	3	3	0	0	0	1	0	0	0
kommer att skildra	9		0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	4	0	1	0
kommer att knäcka	9		0	0	0	0	0	0	1	1	1	0	1	0	1	0	1	0	0	0	3	0
kommer att gör	9		0	0	0	0	0	0	1	1	0	1	1	1	1	0	1	1	0	0	0	1
kommer att greja	9		0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	2	2	0	1	0
kommer att tända	9		0	0	0	0	0	0	0	1	0	1	0	3	1	1	0	1	0	0	1	0
kommer att klippa	9		0	0	0	0	0	0	0	1	0	0	1	1	0	2	1	0	1	0	1	1
kommer att flöda	9		0	0	0	0	0	0	0	1	1	1	0	0	0	5	0	0	0	0	1	0
kommer att varna	9		0	0	0	0	0	0	0	0	2	2	0	1	1	1	1	0	0	1	0	0
Kommer att följa	9		0	0	0	0	0	0	0	0	0	0	2	0	1	0	3	1	2	0	0	0
kommer att elda	9		0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	1	0	2	1
kommer att avancera	8		0	3	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0
kommer att utlämna	8		0	1	0	1	0	1	0	0	0	2	0	1	0	1	0	0	0	0	1	0
kommer att slita	8		0	1	0	0	0	1	0	0	0	0	0	2	0	1	0	2	0	1	0	0
kommer att krocka	8		0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	2	1	1	0	0
kommer att gifta	8		0	1	0	1	0	0	0	0	2	0	0	1	0	1	0	1	0	0	1	0
kommer att förorda	8		0	1	0	0	0	1	1	0	0	0	1	0	1	1	1	1	0	0	0	0
kommer att inskränka	8		0	0	2	1	0	0	0	0	0	0	1	2	0	0	0	2	0	0	0	0
kommer att överskugga	8		0	0	1	0	1	0	0	0	0	2	0	2	0	0	0	0	2	0	0	0
kommer att tränga	8		0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	2	0	0	0	2
kommer att sporra	8		0	0	1	1	0	1	1	0	0	0	1	0	1	1	0	0	0	1	0	0
kommer att introducera	8		0	0	1	0	0	0	0	0	0	0	0	1	4	1	0	0	0	0	1	0
kommer att bomba	8		0	0	1	0	0	0	0	1	0	0	4	1	0	0	0	0	0	0	1	0
kommer att undra	8		0	0	0	1	1	0	0	0	0	0	0	1	1	1	0	1	1	1	0	0
kommer att underminera	8		0	0	0	1	0	0	0	2	0	1	0	0	2	1	0	0	0	0	1	0
kommer att tillgodose	8		0	0	0	1	0	0	3	0	1	0	2	0	1	0	0	0	0	0	0	0
kommer att strömma	8		0	0	0	1	0	0	1	2	0	0	0	1	1	0	1	0	0	1	0	0
kommer att korrigera	8		0	0	0	1	0	0	0	0	0	0	2	3	2	0	0	0	0	0	0	0
kommer att guida	8		0	0	0	1	0	0	0	0	0	2	1	0	0	2	0	0	2	0	0	0
kommer att gapa	8		0	0	0	1	1	0	0	2	0	0	0	0	1	1	0	0	1	1	0	0
Kommer att öka	8		0	0	0	0	1	1	0	0	0	0	1	1	0	2	0	1	0	0	0	1
kommer att rita	8		0	0	0	0	1	0	0	0	0	0	3	0	1	3	0	0	0	0	0	0
kommer att medge	8		0	0	0	0	1	1	0	0	0	0	0	1	0	0	2	1	2	0	0	0
kommer att markera	8		0	0	0	0	1	0	0	0	0	1	0	0	1	1	1	0	0	0	2	1
kommer att efterlysa	8		0	0	0	0	1	0	0	0	0	1	2	1	0	2	1	0	0	0	0	0
kommer att smaka	8		0	0	0	0	0	2	0	1	0	0	1	1	1	1	0	0	1	0	0	0
kommer att värma	8		0	0	0	0	0	1	0	1	0	1	0	0	2	1	1	0	0	0	1	0
kommer att tredubbla	8		0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	3	1	0
kommer att plugga	8		0	0	0	0	0	1	1	0	0	0	0	0	0	2	1	0	0	0	1	2
kommer att gråta	8		0	0	0	0	0	0	2	1	0	0	2	1	0	0	1	0	0	1	0	0
kommer att återställa	8		0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	2	0	0	1
kommer att utsätta	8		0	0	0	0	0	0	1	0	0	0	2	0	1	1	1	0	1	0	0	1
kommer att skifta	8		0	0	0	0	0	0	1	0	0	0	0	2	1	2	1	1	0	0	0	0
kommer att programleda	8		0	0	0	0	0	0	1	0	0	0	0	0	1	3	0	0	1	1	0	1
