word	Totalt		SVT nyheter 2004	SVT nyheter 2005	SVT nyheter 2006	SVT nyheter 2007	SVT nyheter 2008	SVT nyheter 2009	SVT nyheter 2010	SVT nyheter 2011	SVT nyheter 2012	SVT nyheter 2013	SVT nyheter 2014	SVT nyheter 2015	SVT nyheter 2016	SVT nyheter 2017	SVT nyheter 2018	SVT nyheter 2019	SVT nyheter 2020	SVT nyheter 2021	SVT nyheter 2022	SVT nyheter 2023
börjar påla	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
börjar konvertera	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
börjar klumpa	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
börjar gorma	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
börjar dåsa	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
börjar donera	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
börjar citera	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
börjar bruka	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
börjar box-träna	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
börjar borsta	1		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
börjar övertyga	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
börjar änd	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
börjar utkämpa	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
börjar utestänga	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
börjar te	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
börjar sälla	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
börjar säkra	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
börjar svälla	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
börjar stömma	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
börjar stinka	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
börjar spöregna	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
börjar spinna	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
börjar specialisera	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
börjar smaka	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
börjar sjukna	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
börjar rena	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
börjar pusha	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
börjar para	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
börjar ompröva	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
börjar norpa	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
börjar normalisera	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
börjar matcha	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
börjar mala	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
börjar liverapportera	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
börjar kränka	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
börjar knuffa	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
börjar julhandla	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
börjar guida	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
börjar gny	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
börjar gapskratta	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
börjar förvärvsarbeta	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
börjar framträda	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
börjar dia	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
börjar befolka	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
börjar anlägga	1		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
börjar veta	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
börjar utpressa	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
börjar tissla	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
börjar summera	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
börjar stöta	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
börjar stycka	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
börjar sporta	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
börjar smörja	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
börjar slacka	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
börjar råma	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
börjar påpeka	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
börjar nätspana	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
börjar montera	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
börjar mjuka	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
börjar massproducera	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
börjar kvittra	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
börjar kurra	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
börjar korrigera	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
börjar knoppa	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
börjar kisa	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
börjar kalasa	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
börjar hälla	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
börjar haka	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
börjar genmodifiera	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
börjar filtrera	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
börjar ersätta	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
börjar elitträna	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
börjar detaljstyra	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
börjar deala	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
börjar datalagra	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
börjar böja	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
börjar betyda	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
börjar bemöta	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
börjar bedöma	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
börjar arkivera	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
börjar applådera	1		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
börjar vädra	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
börjar vittja	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
börjar vandalisera	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
börjar unna	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
börjar tävlingsidrotta	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
börjar tröska	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
börjar tillaga	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
börjar texta	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
börjar stuva	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
börjar skölja	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
börjar självcensurera	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
börjar sammanfalla	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
börjar röna	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
börjar referera	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
börjar rassla	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
börjar orientera	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
börjar omförhandla	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
börjar omformulera	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
börjar nätdejta	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
börjar mojna	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
börjar mingla	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
börjar lrödag	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
börjar kråma	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
börjar knipa	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
börjar klara	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
börjar häva	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
börjar huttra	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
börjar hetsa	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
börjar gunga	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
börjar grisa	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
börjar gallskrika	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
börjar förlika	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
börjar förespråka	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
börjar fnittra	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
börjar flå	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
börjar DNA-märka	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
börjar dimpa	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
börjar bugga	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
börjar bevilja	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
börjar bereda	1		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
börjar överlägga	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar vänta	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar vikariera	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar vidröra	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar uppgradera	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar tätna	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar tuta	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar tjata	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar tillfriskna	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar teckna	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar storma	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar stafetta	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar spontandansa	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar småprata	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar smygträna	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar smuggla	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar slockna	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar skandera	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar rodna	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar redogöra	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar ranka	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar påta	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar promenera	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar nagga	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar molvärka	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar markbereda	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar köpslå	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar koda	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar knacka	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar klippa	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar klampa	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar kamma	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar jollra	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar interagera	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar integrera	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar handlägga	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar gulna	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar googla	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar förskriva	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar förklara	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar författa	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar fröa	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar fota	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar flygbomba	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar fakturera	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar exportera	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar eka	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar diagnostisera	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar bågna	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar bry	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar bilpendla	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar besikta	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar avlyssna	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar annonsera	1		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
börjar våldta	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
börjar uppvakta	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
börjar uppröra	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
börjar tvinga	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
börjar störtblöda	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
börjar stirra	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
börjar sopa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
börjar socialisera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
börjar snegla	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
börjar slutplädera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
börjar sluddra	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
börjar skrämma	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
börjar sicksacka	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
börjar sanda	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
börjar rabbla	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
börjar punkmarkera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
börjar plinga	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
börjar placera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
börjar peppa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
börjar orda	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
börjar opinionsbilda	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
börjar offentliggöra	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
börjar nynna	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
börjar nalla	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
börjar moralisera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
börjar melan	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
börjar marmorera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
börjar kyssa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
börjar knata	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
börjar knappa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
börjar killa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
börjar inverka	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
börjar inventera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
börjar hårdna	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
börjar glesa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
börjar förse	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
börjar förneka	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
börjar förbruka	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
börjar frasa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
börjar flagga	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
börjar censurera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
börjar brisera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
börjar beskriva	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
börjar bedöva	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
börjar addera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
börjar övervintra	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
börjar överdosera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
börjar yttra	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
börjar veva	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
börjar vagga	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
börjar upparbeta	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
börjar tweeta	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
börjar trappa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
börjar topsa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
börjar tolka	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
börjar tillhöra	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
börjar syna	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
börjar snåla	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
börjar sloka	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
börjar skaffa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
börjar returnera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
börjar praktisera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
börjar nudda	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
börjar notera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
börjar nedvärdera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
börjar mjukna	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
börjar lipa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
börjar lappa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
börjar kommai	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
börjar klassa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
börjar kladda	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
börjar irra	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
börjar hovra	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
börjar hamra	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
börjar greja	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
börjar fösa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
börjar förtvina	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
börjar förlita	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
börjar förhindra	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
börjar föda	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
börjar frukta	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
börjar friskna	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
börjar fastna	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
börjar campa	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
börjar bevaka	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
börjar bena	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
börjar belöna	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
börjar behöva	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
börjar värna	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
börjar utöva	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
börjar tvätta	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
börjar tunna	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
börjar trakassera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
börjar svälta	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
börjar störta	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
börjar streta	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
börjar storrekrytera	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
börjar spurta	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
börjar snedbelasta	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
börjar sleva	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
börjar skramla	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
börjar skejta	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
börjar sikta	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
