word	Totalt		SVT nyheter 2004	SVT nyheter 2005	SVT nyheter 2006	SVT nyheter 2007	SVT nyheter 2008	SVT nyheter 2009	SVT nyheter 2010	SVT nyheter 2011	SVT nyheter 2012	SVT nyheter 2013	SVT nyheter 2014	SVT nyheter 2015	SVT nyheter 2016	SVT nyheter 2017	SVT nyheter 2018	SVT nyheter 2019	SVT nyheter 2020	SVT nyheter 2021	SVT nyheter 2022	SVT nyheter 2023
kommer ratificera	6		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	3
kommer hänvisa	6		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	1
kommer förenkla	5		0	1	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0
kommer trappa	5		0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0
kommer tillfalla	5		0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0
kommer utlysa	5		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	1	0	0
kommer motverka	5		0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	1	0	0	0
kommer bevisa	5		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	2	0
kommer återfalla	5		0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0
kommer vägra	5		0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	1
kommer turnera	5		0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	1	0	0
kommer inrymma	5		0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	1	0	0	0
kommer neka	5		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	1	0	0
Kommer dra	5		0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0
kommer avlida	5		0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	1	0	0
kommer svida	5		0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	1	0
kommer mäta	5		0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	2	0	0
kommer likna	5		0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	0
kommer koppla	5		0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	1
Kommer gråta	5		0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	1	0	0	0
kommer åtala	5		0	0	0	0	0	0	0	0	0	2	0	1	0	1	1	0	0	0	0	0
kommer transportera	5		0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	1	0	0	0	0
kommer revolutionera	5		0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	1	0	0	0
Kommer prata	5		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	1	0
kommer offentliggöra	5		0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	2	0	0
kommer förorda	5		0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	1
kommer dirigera	5		0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	3	0	0	0	0
kommer bekosta	5		0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	2	0	0
kommer strida	5		0	0	0	0	0	0	0	0	0	0	2	1	0	2	0	0	0	0	0	0
kommer bege	5		0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	2	0	0	0
kommer stabilisera	5		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	1	0
kommer slita	5		0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	1	0
kommer infinna	5		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	1	0
kommer ifrågasätta	5		0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	1	0	0
kommer bojkotta	5		0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	1
kommer axla	5		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	1	0
Kommer hända	5		0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1	0	0	0	0
kommer uppmärksamma	5		0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0
Kommer sitta	5		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	2	0	0
kommer påminna	5		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	1
kommer låsa	5		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	1	0	0
kommer tillämpa	5		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	1	0
kommer te	5		0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	2	0	0	0
kommer slopa	5		0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1
kommer skrämma	5		0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	1	0	0
Kommer ske	5		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	1	0
kommer protestera	5		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1
kommer planera	5		0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	1	0
kommer mista	5		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	2	0
kommer kompensera	5		0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1
kommer företräda	5		0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1
kommer fördela	5		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	1
kommer forma	5		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	1
kommer blanda	5		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	2	0
kommer bemöta	5		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	2
kommer spetsa	5		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	2	0
kommer skina	5		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	0	0
kommer avtjäna	5		0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	1
kommer krocka	5		0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0
kommer tillmötesgå	4		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0
kommer försörja	4		0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1
kommer effektivisera	4		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0
kommer återfå	4		0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0
kommer stjäla	4		0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0
kommer långväga	4		0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0
kommer inhämta	4		0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0
kommer fara	4		0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
kommer assistera	4		0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0
kommer elda	4		0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0
kommer uppfatta	4		0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
kommer undra	4		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0
kommer strunta	4		0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0
kommer klättra	4		0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1
kommer greja	4		0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0
kommer glida	4		0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0
kommer förhålla	4		0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0
kommer fastna	4		0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0
kommer tydliggöra	4		0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0
kommer samtala	4		0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0
kommer kriga	4		0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0
kommer kommunicera	4		0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0
kommer involvera	4		0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0
kommer förvärra	4		0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0
kommer förvåna	4		0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1
kommer fortskrida	4		0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1
kommer direktrapportera	4		0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0
kommer cirkulera	4		0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0
kommer överlämna	4		0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0
kommer tända	4		0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0
kommer påskynda	4		0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0
Kommer minska	4		0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0
kommer kvala	4		0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0
kommer klubba	4		0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0
kommer kampanja	4		0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0
kommer intervjua	4		0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0
kommer hissa	4		0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1
kommer godta	4		0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0
kommer försvaga	4		0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0
kommer förse	4		0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0
Kommer föra	4		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0
kommer framstå	4		0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1
kommer skifta	4		0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0
kommer segla	4		0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0
kommer förflytta	4		0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0
kommer åberopa	4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0
kommer välkomna	4		0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0
kommer varva	4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0
kommer understryka	4		0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0
kommer underhålla	4		0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0
Kommer säga	4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0
kommer segra	4		0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	0
kommer krypa	4		0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0
kommer inrikta	4		0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0
kommer förnya	4		0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0
Kommer driva	4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0
kommer krossa	4		0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0
kommer glädja	4		0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0
Kommer bidra	4		0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0
Kommer vända	4		0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1
Kommer stärka	4		0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1
kommer slussa	4		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3
kommer resonera	4		0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0
kommer hörsamma	4		0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0
kommer frysa	4		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0
Kommer flyga	4		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0
kommer bevara	4		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0
Kommer yrka	4		0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0
kommer spilla	4		0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0
kommer verkställa	4		0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0
kommer trumma	4		0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0
Kommer räcka	4		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0
kommer försäkra	4		0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1
Kommer dela	4		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0
kommer bita	4		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1
kommer bestrida	4		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0
kommer utvisa	4		0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0
Kommer söka	4		0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0
Kommer avsluta	4		0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0
kommer sammanträda	4		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0
Kommer passa	4		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1
kommer mobilisera	4		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0
kommer bromsa	4		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1
Kommer betyda	4		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0
Kommer sätta	4		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3
kommer beskriva	4		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1
kommer tolka	4		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1
kommer skrika	4		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
kommer mörda	4		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
kommer luta	3		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
Kommer nå	3		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
kommer attrahera	3		0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
kommer renovera	3		0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
kommer nominera	3		0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
kommer förvänta	3		0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
kommer förneka	3		0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
kommer varsla	3		0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0
kommer strula	3		0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0
kommer operera	3		0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0
kommer delge	3		0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0
kommer vrida	3		0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0
kommer längta	3		0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
kommer ljuda	3		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0
Kommer köra	3		0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0
kommer fortleva	3		0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0
kommer uppröra	3		0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1
kommer tanka	3		0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1
Kommer kämpa	3		0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0
kommer dämpa	3		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1
kommer debutera	3		0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0
kommer sträva	3		0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0
kommer sporra	3		0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0
kommer implodera	3		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0
kommer hugga	3		0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0
kommer bereda	3		0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0
kommer torska	3		0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
kommer uppge	3		0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
kommer ramla	3		0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0
kommer chocka	3		0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0
kommer överge	3		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0
Kommer åka	3		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0
kommer varna	3		0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0
kommer tveka	3		0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1
kommer mala	3		0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0
kommer klippa	3		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0
kommer borra	3		0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1
kommer blossa	3		0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0
kommer bekämpa	3		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1
kommer anlöpa	3		0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1
kommer skratta	3		0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0
kommer drunkna	3		0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0
kommer äntra	3		0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0
kommer värna	3		0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0
kommer tillgodose	3		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0
kommer sammanställa	3		0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0
kommer rusta	3		0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0
kommer halvera	3		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0
kommer fånga	3		0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
Kommer fungera	3		0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0
kommer dokumentera	3		0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0
kommer bringa	3		0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0
kommer benåda	3		0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0
kommer avskaffa	3		0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0
kommer svära	3		0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0
kommer återuppstå	3		0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0
kommer återta	3		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
kommer värva	3		0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0
Kommer väcka	3		0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
Kommer utreda	3		0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0
kommer skörda	3		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0
kommer skymma	3		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0
kommer röna	3		0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
kommer regera	3		0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0
kommer packa	3		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0
Kommer leverera	3		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
Kommer kontrollera	3		0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0
kommer hemsöka	3		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1
kommer fördubbla	3		0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0
kommer förbruka	3		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
kommer framkomma	3		0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0
kommer belysa	3		0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0
Kommer be	3		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1
kommer avverka	3		0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1
kommer kombinera	3		0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0
Kommer vinna	3		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0
Kommer utvärdera	3		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1
kommer teckna	3		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0
Kommer sälja	3		0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0
kommer sysselsätta	3		0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0
Kommer stämma	3		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0
kommer spricka	3		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1
kommer slösa	3		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0
kommer skärpa	3		0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0
kommer rocka	3		0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
kommer nöja	3		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0
kommer lossna	3		0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0
kommer lita	3		0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1
kommer haka	3		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0
kommer förtydliga	3		0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
kommer coacha	3		0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0
kommer blomma	3		0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
kommer beställa	3		0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0
kommer beskatta	3		0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
kommer svälla	3		0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0
kommer snedvrida	3		0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0
Kommer rätta	3		0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0
kommer föreläsa	3		0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0
kommer bråka	3		0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0
kommer torka	3		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0
kommer toppa	3		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0
Kommer spara	3		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0
kommer smyga	3		0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
Kommer skicka	3		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1
kommer samordna	3		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0
Kommer låta	3		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1
kommer garantera	3		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0
Kommer bjuda	3		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0
kommer argumentera	3		0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0
Kommer gynna	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0
kommer genomsyra	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0
Kommer försvara	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0
kommer återinföra	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
Kommer uppstå	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0
Kommer lägga	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0
kommer konsumera	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0
kommer knäcka	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
kommer kika	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
kommer inverka	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0
kommer förlåta	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0
kommer formulera	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0
kommer addera	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1
kommer urholka	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0
Kommer sprida	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0
kommer hedra	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0
kommer glöda	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0
kommer fasa	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
kommer tillfriskna	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
kommer semestra	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0
Kommer agera	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0
