author	age	change	start_year	bin	binlabel
brokig	29	0.016979926527451755	2011	2	20--29
brokig	30	-0.019406565523898116	2012	3	30--39
brokig	31	0.014439921091029609	2013	3	30--39
brokig	32	-0.014439921091029609	2014	3	30--39
brokig	33	0.0	2015	3	30--39
brokig	34	0.0	2016	3	30--39
brokig	35	0.0	2017	3	30--39
brokig	36	0.0	2018	3	30--39
brokig	37	0.0	2019	3	30--39
brokig	38	0.0	2020	3	30--39
brokig	39	0.0	2021	3	30--39
MayaS	36	0.0	2004	3	30--39
MayaS	37	0.06454955987398997	2005	3	30--39
MayaS	38	-0.028313237870563703	2006	3	30--39
MayaS	39	-0.028361811723748402	2007	3	30--39
MayaS	40	-0.0014513089467877932	2008	4	40--49
MayaS	41	-0.0030519799265807794	2009	4	40--49
MayaS	42	-0.003371221406309291	2010	4	40--49
MayaS	43	0.0	2011	4	40--49
MayaS	44	0.0	2012	4	40--49
MayaS	45	0.0	2013	4	40--49
MayaS	46	0.0	2014	4	40--49
MayaS	47	0.0	2015	4	40--49
MayaS	48	0.0	2016	4	40--49
MayaS	49	0.0	2017	4	40--49
MayaS	50	0.0	2018	5	50--59
MayaS	51	0.0	2019	5	50--59
MayaS	52	0.0	2020	5	50--59
MayaS	53	0.0	2021	5	50--59
Emeliee	25	0.0	2004	2	20--29
Emeliee	26	0.0	2005	2	20--29
Emeliee	27	0.03836787035656899	2006	2	20--29
Emeliee	28	-0.0052949271819219615	2007	2	20--29
Emeliee	29	-0.0009569365101966751	2008	2	20--29
Emeliee	30	-0.03211600666445035	2009	3	30--39
Emeliee	31	0.004853277992892719	2010	3	30--39
Emeliee	32	-0.004853277992892719	2011	3	30--39
Emeliee	33	0.0	2012	3	30--39
Emeliee	34	0.0	2013	3	30--39
Emeliee	35	0.0	2014	3	30--39
Emeliee	36	0.0	2015	3	30--39
Emeliee	37	0.0	2016	3	30--39
Emeliee	38	0.0	2017	3	30--39
Emeliee	39	0.0	2018	3	30--39
Emeliee	40	0.0	2019	4	40--49
Emeliee	41	0.0	2020	4	40--49
Emeliee	42	0.0	2021	4	40--49
finskaflikkan	22	0.0	2004	2	20--29
finskaflikkan	23	0.0	2005	2	20--29
finskaflikkan	24	0.0	2006	2	20--29
finskaflikkan	25	0.0	2007	2	20--29
finskaflikkan	26	0.22320624631792993	2008	2	20--29
finskaflikkan	27	0.11897272642246307	2009	2	20--29
finskaflikkan	28	0.36397297522549765	2010	2	20--29
finskaflikkan	29	0.699437869265016	2011	2	20--29
finskaflikkan	30	0.030166571117218766	2012	3	30--39
finskaflikkan	31	-1.069945054042042	2013	3	30--39
finskaflikkan	32	-0.33693646176157555	2014	3	30--39
finskaflikkan	33	0.35407759728717236	2015	3	30--39
finskaflikkan	34	-0.38295246983168024	2016	3	30--39
finskaflikkan	35	0.0	2017	3	30--39
finskaflikkan	36	0.0	2018	3	30--39
finskaflikkan	37	0.0	2019	3	30--39
finskaflikkan	38	0.0	2020	3	30--39
finskaflikkan	39	0.0	2021	3	30--39
Tigra79	26	0.0	2004	2	20--29
Tigra79	27	0.0	2005	2	20--29
Tigra79	28	0.0	2006	2	20--29
Tigra79	29	0.003149804111871145	2007	2	20--29
Tigra79	30	0.2039984388738336	2008	3	30--39
Tigra79	31	0.23111053983450305	2009	3	30--39
Tigra79	32	1.376867186521669	2010	3	30--39
Tigra79	33	-0.7727161640582065	2011	3	30--39
Tigra79	34	-0.6189133166342232	2012	3	30--39
Tigra79	35	-0.21171097931434618	2013	3	30--39
Tigra79	36	-0.21178550933510093	2014	3	30--39
Tigra79	37	0.0	2015	3	30--39
Tigra79	38	0.0	2016	3	30--39
Tigra79	39	0.0	2017	3	30--39
Tigra79	40	0.0	2018	4	40--49
Tigra79	41	0.0	2019	4	40--49
Tigra79	42	0.0	2020	4	40--49
Tigra79	43	0.0	2021	4	40--49
snöflingan1	36	0.0	2004	3	30--39
snöflingan1	37	0.0	2005	3	30--39
snöflingan1	38	0.5478079267576794	2006	3	30--39
snöflingan1	39	-0.2548761443536629	2007	3	30--39
snöflingan1	40	0.1839909165630712	2008	4	40--49
snöflingan1	41	-0.2089105971654991	2009	4	40--49
snöflingan1	42	-0.025348202156952687	2010	4	40--49
snöflingan1	43	-0.24266389964463594	2011	4	40--49
snöflingan1	44	0.0	2012	4	40--49
snöflingan1	45	0.0	2013	4	40--49
snöflingan1	46	0.0	2014	4	40--49
snöflingan1	47	0.0	2015	4	40--49
snöflingan1	48	0.0	2016	4	40--49
snöflingan1	49	0.0	2017	4	40--49
snöflingan1	50	0.0	2018	5	50--59
snöflingan1	51	0.0	2019	5	50--59
snöflingan1	52	0.0	2020	5	50--59
snöflingan1	53	0.0	2021	5	50--59
Carla82	23	0.0	2004	2	20--29
Carla82	24	0.0	2005	2	20--29
Carla82	25	0.014920838471999051	2006	2	20--29
Carla82	26	-0.005471426136385616	2007	2	20--29
Carla82	27	-0.006237811669168401	2008	2	20--29
Carla82	28	-0.0015259899632903897	2009	2	20--29
Carla82	29	0.000741028293291714	2010	2	20--29
Carla82	30	0.011435193520623724	2011	3	30--39
Carla82	31	0.02745489808287597	2012	3	30--39
Carla82	32	-0.041316730599946054	2013	3	30--39
Carla82	33	0.0	2014	3	30--39
Carla82	34	0.0	2015	3	30--39
Carla82	35	0.0	2016	3	30--39
Carla82	36	0.0	2017	3	30--39
Carla82	37	0.0	2018	3	30--39
Carla82	38	0.0	2019	3	30--39
Carla82	39	0.0	2020	3	30--39
Carla82	40	0.0	2021	4	40--49
Kaosmamma	24	0.0	2004	2	20--29
Kaosmamma	25	0.0	2005	2	20--29
Kaosmamma	26	0.0	2006	2	20--29
Kaosmamma	27	0.0	2007	2	20--29
Kaosmamma	28	0.0	2008	2	20--29
Kaosmamma	29	0.0	2009	2	20--29
Kaosmamma	30	0.029119667957356314	2010	3	30--39
Kaosmamma	31	0.054051327145064186	2011	3	30--39
Kaosmamma	32	-0.0384112036191456	2012	3	30--39
Kaosmamma	33	-0.0447597914832749	2013	3	30--39
Kaosmamma	34	0.0	2014	3	30--39
Kaosmamma	35	0.0	2015	3	30--39
Kaosmamma	36	0.0	2016	3	30--39
Kaosmamma	37	0.0	2017	3	30--39
Kaosmamma	38	0.0	2018	3	30--39
Kaosmamma	39	0.0	2019	3	30--39
Kaosmamma	40	0.0	2020	4	40--49
Kaosmamma	41	0.0	2021	4	40--49
Tant Groda	23	0.0	2004	2	20--29
Tant Groda	24	0.0	2005	2	20--29
Tant Groda	25	0.0	2006	2	20--29
Tant Groda	26	0.0	2007	2	20--29
Tant Groda	27	0.0	2008	2	20--29
Tant Groda	28	0.0	2009	2	20--29
Tant Groda	29	0.0	2010	2	20--29
Tant Groda	30	0.0	2011	3	30--39
Tant Groda	31	0.0	2012	3	30--39
Tant Groda	32	0.0	2013	3	30--39
Tant Groda	33	0.0	2014	3	30--39
Tant Groda	34	0.0	2015	3	30--39
Tant Groda	35	0.0	2016	3	30--39
Tant Groda	36	0.0	2017	3	30--39
Tant Groda	37	0.0	2018	3	30--39
Tant Groda	38	0.0	2019	3	30--39
Tant Groda	39	0.0	2020	3	30--39
Tant Groda	40	0.0	2021	4	40--49
Smajla	17	0.0	2004	1	<20
Smajla	18	0.09036938382358595	2005	1	<20
Smajla	19	-0.04560686840758879	2006	1	<20
Smajla	20	-0.025863690744770285	2007	2	20--29
Smajla	21	-0.01889882467122687	2008	2	20--29
Smajla	22	0.0	2009	2	20--29
Smajla	23	0.0	2010	2	20--29
Smajla	24	0.0	2011	2	20--29
Smajla	25	0.0	2012	2	20--29
Smajla	26	0.0	2013	2	20--29
Smajla	27	0.0	2014	2	20--29
Smajla	28	0.0	2015	2	20--29
Smajla	29	0.0	2016	2	20--29
Smajla	30	0.0	2017	3	30--39
Smajla	31	0.0	2018	3	30--39
Smajla	32	0.0	2019	3	30--39
Smajla	33	0.02398673667787439	2020	3	30--39
Smajla	34	-0.02398673667787439	2021	3	30--39
Mamba	21	0.1866101320904269	2004	2	20--29
Mamba	22	-0.12636387620803627	2005	2	20--29
Mamba	23	-0.0367992239978207	2006	2	20--29
Mamba	24	-0.015572521604892075	2007	2	20--29
Mamba	25	0.00015449138643472415	2008	2	20--29
Mamba	26	0.002084662552815286	2009	2	20--29
Mamba	27	0.014152725745535721	2010	2	20--29
Mamba	28	-0.024266389964463595	2011	2	20--29
Mamba	29	0.0	2012	2	20--29
Mamba	30	0.0	2013	3	30--39
Mamba	31	0.0	2014	3	30--39
Mamba	32	0.0	2015	3	30--39
Mamba	33	0.0	2016	3	30--39
Mamba	34	0.0	2017	3	30--39
Mamba	35	0.0	2018	3	30--39
Mamba	36	0.0	2019	3	30--39
Mamba	37	0.0	2020	3	30--39
Mamba	38	0.0	2021	3	30--39
ModestyB	24	0.0	2004	2	20--29
ModestyB	25	0.0	2005	2	20--29
ModestyB	26	0.0	2006	2	20--29
ModestyB	27	0.0	2007	2	20--29
ModestyB	28	0.1188292246584663	2008	2	20--29
ModestyB	29	0.19975119823776172	2009	2	20--29
ModestyB	30	0.3438920231336281	2010	3	30--39
ModestyB	31	0.2912216311445657	2011	3	30--39
ModestyB	32	-0.5198684058749881	2012	3	30--39
ModestyB	33	-0.0728276440236934	2013	3	30--39
ModestyB	34	-0.36099802727574026	2014	3	30--39
ModestyB	35	0.011263307936225889	2015	3	30--39
ModestyB	36	-0.011263307936225889	2016	3	30--39
ModestyB	37	0.0	2017	3	30--39
ModestyB	38	0.0	2018	3	30--39
ModestyB	39	0.0	2019	3	30--39
ModestyB	40	0.0	2020	4	40--49
ModestyB	41	0.0	2021	4	40--49
AndreaBD	41	0.0	2004	4	40--49
AndreaBD	42	0.0	2005	4	40--49
AndreaBD	43	0.0	2006	4	40--49
AndreaBD	44	0.0	2007	4	40--49
AndreaBD	45	0.0	2008	4	40--49
AndreaBD	46	0.0	2009	4	40--49
AndreaBD	47	0.0	2010	4	40--49
AndreaBD	48	0.0	2011	4	40--49
AndreaBD	49	0.0	2012	4	40--49
AndreaBD	50	0.0	2013	5	50--59
AndreaBD	51	0.0	2014	5	50--59
AndreaBD	52	0.0	2015	5	50--59
AndreaBD	53	0.0	2016	5	50--59
AndreaBD	54	0.5687326486778047	2017	5	50--59
AndreaBD	55	0.0681737412978548	2018	5	50--59
AndreaBD	56	0.3466592123746688	2019	5	50--59
AndreaBD	57	-0.04808287191322713	2020	5	50--59
AndreaBD	58	-0.27205948269576863	2021	5	50--59
Lilla Morran	22	0.0	2004	2	20--29
Lilla Morran	23	0.0	2005	2	20--29
Lilla Morran	24	0.0	2006	2	20--29
Lilla Morran	25	0.0	2007	2	20--29
Lilla Morran	26	0.0	2008	2	20--29
Lilla Morran	27	0.0	2009	2	20--29
Lilla Morran	28	0.0	2010	2	20--29
Lilla Morran	29	0.0	2011	2	20--29
Lilla Morran	30	0.0	2012	3	30--39
Lilla Morran	31	0.0	2013	3	30--39
Lilla Morran	32	0.0	2014	3	30--39
Lilla Morran	33	0.0	2015	3	30--39
Lilla Morran	34	0.0	2016	3	30--39
Lilla Morran	35	0.0	2017	3	30--39
Lilla Morran	36	0.0	2018	3	30--39
Lilla Morran	37	0.0	2019	3	30--39
Lilla Morran	38	0.0	2020	3	30--39
Lilla Morran	39	0.0	2021	3	30--39
TheLove	36	0.0	2004	3	30--39
TheLove	37	0.34856762331954577	2005	3	30--39
TheLove	38	0.2759760441512717	2006	3	30--39
TheLove	39	-0.11742520545956314	2007	3	30--39
TheLove	40	-0.49748366001191924	2008	4	40--49
TheLove	41	-0.00794919129618046	2009	4	40--49
TheLove	42	0.012874223275523511	2010	4	40--49
TheLove	43	0.0076190980486339765	2011	4	40--49
TheLove	44	-0.022178932027312134	2012	4	40--49
TheLove	45	0.0	2013	4	40--49
TheLove	46	0.0	2014	4	40--49
TheLove	47	0.0	2015	4	40--49
TheLove	48	0.01564006406983526	2016	4	40--49
TheLove	49	-0.01564006406983526	2017	4	40--49
TheLove	50	0.0	2018	5	50--59
TheLove	51	0.0	2019	5	50--59
TheLove	52	0.0	2020	5	50--59
TheLove	53	0.0	2021	5	50--59
Bondfia	34	0.0	2004	3	30--39
Bondfia	35	0.0	2005	3	30--39
Bondfia	36	0.0	2006	3	30--39
Bondfia	37	0.0	2007	3	30--39
Bondfia	38	0.0	2008	3	30--39
Bondfia	39	0.10113664218927873	2009	3	30--39
Bondfia	40	-0.08900344720704693	2010	4	40--49
Bondfia	41	-0.00936082847881778	2011	4	40--49
Bondfia	42	-0.0027723665034140167	2012	4	40--49
Bondfia	43	0.0	2013	4	40--49
Bondfia	44	0.0	2014	4	40--49
Bondfia	45	0.0	2015	4	40--49
Bondfia	46	0.0	2016	4	40--49
Bondfia	47	0.0	2017	4	40--49
Bondfia	48	0.0	2018	4	40--49
Bondfia	49	0.0	2019	4	40--49
Bondfia	50	0.0	2020	5	50--59
Bondfia	51	0.0	2021	5	50--59
Mania x2	28	0.0	2004	2	20--29
Mania x2	29	0.0	2005	2	20--29
Mania x2	30	0.0	2006	3	30--39
Mania x2	31	0.0	2007	3	30--39
Mania x2	32	0.0	2008	3	30--39
Mania x2	33	0.0	2009	3	30--39
Mania x2	34	0.0	2010	3	30--39
Mania x2	35	0.0	2011	3	30--39
Mania x2	36	0.0	2012	3	30--39
Mania x2	37	0.0	2013	3	30--39
Mania x2	38	0.0	2014	3	30--39
Mania x2	39	0.0	2015	3	30--39
Mania x2	40	0.0	2016	4	40--49
Mania x2	41	0.0	2017	4	40--49
Mania x2	42	0.0	2018	4	40--49
Mania x2	43	0.0	2019	4	40--49
Mania x2	44	0.0	2020	4	40--49
Mania x2	45	0.0	2021	4	40--49
SuzR	24	0.0	2004	2	20--29
SuzR	25	0.0	2005	2	20--29
SuzR	26	0.0	2006	2	20--29
SuzR	27	0.0	2007	2	20--29
SuzR	28	0.0	2008	2	20--29
SuzR	29	1.1782418815050972	2009	2	20--29
SuzR	30	-0.5327559084503656	2010	3	30--39
SuzR	31	-0.3432980241826038	2011	3	30--39
SuzR	32	-0.00952777378917663	2012	3	30--39
SuzR	33	0.29456328261891956	2013	3	30--39
SuzR	34	-0.43563037684320427	2014	3	30--39
SuzR	35	-0.15159308085866652	2015	3	30--39
SuzR	36	0.0	2016	3	30--39
SuzR	37	0.0	2017	3	30--39
SuzR	38	0.0	2018	3	30--39
SuzR	39	0.0	2019	3	30--39
SuzR	40	0.0	2020	4	40--49
SuzR	41	0.0	2021	4	40--49
Trikarn	36	0.0	2004	3	30--39
Trikarn	37	0.004303303991599331	2005	3	30--39
Trikarn	38	0.055380049896396874	2006	3	30--39
Trikarn	39	-0.0486590394964472	2007	3	30--39
Trikarn	40	0.01627429127323379	2008	4	40--49
Trikarn	41	0.013156051210928697	2009	4	40--49
Trikarn	42	-0.01133498891835518	2010	4	40--49
Trikarn	43	-0.029119667957356314	2011	4	40--49
Trikarn	44	0.0	2012	4	40--49
Trikarn	45	0.0	2013	4	40--49
Trikarn	46	0.0	2014	4	40--49
Trikarn	47	0.0	2015	4	40--49
Trikarn	48	0.0	2016	4	40--49
Trikarn	49	0.0	2017	4	40--49
Trikarn	50	0.0	2018	5	50--59
Trikarn	51	0.0	2019	5	50--59
Trikarn	52	0.0	2020	5	50--59
Trikarn	53	0.0	2021	5	50--59
Damien och Adrian	33	0.0	2004	3	30--39
Damien och Adrian	34	0.0	2005	3	30--39
Damien och Adrian	35	0.0	2006	3	30--39
Damien och Adrian	36	0.0	2007	3	30--39
Damien och Adrian	37	0.0	2008	3	30--39
Damien och Adrian	38	0.0	2009	3	30--39
Damien och Adrian	39	0.0	2010	3	30--39
Damien och Adrian	40	0.0	2011	4	40--49
Damien och Adrian	41	0.0	2012	4	40--49
Damien och Adrian	42	0.0	2013	4	40--49
Damien och Adrian	43	0.0	2014	4	40--49
Damien och Adrian	44	0.0	2015	4	40--49
Damien och Adrian	45	0.0	2016	4	40--49
Damien och Adrian	46	0.0	2017	4	40--49
Damien och Adrian	47	0.0	2018	4	40--49
Damien och Adrian	48	0.0	2019	4	40--49
Damien och Adrian	49	0.0	2020	4	40--49
Damien och Adrian	50	0.0	2021	5	50--59
BasseKatt	31	0.0	2004	3	30--39
BasseKatt	32	0.0	2005	3	30--39
BasseKatt	33	0.0	2006	3	30--39
BasseKatt	34	0.02362353083903359	2007	3	30--39
BasseKatt	35	-0.0027481265071408606	2008	3	30--39
BasseKatt	36	0.0060943669185816	2009	3	30--39
BasseKatt	37	-0.02696977125047433	2010	3	30--39
BasseKatt	38	0.0	2011	3	30--39
BasseKatt	39	0.0	2012	3	30--39
BasseKatt	40	0.0	2013	4	40--49
BasseKatt	41	0.0	2014	4	40--49
BasseKatt	42	0.0	2015	4	40--49
BasseKatt	43	0.0	2016	4	40--49
BasseKatt	44	0.0	2017	4	40--49
BasseKatt	45	0.0	2018	4	40--49
BasseKatt	46	0.0	2019	4	40--49
BasseKatt	47	0.0	2020	4	40--49
BasseKatt	48	0.0	2021	4	40--49
Daggdroppen	18	0.0	2004	1	<20
Daggdroppen	19	0.0	2005	1	<20
Daggdroppen	20	0.0	2006	2	20--29
Daggdroppen	21	0.003149804111871145	2007	2	20--29
Daggdroppen	22	0.019331400553244102	2008	2	20--29
Daggdroppen	23	0.00448856658535908	2009	2	20--29
Daggdroppen	24	-0.00998329827534981	2010	2	20--29
Daggdroppen	25	-0.008669373464882467	2011	2	20--29
Daggdroppen	26	-0.008317099510242051	2012	2	20--29
Daggdroppen	27	0.0	2013	2	20--29
Daggdroppen	28	0.0	2014	2	20--29
Daggdroppen	29	0.0	2015	2	20--29
Daggdroppen	30	0.0	2016	3	30--39
Daggdroppen	31	0.0	2017	3	30--39
Daggdroppen	32	0.0	2018	3	30--39
Daggdroppen	33	0.0	2019	3	30--39
Daggdroppen	34	0.0	2020	3	30--39
Daggdroppen	35	0.0	2021	3	30--39
Tettan	36	0.0	2004	3	30--39
Tettan	37	0.0	2005	3	30--39
Tettan	38	0.027710128590855383	2006	3	30--39
Tettan	39	0.09670713382805488	2007	3	30--39
Tettan	40	-0.04894464675745193	2008	4	40--49
Tettan	41	-0.04681723370782935	2009	4	40--49
Tettan	42	-0.021375464964289895	2010	4	40--49
Tettan	43	-0.0017351839825110451	2011	4	40--49
Tettan	44	0.0013413887598296434	2012	4	40--49
Tettan	45	0.002740492294028731	2013	4	40--49
Tettan	46	-0.009626614060686408	2014	4	40--49
Tettan	47	0.0	2015	4	40--49
Tettan	48	0.0	2016	4	40--49
Tettan	49	0.0	2017	4	40--49
Tettan	50	0.0	2018	5	50--59
Tettan	51	0.0	2019	5	50--59
Tettan	52	0.0	2020	5	50--59
Tettan	53	0.0	2021	5	50--59
lottizm	21	0.0	2004	2	20--29
lottizm	22	0.0	2005	2	20--29
lottizm	23	0.7908044390159498	2006	2	20--29
lottizm	24	-0.4018036311998633	2007	2	20--29
lottizm	25	0.12164369814867415	2008	2	20--29
lottizm	26	-0.34882587846191465	2009	2	20--29
lottizm	27	-0.06717970664143796	2010	2	20--29
lottizm	28	-0.06691525582726784	2011	2	20--29
lottizm	29	0.013593065565805886	2012	2	20--29
lottizm	30	-0.03650342356960285	2013	3	30--39
lottizm	31	-0.004813307030343204	2014	3	30--39
lottizm	32	0.0	2015	3	30--39
lottizm	33	0.0	2016	3	30--39
lottizm	34	0.0	2017	3	30--39
lottizm	35	0.0	2018	3	30--39
lottizm	36	0.0	2019	3	30--39
lottizm	37	0.0	2020	3	30--39
lottizm	38	0.02457123139782713	2021	3	30--39
Stella 78	27	0.0	2004	2	20--29
Stella 78	28	0.0	2005	2	20--29
Stella 78	29	0.0	2006	2	20--29
Stella 78	30	0.0	2007	3	30--39
Stella 78	31	0.0	2008	3	30--39
Stella 78	32	0.0	2009	3	30--39
Stella 78	33	0.0	2010	3	30--39
Stella 78	34	0.0	2011	3	30--39
Stella 78	35	0.0	2012	3	30--39
Stella 78	36	0.0	2013	3	30--39
Stella 78	37	0.0	2014	3	30--39
Stella 78	38	0.0	2015	3	30--39
Stella 78	39	0.0	2016	3	30--39
Stella 78	40	0.0	2017	4	40--49
Stella 78	41	0.0	2018	4	40--49
Stella 78	42	0.0	2019	4	40--49
Stella 78	43	0.0	2020	4	40--49
Stella 78	44	0.0	2021	4	40--49
Tina B	36	0.0	2004	3	30--39
Tina B	37	0.0	2005	3	30--39
Tina B	38	0.0	2006	3	30--39
Tina B	39	0.0	2007	3	30--39
Tina B	40	0.0	2008	4	40--49
Tina B	41	0.0	2009	4	40--49
Tina B	42	0.0	2010	4	40--49
Tina B	43	0.0	2011	4	40--49
Tina B	44	0.0	2012	4	40--49
Tina B	45	0.0	2013	4	40--49
Tina B	46	0.0	2014	4	40--49
Tina B	47	0.0	2015	4	40--49
Tina B	48	0.0	2016	4	40--49
Tina B	49	0.0	2017	4	40--49
Tina B	50	0.0	2018	5	50--59
Tina B	51	0.0	2019	5	50--59
Tina B	52	0.0	2020	5	50--59
Tina B	53	0.0	2021	5	50--59
Lillatroll	32	0.0	2004	3	30--39
Lillatroll	33	0.2194685035715659	2005	3	30--39
Lillatroll	34	0.539362710147243	2006	3	30--39
Lillatroll	35	0.24910610207995765	2007	3	30--39
Lillatroll	36	-0.2355473555187355	2008	3	30--39
Lillatroll	37	-0.42009732332071015	2009	3	30--39
Lillatroll	38	-0.15330823925071943	2010	3	30--39
Lillatroll	39	-0.06313843904131464	2011	3	30--39
Lillatroll	40	-0.12895983690062915	2012	4	40--49
Lillatroll	41	-0.006886121766657677	2013	4	40--49
Lillatroll	42	0.0	2014	4	40--49
Lillatroll	43	0.0	2015	4	40--49
Lillatroll	44	0.0	2016	4	40--49
Lillatroll	45	0.0	2017	4	40--49
Lillatroll	46	0.0	2018	4	40--49
Lillatroll	47	0.0	2019	4	40--49
Lillatroll	48	0.0	2020	4	40--49
Lillatroll	49	0.0	2021	4	40--49
Peztis	36	0.05183614780289636	2004	3	30--39
Peztis	37	-0.008803107886903049	2005	3	30--39
Peztis	38	-0.015322911325137929	2006	3	30--39
Peztis	39	-0.024560324478984236	2007	3	30--39
Peztis	40	6.17965545738901e-05	2008	4	40--49
Peztis	41	0.003530842146173547	2009	4	40--49
Peztis	42	-0.006742442812618582	2010	4	40--49
Peztis	43	0.0	2011	4	40--49
Peztis	44	0.0	2012	4	40--49
Peztis	45	0.0	2013	4	40--49
Peztis	46	0.0	2014	4	40--49
Peztis	47	0.0	2015	4	40--49
Peztis	48	0.0	2016	4	40--49
Peztis	49	0.0	2017	4	40--49
Peztis	50	0.0	2018	5	50--59
Peztis	51	0.0	2019	5	50--59
Peztis	52	0.0	2020	5	50--59
Peztis	53	0.0	2021	5	50--59
skruttis11	24	0.0	2004	2	20--29
skruttis11	25	0.34856762331954577	2005	2	20--29
skruttis11	26	-0.028835370348137546	2006	2	20--29
skruttis11	27	-0.24886166045430747	2007	2	20--29
skruttis11	28	0.1635762561333868	2008	2	20--29
skruttis11	29	-0.18893535966531214	2009	2	20--29
skruttis11	30	-0.03580493299938999	2010	3	30--39
skruttis11	31	-0.004161822978957405	2011	3	30--39
skruttis11	32	0.018556693176473835	2012	3	30--39
skruttis11	33	-0.02410142618330187	2013	3	30--39
skruttis11	34	0.0	2014	3	30--39
skruttis11	35	0.0	2015	3	30--39
skruttis11	36	0.0	2016	3	30--39
skruttis11	37	0.0	2017	3	30--39
skruttis11	38	0.0	2018	3	30--39
skruttis11	39	0.0	2019	3	30--39
skruttis11	40	0.0	2020	4	40--49
skruttis11	41	0.0	2021	4	40--49
Fiamedbarn	35	0.0	2004	3	30--39
Fiamedbarn	36	0.0	2005	3	30--39
Fiamedbarn	37	0.0	2006	3	30--39
Fiamedbarn	38	0.0	2007	3	30--39
Fiamedbarn	39	0.0	2008	3	30--39
Fiamedbarn	40	0.1921596201596296	2009	4	40--49
Fiamedbarn	41	-0.09994733829466793	2010	4	40--49
Fiamedbarn	42	-0.07835044934789158	2011	4	40--49
Fiamedbarn	43	0.048113263382849006	2012	4	40--49
Fiamedbarn	44	0.45304875634680364	2013	4	40--49
Fiamedbarn	45	-0.3201184625712944	2014	4	40--49
Fiamedbarn	46	-0.1949053896754284	2015	4	40--49
Fiamedbarn	47	0.0	2016	4	40--49
Fiamedbarn	48	0.0	2017	4	40--49
Fiamedbarn	49	0.0	2018	4	40--49
Fiamedbarn	50	0.0	2019	5	50--59
Fiamedbarn	51	0.0	2020	5	50--59
Fiamedbarn	52	0.0	2021	5	50--59
Tuttie	25	0.0	2004	2	20--29
Tuttie	26	0.22807511155476454	2005	2	20--29
Tuttie	27	0.6735698418246067	2006	2	20--29
Tuttie	28	-0.1567162809218453	2007	2	20--29
Tuttie	29	-0.2342841664927653	2008	2	20--29
Tuttie	30	-0.2342043506473988	2009	3	30--39
Tuttie	31	-0.21820081940264918	2010	3	30--39
Tuttie	32	-0.05823933591471263	2011	3	30--39
Tuttie	33	0.0	2012	3	30--39
Tuttie	34	0.0	2013	3	30--39
Tuttie	35	0.0	2014	3	30--39
Tuttie	36	0.0	2015	3	30--39
Tuttie	37	0.0	2016	3	30--39
Tuttie	38	0.0	2017	3	30--39
Tuttie	39	0.0	2018	3	30--39
Tuttie	40	0.0	2019	4	40--49
Tuttie	41	0.0	2020	4	40--49
Tuttie	42	0.0	2021	4	40--49
castillo	18	0.0	2004	1	<20
castillo	19	0.0	2005	1	<20
castillo	20	0.0	2006	2	20--29
castillo	21	0.0	2007	2	20--29
castillo	22	0.13167562732424645	2008	2	20--29
castillo	23	-0.05750875638544206	2009	2	20--29
castillo	24	0.07385810784442354	2010	2	20--29
castillo	25	0.3177325937903269	2011	2	20--29
castillo	26	-0.11456536247401333	2012	2	20--29
castillo	27	-0.15384662185547018	2013	2	20--29
castillo	28	0.0697469827926269	2014	2	20--29
castillo	29	-0.2558292631004723	2015	2	20--29
castillo	30	-0.011263307936225889	2016	3	30--39
castillo	31	0.032499008495874546	2017	3	30--39
castillo	32	-0.032499008495874546	2018	3	30--39
castillo	33	0.0	2019	3	30--39
castillo	34	0.0	2020	3	30--39
castillo	35	0.0	2021	3	30--39
Studentpappa	24	0.0	2004	2	20--29
Studentpappa	25	0.0	2005	2	20--29
Studentpappa	26	0.0	2006	2	20--29
Studentpappa	27	0.0	2007	2	20--29
Studentpappa	28	0.0	2008	2	20--29
Studentpappa	29	0.0	2009	2	20--29
Studentpappa	30	0.0	2010	3	30--39
Studentpappa	31	0.12198412615021674	2011	3	30--39
Studentpappa	32	-0.08411045643359952	2012	3	30--39
Studentpappa	33	0.08727231307230605	2013	3	30--39
Studentpappa	34	0.10585299756713998	2014	3	30--39
Studentpappa	35	0.354693032327683	2015	3	30--39
Studentpappa	36	1.1034349068584621	2016	3	30--39
Studentpappa	37	-0.8604022028974074	2017	3	30--39
Studentpappa	38	0.44508806330651796	2018	3	30--39
Studentpappa	39	0.3654632239658948	2019	3	30--39
Studentpappa	40	1.5269732375622058	2020	4	40--49
Studentpappa	41	0.29829438561420574	2021	4	40--49
mikroE	23	0.0	2004	2	20--29
mikroE	24	0.0	2005	2	20--29
mikroE	25	0.0	2006	2	20--29
mikroE	26	0.0	2007	2	20--29
mikroE	27	0.0	2008	2	20--29
mikroE	28	0.0	2009	2	20--29
mikroE	29	0.0024266389964463595	2010	2	20--29
mikroE	30	0.02252465953427979	2011	3	30--39
mikroE	31	0.01980849295254875	2012	3	30--39
mikroE	32	-0.039946484452931696	2013	3	30--39
mikroE	33	-0.004813307030343204	2014	3	30--39
mikroE	34	0.0	2015	3	30--39
mikroE	35	0.0	2016	3	30--39
mikroE	36	0.0	2017	3	30--39
mikroE	37	0.0	2018	3	30--39
mikroE	38	0.0	2019	3	30--39
mikroE	39	0.0	2020	3	30--39
mikroE	40	0.0	2021	4	40--49
CamillaJ	21	0.0	2004	2	20--29
CamillaJ	22	0.21516519957996655	2005	2	20--29
